ia_geo_id	ia_vote_id	fips	county	vap	statefp10	vtdst10	geoid10	vtdi10	name10	namelsad10	lsad10	mtfcc10	funcstat10	aland10	awater10	intptlat10	intptlon10	logrecno	pop100	ia_agg	fraction	precinct	pres_tot	pres_d_08	pres_r_08	uss_d_08	uss_r_08	ush_d_08	ush_r_08	cong_other	ssen_dem	ssen_rep	ssen_other	sh_dem	sh_rep	gov_d_06	gov_r_06	gov_other	ush_d_06	ush_r_06	sh_other	precinct06	x_merge	t_08	p_08	us_08	uh_08	g_06	uh_06	av	ndv	nrv	precinct08
327	"207"	27	"Carroll"	7688	19	27010	19027027010	"P"	"CARROLL"	"CARROLL Voting District"	"V2"	"G5240"	"S"	14748577	0	42.069733	-94.86469	52426	10103	"8052"	"0.95479384"	"CARROLL 1, 2, 3, 4, and Maple River"	3050.5664	1485.6592	1564.9071	1677.5728	1327.1635	1241.2319	1626.9688	63.971188	0.0	2212.2573		0.0	2359.2957	1363.4456	1457.9702	36.282166	991.076	1403.547		"Carroll 1"	"3"	3050.5664	0.48701096	0.5583095	0.43275633	0.48324874	0.4138756	0.4750402	1449.142	1601.425	"Carroll 1"
328	"215"	27	"Carroll"	140	19	27009	19027027009	"P"	"LIDDERDALE"	"LIDDERDALE Voting District"	"V2"	"G5240"	"S"	6255306	0	42.122494	-94.78367	52392	180	"917"	"0.152671756"	"SHERIDAN-GRANT-JASPER"	58.625954	26.87023	31.755726	30.076336	28.396946	19.389313	35.72519	1.5267175	0.0	41.374046		0.0	44.580154	19.541985	28.854961	0.9160305	12.977099	27.480917		"Sheridan-Grant-Jasper"	"3"	58.625954	0.45833334	0.5143603	0.35180056	0.4037855	0.3207547	0.4098069	24.02532	34.60064	"Sheridan-Grant-Jasper"
329	"215"	27	"Carroll"	350	19	27008	19027027008	"P"	"GRANT TWP W/O LIDDERDALE"	"GRANT TWP W/O LIDDERDALE Voting District"	"V2"	"G5240"	"S"	83872313	551392	42.073277	-94.7933	52273	467	"917"	"0.381679389"	"SHERIDAN-GRANT-JASPER"	146.56488	67.175575	79.38931	75.19084	70.99236	48.47328	89.31298	3.816794	0.0	103.43511		0.0	111.45038	48.85496	72.137405	2.2900763	32.44275	68.70229		"Sheridan-Grant-Jasper"	"3"	146.56488	0.45833334	0.5143603	0.35180056	0.4037855	0.3207547	0.4098069	60.0633	86.50159	"Sheridan-Grant-Jasper"
330	"213"	27	"Carroll"	57	19	27007	19027027007	"P"	"RALSTON IN CARROLL COUNTY"	"RALSTON IN CARROLL COUNTY Voting District"	"V2"	"G5240"	"S"	2605331	0	42.041805	-94.63879	52254	77	"1252"	"0.045527157"	"GLIDDEN-RICHLAND"	30.275558	14.341054	15.9345045	16.753994	13.476038	12.428914	16.571884	0.7284345	0.0	22.626997		0.0	24.083866	11.154154	12.383387	0.27316293	8.058307	12.929712		"Glidden-Richland"	"3"	30.275558	0.47368422	0.55421686	0.42857143	0.4738878	0.38394794	0.4628617	14.0134	16.26216	"Glidden-Richland"
331	"213"	27	"Carroll"	1067	19	27006	19027027006	"P"	"GLIDDEN TWP W/O RALSTON"	"GLIDDEN TWP W/O RALSTON Voting District"	"V2"	"G5240"	"S"	91183974	73907	42.081882	-94.696846	52128	1393	"1252"	"0.852236422"	"GLIDDEN-RICHLAND"	566.73724	268.45447	298.28275	313.62302	252.26198	232.66054	310.21405	13.635783	0.0	423.5615		0.0	450.83307	208.79793	231.8083	5.1134186	150.84584	242.03514		"Glidden-Richland"	"3"	566.73724	0.47368422	0.55421686	0.42857143	0.4738878	0.38394794	0.4628617	262.321	304.4163	"Glidden-Richland"
332	"215"	27	"Carroll"	240	19	27005	19027027005	"P"	"JASPER TWP"	"JASPER TWP Voting District"	"V2"	"G5240"	"S"	90809119	1292332	42.161358	-94.6761	51992	307	"917"	"0.26172301"	"SHERIDAN-GRANT-JASPER"	100.50163	46.06325	54.438385	51.559433	48.68048	33.238823	61.243183	2.6172302	0.0	70.92693		0.0	76.42312	33.500546	49.46565	1.570338	22.246456	47.11014		"Sheridan-Grant-Jasper"	"3"	100.50163	0.45833334	0.5143603	0.35180056	0.4037855	0.3207547	0.4098069	41.18626	59.31537	"Sheridan-Grant-Jasper"
333	"215"	27	"Carroll"	187	19	27004	19027027004	"P"	"SHERIDAN TWP W/O LIDDERDALE"	"SHERIDAN TWP W/O LIDDERDALE Voting District"	"V2"	"G5240"	"S"	87290151	11628	42.17598	-94.79873	51917	268	"917"	"0.203925845"	"SHERIDAN-GRANT-JASPER"	78.307526	35.89095	42.416576	40.173393	37.930206	25.898582	47.718647	2.0392585	0.0	55.263905		0.0	59.54635	26.102509	38.541985	1.2235551	17.333696	36.706654		"Sheridan-Grant-Jasper"	"3"	78.307526	0.45833334	0.5143603	0.35180056	0.4037855	0.3207547	0.4098069	32.09096	46.21656	"Sheridan-Grant-Jasper"
334	"218"	27	"Carroll"	361	19	27003	19027027003	"P"	"BREDA"	"BREDA Voting District"	"V2"	"G5240"	"S"	1919718	0	42.183968	-94.975044	51864	483	"795"	"0.45408805"	"WHEATLAND-KNIEST"	191.62515	92.17987	99.44528	100.35346	90.363525	68.5673	115.79245	2.7245283	0.0	139.40503		0.0	146.67044	82.18993	84.00629	3.6327045	59.485535	91.725784		"Wheatland-Kniest"	"3"	191.62515	0.48104265	0.52619046	0.37192118	0.4945355	0.3933934	0.4534166	86.88603	104.7391	"Wheatland-Kniest"
335	"218"	27	"Carroll"	281	19	27002	19027027002	"P"	"KNIEST TWP W/O BREDA"	"KNIEST TWP W/O BREDA Voting District"	"V2"	"G5240"	"S"	91314708	6857	42.166714	-94.913445	51782	388	"795"	"0.353459119"	"WHEATLAND-KNIEST"	149.15974	71.752205	77.40755	78.11446	70.33836	53.372326	90.13207	2.1207547	0.0	108.51195		0.0	114.1673	63.9761	65.38994	2.827673	46.303146	71.39874		"Wheatland-Kniest"	"3"	149.15974	0.48104265	0.52619046	0.37192118	0.4945355	0.3933934	0.4534166	67.63151	81.52824	"Wheatland-Kniest"
336	"218"	27	"Carroll"	153	19	27001	19027027001	"P"	"WHEATLAND TWP W/O BREDA"	"WHEATLAND TWP W/O BREDA Voting District"	"V2"	"G5240"	"S"	90814981	44453	42.16644	-95.026215	51700	210	"795"	"0.19245283"	"WHEATLAND-KNIEST"	81.215096	39.067924	42.14717	42.532074	38.298115	29.060377	49.07547	1.154717	0.0	59.08302		0.0	62.162266	34.83396	35.603775	1.5396227	25.21132	38.875473		"Wheatland-Kniest"	"3"	81.215096	0.48104265	0.52619046	0.37192118	0.4945355	0.3933934	0.4534166	36.82428	44.39082	"Wheatland-Kniest"
337	"227"	29	"Cass"	967	19	29018	19029029018	"P"	"PLEASANT TWP"	"PLEASANT TWP Voting District"	"V2"	"G5240"	"S"	91165677	0	41.201794	-95.09852	56237	1267	"1299"	"0.744418784"	"EDNA/NOBLE/ PLEASANT/ GRISWOLD"	529.28174	189.08237	340.19937	255.33565	271.71286	133.99538	365.5096	14.143957				93.79677	244.16936	128.04002	266.50192	5.2109313	116.87375	251.61356		"Edna/Noble/ Pleasant/ Griswold"	"3"	529.28174	0.35724333	0.48446327	0.26825634	0.3245283	0.31717172	0.3503326	185.4246	343.8571	"Edna/Noble/ Pleasant/ Griswold"
338	"227"	29	"Cass"	242	19	29017	19029029017	"P"	"NOBLE TWP"	"NOBLE TWP Voting District"	"V2"	"G5240"	"S"	91409841	0	41.201496	-94.984375	56139	324	"1299"	"0.186297152"	"EDNA/NOBLE/ PLEASANT/ GRISWOLD"	132.45728	47.319477	85.1378	63.89992	67.99846	33.533485	91.4719	3.539646				23.47344	61.105465	32.04311	66.69438	1.30408	29.248653	62.968437		"Edna/Noble/ Pleasant/ Griswold"	"3"	132.45728	0.35724333	0.48446327	0.26825634	0.3245283	0.31717172	0.3503326	46.4041	86.05318	"Edna/Noble/ Pleasant/ Griswold"
339	"227"	29	"Cass"	90	19	29016	19029029016	"P"	"EDNA TWP"	"EDNA TWP Voting District"	"V2"	"G5240"	"S"	89579645	0	41.201252	-94.8713	56073	116	"1299"	"0.069284065"	"EDNA/NOBLE/ PLEASANT/ GRISWOLD"	49.26097	17.598152	31.662817	23.764435	25.288683	12.471131	34.018475	1.3163972				8.729793	22.725174	11.916859	24.803696	0.48498845	10.877598	23.418015		"Edna/Noble/ Pleasant/ Griswold"	"3"	49.26097	0.35724333	0.48446327	0.26825634	0.3245283	0.31717172	0.3503326	17.25772	32.00325	"Edna/Noble/ Pleasant/ Griswold"
340	"231"	29	"Cass"	112	19	29015	19029029015	"P"	"VICTORIA TWP"	"VICTORIA TWP Voting District"	"V2"	"G5240"	"S"	91695160	54840	41.194298	-94.76713	56014	133	"112"	"1"	"VICTORIA TWP"	59.0	26.0	33.0	33.0	25.0	21.0	34.0	1.0				164.0	544.0	28.0	24.0	2.0	22.0	27.0		"Victoria Twp"	"3"	59.0	0.44067797	0.5689655	0.38181818	0.53846157	0.4489796	0.4757805	28.07105	30.92895	"Victoria Twp"
341	"229"	29	"Cass"	269	19	29014	19029029014	"P"	"MASSENA"	"MASSENA Voting District"	"V2"	"G5240"	"S"	1794761	0	41.250645	-94.76982	55953	355	"400"	"0.6725"	"MASSENA TWP AND CITY"	172.8325	92.1325	80.7	112.3075	59.18	57.835	106.9275	4.035				117.015	51.11	66.5775	77.3375	4.035	60.525	73.975		"Massena Twp And City"	"3"	172.8325	0.5330739	0.654902	0.3510204	0.46261683	0.45	0.4903226	84.74368	88.08882	"Massena Twp And City"
342	"229"	29	"Cass"	131	19	29013	19029029013	"P"	"MASSENA TWP W/O MASSENA"	"MASSENA TWP W/O MASSENA Voting District"	"V2"	"G5240"	"S"	91085549	153556	41.29482	-94.751015	55882	171	"400"	"0.3275"	"MASSENA TWP AND CITY"	84.1675	44.8675	39.3	54.6925	28.82	28.165	52.0725	1.965				56.985	24.89	32.4225	37.6625	1.965	29.475	36.025		"Massena Twp And City"	"3"	84.1675	0.5330739	0.654902	0.3510204	0.46261683	0.45	0.4903226	41.26923	42.89827	"Massena Twp And City"
343	"230"	29	"Cass"	338	19	29012	19029029012	"P"	"UNION TWP"	"UNION TWP Voting District"	"V2"	"G5240"	"S"	90395467	27686	41.282413	-94.86291	55777	456	"338"	"1"	"UNION TWP AND CUMBERLAND"	192.0	75.0	117.0	108.0	84.0	54.0	126.0	11.0				63.0	124.0	74.0	88.0	3.0	57.0	88.0		"Union Twp And Cumberland"	"3"	192.0	0.390625	0.5625	0.3	0.45679012	0.39310345	0.4206037	80.75591	111.2441	"Union Twp And Cumberland"
344	"224"	29	"Cass"	194	19	29011	19029029011	"P"	"BEAR GROVE TWP"	"BEAR GROVE TWP Voting District"	"V2"	"G5240"	"S"	92114469	119640	41.2914	-94.96602	55693	248	"693"	"0.27994228"	"BEAR GROVE/ CASS/ LEWIS"	94.340546	37.232323	57.108227	49.829727	45.070705	24.63492	63.546898	3.3593073				29.673882	64.666664	28.554113	45.910534	1.9595959	22.955267	45.910534		"Bear Grove/ Cass/ Lewis"	"3"	94.340546	0.39465874	0.52507377	0.2793651	0.38345864	0.33333334	0.3831779	36.14921	58.19133	"Bear Grove/ Cass/ Lewis"
345	"224"	29	"Cass"	499	19	29010	19029029010	"P"	"CASS TWP"	"CASS TWP Voting District"	"V2"	"G5240"	"S"	92265849	51860	41.281338	-95.10227	55539	652	"693"	"0.72005772"	"BEAR GROVE/ CASS/ LEWIS"	242.65945	95.76768	146.89177	128.17027	115.92929	63.365078	163.45311	8.640693				76.32612	166.33333	73.445885	118.08947	5.040404	59.04473	118.08947		"Bear Grove/ Cass/ Lewis"	"3"	242.65945	0.39465874	0.52507377	0.2793651	0.38345864	0.33333334	0.3831779	92.98174	149.6777	"Bear Grove/ Cass/ Lewis"
346	"219"	29	"Cass"	5570	19	29009	19029029009	"P"	"ATLANTIC W/GROVE TWP PART"	"ATLANTIC W/GROVE TWP PART Voting District"	"V2"	"G5240"	"S"	23540047	85504	41.398254	-95.01521	54959	7195	"5570"	"1"	"ATLANTIC WARD 1, 2, 3, 4, 5 and Grove"	2439.0	1063.0	1376.0	1310.0	1096.0	854.0	1403.0	72.0				880.0	1503.0	901.0	1121.0	34.0	782.0	1093.0		"Atlantic Ward 1"	"3"	2439.0	0.43583435	0.54447216	0.3783784	0.44559842	0.41706666	0.44427	1083.574	1355.426	"Atlantic Ward 1"
347	"226"	29	"Cass"	208	19	29008	19029029008	"P"	"WASHINGTON TWP W/O ATLANTIC"	"WASHINGTON TWP W/O ATLANTIC Voting District"	"V2"	"G5240"	"S"	89116909	46816	41.373573	-95.1004	54862	271	"932"	"0.223175966"	"BRIGHTON/ MARNE/ GROVE 1/ PYMOSA/ WASHINGTON"	100.875534	32.806866	68.06867	47.982834	53.339054	24.995708	69.40772	4.0171676				7.8111587	4.686695	28.7897	54.901287	0.6695279	25.888412	51.776825		"Brighton/ Marne/ Grove 1/ Pymosa/ Washington"	"3"	100.875534	0.32522124	0.4735683	0.26477543	0.344	0.33333334	0.3481797	35.12281	65.75272	"Brighton/ Marne/ Grove 1/ Pymosa/ Washington"
348	"226"	29	"Cass"	218	19	29007	19029029007	"P"	"GROVE TWP PART W/O ATLANTIC"	"GROVE TWP PART W/O ATLANTIC Voting District"	"V2"	"G5240"	"S"	70276311	147234	41.364082	-94.97965	54790	267	"932"	"0.233905579"	"BRIGHTON/ MARNE/ GROVE 1/ PYMOSA/ WASHINGTON"	105.72532	34.38412	71.3412	50.2897	55.903435	26.197426	72.74464	4.2103004				8.186695	4.9120173	30.17382	57.54077	0.7017167	27.133047	54.266094		"Brighton/ Marne/ Grove 1/ Pymosa/ Washington"	"3"	105.72532	0.32522124	0.4735683	0.26477543	0.344	0.33333334	0.3481797	36.81141	68.91391	"Brighton/ Marne/ Grove 1/ Pymosa/ Washington"
349	"228"	29	"Cass"	257	19	29006	19029029006	"P"	"FRANKLIN TWP"	"FRANKLIN TWP Voting District"	"V2"	"G5240"	"S"	89577016	185037	41.372906	-94.863785	54672	331	"1302"	"0.197388633"	"FRANKLIN/WIOTA/GRANT/ANITA/LINCOLN"	126.32873	64.151306	62.177418	79.54762	46.781105	49.741936	65.53303	4.737327				51.91321	72.24424	54.281876	46.38633	0.78955454	50.13671	43.4255		"Franklin/Wiota/Grant/Anita/Lincoln"	"3"	126.32873	0.5078125	0.6296875	0.43150684	0.5392157	0.53586495	0.5288175	66.80484	59.52389	"Franklin/Wiota/Grant/Anita/Lincoln"
350	"228"	29	"Cass"	120	19	29005	19029029005	"P"	"LINCOLN TWP"	"LINCOLN TWP Voting District"	"V2"	"G5240"	"S"	92095274	75823	41.368896	-94.75326	54616	165	"1302"	"0.092165899"	"FRANKLIN/WIOTA/GRANT/ANITA/LINCOLN"	58.986176	29.953917	29.032259	37.142857	21.843317	23.225807	30.59908	2.2119815				24.239632	33.73272	25.345623	21.658987	0.36866358	23.41014	20.276497		"Franklin/Wiota/Grant/Anita/Lincoln"	"3"	58.986176	0.5078125	0.6296875	0.43150684	0.5392157	0.53586495	0.5288175	31.19292	27.79325	"Franklin/Wiota/Grant/Anita/Lincoln"
351	"228"	29	"Cass"	925	19	29004	19029029004	"P"	"GRANT TWP"	"GRANT TWP Voting District"	"V2"	"G5240"	"S"	91642922	728667	41.45898	-94.753555	54399	1172	"1302"	"0.710445469"	"FRANKLIN/WIOTA/GRANT/ANITA/LINCOLN"	454.6851	230.89478	223.79033	286.3095	168.37558	179.03226	235.86789	17.050692				186.84715	260.02304	195.3725	166.95468	2.8417819	180.45316	156.298		"Franklin/Wiota/Grant/Anita/Lincoln"	"3"	454.6851	0.5078125	0.6296875	0.43150684	0.5392157	0.53586495	0.5288175	240.4454	214.2397	"Franklin/Wiota/Grant/Anita/Lincoln"
352	"225"	29	"Cass"	122	19	29003	19029029003	"P"	"BENTON TWP"	"BENTON TWP Voting District"	"V2"	"G5240"	"S"	89338349	67705	41.45363	-94.859024	54289	173	"122"	"1"	"BENTON TWP"	72.0	33.0	39.0	36.0	33.0	23.0	43.0	1.0				25.0	39.0	23.0	32.0	0.0	20.0	28.0		"Benton Twp"	"3"	72.0	0.45833334	0.5217391	0.34848484	0.4181818	0.41666666	0.4326811	31.15304	40.84696	"Benton Twp"
353	"226"	29	"Cass"	248	19	29002	19029029002	"P"	"PYMOSA TWP"	"PYMOSA TWP Voting District"	"V2"	"G5240"	"S"	92290453	14447	41.459	-94.980644	54171	333	"932"	"0.266094421"	"BRIGHTON/ MARNE/ GROVE 1/ PYMOSA/ WASHINGTON"	120.27468	39.11588	81.1588	57.2103	63.596565	29.802574	82.75536	4.7896996				9.313305	5.5879827	34.32618	65.45923	0.7982833	30.866953	61.733906		"Brighton/ Marne/ Grove 1/ Pymosa/ Washington"	"3"	120.27468	0.32522124	0.4735683	0.26477543	0.344	0.33333334	0.3481797	41.8772	78.39748	"Brighton/ Marne/ Grove 1/ Pymosa/ Washington"
354	"226"	29	"Cass"	258	19	29001	19029029001	"P"	"BRIGHTON TWP"	"BRIGHTON TWP Voting District"	"V2"	"G5240"	"S"	92067157	0	41.461555	-95.09792	54031	327	"932"	"0.276824034"	"BRIGHTON/ MARNE/ GROVE 1/ PYMOSA/ WASHINGTON"	125.124466	40.693134	84.43133	59.517166	66.16094	31.004292	86.09228	4.9828324				9.688841	5.813305	35.7103	68.09871	0.8304721	32.111588	64.223175		"Brighton/ Marne/ Grove 1/ Pymosa/ Washington"	"3"	125.124466	0.32522124	0.4735683	0.26477543	0.344	0.33333334	0.3481797	43.5658	81.55867	"Brighton/ Marne/ Grove 1/ Pymosa/ Washington"
355	"236"	31	"Cedar"	2255	19	31021	19031031021	"P"	"SPRINGDALE TWP"	"SPRINGDALE TWP Voting District"	"V2"	"G5240"	"S"	94091135	0	41.64174	-91.30804	58639	3008	"2659"	"0.848063182"	"GOWER SPRINGDALE"	1091.4573	664.03345	427.42386	784.45844	302.75854	658.94507	388.41293	28.834148	542.76044	502.90146		455.40994	597.0365	577.531	312.08725	11.872885	502.90146	373.99585		"GOWER SPRINGDALE"	"3"	1091.4573	0.6083916	0.7215289	0.6291498	0.6491897	0.573501	0.6363522	694.5512	396.9061	"GOWER SPRINGDALE"
356	"232"	31	"Cedar"	340	19	31020	19031031020	"P"	"IOWA TWP"	"IOWA TWP Voting District"	"V2"	"G5240"	"S"	96007871	1535769	41.64916	-91.20149	58555	427	"1100"	"0.309090909"	"CASS CENTER IOWA ROCHESTER"	182.67273	77.27273	105.4	99.218185	82.836365	75.72727	93.96364	6.181818	54.4	119.92727		37.4	143.10909	95.509094	87.781815	2.4727273	72.32727	107.25455		"CASS CENTER IOWA ROCHESTER"	"3"	182.67273	0.42301184	0.5449915	0.44626594	0.52107924	0.40275386	0.4676205	85.42151	97.25122	"CASS CENTER IOWA ROCHESTER"
357	"232"	31	"Cedar"	490	19	31018	19031031018	"P"	"ROCHESTER TWP"	"ROCHESTER TWP Voting District"	"V2"	"G5240"	"S"	68332645	1678719	41.665245	-91.11606	58411	599	"1100"	"0.445454545"	"CASS CENTER IOWA ROCHESTER"	263.26364	111.36364	151.9	142.9909	119.38182	109.13636	135.41818	8.909091	78.4	172.83636		53.9	206.24545	137.64546	126.509094	3.5636363	104.23637	154.57272		"CASS CENTER IOWA ROCHESTER"	"3"	263.26364	0.42301184	0.5449915	0.44626594	0.52107924	0.40275386	0.4676205	123.1075	140.1562	"CASS CENTER IOWA ROCHESTER"
358	"234"	31	"Cedar"	5	19	31019	19031031019	"P"	"WILTON IN CEDAR COUNTY"	"WILTON IN CEDAR COUNTY Voting District"	"V2"	"G5240"	"S"	85273	0	41.598087	-91.01909	58536	5	"2020"	"0.002475248"	"FARMINGTON SUGAR CREEK"	2.4529703	1.180693	1.2722772	1.5148515	0.90841585	0.9579208	1.1410891	0.18564357	0.87623763	1.5148515		0.50247526	1.9282178	1.0024753	0.8861386	0.014851485	0.5470297	1.2970297		"FARMINGTON SUGAR CREEK"	"3"	2.4529703	0.48133197	0.6251277	0.45636794	0.53079945	0.2966443	0.4780543	1.172653	1.280317	"FARMINGTON SUGAR CREEK"
359	"234"	31	"Cedar"	329	19	31017	19031031017	"P"	"SUGAR CREEK TWP W/O WILTON"	"SUGAR CREEK TWP W/O WILTON Voting District"	"V2"	"G5240"	"S"	62588282	1463	41.640575	-91.054474	58335	438	"2020"	"0.162871287"	"FARMINGTON SUGAR CREEK"	161.40544	77.689606	83.71584	99.67723	59.77376	63.03119	75.083664	12.215346	57.656437	99.67723		33.06287	126.87673	65.96287	58.307922	0.97722775	35.994553	85.34455		"FARMINGTON SUGAR CREEK"	"3"	161.40544	0.48133197	0.6251277	0.45636794	0.53079945	0.2966443	0.4780543	77.16056	84.24488	"FARMINGTON SUGAR CREEK"
360	"234"	31	"Cedar"	1299	19	31016	19031031016	"P"	"DURANT IN CEDAR COUNTY"	"DURANT IN CEDAR COUNTY Voting District"	"V2"	"G5240"	"S"	2385669	0	41.60203	-90.91444	58211	1737	"2020"	"0.643069307"	"FARMINGTON SUGAR CREEK"	637.2817	306.74405	330.53763	393.5584	236.00644	248.86783	296.45496	48.230198	227.64653	393.5584		130.54308	500.951	260.44305	230.21881	3.8584158	142.11832	336.96832		"FARMINGTON SUGAR CREEK"	"3"	637.2817	0.48133197	0.6251277	0.45636794	0.53079945	0.2966443	0.4780543	304.6552	332.6265	"FARMINGTON SUGAR CREEK"
361	"234"	31	"Cedar"	387	19	31015	19031031015	"P"	"FARMINGTON TWP W/O DURANT & WILTON"	"FARMINGTON TWP W/O DURANT & WILTON Voting District"	"V2"	"G5240"	"S"	91630035	0	41.641796	-90.95897	58106	561	"2020"	"0.191584158"	"FARMINGTON SUGAR CREEK"	189.8599	91.38564	98.47426	117.249504	70.311386	74.14307	88.3203	14.368812	67.82079	117.249504		38.891582	149.24406	77.59158	68.58713	1.1495049	42.3401	100.3901		"FARMINGTON SUGAR CREEK"	"3"	189.8599	0.48133197	0.6251277	0.45636794	0.53079945	0.2966443	0.4780543	90.76333	99.09657	"FARMINGTON SUGAR CREEK"
362	"237"	31	"Cedar"	568	19	31014	19031031014	"P"	"INLAND TWP"	"INLAND TWP Voting District"	"V2"	"G5240"	"S"	94370900	0	41.72801	-90.9572	57985	755	"568"	"1"	"INLAND"	302.0	127.0	175.0	177.0	126.0	122.0	136.0	24.0	94.0	202.0		60.0	241.0	133.0	116.0	7.0	81.0	156.0		"INLAND"	"3"	302.0	0.4205298	0.5841584	0.4728682	0.53413653	0.34177214	0.470693	142.1493	159.8507	"INLAND"
363	"240"	31	"Cedar"	3040	19	31013	19031031013	"P"	"CENTER TWP"	"CENTER TWP Voting District"	"V2"	"G5240"	"S"	171431407	165017	41.749504	-91.124176	57569	4045	"3040"	"1"	"TIPTON 1, 2, & 3"	877.0	455.0	422.0	556.0	312.0	425.0	402.0	26.0	333.0	509.0		202.0	653.0	477.0	390.0	5.0	337.0	481.0		"TIPTON 1"	"3"	877.0	0.51881415	0.640553	0.5139057	0.550173	0.41198045	0.5270852	462.2538	414.7462	"TIPTON 1"
364	"236"	31	"Cedar"	404	19	31012	19031031012	"P"	"GOWER TWP"	"GOWER TWP Voting District"	"V2"	"G5240"	"S"	89247219	661502	41.722145	-91.317314	57508	539	"2659"	"0.151936818"	"GOWER SPRINGDALE"	195.54268	118.96653	76.57616	140.54155	54.241444	118.05491	69.58706	5.1658516	97.23956	90.09853		81.59007	106.963524	103.46897	55.91275	2.1271155	90.09853	67.004135		"GOWER SPRINGDALE"	"3"	195.54268	0.6083916	0.7215289	0.6291498	0.6491897	0.573501	0.6363522	124.434	71.10867	"GOWER SPRINGDALE"
365	"232"	31	"Cedar"	270	19	31011	19031031011	"P"	"CASS TWP"	"CASS TWP Voting District"	"V2"	"G5240"	"S"	67627879	2234480	41.779713	-91.28977	57440	333	"1100"	"0.245454545"	"CASS CENTER IOWA ROCHESTER"	145.06363	61.363636	83.7	78.79091	65.781815	60.136364	74.61818	4.909091	43.2	95.23637		29.7	113.645454	75.84545	69.70909	1.9636364	57.436363	85.17273		"CASS CENTER IOWA ROCHESTER"	"3"	145.06363	0.42301184	0.5449915	0.44626594	0.52107924	0.40275386	0.4676205	67.83472	77.2289	"CASS CENTER IOWA ROCHESTER"
366	"238"	31	"Cedar"	134	19	31010	19031031010	"P"	"LINN TWP"	"LINN TWP Voting District"	"V2"	"G5240"	"S"	50685007	69892	41.829388	-91.30076	57380	179	"1477"	"0.090724441"	"LINN PIONEER"	68.22478	37.19702	31.02776	42.277588	26.037914	37.287746	28.668924	1.63304	28.215302	38.37644		22.771835	43.366283	30.301964	22.499662	0.99796885	27.217333	25.221395		"LINN PIONEER"	"3"	68.22478	0.54521275	0.6188579	0.565337	0.5738832	0.51903117	0.5644644	38.51046	29.71432	"LINN PIONEER"
367	"235"	31	"Cedar"	140	19	31009	19031031009	"P"	"RED OAK TWP"	"RED OAK TWP Voting District"	"V2"	"G5240"	"S"	61262979	0	41.83077	-91.18007	57309	184	"848"	"0.16509434"	"FREMONT RED OAK"	63.56132	30.37736	33.183964	36.650944	26.415094	28.89151	31.698112	1.485849	17.5	43.25472		14.033019	47.712265	26.415094	28.726416	0.990566	18.98585	34.17453		"FREMONT RED OAK"	"3"	63.56132	0.47792208	0.58115184	0.47683924	0.4790419	0.35714287	0.4744196	30.15474	33.40659	"FREMONT RED OAK"
368	"233"	31	"Cedar"	181	19	31008	19031031008	"P"	"FAIRFIELD TWP"	"FAIRFIELD TWP Voting District"	"V2"	"G5240"	"S"	79522282	0	41.818085	-91.06566	57235	236	"1153"	"0.156981787"	"DAYTON FAIRFIELD"	85.08413	41.600174	43.483955	51.96097	32.809193	40.34432	39.088467	2.9826539	28.413704	53.373806		18.523851	66.246315	40.658283	34.06505	0.78490895	32.024284	39.716393		"DAYTON FAIRFIELD"	"3"	85.08413	0.4889299	0.61296296	0.5079051	0.5441176	0.4463895	0.520061	44.24894	40.83519	"DAYTON FAIRFIELD"
369	"239"	31	"Cedar"	611	19	31007	19031031007	"P"	"LOWDEN W/SPRINGFIELD TWP PART"	"LOWDEN W/SPRINGFIELD TWP PART Voting District"	"V2"	"G5240"	"S"	2652847	0	41.859097	-90.92369	57156	791	"1097"	"0.556973564"	"MASSILLON SPRINGFIELD"	315.24704	159.85141	155.39563	191.5989	121.420235	149.26892	134.23064	12.810392	115.8505	187.70009		81.875114	221.1185	143.69917	110.83774	1.1139472	103.04011	143.14221		"MASSILLON SPRINGFIELD"	"3"	315.24704	0.50706714	0.61209965	0.5265226	0.5645514	0.41855204	0.5257586	165.7438	149.5032	"MASSILLON SPRINGFIELD"
370	"239"	31	"Cedar"	256	19	31006	19031031006	"P"	"SPRINGFIELD TWP PART W/O LOWDEN"	"SPRINGFIELD TWP PART W/O LOWDEN Voting District"	"V2"	"G5240"	"S"	94967678	0	41.81568	-90.95676	57062	331	"1097"	"0.233363719"	"MASSILLON SPRINGFIELD"	132.08386	66.97539	65.108475	80.27712	50.87329	62.541477	56.240658	5.3673654	48.539654	78.64357		34.304466	92.64539	60.20784	46.43938	0.46672744	43.172287	59.974476		"MASSILLON SPRINGFIELD"	"3"	132.08386	0.50706714	0.61209965	0.5265226	0.5645514	0.41855204	0.5257586	69.44422	62.63964	"MASSILLON SPRINGFIELD"
