state	year	precinct	precinct_code	cd	ld_name	ld_code	sd	mcd	mcd_code	fips	county	g2008_BALL_tv	g2008_USP_rv	g2008_USP_dv	g2008_USP_tv	g2008_USS_rv	g2008_USS_dv	g2008_USS_tv	g2008_USH_rv	g2008_USH_dv	g2008_USH_tv	g2008_STH_rv	g2008_STH_dv	g2008_STH_tv
"MN"	2008	"HUMBOLDT TWP"	130	7	"09B"	18	9	"Humboldt Twp"	120	30428	14	134	62	68	133	56	64	132	22	109	131	29	102	131
"MN"	2008	"KEENE TWP"	135	7	"09B"	18	9	"Keene Twp"	125	32552	14	72	26	45	72	26	36	72	7	64	71	6	64	70
"MN"	2008	"KRAGNES TWP"	140	7	"09A"	17	9	"Kragnes Twp"	130	33704	14	180	107	68	180	114	48	180	52	125	177	116	59	176
"MN"	2008	"KURTZ TWP"	145	7	"09B"	18	9	"Kurtz Twp"	135	33812	14	184	84	97	183	92	66	183	37	142	179	49	127	176
"MN"	2008	"MOLAND TWP"	150	7	"09A"	17	9	"Moland Twp"	140	43576	14	180	95	84	180	94	60	176	48	131	179	121	58	179
"MN"	2008	"MOORHEAD CITY W-1 P-1"	155	7	"09A"	17	9	"Moorhead"	145	43864	14	1442	582	825	1442	604	627	1422	288	1087	1376	830	550	1381
"MN"	2008	"MOORHEAD CITY W-1 P-2"	160	7	"09A"	17	9	"Moorhead"	145	43864	14	1333	513	775	1328	539	594	1308	248	1032	1284	743	543	1289
"MN"	2008	"MOORHEAD CITY W-1 P-3"	165	7	"09A"	17	9	"Moorhead"	145	43864	14	985	375	595	996	380	447	954	179	738	918	497	422	921
"MN"	2008	"MOORHEAD CITY W-2 P-1"	170	7	"09A"	17	9	"Moorhead"	145	43864	14	1226	341	846	1224	402	678	1205	204	909	1117	490	649	1143
"MN"	2008	"MOORHEAD CITY W-2 P-2"	175	7	"09A"	17	9	"Moorhead"	145	43864	14	1662	573	1046	1659	691	783	1624	356	1122	1486	738	769	1517
"MN"	2008	"MOORHEAD CITY W-2 P-3"	180	7	"09A"	17	9	"Moorhead"	145	43864	14	1617	656	924	1614	716	678	1595	292	1236	1532	933	619	1556
"MN"	2008	"MOORHEAD CITY W-3 P-1"	185	7	"09A"	17	9	"Moorhead"	145	43864	14	1404	487	872	1398	538	660	1385	244	1074	1327	747	605	1356
"MN"	2008	"MOORHEAD CITY W-3 P-2"	190	7	"09A"	17	9	"Moorhead"	145	43864	14	1270	469	774	1266	586	496	1199	290	717	1015	514	495	1015
"MN"	2008	"MOORHEAD CITY W-3 P-3"	195	7	"09A"	17	9	"Moorhead"	145	43864	14	2244	1130	1086	2237	1279	703	2222	485	1696	2183	1635	568	2204
"MN"	2008	"MOORHEAD CITY W-4 P-1"	200	7	"09A"	17	9	"Moorhead"	145	43864	14	1709	719	963	1705	783	693	1687	362	1275	1637	1028	623	1651
"MN"	2008	"MOORHEAD CITY W-4 P-2"	205	7	"09A"	17	9	"Moorhead"	145	43864	14	1873	667	1177	1868	771	876	1844	386	1369	1758	976	798	1778
"MN"	2008	"MOORHEAD CITY W-4 P-3"	210	7	"09A"	17	9	"Moorhead"	145	43864	14	1614	692	907	1615	777	645	1596	323	1238	1563	1019	563	1583
"MN"	2008	"MOORHEAD CITY W-4 P-4"	212	7	"09B"	18	9	"Moorhead"	145	43864	14	96	45	50	96	49	35	94	24	70	94	26	67	93
"MN"	2008	"MOORHEAD TWP"	215	7	"09B"	18	9	"Moorhead Twp"	150	43882	14	120	58	53	118	68	39	119	26	89	115	35	81	116
"MN"	2008	"MORKEN TWP"	220	7	"09A"	17	9	"Morken Twp"	155	44170	14	108	47	60	108	44	45	107	19	86	105	56	49	105
"MN"	2008	"OAKPORT TWP"	225	7	"09A"	17	9	"Oakport Twp"	160	47932	14	1074	523	526	1072	568	368	1059	212	828	1041	716	330	1048
"MN"	2008	"PARKE TWP"	230	7	"09B"	18	9	"Parke Twp"	165	49678	14	302	134	161	301	147	106	300	60	239	299	68	230	298
"MN"	2008	"RIVERTON TWP"	235	7	"09B"	18	9	"Riverton Twp"	170	54718	14	268	127	126	268	132	94	264	57	202	259	59	204	263
"MN"	2008	"SABIN"	240	7	"09B"	18	9	"Sabin"	175	56554	14	259	133	120	259	132	78	255	65	181	248	64	184	250
"MN"	2008	"SKREE TWP"	245	7	"09B"	18	9	"Skree Twp"	180	60718	14	93	36	50	93	33	44	93	13	79	92	15	77	92
"MN"	2008	"SPRING PRAIRIE TWP"	250	7	"09A"	17	9	"Spring Prairie Twp"	185	62032	14	118	51	61	118	47	44	117	18	94	112	75	40	115
"MN"	2008	"TANSEM TWP"	255	7	"09B"	18	9	"Tansem Twp"	190	64192	14	151	78	71	150	70	46	151	35	114	149	45	103	148
"MN"	2008	"ULEN"	260	7	"09A"	17	9	"Ulen"	194	66136	14	268	81	179	263	90	130	258	30	232	262	152	106	258
"MN"	2008	"ULEN TWP"	265	7	"09A"	17	9	"Ulen Twp"	195	66154	14	90	40	47	89	50	27	89	18	71	89	55	33	89
"MN"	2008	"VIDING TWP"	270	7	"09A"	17	9	"Viding Twp"	205	67054	14	60	18	40	59	19	32	59	4	55	59	30	29	59
"MN"	2008	"BAGLEY CITY"	5	7	"02B"	4	2	"Bagley"	5	3196	15	569	239	317	563	234	241	549	118	419	537	309	249	558
"MN"	2008	"BEAR CREEK TWP"	10	7	"02B"	4	2	"Bear Creek Twp"	10	4186	15	62	32	26	62	20	27	59	15	46	61	34	26	60
"MN"	2008	"CLEARBROOK CITY"	15	7	"02B"	4	2	"Clearbrook"	15	11746	15	262	132	122	257	132	96	255	65	189	255	123	138	262
"MN"	2008	"CLOVER TWP"	20	7	"02B"	4	2	"Clover Twp"	20	12214	15	60	43	15	60	41	13	60	24	35	60	39	21	60
"MN"	2008	"COPLEY TWP"	25	7	"02B"	4	2	"Copley Twp"	25	13150	15	459	263	178	456	227	176	454	138	307	446	281	176	457
"MN"	2008	"DUDLEY TWP"	30	7	"02B"	4	2	"Dudley Twp"	30	16462	15	165	95	65	165	84	61	159	50	104	154	95	69	164
"MN"	2008	"EDDY TWP"	35	7	"02B"	4	2	"Eddy Twp"	35	18008	15	215	88	75	167	84	62	165	44	118	163	88	75	164
"MN"	2008	"FALK TWP"	40	7	"02A"	3	2	"Falk Twp"	40	20438	15	120	62	58	120	51	53	117	25	88	113	46	67	113
"MN"	2008	"GONVICK CITY"	45	7	"02B"	4	2	"Gonvick"	45	24344	15	160	67	90	159	69	76	159	45	109	154	78	79	157
"MN"	2008	"GREENWOOD TWP"	50	7	"02B"	4	2	"Greenwood Twp"	50	25910	15	56	38	18	56	34	19	56	27	28	55	32	23	55
"MN"	2008	"HANGAARD TWP"	55	7	"02B"	4	2	"Hangaard Twp"	55	26954	15	2	2	0	2	2	0	2	0	2	2	2	0	2
"MN"	2008	"RED LAKE RESERVATION"	56	7	"02B"	4	2	"Hangaard Twp"	55	26954	15	5	1	3	4	2	3	5	1	4	5	1	3	4
"MN"	2008	"HOLST TWP"	60	7	"02B"	4	2	"Holst Twp"	60	29834	15	175	106	65	175	104	55	173	62	108	170	105	68	173
"MN"	2008	"ITASCA TWP"	65	7	"02A"	3	2	"Itasca Twp"	65	31508	15	87	51	30	86	41	35	87	34	50	84	42	39	81
"MN"	2008	"LA PRAIRIE TWP"	70	7	"02A"	3	2	"La Prairie Twp"	70	35630	15	172	38	132	172	45	114	170	29	132	162	42	124	166
"MN"	2008	"LEON TWP"	75	7	"02B"	4	2	"Leon Twp"	77	36458	15	193	123	67	193	123	44	192	66	120	186	113	79	192
"MN"	2008	"LEONARD CITY"	80	7	"02B"	4	2	"Leonard"	80	36494	15	14	7	7	14	6	7	14	4	10	14	8	6	14
"MN"	2008	"MINERVA TWP"	85	7	"02B"	4	2	"Minerva Twp"	85	42452	15	147	94	51	147	84	50	145	47	90	137	93	53	146
"MN"	2008	"MOOSE CREEK TWP"	90	7	"02B"	4	2	"Moose Creek Twp"	90	43918	15	138	77	55	138	59	50	138	37	94	131	82	55	137
"MN"	2008	"NORA TWP"	95	7	"02B"	4	2	"Nora Twp"	95	46438	15	244	163	77	243	137	69	238	83	157	240	158	84	242
"MN"	2008	"PINE LAKE TWP"	100	7	"02B"	4	2	"Pine Lake Twp"	100	51190	15	205	113	90	205	106	71	202	58	136	194	97	106	203
"MN"	2008	"POPPLE TWP"	105	7	"02B"	4	2	"Popple Twp"	105	52018	15	249	136	102	247	133	77	246	70	163	234	152	95	247
"MN"	2008	"RICE TWP"	110	7	"02A"	3	2	"Rice Twp"	110	54016	15	70	47	19	68	47	17	69	29	36	65	40	23	63
"MN"	2008	"SHEVLIN CITY"	115	7	"02B"	4	2	"Shevlin"	114	59782	15	68	28	38	68	27	20	63	15	48	63	39	26	65
"MN"	2008	"SHEVLIN TWP"	120	7	"02B"	4	2	"Shevlin Twp"	115	59800	15	226	141	76	224	124	70	225	73	148	221	144	80	224
"MN"	2008	"SINCLAIR TWP"	125	7	"02B"	4	2	"Sinclair Twp"	125	60502	15	111	62	46	111	54	41	108	40	64	104	62	48	110
"MN"	2008	"WINSOR TWP"	130	7	"02B"	4	2	"Winsor Twp"	130	71068	15	63	22	40	63	19	34	63	8	54	62	21	42	63
"MN"	2008	"S. CLEARWATER 143-36"	135	7	"02A"	3	2	"South Clearwater Unorganized"	143	61303	15	3	3	0	3	2	1	3	2	1	3	2	1	3
"MN"	2008	"LONG LOST LAKE TWP"	140	7	"02A"	3	2	"Long Lost Lake Twp"	140	99999	15	33	18	15	33	18	14	33	16	17	33	18	14	32
"MN"	2008	"COLVILL PREC 3"	5	8	"06A"	11	6	"East Cook Unorganized"	3	17531	16	198	73	122	198	62	99	195	55	132	191	50	128	186
"MN"	2008	"GRAND MARAIS EAST PREC 5"	10	8	"06A"	11	6	"Grand Marais"	5	24992	16	448	162	272	445	158	229	443	108	323	432	92	326	421
"MN"	2008	"GRAND MARAIS WEST PREC 6"	15	8	"06A"	11	6	"Grand Marais"	5	24992	16	378	134	235	378	136	185	375	84	281	365	87	257	348
"MN"	2008	"GRAND PORTAGE PREC 1"	20	8	"06A"	11	6	"Grand Portage Unorganized"	6	25071	16	188	39	142	187	30	129	184	24	161	185	27	150	179
"MN"	2008	"HOVLAND PREC 2"	25	8	"06A"	11	6	"East Cook Unorganized"	3	17531	16	230	93	125	230	102	98	229	76	142	219	76	135	215
"MN"	2008	"CASCADE PREC 7"	30	8	"06A"	11	6	"West Cook Unorganized"	20	69307	16	340	123	210	340	103	172	337	94	239	333	76	223	313
"MN"	2008	"LUTSEN PREC 10"	35	8	"06A"	11	6	"Lutsen Twp"	16	38550	16	306	109	188	304	100	156	303	95	207	302	101	188	293
"MN"	2008	"MAPLE HILL PREC 8"	40	8	"06A"	11	6	"West Cook Unorganized"	20	69307	16	748	315	407	743	334	299	737	212	516	728	193	510	708
"MN"	2008	"SCHROEDER TWP PREC 12"	45	8	"06A"	11	6	"Schroeder Twp"	8	58999	16	114	50	59	112	44	46	112	37	73	112	23	80	105
"MN"	2008	"TOFTE TWP PREC 11"	50	8	"06A"	11	6	"Tofte Twp"	9	65065	16	143	47	95	143	45	78	143	38	100	138	37	87	134
"MN"	2008	"CROFTVILLE PREC 4"	55	8	"06A"	11	6	"West Cook Unorganized"	20	69307	16	149	46	95	148	48	71	149	37	106	144	35	102	138
"MN"	2008	"PIKE LAKE PREC 9"	60	8	"06A"	11	6	"West Cook Unorganized"	20	69307	16	120	49	69	120	45	58	120	37	79	119	39	67	113
"MN"	2008	"AMBOY TWP"	5	1	"22B"	44	22	"Amboy Twp"	5	1342	17	89	59	23	82	54	14	86	41	35	84	69	16	85
"MN"	2008	"AMO TWP"	10	1	"22B"	44	22	"Amo Twp"	10	1441	17	81	40	40	80	30	31	79	30	48	80	51	30	81
"MN"	2008	"ANN TWP"	15	1	"22B"	44	22	"Ann Twp"	15	1666	17	111	53	57	111	43	47	111	32	71	109	60	51	111
"MN"	2008	"BINGHAM LAKE"	20	1	"22B"	44	22	"Bingham Lake"	20	5896	17	72	30	41	72	21	37	72	17	50	71	43	29	72
"MN"	2008	"CARSON TWP"	25	1	"22B"	44	22	"Carson Twp"	25	10108	17	181	116	62	180	95	46	181	86	85	178	140	39	179
"MN"	2008	"COMFREY"	30	1	"22B"	44	22	"Comfrey"	30	12772	17	8	4	4	8	3	3	8	0	8	8	4	4	8
"MN"	2008	"DALE TWP"	35	1	"22B"	44	22	"Dale Twp"	35	14608	17	88	48	37	88	41	31	88	24	59	86	66	22	88
"MN"	2008	"DELTON TWP"	40	1	"22B"	44	22	"Delton Twp"	40	15652	17	60	33	23	59	28	16	60	18	32	59	44	16	60
"MN"	2008	"GERMANTOWN TWP"	45	1	"22B"	44	22	"Germantown Twp"	45	23570	17	103	81	20	103	66	11	102	48	42	101	84	18	102
"MN"	2008	"GREAT BEND TWP"	50	1	"22B"	44	22	"Great Bend Twp"	50	25514	17	205	93	109	202	67	84	203	44	141	197	120	81	201
"MN"	2008	"HIGHWATER TWP"	55	1	"22B"	44	22	"Highwater Twp"	55	29060	17	91	44	44	89	45	26	91	30	55	89	48	41	89
"MN"	2008	"JEFFERS"	60	1	"22B"	44	22	"Jeffers"	60	31796	17	170	75	87	166	61	73	167	37	119	165	95	70	166
"MN"	2008	"LAKESIDE TWP"	65	1	"22B"	44	22	"Lakeside Twp"	65	35000	17	184	94	86	182	88	60	182	69	99	178	133	43	176
"MN"	2008	"MIDWAY TWP"	70	1	"22B"	44	22	"Midway Twp"	70	42002	17	163	102	56	163	99	41	162	88	67	158	131	27	158
"MN"	2008	"MOUNTAIN LAKE P-1"	75	1	"22B"	44	22	"Mountain Lake"	74	44566	17	969	593	348	962	531	271	950	450	432	924	779	168	949
"MN"	2008	"MOUNTAIN LAKE TWP"	85	1	"22B"	44	22	"Mountain Lake Twp"	75	44584	17	136	93	43	136	90	28	135	72	63	135	108	28	136
"MN"	2008	"ROSEHILL TWP"	90	1	"22B"	44	22	"Rose Hill Twp"	85	55672	17	86	43	40	86	37	21	86	33	51	86	48	37	85
"MN"	2008	"SELMA TWP"	95	1	"22B"	44	22	"Selma Twp"	90	59224	17	98	66	27	98	52	24	98	37	54	97	76	22	98
"MN"	2008	"SOUTHBROOK TWP"	100	1	"22B"	44	22	"Southbrook Twp"	95	61294	17	44	23	20	44	18	16	43	13	29	43	22	21	43
"MN"	2008	"SPRINGFIELD TWP"	105	1	"22B"	44	22	"Springfield Twp"	100	61834	17	73	38	33	73	29	34	73	20	48	72	52	21	73
"MN"	2008	"STORDEN"	110	1	"22B"	44	22	"Storden"	104	63022	17	134	57	70	131	51	45	131	30	85	128	67	61	128
"MN"	2008	"STORDEN TWP"	115	1	"22B"	44	22	"Storden Twp"	105	63040	17	99	57	41	98	47	33	99	38	52	95	65	33	98
"MN"	2008	"WESTBROOK"	120	1	"22B"	44	22	"Westbrook"	114	69250	17	411	182	215	408	170	159	408	112	245	396	223	174	397
"MN"	2008	"WESTBROOK TWP"	125	1	"22B"	44	22	"Westbrook Twp"	115	69268	17	129	65	60	129	62	50	127	51	67	125	76	50	126
"MN"	2008	"WINDOM W-1 P-1"	130	1	"22B"	44	22	"Windom"	125	70798	17	580	286	278	573	262	216	577	191	340	567	380	193	573
"MN"	2008	"WINDOM W-1 P-2"	135	1	"22B"	44	22	"Windom"	125	70798	17	713	336	370	712	321	281	708	227	452	703	494	214	708
"MN"	2008	"WINDOM W-2 P-1"	140	1	"22B"	44	22	"Windom"	125	70798	17	497	231	250	495	184	205	489	124	324	483	305	182	487
"MN"	2008	"WINDOM W-2 P-2"	145	1	"22B"	44	22	"Windom"	125	70798	17	509	215	275	506	175	228	501	129	336	493	294	203	497
"MN"	2008	"BAXTER P1E"	5	8	"12A"	23	12	"Baxter"	5	4042	18	1501	797	679	1498	707	570	1483	567	874	1444	548	911	1461
"MN"	2008	"BAXTER P1W"	6	8	"12A"	23	12	"Baxter"	5	4042	18	1019	537	463	1017	484	363	1004	400	583	984	336	670	1007
"MN"	2008	"BAXTER P2E"	7	8	"12A"	23	12	"Baxter"	5	4042	18	1014	518	475	1009	478	374	1004	385	596	982	366	623	990
"MN"	2008	"BAXTER P2W"	8	8	"12A"	23	12	"Baxter"	5	4042	18	841	425	400	841	403	299	835	289	533	826	256	569	826
"MN"	2008	"BAY LAKE TWP"	10	8	"12B"	24	12	"Bay Lake Twp"	10	4096	18	681	351	314	679	314	254	678	271	394	665	355	304	659
"MN"	2008	"BRAINERD W-1 P-1"	15	8	"12A"	23	12	"Brainerd"	15	7300	18	418	162	246	418	147	207	411	123	267	395	117	285	402
"MN"	2008	"BRAINERD W-1 P-2"	16	8	"12A"	23	12	"Brainerd"	15	7300	18	1152	598	526	1144	515	457	1136	437	675	1113	426	689	1116
"MN"	2008	"BRAINERD W-2 P-1"	20	8	"12A"	23	12	"Brainerd"	15	7300	18	866	399	447	863	367	355	856	308	522	831	270	570	841
"MN"	2008	"BRAINERD W-2 P-2"	25	8	"12A"	23	12	"Brainerd"	15	7300	18	665	284	363	662	266	294	658	198	449	647	197	451	648
"MN"	2008	"BRAINERD W-3 P-1"	35	8	"12A"	23	12	"Brainerd"	15	7300	18	681	277	380	675	239	321	673	167	488	657	169	496	665
"MN"	2008	"BRAINERD W-3 P-2"	40	8	"12A"	23	12	"Brainerd"	15	7300	18	871	398	448	869	333	379	863	279	554	834	268	577	846
"MN"	2008	"BRAINERD W-4 P-1"	45	8	"12A"	23	12	"Brainerd"	15	7300	18	822	337	454	815	275	407	810	213	575	788	208	588	797
"MN"	2008	"BRAINERD W-4 P-2"	50	8	"12A"	23	12	"Brainerd"	15	7300	18	638	282	335	635	242	274	628	195	418	614	176	446	624
"MN"	2008	"BREEZY POINT CITY"	55	8	"04B"	8	4	"Breezy Point"	17	7516	18	1340	774	541	1337	701	423	1329	616	674	1291	704	576	1281
"MN"	2008	"CENTER TWP"	60	8	"12A"	23	12	"Center Twp"	20	10567	18	574	326	230	573	265	196	571	242	313	556	228	327	556
"MN"	2008	"CROSBY PREC 1"	65	8	"12A"	23	12	"Crosby"	25	13924	18	680	280	366	671	222	323	659	179	466	647	181	465	648
"MN"	2008	"CROSBY PREC 2"	70	8	"12A"	23	12	"Crosby"	25	13924	18	463	192	255	463	143	234	455	115	326	441	120	324	444
"MN"	2008	"CROSSLAKE PRECINCT 1"	75	8	"04B"	8	4	"Crosslake"	30	13978	18	907	563	330	905	522	262	897	440	436	877	500	362	863
"MN"	2008	"CROSSLAKE PRECINCT 2"	76	8	"04B"	8	4	"Crosslake"	30	13978	18	662	387	269	661	344	214	654	298	344	642	358	271	629
"MN"	2008	"CROW WING TWP"	80	8	"12A"	23	12	"Crow Wing Twp"	35	14122	18	1000	562	406	999	483	350	993	407	546	953	379	583	963
"MN"	2008	"CUYUNA CITY"	85	8	"04B"	8	4	"Cuyuna"	40	14428	18	132	59	71	131	45	61	129	41	88	129	53	74	127
"MN"	2008	"DAGGETT BROOK TWP"	90	8	"12B"	24	12	"Daggett Brook Twp"	45	14464	18	273	158	109	271	125	96	269	93	160	253	117	138	255
"MN"	2008	"WHITE PRECINCT"	95	8	"12A"	23	12	"West Crow Wing Unorganized"	228	69316	18	905	524	361	903	433	305	899	385	487	874	330	547	877
"MN"	2008	"DEAN LAKE PREC"	100	8	"04B"	8	4	"Dean Lake Unorganized"	50	15094	18	52	29	18	52	23	22	52	16	35	51	23	27	50
"MN"	2008	"DEERWOOD CITY"	105	8	"12B"	24	12	"Deerwood"	54	15346	18	286	145	131	284	124	116	282	107	164	271	135	133	269
"MN"	2008	"DEERWOOD TWP"	110	8	"12B"	24	12	"Deerwood Twp"	55	15364	18	905	480	406	899	426	318	894	350	531	882	509	369	878
"MN"	2008	"EMILY CITY"	115	8	"04B"	8	4	"Emily"	65	19286	18	562	320	226	561	272	203	558	236	310	546	271	262	534
"MN"	2008	"FAIRFIELD TWP"	120	8	"04B"	8	4	"Fairfield Twp"	70	20240	18	213	111	99	212	99	82	208	84	123	207	96	103	199
"MN"	2008	"FIFTY LAKES CITY"	125	8	"04B"	8	4	"Fifty Lakes"	75	21032	18	299	195	101	297	170	77	297	149	143	292	171	120	291
"MN"	2008	"FORT RIPLEY CITY"	130	8	"12B"	24	12	"Fort Ripley"	79	21932	18	30	18	10	30	13	7	29	9	18	28	17	12	29
"MN"	2008	"FORT RIPLEY TWP"	135	8	"12B"	24	12	"Fort Ripley Twp"	80	21950	18	513	292	206	510	222	174	512	190	304	494	250	236	487
"MN"	2008	"GAIL LAKE TWP"	140	8	"04B"	8	4	"Gail Lake Twp"	90	23012	18	50	42	7	50	34	7	50	27	21	49	37	13	50
"MN"	2008	"GARRISON CITY"	145	8	"12B"	24	12	"Garrison"	94	23192	18	107	47	57	106	34	51	107	32	74	106	36	71	107
"MN"	2008	"GARRISON TWP"	150	8	"12B"	24	12	"Garrison Twp"	95	23210	18	531	266	258	528	218	216	524	188	324	513	243	268	513
"MN"	2008	"IDEAL TWP"	155	8	"04B"	8	4	"Ideal Twp"	105	30734	18	775	501	260	770	454	195	770	395	356	751	459	278	738
"MN"	2008	"IRONDALE TWP."	160	8	"12A"	23	12	"Irondale Twp"	110	31202	18	697	381	287	691	303	237	690	268	405	673	259	405	665
"MN"	2008	"RIVERTON CITY"	165	8	"12A"	23	12	"Riverton"	112	54736	18	51	20	28	51	20	22	51	12	37	49	12	39	51
"MN"	2008	"IRONTON CITY"	170	8	"12A"	23	12	"Ironton"	115	31274	18	318	130	177	315	105	156	313	73	242	315	78	237	315
"MN"	2008	"JENKINS CITY"	175	8	"04B"	8	4	"Jenkins"	119	31832	18	182	117	58	182	87	49	179	82	90	173	89	83	172
"MN"	2008	"JENKINS TWP"	180	8	"04B"	8	4	"Jenkins Twp"	120	31850	18	279	175	97	278	163	77	273	136	125	261	154	108	262
"MN"	2008	"BLUE PRECINCT"	185	8	"12A"	23	12	"West Crow Wing Unorganized"	228	69316	18	1283	727	533	1281	644	398	1277	534	723	1257	469	785	1256
"MN"	2008	"LAKE EDWARD TWP"	190	8	"12A"	23	12	"Lake Edward Twp"	125	34207	18	1325	700	582	1318	628	474	1317	520	759	1281	525	764	1290
"MN"	2008	"LITTLE PINE TWP"	195	8	"04B"	8	4	"Little Pine Twp"	130	37646	18	44	20	21	44	16	12	41	14	27	41	18	20	38
"MN"	2008	"LONG LAKE TWP"	200	8	"12A"	23	12	"Long Lake Twp"	135	37988	18	634	339	277	632	263	242	627	220	390	610	205	409	615
"MN"	2008	"MANHATTAN BEACH CITY"	205	8	"04B"	8	4	"Manhattan Beach"	140	39806	18	52	31	20	52	32	11	50	26	23	49	30	19	49
"MN"	2008	"MAPLE GROVE TWP"	210	8	"12B"	24	12	"Maple Grove Twp"	145	40148	18	419	218	192	417	184	160	415	162	249	412	205	199	404
"MN"	2008	"MISSION TWP"	215	8	"04B"	8	4	"Mission Twp"	150	43468	18	554	306	243	554	267	204	548	230	308	539	252	277	529
"MN"	2008	"NISSWA CITY"	220	8	"12A"	23	12	"Nisswa"	155	46348	18	1301	767	521	1301	696	387	1286	578	683	1264	551	715	1267
"MN"	2008	"NOKAY LAKE TWP"	225	8	"12B"	24	12	"Nokay Lake Twp"	160	46384	18	476	246	218	473	204	174	474	169	292	461	202	257	461
"MN"	2008	"OAK LAWN TWP"	230	8	"12A"	23	12	"Oak Lawn Twp"	165	47824	18	961	466	456	957	387	400	951	316	616	934	296	637	937
"MN"	2008	"PELICAN TWP"	235	8	"04B"	8	4	"Pelican Twp"	176	50092	18	337	207	124	336	190	93	328	162	161	323	196	125	321
"MN"	2008	"PEQUOT LAKES CITY"	240	8	"04B"	8	4	"Pequot Lakes"	178	50416	18	1127	558	537	1125	490	417	1112	415	670	1087	461	616	1080
"MN"	2008	"PERRY LAKE TWP"	245	8	"04B"	8	4	"Perry Lake Twp"	180	50542	18	175	92	78	175	77	66	172	68	103	172	85	82	167
"MN"	2008	"PLATTE LAKE TWP"	250	8	"12B"	24	12	"Platte Lake Twp"	185	51496	18	129	76	52	128	58	41	128	42	78	120	57	68	125
"MN"	2008	"RABBIT LAKE TWP"	255	8	"04B"	8	4	"Rabbit Lake Twp"	190	52855	18	215	110	102	215	90	83	213	83	131	214	89	114	203
"MN"	2008	"ROOSEVELT TWP"	260	8	"12B"	24	12	"Roosevelt Twp"	195	55420	18	379	194	175	375	161	152	376	126	245	371	170	193	363
"MN"	2008	"ROSS LAKE TWP"	265	8	"04B"	8	4	"Ross Lake Twp"	200	55978	18	126	53	71	126	47	52	124	40	83	123	46	73	119
"MN"	2008	"ST MATHIAS TWP"	275	8	"12B"	24	12	"St. Mathias Twp"	205	57328	18	348	218	121	346	181	99	340	141	183	324	176	148	324
"MN"	2008	"TIMOTHY TWP"	280	8	"04B"	8	4	"Timothy Twp"	215	64930	18	94	55	35	94	43	25	93	37	54	91	50	40	90
"MN"	2008	"TROMMALD CITY"	285	8	"12A"	23	12	"Trommald"	220	65506	18	41	13	23	40	10	24	40	10	27	37	9	30	39
"MN"	2008	"WOLFORD TWP"	290	8	"04B"	8	4	"Wolford Twp"	230	71374	18	244	112	123	243	90	113	241	83	149	232	97	121	218
"MN"	2008	"RED PRECINCT"	295	8	"12A"	23	12	"West Crow Wing Unorganized"	228	69316	18	1080	600	461	1078	529	371	1069	458	591	1051	431	624	1056
"MN"	2008	"APPLE VALLEY P-01"	1010	2	"37A"	73	37	"Apple Valley"	2	1900	19	1667	817	819	1666	798	612	1652	882	740	1623	876	735	1613
"MN"	2008	"APPLE VALLEY P-02"	1020	2	"37A"	73	37	"Apple Valley"	2	1900	19	1806	819	948	1806	776	736	1794	925	813	1743	900	814	1719
"MN"	2008	"APPLE VALLEY P-03"	1030	2	"37A"	73	37	"Apple Valley"	2	1900	19	1592	736	815	1585	713	607	1580	826	718	1547	797	733	1532
"MN"	2008	"APPLE VALLEY P-04"	1040	2	"37A"	73	37	"Apple Valley"	2	1900	19	1863	807	1019	1861	809	793	1841	902	888	1791	843	913	1759
"MN"	2008	"APPLE VALLEY P-05"	1050	2	"37A"	73	37	"Apple Valley"	2	1900	19	2680	1415	1224	2675	1455	876	2659	1592	1006	2602	1500	1076	2580
"MN"	2008	"APPLE VALLEY P-06"	1060	2	"37A"	73	37	"Apple Valley"	2	1900	19	1254	517	703	1249	479	549	1233	579	614	1194	519	666	1185
"MN"	2008	"APPLE VALLEY P-07"	1070	2	"37B"	74	37	"Apple Valley"	2	1900	19	2133	912	1181	2129	931	898	2103	1051	1000	2052	857	1148	2017
"MN"	2008	"APPLE VALLEY P-08"	1080	2	"37B"	74	37	"Apple Valley"	2	1900	19	1966	919	1019	1964	967	709	1951	1076	820	1900	868	984	1860
"MN"	2008	"APPLE VALLEY P-09"	1090	2	"37B"	74	37	"Apple Valley"	2	1900	19	1959	918	1006	1956	973	701	1940	1086	814	1902	884	987	1885
"MN"	2008	"APPLE VALLEY P-10"	1100	2	"37B"	74	37	"Apple Valley"	2	1900	19	1569	704	834	1565	772	530	1549	841	667	1509	681	808	1497
"MN"	2008	"APPLE VALLEY P-11"	1110	2	"37B"	74	37	"Apple Valley"	2	1900	19	1501	753	720	1501	757	517	1492	852	604	1457	711	704	1426
"MN"	2008	"APPLE VALLEY P-12"	1120	2	"37B"	74	37	"Apple Valley"	2	1900	19	1990	949	1006	1985	969	720	1975	1094	817	1914	944	937	1891
"MN"	2008	"APPLE VALLEY P-13"	1130	2	"37B"	74	37	"Apple Valley"	2	1900	19	2425	1157	1225	2423	1154	905	2411	1322	1024	2347	1130	1172	2314
"MN"	2008	"APPLE VALLEY P-14"	1140	2	"37A"	73	37	"Apple Valley"	2	1900	19	1386	537	823	1383	530	630	1361	631	687	1321	594	711	1307
