state	year	county	precinct	cd	cd2	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv	g2008_USH_dv2	g2008_USH_rv2	g2008_USH_tv2
"AL"	2008	"FRANKLIN"	"0170 Rockwood"	4		126	270	401	110	289	399	120	275	395			
"AL"	2008	"FRANKLIN"	"0190 Mt. Star Hills"	4		78	230	311	74	233	308	85	216	301			
"AL"	2008	"FRANKLIN"	"0210 St Cross Rd"	4		59	134	194	50	138	188	53	132	185			
"AL"	2008	"FRANKLIN"	"0220 Tharptown"	4		149	259	413	128	274	402	137	265	402			
"AL"	2008	"FRANKLIN"	"0230 Halltown"	4		89	336	429	98	313	411	115	300	415			
"AL"	2008	"FRANKLIN"	"0260 Lawlers"	4		102	287	395	98	289	387	107	278	386			
"AL"	2008	"FRANKLIN"	"0280 Waco Church of Christ"	4		88	151	241	79	160	240	88	144	233			
"AL"	2008	"FRANKLIN"	"0310 Jonesboro"	4		105	209	321	95	224	320	104	213	317			
"AL"	2008	"FRANKLIN"	"0320 Spruce Pine"	4		146	351	512	149	351	501	152	347	499			
"AL"	2008	"FRANKLIN"	"0340 Trapptown-E Franklin Jr. Hi"	4		119	438	564	135	417	552	133	418	551			
"AL"	2008	"FRANKLIN"	"0370 Newburg"	4		88	63	156	75	79	154	88	65	153			
"AL"	2008	"FRANKLIN"	"Absentee"	4		112	241	357	100	245	345	105	238	343			
"AL"	2008	"FRANKLIN"	"Provisional"			0	0	0	0	0	0						
"AL"	2008	"GENEVA"	"ABSENTEE VOTERS"	2		78	353	434	78	348	426	136	287	424			
"AL"	2008	"GENEVA"	"BELLWOOD VOTING HOUSE"	2		94	128	226	88	133	221	123	96	219			
"AL"	2008	"GENEVA"	"BLACK"	2		20	182	204	20	184	204	59	143	202			
"AL"	2008	"GENEVA"	"CHANCELLOR VOTING HOUSE"	2		56	295	357	47	298	346	126	223	351			
"AL"	2008	"GENEVA"	"COFFEE SPRINGS"	2		52	300	356	40	308	350	132	221	353			
"AL"	2008	"GENEVA"	"DEVCO VOTING HOUSE"	2		86	398	488	73	404	480	177	306	484			
"AL"	2008	"GENEVA"	"FADETTE VOTING HOUSE"	2		61	573	637	65	554	620	233	393	626			
"AL"	2008	"GENEVA"	"FARM CENTER"	2		49	319	369	36	326	362	142	216	359			
"AL"	2008	"GENEVA"	"FLAT CREEK"	2		12	170	184	18	165	183	58	122	182			
"AL"	2008	"GENEVA"	"GENEVA ARMORY"	2		63	287	352	57	290	347	139	207	346			
"AL"	2008	"GENEVA"	"GENEVA CITY HALL"	2		99	102	201	79	112	192	120	76	196			
"AL"	2008	"GENEVA"	"GENEVA COMMUNITY CENTER"	2		131	362	498	124	361	486	222	267	490			
"AL"	2008	"GENEVA"	"GENEVA COUNTY COURTHOUSE"	2		92	410	505	69	424	494	183	311	496			
"AL"	2008	"GENEVA"	"GILMORE"	2		22	176	201	14	182	197	54	144	198			
"AL"	2008	"GENEVA"	"HACODA"	2		14	93	107	11	95	106	35	71	106			
"AL"	2008	"GENEVA"	"HUGHES COMMUNITY CENTER #1"	2		351	1471	1828	329	1465	1796	643	1156	1803			
"AL"	2008	"GENEVA"	"HUGHES COMMUNITY CENTER #2"	2		22	190	212	26	186	212	57	154	211			
"AL"	2008	"GENEVA"	"HUGHES VOTING HOUSE"	2		14	319	338	21	310	332	87	246	334			
"AL"	2008	"GENEVA"	"LOWERY"	2		15	172	189	16	169	185	60	128	188			
"AL"	2008	"GENEVA"	"LYTLE"	2		47	241	292	41	246	287	110	182	292			
"AL"	2008	"GENEVA"	"MALVERN"	2		98	784	897	98	779	880	327	558	887			
"AL"	2008	"GENEVA"	"PINEY GROVE"	2		17	166	186	21	161	182	61	123	184			
"AL"	2008	"GENEVA"	"PROVISIONAL"	2		1	3	4	1	2	3	1	3	4			
"AL"	2008	"GENEVA"	"REVELS GROCERY"	2		19	173	196	18	176	195	57	132	189			
"AL"	2008	"GENEVA"	"SAMSON AMERICAN LEGION HALL"	2		201	368	577	185	363	549	264	303	567			
"AL"	2008	"GENEVA"	"SAMSON COMMUNITY CENTER"	2		66	452	525	56	453	512	174	340	517			
"AL"	2008	"GENEVA"	"SLOCOMB NATIONAL GUARD ARMORY"	2		327	776	1112	305	791	1096	557	531	1088			
"AL"	2008	"GENEVA"	"TATE SCHOOL"	2		27	154	182	24	156	180	67	109	177			
"AL"	2008	"GREENE"	"Absentee"	7		393	34	429	379	40	420	405	0	405			
"AL"	2008	"GREENE"	"Boligee City Hall"	7		292	46	338	268	57	325	301	0	301			
"AL"	2008	"GREENE"	"Clinton Community Center"	7		227	64	292	213	76	289	249	0	249			
"AL"	2008	"GREENE"	"Eutaw Activity Center"	7		456	20	476	448	28	476	465	0	465			
"AL"	2008	"GREENE"	"Forkland Town Hall"	7		638	136	775	589	146	736	691	0	693			
"AL"	2008	"GREENE"	"Jena Clubhouse"	7		64	43	107	61	41	102	72	0	73			
"AL"	2008	"GREENE"	"Knoxville Fire Station"	7		135	31	166	137	26	163	153	0	154			
"AL"	2008	"GREENE"	"Mantua Fire Department"	7		217	22	240	213	26	239	224	0	224			
"AL"	2008	"GREENE"	"Mickinley Branch"	7		181	23	206	165	33	198	182	0	183			
"AL"	2008	"GREENE"	"Morrow Brown Community Center"	7		391	18	409	386	20	406	402	0	402			
"AL"	2008	"GREENE"	"Mt. Hebron Pre-School"	7		279	10	289	266	19	285	279	0	280			
"AL"	2008	"GREENE"	"National Guard Armory"	7		588	361	952	541	394	935	721	0	727			
"AL"	2008	"GREENE"	"Provisional"	7		6	0	6	6	0	6	6	0	6			
"AL"	2008	"GREENE"	"South Fork Rest."	7		71	11	90	68	12	80	72	0	72			
"AL"	2008	"GREENE"	"Tishabee Community Center"	7		235	11	247	218	19	237	234	0	234			
"AL"	2008	"GREENE"	"Union Town Hall"	7		235	46	283	214	57	271	244	0	246			
"AL"	2008	"HALE"	"ABSENTEE VOTERS"	7		155	103	261	154	103	258	205	0	207			
"AL"	2008	"HALE"	"AKRON - CITY HALL"	7		297	178	478	274	182	456	371	0	375			
"AL"	2008	"HALE"	"BUCKSNORT"	7		60	91	151	57	92	149	92	0	93			
"AL"	2008	"HALE"	"CEDARVILLE"	7		194	108	302	185	110	295	248	0	250			
"AL"	2008	"HALE"	"GALLION VOLUNTEER FIRE"	7		167	147	316	157	157	314	226	0	228			
"AL"	2008	"HALE"	"GREENSBORO - ARMORY #1"	7		568	322	893	550	318	870	705	0	718			
"AL"	2008	"HALE"	"GREENSBORO - ARMORY #2"	7		1430	500	1935	1363	524	1889	1634	0	1649			
"AL"	2008	"HALE"	"HAVANA"	7		97	89	187	90	94	185	138	0	139			
"AL"	2008	"HALE"	"MOUNDVILLE - CITY HALL"	7		570	911	1493	540	912	1456	1011	0	1037			
"AL"	2008	"HALE"	"MT_ HERMAN"	7		93	137	230	93	131	224	151	0	154			
"AL"	2008	"HALE"	"NEWBERN - OLD BANK BLDG"	7		256	128	384	226	140	367	306	0	306			
"AL"	2008	"HALE"	"PHIPPS WORK CENTER"	7		1	32	33	3	28	31	13	0	13			
"AL"	2008	"HALE"	"PROVISIONAL"	7		13	4	17	13	4	17	13	0	13			
"AL"	2008	"HALE"	"SAWYERVILLE-HEAD START SCHOOL"	7		694	93	787	636	118	755	721	0	721			
"AL"	2008	"HALE"	"STEWART"	7		117	154	273	95	167	262	195	0	198			
"AL"	2008	"HALE"	"SUNSHINE HIGH SCHOOL"	7		218	45	263	198	54	252	229	0	229			
"AL"	2008	"HALE"	"VALLEY"	7		52	158	211	44	152	196	107	0	107			
"AL"	2008	"HENRY"	"ABBEVILLE VOTING CENTER  #1"	2		328	510	843	299	515	815	462	367	829			
"AL"	2008	"HENRY"	"ABBEVILLE VOTING CENTER  #2"	2		368	245	617	362	243	606	419	196	616			
"AL"	2008	"HENRY"	"ABSENTEE VOTERS"	2		204	296	502	186	306	492	251	240	491			
"AL"	2008	"HENRY"	"CAPPS POST OFFICE"	2		188	203	391	170	201	371	219	161	380			
"AL"	2008	"HENRY"	"DOUGLAS CROSSROADS"	2		33	276	309	29	268	297	84	223	308			
"AL"	2008	"HENRY"	"EDWIN VOTING CENTER"	2		101	133	234	94	125	219	130	96	226			
"AL"	2008	"HENRY"	"HALEBURG CITY HALL"	2		43	189	233	46	177	223	79	151	231			
"AL"	2008	"HENRY"	"HEADLAND VOTING CENTER #1"	2		466	1202	1678	430	1221	1651	715	944	1659			
"AL"	2008	"HENRY"	"HEADLAND VOTING CENTER #2"	2		243	637	888	236	627	866	402	471	877			
"AL"	2008	"HENRY"	"JUDSON COMMUNITY"	2		208	532	744	198	518	717	297	427	725			
"AL"	2008	"HENRY"	"LAWRENCEVILLE HS"	2		137	142	279	127	139	267	162	110	272			
"AL"	2008	"HENRY"	"NEWVILLE VT_ HOUSE"	2		339	442	786	326	432	759	437	329	769			
"AL"	2008	"HENRY"	"PROVISIONAL VOTERS"	2		19	12	31	17	13	30	17	13	30			
"AL"	2008	"HENRY"	"SHORTERVILLE HOUSE"	2		149	100	249	136	104	241	160	83	243			
"AL"	2008	"HENRY"	"TUMBLETON VOTING HOUSE"	2		44	296	343	42	293	338	100	238	339			
"AL"	2008	"HENRY"	"UNION VT_ HOUSE"	2		78	184	263	72	188	260	120	139	259			
"AL"	2008	"HENRY"	"WILLS CROSS ROADS VT"	2		70	186	258	70	173	244	110	141	251			
"AL"	2008	"HOUSTON"	"ABSENTEE VOTERS"	2		645	1634	2291	590	1660	2253	880	1364	2248			
"AL"	2008	"HOUSTON"	"ANDREW BELL COMM_ CENTER"	2		411	221	639	376	246	624	443	183	626			
"AL"	2008	"HOUSTON"	"ASHFORD"	2		392	957	1356	372	954	1328	552	783	1339			
"AL"	2008	"HOUSTON"	"BAY SPRINGS"	2		101	495	598	96	495	591	190	405	596			
"AL"	2008	"HOUSTON"	"COLUMBIA"	2		194	618	812	185	594	781	296	500	798			
"AL"	2008	"HOUSTON"	"COTTONWOOD"	2		255	827	1089	238	820	1059	413	655	1070			
"AL"	2008	"HOUSTON"	"COWARTS"	2		193	946	1144	176	933	1112	343	779	1125			
"AL"	2008	"HOUSTON"	"DOUG TEW COMMUNITY CENTER #1"	2		408	1041	1459	364	1072	1438	590	846	1440			
"AL"	2008	"HOUSTON"	"DOUG TEW COMMUNITY CENTER #2"	2		460	1097	1568	401	1134	1538	654	884	1543			
"AL"	2008	"HOUSTON"	"DUPREE"	2		24	192	217	21	192	214	61	154	215			
"AL"	2008	"HOUSTON"	"ENTERPRISE CHURCH"	2		31	342	374	32	335	369	95	273	368			
"AL"	2008	"HOUSTON"	"FARM CENTER #1"	2		372	759	1140	333	784	1119	482	632	1118			
"AL"	2008	"HOUSTON"	"FARM CENTER #2"	2		482	945	1435	439	978	1421	663	751	1417			
"AL"	2008	"HOUSTON"	"GORDON"	2		166	63	230	153	62	215	178	43	221			
"AL"	2008	"HOUSTON"	"HARMON"	2		28	145	174	30	137	167	59	111	170			
"AL"	2008	"HOUSTON"	"HODGESVILLE"	2		165	1038	1210	145	1035	1184	307	875	1185			
"AL"	2008	"HOUSTON"	"KINSEY"	2		304	426	734	283	425	708	388	334	722			
"AL"	2008	"HOUSTON"	"LIBRARY #1"	2		730	1183	1935	664	1232	1905	915	989	1908			
"AL"	2008	"HOUSTON"	"LIBRARY #2"	2		535	712	1255	491	743	1234	640	598	1240			
"AL"	2008	"HOUSTON"	"LOVETOWN"	2		29	252	285	27	239	267	79	200	279			
"AL"	2008	"HOUSTON"	"LUCY"	2		134	113	250	127	110	237	147	96	243			
"AL"	2008	"HOUSTON"	"MADRID"	2		119	447	568	124	424	548	200	359	559			
"AL"	2008	"HOUSTON"	"PANSEY"	2		61	240	306	55	245	300	103	200	303			
"AL"	2008	"HOUSTON"	"PROVISIONAL VOTERS"	2		31	49	80	30	49	79	38	39	77			
"AL"	2008	"HOUSTON"	"REHOBETH"	2		106	1112	1231	119	1083	1207	332	885	1220			
"AL"	2008	"HOUSTON"	"TAYLOR"	2		158	1160	1325	144	1155	1301	334	968	1307			
"AL"	2008	"HOUSTON"	"VAUGHN BLUMBERG"	2		589	571	1166	541	605	1147	682	467	1150			
"AL"	2008	"HOUSTON"	"WALTON PARK #1"	2		571	32	603	549	42	591	558	34	592			
"AL"	2008	"HOUSTON"	"WALTON PARK #2"	2		1128	64	1194	1093	85	1178	1124	58	1182			
"AL"	2008	"HOUSTON"	"WATER AND ELECTRIC #1"	2		281	1406	1690	241	1419	1662	486	1175	1663			
"AL"	2008	"HOUSTON"	"WATER AND ELECTRIC #2"	2		316	1519	1846	263	1548	1814	533	1282	1817			
"AL"	2008	"HOUSTON"	"WEBB"	2		177	579	757	163	578	741	284	459	743			
"AL"	2008	"HOUSTON"	"WESTGATE #1"	2		219	1112	1334	186	1121	1310	390	920	1312			
"AL"	2008	"HOUSTON"	"WESTGATE #2"	2		489	2346	2860	416	2403	2824	835	1979	2820			
"AL"	2008	"HOUSTON"	"WESTGATE #3"	2		378	2143	2540	296	2211	2511	721	1782	2511			
"AL"	2008	"HOUSTON"	"WICKSBURG"	2		72	905	985	74	890	965	235	731	970			
"AL"	2008	"HOUSTON"	"WIREGRASS PARK #1"	2		630	695	1332	574	730	1305	743	567	1310			
"AL"	2008	"HOUSTON"	"WIREGRASS PARK #2"	2		841	868	1723	781	918	1701	986	715	1709			
"AL"	2008	"JACKSON"	"ABSENTEE VOTERS"	5		215	426	652	203	426	630	298	328	627			
"AL"	2008	"JACKSON"	"ASPEL JACKSON CO_ WATERWORKS"	5		46	103	150	37	106	143	83	65	149			
"AL"	2008	"JACKSON"	"BISHOP HALLS STORE"	5		27	32	64	24	29	53	45	15	60			
"AL"	2008	"JACKSON"	"BRIDGEPORT COMM_ CENTER .1"	5		283	424	722	286	384	673	399	294	694			
"AL"	2008	"JACKSON"	"BRIDGEPORT COMM_ CENTER .2"	5		291	418	725	288	400	691	415	292	711			
"AL"	2008	"JACKSON"	"BRYANT COMMUNITY BLDG_"	5		147	611	774	177	531	711	280	441	722			
"AL"	2008	"JACKSON"	"CHRISTIAN HOME MTN_TOP DAIRY"	5		61	163	232	62	147	209	112	106	218			
"AL"	2008	"JACKSON"	"CROW FIRE HALL"	5		36	100	138	30	99	129	61	72	133			
"AL"	2008	"JACKSON"	"DEANS CHAPEL COMM_ CENTER"	5		83	192	280	76	189	265	138	134	272			
"AL"	2008	"JACKSON"	"DUTTON CITY HALL"	5		300	618	935	262	655	918	513	405	920			
"AL"	2008	"JACKSON"	"ESTILL FORK PRINCES STORE"	5		7	64	74	6	60	66	33	37	70			
"AL"	2008	"JACKSON"	"FACKLER FIRE HALL"	5		122	268	396	115	259	374	209	166	376			
"AL"	2008	"JACKSON"	"FLAT ROCK RURITAN BLDG_"	5		114	283	417	123	272	396	215	191	407			
"AL"	2008	"JACKSON"	"GARTH BAPTIST CHURCH"	5		24	77	104	26	74	100	57	49	106			
"AL"	2008	"JACKSON"	"HAMBRICK COMM_ CENTER"	5		6	14	21	0	19	19	8	13	21			
"AL"	2008	"JACKSON"	"HIGDON NORTH SAND MTN_ SCHOOL"	5		203	433	650	225	389	616	317	307	625			
"AL"	2008	"JACKSON"	"HOLLY SPRINGS BAPTIST CHURCH"	5		12	70	82	10	65	75	26	50	78			
"AL"	2008	"JACKSON"	"HOLLYTREE GROCERY"	5		24	70	97	33	62	95	60	38	98			
"AL"	2008	"JACKSON"	"HOLLYWOOD CITY HALL"	5		315	435	763	295	438	733	465	279	746			
"AL"	2008	"JACKSON"	"HYTOP TOWN HALL"	5		28	132	163	34	120	154	71	89	161			
"AL"	2008	"JACKSON"	"LANGSTON CITY HALL"	5		42	88	133	38	88	126	65	63	130			
"AL"	2008	"JACKSON"	"LARKINSVILLE STOCK BARN"	5		118	243	369	95	255	354	185	171	358			
"AL"	2008	"JACKSON"	"LETCHER CHURCH OF GOD"	5		34	134	172	29	131	161	65	101	167			
"AL"	2008	"JACKSON"	"LIMROCK FIRE HALL"	5		55	98	154	59	86	145	106	50	156			
"AL"	2008	"JACKSON"	"LONG ISLAND COMM_ CENTER"	5		16	58	76	17	51	68	28	41	69			
"AL"	2008	"JACKSON"	"MACEDONIA SCHOOL"	5		166	427	608	158	415	575	311	267	580			
"AL"	2008	"JACKSON"	"MINK CREEK ST_ SOMEWHERE STORE"	5		59	168	228	56	167	223	123	99	223			
"AL"	2008	"JACKSON"	"PAINT ROCK SENIOR CITIZEN CTR_"	5		51	149	203	41	154	195	85	111	196			
"AL"	2008	"JACKSON"	"PISGAH CITY HALL"	5		335	539	887	317	527	845	515	345	860			
"AL"	2008	"JACKSON"	"PLEASANT GROVES COMM_ CENTER"	5		17	126	151	13	114	127	87	60	147			
"AL"	2008	"JACKSON"	"PRINCETON FIRE HALL"	5		16	49	65	22	32	54	35	26	61			
"AL"	2008	"JACKSON"	"PROVISIONAL"			0	0	0	0	0	0						
"AL"	2008	"JACKSON"	"ROSALIE COMM_ CENTER"	5		235	335	584	239	323	564	370	204	576			
"AL"	2008	"JACKSON"	"SCOTTSBORO REC_ COM_ BLDG_ .1"	5		718	1630	2377	635	1671	2310	1189	1145	2336			
"AL"	2008	"JACKSON"	"SCOTTSBORO REC_ COM_ BLDG_ .2"	5		624	1713	2376	546	1764	2312	1162	1148	2318			
"AL"	2008	"JACKSON"	"SCOTTSBORO REC_ COM_ BLDG_ .3"	5		320	917	1269	312	931	1244	638	605	1245			
"AL"	2008	"JACKSON"	"SECTION OLD CITY HALL"	5		229	512	762	213	511	724	421	333	754			
"AL"	2008	"JACKSON"	"SKYLINE CITY HALL"	5		121	539	674	111	516	629	311	332	645			
"AL"	2008	"JACKSON"	"STEVENSON CITY PARK .1"	5		201	222	432	197	207	404	266	145	412			
"AL"	2008	"JACKSON"	"STEVENSON CITY PARK .2"	5		484	560	1058	463	535	999	662	355	1018			
"AL"	2008	"JACKSON"	"TRENTON FIRE HALL"	5		23	38	63	15	46	62	41	21	62			
"AL"	2008	"JACKSON"	"TUPELO CHURCH OF CHRIST"	5		47	212	268	58	195	253	108	158	266			
"AL"	2008	"JACKSON"	"WOODVILLE BOB JONES COMM_"	5		112	378	503	107	381	489	232	271	504			
"AL"	2008	"JEFFERSON"	"1501 MT_ OLIVE ELEM"	6		165	1720	1900	157	1713	1870	0	1698	1698			
"AL"	2008	"JEFFERSON"	"1501 MT_ OLIVE ELEM_"	6		154	1600	1767	159	1586	1745	0	1583	1583			
"AL"	2008	"JEFFERSON"	"1502 BAGLEY JR HIGH SCH_"	6		86	764	852	88	756	844	0	763	763			
"AL"	2008	"JEFFERSON"	"1502 BAGLEY JR_ HIGH"	6		107	968	1091	138	946	1084	0	956	956			
"AL"	2008	"JEFFERSON"	"1503 MASONIC LODGE W_J_"	6		79	658	739	89	640	729	0	657	657			
"AL"	2008	"JEFFERSON"	"1504 ALLIANCE COMM_CNT"	6		39	350	392	58	329	387	0	342	342			
"AL"	2008	"JEFFERSON"	"1504 ALLIANCE COMM_CNT_"	6		77	675	763	85	666	751	0	673	673			
"AL"	2008	"JEFFERSON"	"1505 SYLVAN SPRINGS COMM"	6		62	541	608	67	530	597	0	531	531			
"AL"	2008	"JEFFERSON"	"1506 PLEASANT GROVE BAPT"	6		1764	3010	4795	1664	3070	4734	0	3280	3280			
"AL"	2008	"JEFFERSON"	"1507 CONCORD HIGHLANDS BA"	6		130	1800	1944	157	1755	1912	0	1790	1790			
"AL"	2008	"JEFFERSON"	"1508 HUEYTOWN COMM SCH"	6		36	174	211	38	164	202	0	175	175			
"AL"	2008	"JEFFERSON"	"1509 VALLEY CREEK BAPTIST"	6		300	1446	1755	312	1427	1739	0	1462	1462			
"AL"	2008	"JEFFERSON"	"1510 OAK GROVE F_B_C_"	6		90	960	1065	114	947	1061	0	965	965			
"AL"	2008	"JEFFERSON"	"1511 PLEAS HILL U_M_C_"	6	7	1167	4235	5443	1092	4295	5387	0	627	627	2058	0	2058
"AL"	2008	"JEFFERSON"	"3401 CORNER SCHOOL"	6		121	1559	1693	140	1530	1670	0	1535	1535			
"AL"	2008	"JEFFERSON"	"4301 ST PETER CAT CHR"	6		142	278	424	115	308	423	0	328	328			
"AL"	2008	"JEFFERSON"	"4401 TRUSS CITY HALL"	6		749	3927	4701	672	3987	4659	0	4036	4036			
"AL"	2008	"JEFFERSON"	"4402 TRUSS 1ST BAPT"	6		672	4579	5284	574	4652	5226	0	4697	4697			
"AL"	2008	"JEFFERSON"	"4403 MT VIEW BAPT CH"	6		928	2456	3407	820	2542	3362	0	2690	2690			
"AL"	2008	"JEFFERSON"	"4404 CLVIEW BAPTIST CH"	6		291	841	1140	256	872	1128	0	908	908			
"AL"	2008	"JEFFERSON"	"4404 CVIEW BAPTIST CH"	6		393	1072	1471	346	1100	1446	0	1155	1155			
"AL"	2008	"JEFFERSON"	"4405 CENTER POINT CTHS"	6	7	1820	1267	3096	1718	1335	3053	0	87	87	2043	0	2043
"AL"	2008	"JEFFERSON"	"4406 HILLDLE BAPTIST"	7		1712	659	2382	1645	716	2361	1898	0	1898			
"AL"	2008	"JEFFERSON"	"4407 JEFF STATE COLL"	6		75	329	411	70	338	408	0	361	361			
"AL"	2008	"JEFFERSON"	"4501 5416 MCELWAIN BAP"	6		617	1489	2133	449	1652	2101	0	1726	1726			
"AL"	2008	"JEFFERSON"	"4502 CHEROKEE BEND SCH"	6		346	1229	1581	222	1341	1563	0	1380	1380			
"AL"	2008	"JEFFERSON"	"4503 IRONDALE SR BLD"	6	7	1000	542	1552	914	599	1513	0	371	371	875	0	875
"AL"	2008	"JEFFERSON"	"4503 IRONDALE SR CT"	6	7	908	567	1482	832	633	1465	0	410	410	807	0	807
"AL"	2008	"JEFFERSON"	"4504 FIRE STATION .31"	6		152	219	374	143	228	371	0	254	254			
"AL"	2008	"JEFFERSON"	"4505 HUFFMAN MIDDLE"	6		1177	877	2066	1108	923	2031	0	1149	1149			
"AL"	2008	"JEFFERSON"	"4506 BREWSTER RD BAPT"	6	7	1741	1363	3120	1655	1423	3078	0	1173	1173	947	0	947
"AL"	2008	"JEFFERSON"	"4507 1ST UMC OF CENTER"	7		977	514	1496	939	547	1486	1145	0	1145			
"AL"	2008	"JEFFERSON"	"4508 LEEDS CIVIC CENTER"	6		747	828	1586	706	856	1562	0	938	938			
"AL"	2008	"JEFFERSON"	"4509 LEEDS FIRST U_M_C_"	6		615	2300	2927	546	2354	2900	0	2441	2441			
"AL"	2008	"JEFFERSON"	"4510 SULPHER SPRING CH_"	6		24	69	93	22	71	93	0	74	74			
"AL"	2008	"JEFFERSON"	"4510 SULPHER SPRINGCH_"	6		14	54	68	11	56	67	0	58	58			
"AL"	2008	"JEFFERSON"	"4601 HUNTER STREET BAP"	6		1288	3979	5302	1034	4212	5246	0	4399	4399			
"AL"	2008	"JEFFERSON"	"4602 PRNCE O PEACE CHR"	6		1256	3452	4737	1032	3651	4683	0	3855	3855			
"AL"	2008	"JEFFERSON"	"4603 SHADES CREST BAP"	6		421	1508	1948	304	1628	1932	0	1656	1656			
"AL"	2008	"JEFFERSON"	"4604 BLUFF PARK METH_"	6		896	1847	2772	712	2013	2725	0	2156	2156			
"AL"	2008	"JEFFERSON"	"4605 EDGEWOOD ELEMENTARY"	6		792	1404	2233	617	1574	2191	0	1698	1698			
"AL"	2008	"JEFFERSON"	"4606 HOMEWOOD PUB LIB"	6		1034	1979	3040	753	2233	2986	0	2385	2385			
"AL"	2008	"JEFFERSON"	"4607 MT BROOK GRAM SCH"	6		151	551	706	93	600	693	0	615	615			
"AL"	2008	"JEFFERSON"	"4608 ST_ LUKES EPIS CH_"	6		335	1291	1634	194	1423	1617	0	1433	1433			
"AL"	2008	"JEFFERSON"	"4609 MT BRK CITY HALL"	6		568	2150	2734	372	2323	2695	0	2358	2358			
"AL"	2008	"JEFFERSON"	"4701 HOOVER PRK & REC"	6		1638	916	2572	1520	1008	2528	0	1437	1437			
"AL"	2008	"JEFFERSON"	"4702 OAKMONT PRES CHR"	6		442	1634	2090	368	1708	2076	0	1768	1768			
"AL"	2008	"JEFFERSON"	"4703 ST PETER CAT CHR"	6		930	2124	3084	772	2286	3058	0	2454	2454			
"AL"	2008	"JEFFERSON"	"4704 ST MARK UMC"	6		639	2228	2900	502	2352	2854	0	2427	2427			
"AL"	2008	"JEFFERSON"	"4705 VEST_ HILLS C_ C_"	6		1261	3195	4512	941	3508	4449	0	3707	3707			
"AL"	2008	"JEFFERSON"	"4706 MT_TOP COM CHR"	6		531	1108	1652	430	1192	1622	0	1288	1288			
"AL"	2008	"JEFFERSON"	"4707 TOWN VILL_ VEST_"	6		434	1751	2199	309	1845	2154	0	1882	1882			
"AL"	2008	"JEFFERSON"	"4708 VEST HILLS UMC"	6		501	1698	2221	339	1847	2186	0	1938	1938			
"AL"	2008	"JEFFERSON"	"4801 HOOVER PUB_ LIB"	6		569	818	1403	508	875	1383	0	1006	1006			
"AL"	2008	"JEFFERSON"	"4802 MTN CHAPEL UMC"	6		534	2552	3112	355	2722	3077	0	2763	2763			
"AL"	2008	"JEFFERSON"	"4803 ST_ THOMAS EPIS CH"	6		654	1662	2343	537	1768	2305	0	1871	1871			
"AL"	2008	"JEFFERSON"	"4804 FIRE STATION .2"	6		593	1961	2584	413	2141	2554	0	2204	2204			
"AL"	2008	"JEFFERSON"	"4805 CAHABA HTS COMM"	6		697	2104	2837	526	2265	2791	0	2381	2381			
"AL"	2008	"JEFFERSON"	"4806 BROOKWOOD BAP CHR"	6		801	2382	3210	529	2637	3166	0	2735	2735			
"AL"	2008	"JEFFERSON"	"4807 LIBERTY PARK BAP"	6		420	1642	2070	289	1742	2031	0	1784	1784			
"AL"	2008	"JEFFERSON"	"4808 KOREAN UMC"	6		401	811	1225	332	875	1207	0	949	949			
"AL"	2008	"JEFFERSON"	"5101 GARDENDALE CIVIC"	6		1144	6633	7834	1051	6689	7740	0	6785	6785			
"AL"	2008	"JEFFERSON"	"5102 MORRIS TOWN HALL"	6		121	1294	1426	120	1291	1411	0	1307	1307			
"AL"	2008	"JEFFERSON"	"5103 KIMBERLY TOWN HALL"	6		126	1325	1466	120	1325	1445	0	1312	1312			
"AL"	2008	"JEFFERSON"	"5104 WARRIOR CITY HALL"	6		385	1223	1621	376	1220	1596	0	1268	1268			
"AL"	2008	"JEFFERSON"	"5105 TRAFFORD TOWN HALL"	6		77	481	560	84	466	550	0	486	486			
"AL"	2008	"JEFFERSON"	"5106 KERMITJOHNSON SCHOOL"	6		267	1332	1614	257	1329	1586	0	1359	1359			
"AL"	2008	"JEFFERSON"	"5107 PALMERDALE U_M_C_"	6		296	1695	2008	284	1699	1983	0	1721	1721			
"AL"	2008	"JEFFERSON"	"5108 PINSON UMC"	6	7	1146	1499	2657	1108	1524	2632	0	1401	1401	641	0	641
"AL"	2008	"JEFFERSON"	"5109 CLAY COMM CENTER"	6		496	3734	4271	459	3755	4214	0	3826	3826			
"AL"	2008	"JEFFERSON"	"5201 CENTRAL PARK REC CNT"	7		1992	90	2088	1916	146	2062	2000	0	2000			
"AL"	2008	"JEFFERSON"	"5202 LEE ELEM SCHOOL"	7		1183	12	1197	1150	29	1179	1166	0	1166			
"AL"	2008	"JEFFERSON"	"5203 WIGGINS LIBRARY"	7		1382	18	1402	1340	39	1379	1366	0	1366			
"AL"	2008	"JEFFERSON"	"5204 HARRISON PARK  REC"	7		1582	15	1598	1532	50	1582	1567	0	1567			
"AL"	2008	"JEFFERSON"	"5204 HARRISON PARK RECREA"	7		862	12	874	837	30	867	857	0	857			
"AL"	2008	"JEFFERSON"	"5205 HEMPHILL SCHOOL REC"	7		757	19	777	730	36	766	755	0	755			
