state	year	cd	county	precinct	vtd	g2002_ATG_dv	g2002_ATG_rv	g2002_TRE_dv	g2002_TRE_rv	g2002_GOV_dv	g2002_GOV_rv	g2002_USS_rv	g2002_SOS_dv	g2002_SOS_rv	g2002_USH_dv	g2002_USH_rv
"KS"	2002	1	"FINNEY"	"Garden City Ward 15"	"000160"	102	172	73	201	120	148	250	40	224		253
"KS"	2002	1	"FINNEY"	"Garden City Ward 16"	"000170"	140	222	106	262	168	201	342	56	301		337
"KS"	2002	1	"FINNEY"	"Garden City Ward 17 Exclave"	"00018B"	0	0			0	0	0	0	0		0
"KS"	2002	1	"FINNEY"	"Garden City Ward 17"	"00018A"	42	64	35	70	53	54	97	26	78		98
"KS"	2002	1	"FINNEY"	"Garden City Ward 2"	"000030"	85	109	102	94	101	90	164	59	129		164
"KS"	2002	1	"FINNEY"	"Garden City Ward 3"	"000040"	147	197	129	213	175	174	303	78	245		296
"KS"	2002	1	"FINNEY"	"Garden City Ward 4 H117"	"200010"	0	0	0	0	0	0	0				0
"KS"	2002	1	"FINNEY"	"Garden City Ward 4 H123"	"200020"	102	145	80	170	102	148	230	57	187		224
"KS"	2002	1	"FINNEY"	"Garden City Ward 5"	"000060"	99	127	96	126	119	106	193	50	157		193
"KS"	2002	1	"FINNEY"	"Garden City Ward 6"	"000070"	76	118	71	125	105	85	174	45	142		170
"KS"	2002	1	"FINNEY"	"Garden City Ward 7"	"000080"	83	125	80	131	95	110	192	45	154		189
"KS"	2002	1	"FINNEY"	"Garden City Ward 8 Exclave"	"00009B"			0	0	0	0	0	0	0		0
"KS"	2002	1	"FINNEY"	"Garden City Ward 8"	"00009A"	127	174	132	173	146	150	280	93	202		262
"KS"	2002	1	"FINNEY"	"Garden City Ward 9"	"000100"	79	136	84	131	99	107	186	59	146		179
"KS"	2002	1	"FINNEY"	"Holcomb Precinct"	"000190"	166	341	161	342	206	299	468	95	398		458
"KS"	2002	1	"FINNEY"	"Huffman Precinct"	"000200"	54	104	42	117	64	96	147	31	121		141
"KS"	2002	1	"FINNEY"	"Jennie Barker Precinct Enclave A"	"00021B"	0	0	0	0			0	0	0		0
"KS"	2002	1	"FINNEY"	"Jennie Barker Precinct"	"00021A"	85	185	82	192	111	161	252	38	219		249
"KS"	2002	1	"FINNEY"	"Kalvesta Precinct"	"000220"	26	39	26	36	18	45	59	16	46		57
"KS"	2002	1	"FINNEY"	"Mack Precinct"	"000230"	39	50	31	59	43	48	81	23	65		83
"KS"	2002	1	"FINNEY"	"PROVISIONAL"	"999999"	30	66	26	70	33	64	84	22	73		87
"KS"	2002	1	"FINNEY"	"Pierceville Precinct H117"	"200030"	12	38	13	37	15	34	48	5	44		47
"KS"	2002	1	"FINNEY"	"Pierceville Precinct H122"	"200040"	22	81	29	74	31	73	101	11	90		97
"KS"	2002	1	"FINNEY"	"Pleasant Valley Precinct"	"000250"	12	35	12	34	17	32	43	5	41		45
"KS"	2002	1	"FINNEY"	"Plymell Precinct"	"000260"	42	69	42	68	43	69	109	20	82		104
"KS"	2002	1	"FINNEY"	"Riverside Precinct H117"	"200050"	91	129	60	156	107	114	204	34	179		208
"KS"	2002	1	"FINNEY"	"Riverside Precinct H122"	"200060"	29	44	19	57	31	46	68	11	60		68
"KS"	2002	1	"FINNEY"	"Theoni Precinct"	"000280"	16	47	13	50	20	41	56	8	52		57
"KS"	2002	1	"FORD"	"ADVANCE"	"999998"	690	602	682	624	815	477	1170	456	797		1043
"KS"	2002	1	"FORD"	"Bloom Township"	"000010"	2	12	5	10	3	11	14	1	13		13
"KS"	2002	1	"FORD"	"Bucklin City"	"000020"	95	153	98	148	126	118	239	52	186		224
"KS"	2002	1	"FORD"	"Bucklin Township"	"000030"	14	29	10	32	15	28	46	2	38		42
"KS"	2002	1	"FORD"	"Concord Township"	"000040"	12	26	6	33	11	28	39	4	31		38
"KS"	2002	1	"FORD"	"Dodge City Precinct 01 Exclave A Airport"	"00005B"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"FORD"	"Dodge City Precinct 01 Exclave B Ind. Park"	"00005C"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"FORD"	"Dodge City Precinct 01"	"00005A"	86	92	84	98	87	81	159	61	116		138
"KS"	2002	1	"FORD"	"Dodge City Precinct 02"	"000060"	56	71	58	74	73	55	121	34	91		109
"KS"	2002	1	"FORD"	"Dodge City Precinct 03"	"000070"	45	44	47	43	47	43	79	34	52		69
"KS"	2002		"FORD"	"Dodge City Precinct 04 Exclave A"	"00008B"	0	0	0	0			0				
"KS"	2002		"FORD"	"Dodge City Precinct 04 Exclave B Excel"	"00008C"	0	0	0	0			0				
"KS"	2002		"FORD"	"Dodge City Precinct 04 Exclave C Millard"	"00008D"	0	0	0	0			0				
"KS"	2002	1	"FORD"	"Dodge City Precinct 04"	"00008A"	56	68	58	67	77	50	119	33	90		98
"KS"	2002	1	"FORD"	"Dodge City Precinct 05"	"000090"	48	60	47	61	58	39	96	24	78		82
"KS"	2002	1	"FORD"	"Dodge City Precinct 06"	"000100"	100	155	99	163	128	124	253	49	195		225
"KS"	2002	1	"FORD"	"Dodge City Precinct 07"	"000110"	82	126	104	111	103	102	201	58	148		184
"KS"	2002	1	"FORD"	"Dodge City Precinct 08"	"000120"	141	187	122	205	173	155	313	63	248		287
"KS"	2002	1	"FORD"	"Dodge City Precinct 09"	"000130"	103	182	94	195	136	154	278	52	232		265
"KS"	2002	1	"FORD"	"Dodge City Precinct 10"	"000140"	188	282	141	342	219	261	463	70	401		447
"KS"	2002	1	"FORD"	"Dodge City Precinct 11"	"000150"	281	425	237	486	354	365	695	125	581		662
"KS"	2002	1	"FORD"	"Dodge City Precinct 12"	"000160"	231	348	196	378	269	307	559	98	469		526
"KS"	2002	1	"FORD"	"Dodge City Precinct 13"	"000170"	1	3	0	4	1	3	4	0	4		4
"KS"	2002	1	"FORD"	"Dodge City Precinct 14"	"000180"	0	0	0	0			0				0
"KS"	2002		"FORD"	"Dodge City Precinct 15"	"200010"							0				
"KS"	2002	1	"FORD"	"Dodge Township Ward 3"	"000200"	12	12	15	12	17	9	25	5	18		23
"KS"	2002	1	"FORD"	"Dodge Township"	"000190"	47	83	42	88	55	75	123	18	109		116
"KS"	2002	1	"FORD"	"Enterprise Township"	"000210"	23	33	24	31	32	24	52	12	42		47
"KS"	2002	1	"FORD"	"Fairview Township"	"000220"	28	67	23	72	33	64	93	11	83		89
"KS"	2002	1	"FORD"	"Ford City"	"000230"	18	68	19	68	29	58	83	10	73		72
"KS"	2002	1	"FORD"	"Ford Township"	"000240"	13	42	16	40	25	33	59	5	46		56
"KS"	2002	1	"FORD"	"Grandview Township"	"000250"	55	56	32	77	53	62	109	23	85		99
"KS"	2002	1	"FORD"	"PROVISIONAL"	"999999"	61	84	57	90	73	69	142	35	104		121
"KS"	2002	1	"FORD"	"Richland Township"	"000260"	54	63	40	77	56	56	106	28	85		96
"KS"	2002	1	"FORD"	"Royal Township"	"000270"	18	24	12	30	14	29	41	8	31		37
"KS"	2002	1	"FORD"	"Sodville Township"	"000280"	9	20	7	21	13	17	29	4	24		29
"KS"	2002	1	"FORD"	"Soldiers Home"	"000290"	35	49	47	46	53	37	80	21	64		81
"KS"	2002	1	"FORD"	"Spearville City"	"000300"	100	144	84	166	121	135	250	45	192		227
"KS"	2002	1	"FORD"	"Spearville Township"	"000310"	57	80	43	97	55	87	137	22	107		123
"KS"	2002	1	"FORD"	"Wheatland Township"	"000320"	23	32	17	40	25	32	52	10	45		49
"KS"	2002	1	"FORD"	"Wilburn Township"	"000330"	8	13	6	16	7	15	21	4	17		19
"KS"	2002	1	"FORD"	"Wilroads Gardens"	"000340"	23	31	18	37	25	28	51	12	39		47
"KS"	2002	2	"FRANKLIN"	"ADVANCE"	"999998"	292	254	293	247	351	204	395	222	317	233	309
"KS"	2002	2	"FRANKLIN"	"Appanoose Township"	"000010"	38	50	36	51	37	47	70	21	64	28	57
"KS"	2002	2	"FRANKLIN"	"Centropolis North Township"	"000020"	48	109	48	105	64	90	136	31	124	36	121
"KS"	2002	2	"FRANKLIN"	"Centropolis South Township"	"000030"	47	85	58	77	65	65	106	39	91	37	96
"KS"	2002	2	"FRANKLIN"	"Cutler Township"	"000040"	88	143	96	135	111	122	187	66	159	73	158
"KS"	2002	2	"FRANKLIN"	"Franklin Township"	"000050"	317	482	360	440	379	411	636	245	529	221	571
"KS"	2002	2	"FRANKLIN"	"Greenwood Township"	"000060"	75	95	76	94	90	75	134	54	111	55	110
"KS"	2002	2	"FRANKLIN"	"Harrison Township"	"000070"	59	128	75	113	92	104	167	35	151	39	150
"KS"	2002	2	"FRANKLIN"	"Hayes Township"	"000080"	62	87	52	96	62	84	128	32	110	39	108
"KS"	2002	2	"FRANKLIN"	"Homewood Township"	"000090"	79	84	80	82	90	72	117	68	96	67	94
"KS"	2002	2	"FRANKLIN"	"Lincoln Township"	"000100"	130	175	109	196	155	152	242	73	222	84	218
"KS"	2002	2	"FRANKLIN"	"Ohio Township"	"000110"	98	132	95	136	119	112	178	66	154	81	143
"KS"	2002	2	"FRANKLIN"	"Ottawa Precinct 1"	"00013A"	67	90	75	81	85	77	117	44	109	50	103
"KS"	2002	2	"FRANKLIN"	"Ottawa Precinct 2"	"000140"	163	204	170	203	189	166	289	118	239	110	249
"KS"	2002	2	"FRANKLIN"	"Ottawa Precinct 3"	"000150"	69	77	75	72	72	72	106	55	89	49	94
"KS"	2002	2	"FRANKLIN"	"Ottawa Precinct 4"	"000160"	109	138	118	132	127	120	189	91	151	95	155
"KS"	2002	2	"FRANKLIN"	"Ottawa Precinct 5"	"000170"	169	255	167	263	222	209	361	102	315	112	318
"KS"	2002	2	"FRANKLIN"	"Ottawa Precinct 6"	"000180"	125	107	117	118	132	97	159	80	141	90	141
"KS"	2002	2	"FRANKLIN"	"Ottawa Precinct 7"	"000190"	256	272	247	272	308	214	400	164	347	175	339
"KS"	2002	2	"FRANKLIN"	"Ottawa Precinct 8"	"00020A"	292	361	276	376	363	279	523	177	461	208	429
"KS"	2002	2	"FRANKLIN"	"Ottawa Township"	"00012A"	131	196	128	198	145	173	260	91	231	100	224
"KS"	2002	2	"FRANKLIN"	"PROVISIONAL"	"999999"	19	30	21	29	20	28	42	11	34	12	36
"KS"	2002	2	"FRANKLIN"	"Peoria Township"	"000210"	81	129	83	121	86	117	161	60	136	53	149
"KS"	2002	2	"FRANKLIN"	"Pomona Township"	"000220"	123	133	130	130	161	92	187	87	162	95	156
"KS"	2002	2	"FRANKLIN"	"Pottawatomie Township"	"000230"	93	149	104	135	113	124	192	77	158	70	165
"KS"	2002	2	"FRANKLIN"	"Richmond Township"	"000240"	114	123	121	118	138	92	176	86	146	93	143
"KS"	2002	2	"FRANKLIN"	"Williamsburg Township"	"000250"	102	103	111	93	128	73	153	66	130	71	130
"KS"	2002	2	"GEARY"	"ADVANCE"	"999998"	346	116	232	230	305	143	348	171	279	0	357
"KS"	2002	1	"GEARY"	"Blakely Township"	"000010"	27	7	18	17	18	14	24	8	25		23
"KS"	2002	2	"GEARY"	"Fort Riley Precinct H"	"00002H"	1	2	1	2	1	2	3	1	2	1	2
"KS"	2002	2	"GEARY"	"Fort Riley Precinct I"	"00002I"	1	0	1	0	1	0	1	1	0	1	0
"KS"	2002	1	"GEARY"	"Grandview Township"	"000030"	151	74	95	125	119	103	172	64	150		174
"KS"	2002	1	"GEARY"	"Humboldt Township"	"000040"	26	8	8	22	13	19	28	4	26		27
"KS"	2002	1	"GEARY"	"Jackson Township"	"000050"	40	15	30	24	33	20	41	16	36		43
"KS"	2002	1	"GEARY"	"Jct City Ward 1 Pct 6 Exclave A Ind. Pa"	"00012B"											0
"KS"	2002	1	"GEARY"	"Jct City Ward 4 Pct 3 Exclave Golf Cours"	"00022B"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"GEARY"	"Jefferson Township"	"000060"	75	17	29	62	52	40	83	15	72		79
"KS"	2002	1	"GEARY"	"Junction City Ward 1 Precinct 1 Exclave A"	"00007B"											0
"KS"	2002	1	"GEARY"	"Junction City Ward 1 Precinct 1 Exclave B"	"00007C"											0
"KS"	2002	1	"GEARY"	"Junction City Ward 1 Precinct 1 Exclave C"	"00007D"											0
"KS"	2002	1	"GEARY"	"Junction City Ward 1 Precinct 1"	"00007A"	123	50	79	93	94	72	140	54	112		139
"KS"	2002	1	"GEARY"	"Junction City Ward 1 Precinct 2"	"000080"	132	57	90	99	118	63	155	57	123		146
"KS"	2002	1	"GEARY"	"Junction City Ward 1 Precinct 3"	"000090"	132	41	67	103	103	68	155	43	127		152
"KS"	2002	1	"GEARY"	"Junction City Ward 1 Precinct 4"	"000100"	281	77	159	192	228	129	302	91	247		293
"KS"	2002	1	"GEARY"	"Junction City Ward 1 Precinct 5"	"000110"	199	87	126	154	167	115	233	82	193		229
"KS"	2002	1	"GEARY"	"Junction City Ward 1 Precinct 6 Exclave B"	"00012C"											0
"KS"	2002	1	"GEARY"	"Junction City Ward 1 Precinct 6 Exclave C"	"00012D"											0
"KS"	2002	1	"GEARY"	"Junction City Ward 1 Precinct 6"	"00012A"	246	78	144	176	189	122	269	82	226		268
"KS"	2002	1	"GEARY"	"Junction City Ward 1 Precinct 7 Exclave"	"00013B"	0	0	0	0			0	0	0		0
"KS"	2002	1	"GEARY"	"Junction City Ward 1 Precinct 7"	"00013A"	197	94	128	163	157	130	240	81	199		242
"KS"	2002	1	"GEARY"	"Junction City Ward 2 Precinct 1"	"000140"	40	15	32	21	33	18	43	19	32		39
"KS"	2002	1	"GEARY"	"Junction City Ward 2 Precinct 2"	"000150"	120	48	72	95	104	60	137	51	112		141
"KS"	2002	1	"GEARY"	"Junction City Ward 2 Precinct 3 Exclave"	"00016B"											0
"KS"	2002	1	"GEARY"	"Junction City Ward 2 Precinct 3"	"00016A"	141	61	80	120	119	74	165	48	150		178
"KS"	2002	1	"GEARY"	"Junction City Ward 2 Precinct 4 Part A"	"00017A"	46	8	30	23	41	12	38	24	29		38
"KS"	2002	1	"GEARY"	"Junction City Ward 2 Precinct 4 Part B"	"00017B"	0	0	0	0			0				0
"KS"	2002	1	"GEARY"	"Junction City Ward 2 Precinct 4 Part C"	"00017C"	0	0	0	0			0				0
"KS"	2002	1	"GEARY"	"Junction City Ward 3 Precinct 1"	"000180"	39	20	43	16	43	16	32	32	25		31
"KS"	2002	1	"GEARY"	"Junction City Ward 3 Precinct 2"	"000190"	158	59	104	111	146	65	163	79	132		156
"KS"	2002	1	"GEARY"	"Junction City Ward 4 Precinct 1 Exclave"	"00020B"	0	0	0	0			0	0	0		0
"KS"	2002	1	"GEARY"	"Junction City Ward 4 Precinct 1"	"00020A"	39	23	37	25	36	23	41	25	36		39
"KS"	2002	1	"GEARY"	"Junction City Ward 4 Precinct 2 Exclave"	"00021B"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"GEARY"	"Junction City Ward 4 Precinct 2"	"00021A"	99	18	102	18	91	19	55	79	38		61
"KS"	2002	1	"GEARY"	"Junction City Ward 4 Precinct 3"	"00022A"	245	68	216	95	220	77	194	170	130		179
"KS"	2002	1	"GEARY"	"Junction City Ward 4 Precinct 4"	"000230"	46	14	37	22	41	19	48	29	25		39
"KS"	2002	1	"GEARY"	"Liberty Township"	"000240"	48	25	29	43	40	31	62	17	52		63
"KS"	2002	1	"GEARY"	"Lyon Township"	"000250"	76	39	39	75	56	56	98	18	88		102
"KS"	2002		"GEARY"	"Marshall Field"	"000260"	0	0	0	0	0	0	0	0	0		
"KS"	2002	1	"GEARY"	"Milford Township"	"000270"	261	149	152	258	224	177	354	79	311		352
"KS"	2002	1	"GEARY"	"Sheridan Township"	"000280"	22	4	15	10	19	6	21	9	14		20
"KS"	2002	1	"GEARY"	"Smoky Hill Township"	"00029A"	204	95	97	202	166	124	262	47	241		258
"KS"	2002	1	"GOVE"	"ADVANCE"	"999998"	29	52	30	53	32	52	69	17	65		76
"KS"	2002	1	"GOVE"	"Baker Township"	"000010"	199	281	121	347	187	294	448	59	394		467
"KS"	2002	1	"GOVE"	"Gaeland Township"	"000020"	5	15	4	15	7	12	19	1	16		17
"KS"	2002	1	"GOVE"	"Gove Township"	"000030"	48	44	37	54	48	38	85	14	70		85
"KS"	2002	1	"GOVE"	"Grainfield Township"	"000040"	108	72	79	96	115	66	159	42	117		168
"KS"	2002	1	"GOVE"	"Grinnell Township"	"000050"	86	113	73	123	84	113	187	39	149		188
"KS"	2002	1	"GOVE"	"Jerome Township"	"000060"	16	40	7	49	13	44	57	1	53		58
"KS"	2002	1	"GOVE"	"Larrabee Township"	"000070"	7	30	3	34	7	30	37		37		37
"KS"	2002	1	"GOVE"	"Lewis Township"	"000080"	2	2	1	3		3	4		4		4
"KS"	2002	1	"GOVE"	"PROVISIONAL"	"999999"	1	2	1	2	1	2	3		3		3
"KS"	2002	1	"GOVE"	"Payne Township"	"000090"	57	46	51	48	45	56	94	28	71		99
"KS"	2002	1	"GRAHAM"	"ADVANCE"	"999998"	55	54	50	57	68	36	95	34	67		106
"KS"	2002	1	"GRAHAM"	"Allodium Township"	"000010"	6	14	9	11	14	6	18	2	18		19
"KS"	2002	1	"GRAHAM"	"Bogue City"	"000020"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"GRAHAM"	"Bryant Township"	"000030"	9	8	9	11	13	8	20	6	10		20
"KS"	2002	1	"GRAHAM"	"Gettysburg Township"	"000040"	9	19	5	23	16	11	28	1	25		28
"KS"	2002	1	"GRAHAM"	"Graham Township"	"000050"	5	4	4	5	6	2	4	2	5		7
"KS"	2002	1	"GRAHAM"	"Happy Township"	"000060"	11	11	6	17	8	14	20	5	18		21
"KS"	2002	1	"GRAHAM"	"Hill City Precinct 1"	"000070"	47	39	39	43	53	29	70	24	57		77
"KS"	2002	1	"GRAHAM"	"Hill City Precinct 2"	"000080"	145	171	118	196	207	113	277	57	245		306
"KS"	2002	1	"GRAHAM"	"Hill City Precinct 3"	"000090"	55	78	44	88	78	60	121	21	105		127
"KS"	2002	1	"GRAHAM"	"Indiana Township"	"000100"	2	15	1	16	5	13	14	2	13		17
"KS"	2002	1	"GRAHAM"	"Millbrook Township"	"000110"	22	28	19	31	28	19	47	11	39		49
"KS"	2002	1	"GRAHAM"	"Morlan Township"	"000120"	6	22	5	23	11	17	26	4	22		25
"KS"	2002	1	"GRAHAM"	"Morland City"	"000130"	0	0	0	0	0	0	0	0	0		0
"KS"	2002	1	"GRAHAM"	"Nicodemus Township"	"000140"	11	5	9	8	10	5	13	8	7		10
"KS"	2002	1	"GRAHAM"	"PROVISIONAL"	"999999"	0	4	1	3	2	2	4	0	4		4
"KS"	2002	1	"GRAHAM"	"Pioneer Township"	"000150"	7	6	2	11	5	8	12	1	11		13
"KS"	2002	1	"GRAHAM"	"Solomon Township"	"000160"	28	74	20	83	36	68	96	7	85		101
"KS"	2002	1	"GRAHAM"	"Wildhorse Township"	"000170"	49	41	38	44	54	30	70	22	63		74
"KS"	2002	1	"GRANT"	"ADVANCE"	"999998"	162	215	137	238	210	168	340	102	262		338
"KS"	2002	1	"GRANT"	"PROVISIONAL"	"999999"	20	45	20	45	24	40	57	14	49		55
"KS"	2002	1	"GRANT"	"Precinct 4"	"000010"	81	250	59	276	105	225	328	24	301		323
"KS"	2002	1	"GRANT"	"Ulysses Ward 1"	"000020"	86	168	76	173	115	129	234	57	190		231
"KS"	2002	1	"GRANT"	"Ulysses Ward 2"	"00003A"	191	373	139	425	233	319	521	115	432		507
"KS"	2002	1	"GRANT"	"Ulysses Ward 3"	"000040"	152	269	117	309	165	254	401	67	339		385
"KS"	2002	1	"GRAY"	"ADVANCE"	"999998"					0	0	0				0
"KS"	2002	1	"GRAY"	"Cimarron Township"	"000010"	318	477	270	518	368	420	743	153	617		725
"KS"	2002	1	"GRAY"	"Copeland Township"	"000020"	52	92	34	104	42	99	137	18	118		135
"KS"	2002	1	"GRAY"	"East Hess Township"	"000030"	42	83	52	69	57	64	117	24	94		105
"KS"	2002	1	"GRAY"	"Foote Township"	"000040"	19	38	15	42	18	39	50	9	45		51
"KS"	2002	1	"GRAY"	"Ingalls Township"	"000050"	50	127	50	125	58	118	166	29	140		165
"KS"	2002	1	"GRAY"	"Logan Township"	"000060"	31	52	27	53	45	40	73	21	61		75
"KS"	2002	1	"GRAY"	"Montezuma Township"	"000070"	90	193	66	217	116	166	273	33	241		266
"KS"	2002	1	"GRAY"	"PROVISIONAL"	"999999"	9	21	13	18	6	16	33	7	23		27
"KS"	2002	1	"GREELEY"	"ADVANCE"	"999998"	29	46	27	50	38	41	70	15	56		71
"KS"	2002	1	"GREELEY"	"PROVISIONAL"	"999999"	2	2	2	2	2	2	3	2	2		3
"KS"	2002	1	"GREELEY"	"Tribune Precinct 1"	"000010"	56	135	55	131	82	111	182	21	156		187
"KS"	2002	1	"GREELEY"	"Tribune Precinct 2"	"000020"	39	94	42	89	66	71	123	20	107		134
"KS"	2002	1	"GREELEY"	"Tribune Precinct 3"	"000030"	50	105	46	106	60	100	151	20	129		151
"KS"	2002	4	"GREENWOOD"	"ADVANCE"	"999998"	133	143	144	132	169	108	227	89	181	90	135
"KS"	2002	4	"GREENWOOD"	"Bachelor Township"	"000010"	43	39	33	47	47	37	70	19	63	26	54
"KS"	2002	4	"GREENWOOD"	"Eureka Township"	"000020"	73	75	60	88	89	58	124	34	113	42	101
"KS"	2002	4	"GREENWOOD"	"Eureka Ward 1"	"000030"	150	163	132	179	168	136	254	78	223	116	192
"KS"	2002	4	"GREENWOOD"	"Eureka Ward 2"	"000040"	95	120	97	118	105	103	179	44	166	68	143
"KS"	2002	4	"GREENWOOD"	"Eureka Ward 3"	"000050"	122	125	123	123	140	100	188	63	170	87	143
"KS"	2002	4	"GREENWOOD"	"Fall River Township"	"000060"	37	31	31	35	31	33	51	23	40	26	40
"KS"	2002	1	"GREENWOOD"	"Janesville Township"	"000070"	83	123	63	137	84	119	172	36	151		177
"KS"	2002	1	"GREENWOOD"	"Lane Township"	"000080"	27	22	26	22	28	21	34	17	30		31
"KS"	2002	1	"GREENWOOD"	"Madison Township"	"000090"	167	190	140	218	188	179	315	77	273		328
"KS"	2002	4	"GREENWOOD"	"Otter Creek Township"	"000100"	27	37	31	34	35	30	49	26	37	26	38
"KS"	2002	4	"GREENWOOD"	"PROVISIONAL"	"999999"	15	11	15	11	15	9	20	7	16	8	10
"KS"	2002	4	"GREENWOOD"	"Pleasant Grove Township"	"000110"	12	17	8	21	13	15	23	4	23	7	19
"KS"	2002	4	"GREENWOOD"	"Quincy Township"	"000120"	19	28	17	31	18	28	37	15	30	16	28
"KS"	2002	1	"GREENWOOD"	"Salem Township"	"000130"	4	6	4	8	8	3	8	1	9		10
"KS"	2002	4	"GREENWOOD"	"Salt Springs Township"	"000140"	60	62	52	71	49	77	98	38	80	39	88
"KS"	2002	1	"GREENWOOD"	"Shell Rock Township"	"000150"	16	50	14	52	14	51	62	5	60		65
"KS"	2002	1	"GREENWOOD"	"South Salem Township C01"	"200010"		3		3	0	3	3				3
"KS"	2002	4	"GREENWOOD"	"South Salem Township C04"	"200020"	8	24	9	25	11	22	31	1	33	4	29
"KS"	2002	4	"GREENWOOD"	"Spring Creek Township"	"000170"	12	29	13	30	18	24	35	8	29	12	26
"KS"	2002	4	"GREENWOOD"	"Twin Grove Township"	"000180"	79	96	76	96	64	107	144	49	119	58	114
"KS"	2002	1	"HAMILTON"	"ADVANCE"	"999998"	89	148	104	139	139	113	223	58	176		225
"KS"	2002	1	"HAMILTON"	"Bear Creek Township"	"000010"	5	12	3	14	4	12	17	1	16		17
"KS"	2002	1	"HAMILTON"	"Coolidge Township"	"000020"	12	33	14	30	16	29	43	9	35		40
"KS"	2002	1	"HAMILTON"	"Kendall Township"	"000030"	14	21	11	23	14	20	31	7	24		30
"KS"	2002	1	"HAMILTON"	"Lamont Township"	"000040"	9	15	8	18	14	13	26	1	24		26
"KS"	2002	1	"HAMILTON"	"Liberty Township"	"000050"	6	7	6	8	9	5	12	2	12		12
"KS"	2002	1	"HAMILTON"	"Medway Township"	"000060"	3	5	5	4	4	6	8	1	7		9
"KS"	2002	1	"HAMILTON"	"PROVISIONAL"	"999999"	1	8	3	6	2	8	9	1	7		8
"KS"	2002	1	"HAMILTON"	"Richland Township"	"000070"	2	9		12	3	9	10	1	10		11
"KS"	2002	1	"HAMILTON"	"Syracuse 1"	"000080"	83	132	71	139	125	95	201	31	181		204
"KS"	2002	1	"HAMILTON"	"Syracuse 2"	"000090"	28	86	25	89	45	70	111	12	100		107
"KS"	2002	1	"HAMILTON"	"Syracuse 3"	"000100"	41	85	43	79	68	64	127	21	101		121
"KS"	2002	4	"HARPER"	"ADVANCE"	"999998"	78	111	90	104	101	88	170	60	123	63	125
"KS"	2002	4	"HARPER"	"Anthony Ward 1"	"000010"	149	193	139	208	186	159	306	89	251	111	236
"KS"	2002	4	"HARPER"	"Anthony Ward 2"	"000020"	82	103	70	115	74	115	166	48	131	52	136
"KS"	2002	4	"HARPER"	"Anthony Ward 3"	"000030"	20	25	17	26	15	30	39	10	33	21	25
"KS"	2002	4	"HARPER"	"Anthony Ward 4"	"000040"	62	73	59	77	68	67	109	34	94	46	88
"KS"	2002	4	"HARPER"	"Harper Ward 1"	"000050"	133	119	124	122	123	121	197	81	148	98	143
"KS"	2002	4	"HARPER"	"Harper Ward 2"	"000060"	128	99	117	111	138	92	200	73	144	85	145
"KS"	2002	4	"HARPER"	"PROVISIONAL"	"999999"	2	8	3	7	5	4	6	4	5	4	6
"KS"	2002	4	"HARPER"	"Township 1"	"000070"	148	170	153	170	161	161	267	75	232	96	227
"KS"	2002	4	"HARPER"	"Township 2"	"000080"	10	28	8	28	11	29	40	3	30	5	37
"KS"	2002	4	"HARPER"	"Township 3"	"000090"	58	88	48	101	66	81	127	40	101	46	99
"KS"	2002	4	"HARPER"	"Township 4"	"000100"	40	42	35	49	44	39	68	27	49	30	53
"KS"	2002	4	"HARPER"	"Township 5"	"000110"	76	101	77	99	79	100	158	47	121	54	126
"KS"	2002	4	"HARPER"	"Township 6"	"000120"	57	64	46	69	54	67	108	29	82	37	80
"KS"	2002	4	"HARVEY"	"ADVANCE"	"999998"	682	441	688	418	768	372	822	553	530	611	515
"KS"	2002	4	"HARVEY"	"Alta Township"	"000010"	33	67	28	67	33	69	93	17	73	26	74
"KS"	2002	4	"HARVEY"	"Burrton Township"	"000020"	125	159	125	154	120	158	240	70	202	76	207
"KS"	2002	4	"HARVEY"	"Darlington Township"	"000030"	100	106	76	125	92	113	182	48	147	67	136
"KS"	2002	4	"HARVEY"	"Emma Township"	"000040"	81	137	57	159	85	139	200	45	172	50	170
"KS"	2002	4	"HARVEY"	"Garden Township"	"000050"	45	62	35	68	50	55	88	30	69	36	69
"KS"	2002	4	"HARVEY"	"Halstead City Ward 1 Precinct 1"	"000060"	119	139	108	145	124	132	226	62	183	74	177
"KS"	2002	4	"HARVEY"	"Halstead City Ward 1 Precinct 2"	"000070"	155	172	127	196	183	145	281	77	237	109	218
"KS"	2002	4	"HARVEY"	"Halstead Township"	"000080"	40	55	34	53	42	55	84	20	72	30	64
"KS"	2002	4	"HARVEY"	"Hesston Precinct 1"	"000090"	251	265	209	292	267	242	443	129	369	182	328
"KS"	2002	4	"HARVEY"	"Hesston Precinct 2"	"00010A"	233	344	198	375	281	305	524	121	443	187	399
"KS"	2002	4	"HARVEY"	"Highland Township"	"000110"	83	74	63	89	75	78	130	33	114	44	109
"KS"	2002	4	"HARVEY"	"Lake Township"	"000120"	29	39	29	40	31	41	62	17	50	21	48
"KS"	2002	4	"HARVEY"	"Lakin Township"	"000130"	44	58	34	64	41	60	88	16	77	26	74
