state	year	cd	precinct	county	vtd	g2008_USP_dv	g2008_USP_rv	g2008_USS_rv	g2008_USS_dv	g2008_USH_dv	g2008_USH_rv
"KS"	2008	4	"Newton City Ward 4 Precinct 2"	"HARVEY"	"000240"	412	542	599	340	304	615
"KS"	2008	4	"Newton City Ward 4 Precinct 3"	"HARVEY"	"000250"	307	465	495	259	237	504
"KS"	2008	4	"Newton City Ward 4 Precinct 4"	"HARVEY"	"000260"	138	177	191	108	95	199
"KS"	2008	4	"Newton Township Part A"	"HARVEY"	"00027A"	59	189	194	49	44	200
"KS"	2008	4	"North Newton City"	"HARVEY"	"000280"	648	374	450	558	513	487
"KS"	2008	4	"Pleasant Township"	"HARVEY"	"000290"	94	174	187	79	75	190
"KS"	2008	4	"Richland Township"	"HARVEY"	"000300"	40	172	176	33	39	173
"KS"	2008	4	"Sedgwick Township"	"HARVEY"	"000310"	229	552	566	190	189	562
"KS"	2008	4	"Walton Township"	"HARVEY"	"000320"	98	167	163	87	81	165
"KS"	2008	1	"Ivanhoe Township"	"HASKELL"	"000010"	13	40	47	6	4	45
"KS"	2008	1	"North Dudley"	"HASKELL"	"000020"	8	54	56	5	2	58
"KS"	2008	1	"North Lockport"	"HASKELL"	"000030"	5	50	52	2	0	54
"KS"	2008	1	"Satanta 1"	"HASKELL"	"000040"	19	77	81	10	9	79
"KS"	2008	1	"Satanta 2"	"HASKELL"	"000050"	99	343	360	74	50	363
"KS"	2008	1	"South Lockport"	"HASKELL"	"000060"	15	56	54	13	4	55
"KS"	2008	1	"Sublette 1"	"HASKELL"	"000070"	62	392	412	39	21	406
"KS"	2008	1	"Sublette 3"	"HASKELL"	"000080"	57	265	277	35	22	280
"KS"	2008	1	"Benton Township"	"HODGEMAN"	"000010"	3	22	25	1	1	23
"KS"	2008	1	"Center"	"HODGEMAN"	"000030"	140	423	471	90	40	483
"KS"	2008	1	"Hallet"	"HODGEMAN"	"000040"	1	28	30			28
"KS"	2008	1	"Marena Township"	"HODGEMAN"	"000020"	33	218	228	25	9	236
"KS"	2008	1	"North Roscoe"	"HODGEMAN"	"000050"	5	31	34	1	2	30
"KS"	2008	1	"Sawlog Township"	"HODGEMAN"	"000060"	4	39	37	7		36
"KS"	2008	1	"South Roscoe"	"HODGEMAN"	"000090"	5	31	31	4		29
"KS"	2008	1	"Sterling Township"	"HODGEMAN"	"000100"	14	52	57	14	4	65
"KS"	2008	1	"Valley Township"	"HODGEMAN"	"000110"	6	21	22	5	3	12
"KS"	2008	2	"Adrian Township"	"JACKSON"	"000010"	14	40	33	20	16	37
"KS"	2008	2	"Banner Township"	"JACKSON"	"000020"	58	120	129	43	73	103
"KS"	2008	2	"Cedar Township"	"JACKSON"	"000030"	223	377	351	226	273	318
"KS"	2008	2	"Douglas Township"	"JACKSON"	"000040"	441	656	668	409	512	578
"KS"	2008	2	"Franklin Township"	"JACKSON"	"000050"	184	318	359	138	226	278
"KS"	2008	2	"Garfield Township"	"JACKSON"	"000060"	84	208	211	83	109	185
"KS"	2008	2	"Grant Township"	"JACKSON"	"000070"	39	66	68	38	47	57
"KS"	2008	2	"Holton Ward 1"	"JACKSON"	"00008A"	212	310	312	197	229	291
"KS"	2008	2	"Holton Ward 2"	"JACKSON"	"000090"	220	324	360	185	239	308
"KS"	2008	2	"Holton Ward 3"	"JACKSON"	"00010A"	181	257	280	155	187	250
"KS"	2008	2	"Jefferson Township"	"JACKSON"	"000110"	83	184	189	68	104	158
"KS"	2008	2	"Liberty Township"	"JACKSON"	"000120"	109	198	207	97	135	174
"KS"	2008	2	"Lincoln Township"	"JACKSON"	"000130"	211	149	154	189	209	151
"KS"	2008	2	"Netawaka Township"	"JACKSON"	"000140"	51	118	105	69	76	101
"KS"	2008	2	"Soldier Township"	"JACKSON"	"000150"	65	139	145	48	84	118
"KS"	2008	2	"Straight Creek Township"	"JACKSON"	"000160"	23	66	66	26	37	56
"KS"	2008	2	"Washington Township"	"JACKSON"	"000170"	60	157	147	56	67	134
"KS"	2008	2	"Whiting Township"	"JACKSON"	"000180"	50	124	124	48	57	122
"KS"	2008	2	"Delaware Township"	"JEFFERSON"	"000010"	377	543	523	375	455	473
"KS"	2008	2	"East Fairview"	"JEFFERSON"	"000020"	203	223	231	181	196	224
"KS"	2008	2	"Jefferson Township"	"JEFFERSON"	"000030"	171	337	327	179	202	294
"KS"	2008	2	"Kaw Township"	"JEFFERSON"	"000040"	276	423	466	232	344	365
"KS"	2008	2	"Kentucky Township"	"JEFFERSON"	"000050"	352	419	443	304	376	392
"KS"	2008	2	"Norton Township"	"JEFFERSON"	"000060"	129	275	271	140	153	253
"KS"	2008	2	"Oskaloosa Township"	"JEFFERSON"	"000070"	353	587	610	317	394	527
"KS"	2008	2	"Ozawkie Township"	"JEFFERSON"	"000080"	308	462	489	274	342	426
"KS"	2008	2	"Rock Creek Township"	"JEFFERSON"	"000090"	473	768	808	409	550	690
"KS"	2008	2	"Rural Township"	"JEFFERSON"	"000100"	170	212	211	170	182	196
"KS"	2008	2	"Sarcoxie Township"	"JEFFERSON"	"000110"	320	238	268	273	312	240
"KS"	2008	2	"Union Township"	"JEFFERSON"	"000120"	288	519	518	268	304	489
"KS"	2008	2	"West Fairview"	"JEFFERSON"	"000130"	122	214	220	112	145	188
"KS"	2008	1	"Allen Township"	"JEWELL"	"000010"	2	12	14	0	0	13
"KS"	2008	1	"Athens Township"	"JEWELL"	"000020"	4	21	24	1	0	25
"KS"	2008	1	"Browns Creek Township"	"JEWELL"	"000030"	5	33	31	4	4	33
"KS"	2008	1	"Buffalo Township"	"JEWELL"	"000040"	46	173	178	35	17	184
"KS"	2008	1	"Burr Oak Township"	"JEWELL"	"000050"	22	73	79	12	7	80
"KS"	2008	1	"Calvin Township"	"JEWELL"	"000060"	3	31	31	2	0	32
"KS"	2008	1	"Center Township"	"JEWELL"	"000070"	119	382	369	107	36	415
"KS"	2008	1	"Erving Township"	"JEWELL"	"000080"	1	16	18	2	0	19
"KS"	2008	1	"Esbon Township"	"JEWELL"	"000090"	24	60	63	16	10	71
"KS"	2008	1	"Grant Township"	"JEWELL"	"000100"	11	73	75	7	3	72
"KS"	2008	1	"Harrison Township"	"JEWELL"	"000110"	1	12	13	0	1	11
"KS"	2008	1	"Highland Township"	"JEWELL"	"000120"	9	12	13	7	5	15
"KS"	2008	1	"Holmwood Township"	"JEWELL"	"000130"	5	17	19	3	1	22
"KS"	2008	1	"Ionia Township"	"JEWELL"	"000140"	5	36	36	5	1	37
"KS"	2008	1	"Jackson Township"	"JEWELL"	"000150"	15	36	41	5	7	39
"KS"	2008	1	"Limestone Township"	"JEWELL"	"000160"	9	27	26	8	4	30
"KS"	2008	1	"Montana Township"	"JEWELL"	"000170"	10	27	26	10	6	29
"KS"	2008	1	"Odessa Township"	"JEWELL"	"000180"	2	7	6	3	0	9
"KS"	2008	1	"Prairie Township"	"JEWELL"	"000190"	2	57	56	5	1	60
"KS"	2008	1	"Richland Township"	"JEWELL"	"000200"	5	11	13	3	2	15
"KS"	2008	1	"Sinclair Township"	"JEWELL"	"000210"	4	17	20	1	1	20
"KS"	2008	1	"Vicksburg Township"	"JEWELL"	"000220"	0	18	17	0	0	16
"KS"	2008	1	"Walnut Township"	"JEWELL"	"000230"	1	37	37	1	1	39
"KS"	2008	1	"Washington Township"	"JEWELL"	"000240"	3	21	21	3	1	21
"KS"	2008	1	"White Mound Township"	"JEWELL"	"000250"	5	22	19	7	5	24
"KS"	2008	3	"Aubry Township 01"	"JOHNSON"	"001"	48	96	87	48	50	87
"KS"	2008	3	"Aubry Township 02"	"JOHNSON"	"002"	234	523	517	190	283	429
"KS"	2008	3	"Aubry Township 03"	"JOHNSON"	"003"	161	312	309	134	186	256
"KS"	2008	3	"Aubry Township 04"	"JOHNSON"	"004"	343	683	659	308	397	564
"KS"	2008	3	"Aubry Township 05"	"JOHNSON"	"005"	5	15	13	6	8	10
"KS"	2008	3	"Aubry Township 06"	"JOHNSON"	"006"	31	94	93	24	38	82
"KS"	2008	3	"DeSoto Precinct 01"	"JOHNSON"	"008"	423	533	529	366	509	394
"KS"	2008	3	"DeSoto Precinct 02"	"JOHNSON"	"009"	241	327	314	216	271	258
"KS"	2008	3	"DeSoto Precinct 03"	"JOHNSON"	"010"	323	561	563	271	386	456
"KS"	2008	3	"DeSoto Precinct 06"	"JOHNSON"	"013"	50	35	38	39	48	25
"KS"	2008	3	"Edgerton Precinct 01"	"JOHNSON"	"015"	291	426	422	240	339	291
"KS"	2008	3	"Edgerton Precinct 02"	"JOHNSON"	"016"	1		1			1
"KS"	2008	3	"Fairway Ward 01"	"JOHNSON"	"019"	347	283	320	284	369	244
"KS"	2008	3	"Fairway Ward 02"	"JOHNSON"	"020"	310	243	266	265	347	191
"KS"	2008	3	"Fairway Ward 03"	"JOHNSON"	"021"	359	361	377	313	418	287
"KS"	2008	3	"Fairway Ward 04"	"JOHNSON"	"022"	412	248	276	338	431	191
"KS"	2008	3	"Gardner City Precinct 01"	"JOHNSON"	"023"	431	653	648	376	490	530
"KS"	2008	3	"Gardner City Precinct 02"	"JOHNSON"	"024"	387	490	486	324	423	366
"KS"	2008	3	"Gardner City Precinct 03"	"JOHNSON"	"025"	439	594	585	363	505	444
"KS"	2008	3	"Gardner City Precinct 04"	"JOHNSON"	"026"	297	440	419	269	362	323
"KS"	2008	3	"Gardner City Precinct 06"	"JOHNSON"	"028"	337	495	512	272	355	426
"KS"	2008	3	"Gardner City Precinct 07"	"JOHNSON"	"029"	13	16	17	13	16	14
"KS"	2008	3	"Gardner City Precinct 08"	"JOHNSON"	"030"	361	551	552	293	414	430
"KS"	2008	3	"Gardner City Precinct 09"	"JOHNSON"	"031"	386	558	572	320	425	449
"KS"	2008	3	"Gardner City Precinct 10"	"JOHNSON"	"032"	252	378	394	204	254	326
"KS"	2008	3	"Gardner Township 01"	"JOHNSON"	"033"	195	338	320	174	240	250
"KS"	2008	3	"Gardner Township 02"	"JOHNSON"	"034"	154	362	339	162	242	246
"KS"	2008	3	"Gardner Township 04"	"JOHNSON"	"036"		2	2			2
"KS"	2008	3	"Gardner Township 05"	"JOHNSON"	"037"	1	1		2	2	
"KS"	2008	3	"Gardner Township 07"	"JOHNSON"	"038"		3	3	1	2	2
"KS"	2008	3	"Gardner Township 08"	"JOHNSON"	"039"	6			6	6	
"KS"	2008	3	"Lake Quivira Precinct 01"	"JOHNSON"	"040"	263	400	394	249	297	352
"KS"	2008	3	"Leawood Ward 01 Precinct 01"	"JOHNSON"	"041"	466	376	400	406	507	297
"KS"	2008	3	"Leawood Ward 01 Precinct 02"	"JOHNSON"	"042"	454	524	547	391	534	414
"KS"	2008	3	"Leawood Ward 01 Precinct 03"	"JOHNSON"	"043"	385	495	511	357	452	418
"KS"	2008	3	"Leawood Ward 01 Precinct 04"	"JOHNSON"	"044"	333	375	397	282	364	324
"KS"	2008	3	"Leawood Ward 01 Precinct 05"	"JOHNSON"	"045"	278	395	410	237	334	319
"KS"	2008	3	"Leawood Ward 02 Precinct 01"	"JOHNSON"	"046"	357	465	501	294	429	373
"KS"	2008	3	"Leawood Ward 02 Precinct 02"	"JOHNSON"	"047"	430	530	558	379	504	423
"KS"	2008	3	"Leawood Ward 02 Precinct 03"	"JOHNSON"	"048"	415	551	593	328	488	435
"KS"	2008	3	"Leawood Ward 02 Precinct 04"	"JOHNSON"	"049"	296	723	726	246	416	565
"KS"	2008	3	"Leawood Ward 02 Precinct 05"	"JOHNSON"	"050"	240	343	350	206	270	286
"KS"	2008	3	"Leawood Ward 02 Precinct 06"	"JOHNSON"	"051"	173	250	272	134	202	213
"KS"	2008	3	"Leawood Ward 03 Precinct 01"	"JOHNSON"	"052"	220	319	310	207	270	260
"KS"	2008	3	"Leawood Ward 03 Precinct 02"	"JOHNSON"	"053"	408	589	636	331	472	490
"KS"	2008	3	"Leawood Ward 03 Precinct 03"	"JOHNSON"	"054"	209	400	409	173	252	333
"KS"	2008	3	"Leawood Ward 03 Precinct 04"	"JOHNSON"	"055"	453	725	766	368	529	602
"KS"	2008	3	"Leawood Ward 03 Precinct 05"	"JOHNSON"	"056"	434	676	689	360	477	573
"KS"	2008	3	"Leawood Ward 03 Precinct 06"	"JOHNSON"	"057"	356	667	670	317	396	584
"KS"	2008	3	"Leawood Ward 04 Precinct 01"	"JOHNSON"	"058"	103	186	182	98	128	151
"KS"	2008	3	"Leawood Ward 04 Precinct 02"	"JOHNSON"	"059"	286	468	492	228	339	387
"KS"	2008	3	"Leawood Ward 04 Precinct 03"	"JOHNSON"	"060"	304	452	469	260	356	368
"KS"	2008	3	"Leawood Ward 04 Precinct 04"	"JOHNSON"	"061"	391	597	625	319	460	485
"KS"	2008	3	"Leawood Ward 04 Precinct 05"	"JOHNSON"	"062"	402	525	546	333	453	428
"KS"	2008	3	"Leawood Ward 04 Precinct 06"	"JOHNSON"	"063"	166	504	512	124	226	408
"KS"	2008	3	"Leawood Ward 04 Precinct 07"	"JOHNSON"	"064"	380	776	803	293	444	646
"KS"	2008	3	"Leawood Ward 04 Precinct 08"	"JOHNSON"	"065"	143	347	334	136	185	277
"KS"	2008	3	"Lenexa Ward 01 Precinct 01"	"JOHNSON"	"066"	410	545	558	357	517	414
"KS"	2008	3	"Lenexa Ward 01 Precinct 02"	"JOHNSON"	"067"	486	624	655	400	579	487
"KS"	2008	3	"Lenexa Ward 01 Precinct 03"	"JOHNSON"	"068"	561	679	716	462	674	527
"KS"	2008	3	"Lenexa Ward 01 Precinct 04"	"JOHNSON"	"069"	633	509	543	517	676	414
"KS"	2008	3	"Lenexa Ward 01 Precinct 05"	"JOHNSON"	"070"	404	465	478	341	454	393
"KS"	2008	3	"Lenexa Ward 01 Precinct 06"	"JOHNSON"	"071"	261	482	509	212	320	405
"KS"	2008	3	"Lenexa Ward 02 Precinct 01"	"JOHNSON"	"072"	313	618	623	274	381	518
"KS"	2008	3	"Lenexa Ward 02 Precinct 02"	"JOHNSON"	"073"	66	162	158	57	98	120
"KS"	2008	3	"Lenexa Ward 02 Precinct 03"	"JOHNSON"	"074"	323	419	440	265	411	307
"KS"	2008	3	"Lenexa Ward 02 Precinct 04"	"JOHNSON"	"075"	273	808	819	228	384	670
"KS"	2008	3	"Lenexa Ward 02 Precinct 05"	"JOHNSON"	"076"	577	377	411	482	596	303
"KS"	2008	3	"Lenexa Ward 02 Precinct 06"	"JOHNSON"	"077"	261	312	340	199	309	244
"KS"	2008	3	"Lenexa Ward 02 Precinct 07"	"JOHNSON"	"078"	319	300	331	264	360	235
"KS"	2008	3	"Lenexa Ward 02 Precinct 09"	"JOHNSON"	"080"	351	686	717	275	439	568
"KS"	2008	3	"Lenexa Ward 02 Precinct 10"	"JOHNSON"	"081"	214	405	405	190	277	330
"KS"	2008	3	"Lenexa Ward 02 Precinct 11"	"JOHNSON"	"082"	384	611	607	313	447	490
"KS"	2008	3	"Lenexa Ward 03 Precinct 01"	"JOHNSON"	"083"	435	301	336	335	443	258
"KS"	2008	3	"Lenexa Ward 03 Precinct 02"	"JOHNSON"	"084"	558	458	501	476	622	368
"KS"	2008	3	"Lenexa Ward 03 Precinct 03"	"JOHNSON"	"085"	442	638	671	374	546	501
"KS"	2008	3	"Lenexa Ward 03 Precinct 04"	"JOHNSON"	"086"	324	429	448	278	387	350
"KS"	2008	3	"Lenexa Ward 03 Precinct 05"	"JOHNSON"	"087"	453	244	281	357	459	196
"KS"	2008	3	"Lenexa Ward 03 Precinct 06"	"JOHNSON"	"088"	360	363	365	327	442	267
"KS"	2008	3	"Lenexa Ward 03 Precinct 07"	"JOHNSON"	"089"	418	464	524	320	483	375
"KS"	2008	3	"Lenexa Ward 04 Precinct 01"	"JOHNSON"	"090"	488	443	472	404	535	353
"KS"	2008	3	"Lenexa Ward 04 Precinct 02"	"JOHNSON"	"091"	388	470	486	320	467	350
"KS"	2008	3	"Lenexa Ward 04 Precinct 03"	"JOHNSON"	"092"	380	258	264	317	402	201
"KS"	2008	3	"Lenexa Ward 04 Precinct 04"	"JOHNSON"	"093"	269	259	268	211	309	194
"KS"	2008	3	"Lenexa Ward 04 Precinct 05"	"JOHNSON"	"094"	231	190	200	207	272	132
"KS"	2008	3	"Lenexa Ward 04 Precinct 06"	"JOHNSON"	"095"	363	378	377	302	406	288
"KS"	2008	3	"Lenexa Ward 04 Precinct 07"	"JOHNSON"	"096"	363	371	374	308	427	279
"KS"	2008	3	"Lenexa Ward 04 Precinct 08"	"JOHNSON"	"097"	353	419	447	295	452	287
"KS"	2008	3	"Lexington Township Precinct 01"	"JOHNSON"	"098"	281	561	566	236	351	450
"KS"	2008	3	"Lexington Township Precinct 02"	"JOHNSON"	"099"	1	2	2	1		2
"KS"	2008	3	"Lexington Township Precinct 03"	"JOHNSON"	"100"		4	3	1	2	2
"KS"	2008	3	"Lexington Township Precinct 04"	"JOHNSON"	"101"	1	1	1	1	1	1
"KS"	2008	3	"McCamish Township Precinct 01"	"JOHNSON"	"103"	170	412	395	161	250	302
"KS"	2008	3	"Merriam Ward 01 Precinct 01"	"JOHNSON"	"105"	273	225	234	243	274	198
"KS"	2008	3	"Merriam Ward 01 Precinct 02"	"JOHNSON"	"106"	448	245	267	379	445	223
"KS"	2008	3	"Merriam Ward 02 Precinct 01"	"JOHNSON"	"107"	452	396	387	406	460	335
"KS"	2008	3	"Merriam Ward 02 Precinct 02"	"JOHNSON"	"108"	246	179	184	200	249	157
"KS"	2008	3	"Merriam Ward 03 Precinct 01"	"JOHNSON"	"109"	400	290	311	337	407	242
"KS"	2008	3	"Merriam Ward 03 Precinct 02"	"JOHNSON"	"110"	342	298	307	300	360	256
"KS"	2008	3	"Merriam Ward 04 Precinct 01"	"JOHNSON"	"111"	400	370	402	329	434	301
"KS"	2008	3	"Merriam Ward 04 Precinct 02"	"JOHNSON"	"112"	480	370	395	397	489	321
"KS"	2008	3	"Mission Hills Precinct 01"	"JOHNSON"	"122"	192	364	392	151	255	287
"KS"	2008	3	"Mission Hills Precinct 02"	"JOHNSON"	"123"	285	418	479	201	362	330
"KS"	2008	3	"Mission Hills Precinct 03"	"JOHNSON"	"124"	150	280	310	102	186	235
"KS"	2008	3	"Mission Hills Precinct 04"	"JOHNSON"	"125"	297	411	446	248	359	336
"KS"	2008	3	"Mission Ward 01 Precinct 01"	"JOHNSON"	"113"	440	311	320	387	465	252
"KS"	2008	3	"Mission Ward 01 Precinct 02"	"JOHNSON"	"114"	380	163	173	329	362	132
"KS"	2008	3	"Mission Ward 02 Precinct 01"	"JOHNSON"	"115"	298	193	201	270	331	145
"KS"	2008	3	"Mission Ward 02 Precinct 02"	"JOHNSON"	"116"	319	224	226	289	337	169
"KS"	2008	3	"Mission Ward 03 Precinct 01"	"JOHNSON"	"117"	544	296	317	480	527	239
"KS"	2008	3	"Mission Ward 03 Precinct 02"	"JOHNSON"	"118"	245	186	187	226	272	138
"KS"	2008	3	"Mission Ward 04 Precinct 01"	"JOHNSON"	"119"	313	189	189	279	326	142
"KS"	2008	3	"Mission Ward 04 Precinct 02"	"JOHNSON"	"120"	295	293	306	260	341	229
"KS"	2008	3	"Mission Ward 04 Precinct 03"	"JOHNSON"	"121"	210	161	173	180	233	122
"KS"	2008	3	"Mission Woods Precinct 01"	"JOHNSON"	"126"	69	57	67	58	73	49
"KS"	2008	3	"Olathe City Ward 01 Precinct 01"	"JOHNSON"	"127"	408	468	486	330	463	361
"KS"	2008	3	"Olathe City Ward 01 Precinct 02"	"JOHNSON"	"128"	322	300	323	257	349	231
"KS"	2008	3	"Olathe City Ward 01 Precinct 03"	"JOHNSON"	"129"	217	290	295	182	264	219
"KS"	2008	3	"Olathe City Ward 01 Precinct 04"	"JOHNSON"	"130"	392	490	495	322	405	394
"KS"	2008	3	"Olathe City Ward 01 Precinct 05"	"JOHNSON"	"131"	344	525	531	286	397	421
"KS"	2008	3	"Olathe City Ward 01 Precinct 06"	"JOHNSON"	"132"	306	486	490	260	366	379
"KS"	2008	3	"Olathe City Ward 01 Precinct 08"	"JOHNSON"	"134"	516	599	623	435	570	478
"KS"	2008	3	"Olathe City Ward 01 Precinct 09"	"JOHNSON"	"135"	372	611	617	320	441	492
"KS"	2008	3	"Olathe City Ward 01 Precinct 11"	"JOHNSON"	"137"	359	419	414	297	417	313
"KS"	2008	3	"Olathe City Ward 01 Precinct 12"	"JOHNSON"	"138"	6	2	4	4	5	3
"KS"	2008	3	"Olathe City Ward 01 Precinct 13"	"JOHNSON"	"139"	2			2	2	
"KS"	2008	3	"Olathe City Ward 01 Precinct 14"	"JOHNSON"	"140"	299	476	479	246	339	395
"KS"	2008	3	"Olathe City Ward 01 Precinct 15"	"JOHNSON"	"141"	369	557	574	299	390	466
"KS"	2008	3	"Olathe City Ward 01 Precinct 16"	"JOHNSON"	"142"	369	707	711	307	442	563
"KS"	2008	3	"Olathe City Ward 01 Precinct 17"	"JOHNSON"	"143"	47	99	97	34	48	83
"KS"	2008	3	"Olathe City Ward 01 Precinct 18"	"JOHNSON"	"144"	55	75	79	43	56	58
"KS"	2008	3	"Olathe City Ward 01 Precinct 19"	"JOHNSON"	"145"	182	233	238	142	200	183
"KS"	2008	3	"Olathe City Ward 01 Precinct 20"	"JOHNSON"	"146"	336	343	340	287	372	261
"KS"	2008	3	"Olathe City Ward 01 Precinct 21"	"JOHNSON"	"147"	458	592	609	374	512	477
"KS"	2008	3	"Olathe City Ward 01 Precinct 22"	"JOHNSON"	"148"	347	611	645	279	415	508
"KS"	2008	3	"Olathe City Ward 02 Precinct 01"	"JOHNSON"	"149"	181	250	270	137	200	208
"KS"	2008	3	"Olathe City Ward 02 Precinct 02"	"JOHNSON"	"150"	194	197	213	149	226	148
"KS"	2008	3	"Olathe City Ward 02 Precinct 03"	"JOHNSON"	"151"	303	395	402	240	348	303
"KS"	2008	3	"Olathe City Ward 02 Precinct 04"	"JOHNSON"	"152"	428	396	425	348	482	305
"KS"	2008	3	"Olathe City Ward 02 Precinct 05"	"JOHNSON"	"153"	366	816	841	287	444	684
"KS"	2008	3	"Olathe City Ward 02 Precinct 06"	"JOHNSON"	"154"	197	488	502	150	231	416
"KS"	2008	3	"Olathe City Ward 02 Precinct 07"	"JOHNSON"	"155"	344	470	486	256	348	387
"KS"	2008	3	"Olathe City Ward 02 Precinct 08"	"JOHNSON"	"156"	513	499	511	420	549	393
"KS"	2008	3	"Olathe City Ward 02 Precinct 09"	"JOHNSON"	"157"	156	163	189	117	162	146
"KS"	2008	3	"Olathe City Ward 02 Precinct 10"	"JOHNSON"	"158"	685	860	903	556	749	719
"KS"	2008	3	"Olathe City Ward 02 Precinct 11"	"JOHNSON"	"159"	450	548	589	351	480	459
"KS"	2008	3	"Olathe City Ward 02 Precinct 12"	"JOHNSON"	"160"	292	324	342	235	325	254
"KS"	2008	3	"Olathe City Ward 02 Precinct 13"	"JOHNSON"	"161"	532	515	557	435	555	427
"KS"	2008	3	"Olathe City Ward 02 Precinct 14"	"JOHNSON"	"162"	329	369	395	265	362	301
"KS"	2008	3	"Olathe City Ward 02 Precinct 15"	"JOHNSON"	"163"	108	204	215	84	135	169
"KS"	2008	3	"Olathe City Ward 02 Precinct 19"	"JOHNSON"	"167"	4	6	5	2	4	4
"KS"	2008	3	"Olathe City Ward 02 Precinct 20"	"JOHNSON"	"168"	1			1	1	
"KS"	2008	3	"Olathe City Ward 02 Precinct 22"	"JOHNSON"	"170"	443	586	604	366	486	476
"KS"	2008	3	"Olathe City Ward 02 Precinct 23"	"JOHNSON"	"171"	366	491	524	307	421	416
"KS"	2008	3	"Olathe City Ward 02 Precinct 24"	"JOHNSON"	"172"	1	1	1	1	1	1
"KS"	2008	3	"Olathe City Ward 02 Precinct 25"	"JOHNSON"	"173"	5			5	5	
"KS"	2008	3	"Olathe City Ward 03 Precinct 01"	"JOHNSON"	"174"	243	227	234	205	250	184
"KS"	2008	3	"Olathe City Ward 03 Precinct 02"	"JOHNSON"	"175"	488	634	653	394	526	534
"KS"	2008	3	"Olathe City Ward 03 Precinct 03"	"JOHNSON"	"176"	184	353	378	134	210	303
"KS"	2008	3	"Olathe City Ward 03 Precinct 04"	"JOHNSON"	"177"	424	535	571	335	479	432
"KS"	2008	3	"Olathe City Ward 03 Precinct 05"	"JOHNSON"	"178"	234	506	509	180	282	416
"KS"	2008	3	"Olathe City Ward 03 Precinct 06"	"JOHNSON"	"179"	255	429	465	187	325	332
"KS"	2008	3	"Olathe City Ward 03 Precinct 07"	"JOHNSON"	"180"	285	413	429	228	317	348
"KS"	2008	3	"Olathe City Ward 03 Precinct 08"	"JOHNSON"	"181"	351	625	644	287	425	516
"KS"	2008	3	"Olathe City Ward 03 Precinct 09"	"JOHNSON"	"182"	210	367	373	167	250	281
"KS"	2008	3	"Olathe City Ward 03 Precinct 10"	"JOHNSON"	"183"	368	707	726	302	487	537
"KS"	2008	3	"Olathe City Ward 03 Precinct 11"	"JOHNSON"	"184"	427	701	715	349	515	549
"KS"	2008	3	"Olathe City Ward 03 Precinct 12"	"JOHNSON"	"185"	424	531	570	322	432	457
"KS"	2008	3	"Olathe City Ward 03 Precinct 13"	"JOHNSON"	"186"	381	527	548	294	398	442
"KS"	2008	3	"Olathe City Ward 03 Precinct 14"	"JOHNSON"	"187"	1	2	2	1	1	2
"KS"	2008	3	"Olathe City Ward 03 Precinct 15"	"JOHNSON"	"188"	289	461	477	242	322	387
"KS"	2008	3	"Olathe City Ward 03 Precinct 16"	"JOHNSON"	"189"	374	530	552	299	407	445
"KS"	2008	3	"Olathe City Ward 03 Precinct 17"	"JOHNSON"	"190"	401	604	651	315	441	519
"KS"	2008	3	"Olathe City Ward 03 Precinct 18"	"JOHNSON"	"191"	350	532	561	261	380	440
"KS"	2008	3	"Olathe City Ward 03 Precinct 19"	"JOHNSON"	"192"	183	349	375	139	213	303
"KS"	2008	3	"Olathe City Ward 03 Precinct 20"	"JOHNSON"	"193"	204	436	435	184	265	345
"KS"	2008	3	"Olathe City Ward 03 Precinct 21"	"JOHNSON"	"194"	33	68	75	26	33	66
"KS"	2008	3	"Olathe City Ward 03 Precinct 22"	"JOHNSON"	"195"	357	507	517	306	411	414
"KS"	2008	3	"Olathe City Ward 03 Precinct 23"	"JOHNSON"	"196"	399	418	443	326	445	331
"KS"	2008	3	"Olathe City Ward 04 Precinct 01"	"JOHNSON"	"197"	449	412	435	368	458	342
"KS"	2008	3	"Olathe City Ward 04 Precinct 02"	"JOHNSON"	"198"	494	619	664	389	544	514
"KS"	2008	3	"Olathe City Ward 04 Precinct 03"	"JOHNSON"	"199"	309	278	275	253	340	195
"KS"	2008	3	"Olathe City Ward 04 Precinct 04"	"JOHNSON"	"200"	507	444	438	425	518	346
"KS"	2008	3	"Olathe City Ward 04 Precinct 05"	"JOHNSON"	"201"	366	438	446	314	425	333
"KS"	2008	3	"Olathe City Ward 04 Precinct 06"	"JOHNSON"	"202"	544	591	600	441	600	461
"KS"	2008	3	"Olathe City Ward 04 Precinct 07"	"JOHNSON"	"203"	531	514	520	452	529	437
"KS"	2008	3	"Olathe City Ward 04 Precinct 08"	"JOHNSON"	"204"	293	408	444	226	355	317
"KS"	2008	3	"Olathe City Ward 04 Precinct 09"	"JOHNSON"	"205"	497	666	711	390	532	567
"KS"	2008	3	"Olathe City Ward 04 Precinct 10"	"JOHNSON"	"206"	269	371	409	209	296	329
"KS"	2008	3	"Olathe City Ward 04 Precinct 11"	"JOHNSON"	"207"	361	257	265	308	362	209
"KS"	2008	3	"Olathe City Ward 04 Precinct 12"	"JOHNSON"	"208"	426	688	685	360	496	546
"KS"	2008	3	"Olathe City Ward 04 Precinct 13"	"JOHNSON"	"209"	286	297	305	245	297	250
"KS"	2008	3	"Olathe City Ward 04 Precinct 14"	"JOHNSON"	"210"	442	477	510	345	456	394
