state	year	county	precinct	g2006_REG_tv	g2006_GOV_tv	g2006_GOV_rv	g2006_GOV_dv
"GA"	2006	"Dougherty County"	"Mock Road Elem"	817	339	83	251
"GA"	2006	"Dougherty County"	"Monroe High School"	659	308	8	297
"GA"	2006	"Dougherty County"	"Mt. Zion Center"	2720	1004	32	962
"GA"	2006	"Dougherty County"	"Palmyra Rd Meth Church"	1637	662	335	308
"GA"	2006	"Dougherty County"	"Phoebe East"	2066	710	131	572
"GA"	2006	"Dougherty County"	"Phoebe Education Bldg."	1144	336	90	238
"GA"	2006	"Dougherty County"	"Radium Middle School"	639	298	108	186
"GA"	2006	"Dougherty County"	"Saints/Christ Church"	909	363	33	323
"GA"	2006	"Dougherty County"	"Sherwood Elem School"	2172	909	391	499
"GA"	2006	"Dougherty County"	"Turner Elem School"	1215	144	12	128
"GA"	2006	"Dougherty County"	"Westover High School"	2707	1366	678	671
"GA"	2006	"Dougherty County"	"Westown Elem School"	2384	1009	60	938
"GA"	2006	"Douglas County"	"ANNETTE WINN"	1469	639	419	187
"GA"	2006	"Douglas County"	"ARBOR STATION"	1936	741	446	265
"GA"	2006	"Douglas County"	"BEULAH"	2290	994	639	301
"GA"	2006	"Douglas County"	"BILL ARP"	3366	1374	973	353
"GA"	2006	"Douglas County"	"BRIGHT STAR"	1860	781	495	251
"GA"	2006	"Douglas County"	"CHAPEL HILL"	2027	813	464	310
"GA"	2006	"Douglas County"	"CHESTNUT LOG"	3202	1210	727	422
"GA"	2006	"Douglas County"	"COLONIAL HILLS"	1651	580	120	435
"GA"	2006	"Douglas County"	"DEER LICK"	2047	841	473	321
"GA"	2006	"Douglas County"	"DORSETT SHOALS"	2554	1023	677	281
"GA"	2006	"Douglas County"	"DOUGLASVILLE"	3064	1031	569	420
"GA"	2006	"Douglas County"	"EPHESUS BAPTIST"	3156	1348	996	291
"GA"	2006	"Douglas County"	"FACTORY SHOALS"	3787	1488	613	819
"GA"	2006	"Douglas County"	"FAIRPLAY MS"	2614	1121	881	171
"GA"	2006	"Douglas County"	"GOLDEN"	2140	795	217	548
"GA"	2006	"Douglas County"	"HOLLY SPRINGS"	3476	1494	801	635
"GA"	2006	"Douglas County"	"LITHIA SPRINGS"	2677	1137	398	690
"GA"	2006	"Douglas County"	"LUTHERAN"	2510	1043	677	324
"GA"	2006	"Douglas County"	"MIRROR LAKE ELE"	2810	1088	697	351
"GA"	2006	"Douglas County"	"ST. JULIANS"	1575	713	455	215
"GA"	2006	"Douglas County"	"STEWART"	1615	638	132	494
"GA"	2006	"Douglas County"	"TURNER"	2410	990	586	360
"GA"	2006	"Douglas County"	"WINSTON"	1112	450	210	227
"GA"	2006	"Early County"	"Arlington"	396	147	74	70
"GA"	2006	"Early County"	"Blakely"	3180	736	368	364
"GA"	2006	"Early County"	"Cedar Springs"	287	130	83	45
"GA"	2006	"Early County"	"Colomokee"	256	104	66	35
"GA"	2006	"Early County"	"Cuba"	610	190	117	71
"GA"	2006	"Early County"	"Damascus"	560	208	77	128
"GA"	2006	"Early County"	"Freeman"	242	95	73	22
"GA"	2006	"Early County"	"Hilton"	321	107	60	42
"GA"	2006	"Early County"	"Jakin"	510	213	94	113
"GA"	2006	"Early County"	"Lucille"	476	170	93	75
"GA"	2006	"Early County"	"Urquhart"	209	96	68	28
"GA"	2006	"Echols County"	"1A"	427	425	320	97
"GA"	2006	"Echols County"	"1B"	173	171	123	37
"GA"	2006	"Echols County"	"1C"	323	319	222	84
"GA"	2006	"Echols County"	"1D"	552	549	411	124
"GA"	2006	"Echols County"	"1E"	377	377	315	56
"GA"	2006	"Echols County"	"2A"	395	394	292	95
"GA"	2006	"Echols County"	"2B"	679	676	507	150
"GA"	2006	"Echols County"	"2C"	555	554	460	89
"GA"	2006	"Echols County"	"2D"	448	446	363	73
"GA"	2006	"Echols County"	"3A"	263	260	172	86
"GA"	2006	"Echols County"	"3B"	429	427	231	190
"GA"	2006	"Echols County"	"3C"	239	236	93	141
"GA"	2006	"Echols County"	"3D"	245	243	160	79
"GA"	2006	"Echols County"	"3E"	431	427	311	106
"GA"	2006	"Echols County"	"4A"	637	636	493	128
"GA"	2006	"Echols County"	"4B"	591	587	412	169
"GA"	2006	"Echols County"	"4C"	572	570	436	123
"GA"	2006	"Echols County"	"5A"	530	529	410	108
"GA"	2006	"Echols County"	"5B"	687	686	517	155
"GA"	2006	"Echols County"	"5C"	425	424	350	68
"GA"	2006	"Echols County"	"5D"	515	514	415	92
"GA"	2006	"Echols County"	"Statenville"	482	479	278	184
"GA"	2006	"Elbert County"	"Centerville"	748	291	176	111
"GA"	2006	"Elbert County"	"Elberton"	3356	683	326	339
"GA"	2006	"Elbert County"	"Eliam"	709	297	206	87
"GA"	2006	"Elbert County"	"Gaines"	372	176	91	79
"GA"	2006	"Elbert County"	"Goshen"	1301	471	292	164
"GA"	2006	"Elbert County"	"Longstreet"	586	229	143	81
"GA"	2006	"Elbert County"	"Moss-Ruckersville"	356	119	62	55
"GA"	2006	"Elbert County"	"Petersburg"	315	138	103	32
"GA"	2006	"Elbert County"	"Pike"	1234	398	217	170
"GA"	2006	"Elbert County"	"Webbsboro"	326	137	79	56
"GA"	2006	"Elbert County"	"Wyche"	1002	328	204	119
"GA"	2006	"Emanuel County"	"Adrian"	148	147	81	61
"GA"	2006	"Emanuel County"	"Blundale"	90	86	68	17
"GA"	2006	"Emanuel County"	"Canoochee"	136	134	85	47
"GA"	2006	"Emanuel County"	"Cowford"	167	164	135	26
"GA"	2006	"Emanuel County"	"Cross-Green"	108	102	29	73
"GA"	2006	"Emanuel County"	"Garfield"	201	199	127	70
"GA"	2006	"Emanuel County"	"Norristown"	77	77	58	17
"GA"	2006	"Emanuel County"	"Nunez"	144	143	91	49
"GA"	2006	"Emanuel County"	"Oak Park"	171	171	106	58
"GA"	2006	"Emanuel County"	"Red Oak"	106	106	60	40
"GA"	2006	"Emanuel County"	"Stillmore"	168	167	86	78
"GA"	2006	"Emanuel County"	"Summertown"	195	190	121	67
"GA"	2006	"Emanuel County"	"Swainsboro"	1610	1576	870	669
"GA"	2006	"Emanuel County"	"Twin City"	480	472	260	207
"GA"	2006	"Evans County"	"Bacon Ford Park"	375	106	8	97
"GA"	2006	"Evans County"	"Bellville"	1064	473	329	138
"GA"	2006	"Evans County"	"Canoochee Courthouse"	651	246	139	103
"GA"	2006	"Evans County"	"Claxton"	694	270	172	92
"GA"	2006	"Evans County"	"Cleo Griffin Center"	239	103	64	37
"GA"	2006	"Evans County"	"Daisy City Hall"	730	271	175	91
"GA"	2006	"Evans County"	"Evans Co Cthouse Anx"	642	183	55	126
"GA"	2006	"Evans County"	"Hagan City Hall"	443	202	126	72
"GA"	2006	"Evans County"	"Neder Center"	215	60	26	34
"GA"	2006	"Evans County"	"Undine Courthouse"	301	145	101	43
"GA"	2006	"Fannin County"	"COLWELL"	665	278	207	56
"GA"	2006	"Fannin County"	"FAIRPLAY"	700	270	193	66
"GA"	2006	"Fannin County"	"FLINTHILL"	2425	938	645	269
"GA"	2006	"Fannin County"	"HEMPTOWN"	750	335	254	62
"GA"	2006	"Fannin County"	"HOTHOUSE"	1341	461	346	99
"GA"	2006	"Fannin County"	"MINERAL BLUFF"	613	272	189	69
"GA"	2006	"Fannin County"	"MOBILE"	744	293	225	58
"GA"	2006	"Fannin County"	"MORGANTON"	1497	581	436	123
"GA"	2006	"Fannin County"	"NOONTOOTLA"	576	254	187	58
"GA"	2006	"Fannin County"	"SKENIAH"	210	92	60	24
"GA"	2006	"Fannin County"	"SUGAR CREEK"	1487	473	352	104
"GA"	2006	"Fannin County"	"TOCCOA"	2296	729	518	182
"GA"	2006	"Fayette County"	"Aberdeen"	764	761	566	149
"GA"	2006	"Fayette County"	"Antioch"	761	761	544	177
"GA"	2006	"Fayette County"	"Banks"	675	672	431	215
"GA"	2006	"Fayette County"	"Blackrock"	922	917	448	441
"GA"	2006	"Fayette County"	"Braelinn"	899	898	716	139
"GA"	2006	"Fayette County"	"Brooks"	769	764	642	78
"GA"	2006	"Fayette County"	"Camp Creek"	820	817	611	164
"GA"	2006	"Fayette County"	"Dogwood"	1003	999	770	174
"GA"	2006	"Fayette County"	"Europe"	1117	1113	288	804
"GA"	2006	"Fayette County"	"Fayetteville East"	576	575	378	181
"GA"	2006	"Fayette County"	"Fayetteville West"	478	477	315	133
"GA"	2006	"Fayette County"	"Fielding Ridge"	1317	1315	985	267
"GA"	2006	"Fayette County"	"Flat Creek"	710	710	514	158
"GA"	2006	"Fayette County"	"Flint"	559	557	345	194
"GA"	2006	"Fayette County"	"Harps Crossing"	669	668	500	147
"GA"	2006	"Fayette County"	"Hopeful"	677	677	381	274
"GA"	2006	"Fayette County"	"Jeff Davis"	634	633	384	226
"GA"	2006	"Fayette County"	"Kedron"	933	932	641	251
"GA"	2006	"Fayette County"	"Kenwood"	437	437	166	258
"GA"	2006	"Fayette County"	"McIntosh"	1145	1145	898	196
"GA"	2006	"Fayette County"	"Morning Creek"	1068	1065	642	385
"GA"	2006	"Fayette County"	"Murphy"	1031	1030	714	276
"GA"	2006	"Fayette County"	"Oak Grove"	539	538	375	140
"GA"	2006	"Fayette County"	"Oak Ridge"	805	803	460	312
"GA"	2006	"Fayette County"	"Rareover"	1000	997	752	206
"GA"	2006	"Fayette County"	"Rising Star"	1037	1034	769	202
"GA"	2006	"Fayette County"	"Sandy Creek"	1305	1302	763	480
"GA"	2006	"Fayette County"	"Shakerag East"	613	610	444	123
"GA"	2006	"Fayette County"	"Shakerag West"	570	569	414	123
"GA"	2006	"Fayette County"	"Spring Hill"	1081	1078	659	374
"GA"	2006	"Fayette County"	"Starrsmill"	1169	1167	942	168
"GA"	2006	"Fayette County"	"Whitewater"	998	996	799	149
"GA"	2006	"Fayette County"	"Willow Pond"	773	772	575	158
"GA"	2006	"Fayette County"	"Willowbend"	789	789	610	143
"GA"	2006	"Fayette County"	"Windgate"	458	453	334	87
"GA"	2006	"Fayette County"	"Woolsey"	806	806	660	115
"GA"	2006	"Floyd County"	"ALTO PARK"	1063	1058	757	251
"GA"	2006	"Floyd County"	"ARMUCHEE"	330	328	249	69
"GA"	2006	"Floyd County"	"BARKERS"	653	651	439	187
"GA"	2006	"Floyd County"	"CAVE SPRING"	607	602	332	233
"GA"	2006	"Floyd County"	"CHULIO"	373	370	247	100
"GA"	2006	"Floyd County"	"EAST LINDALE"	1092	1084	741	301
"GA"	2006	"Floyd County"	"EAST ROME"	1251	1241	714	451
"GA"	2006	"Floyd County"	"ETOWAH"	1425	1420	900	464
"GA"	2006	"Floyd County"	"EVERETT SPRINGS"	179	178	113	53
"GA"	2006	"Floyd County"	"FLOYD SPRINGS"	671	667	472	173
"GA"	2006	"Floyd County"	"FOSTER'S MILL"	326	322	201	110
"GA"	2006	"Floyd County"	"GARDEN LAKES"	731	727	441	253
"GA"	2006	"Floyd County"	"GLENWOOD"	942	940	650	253
"GA"	2006	"Floyd County"	"HOWELL"	446	442	311	114
"GA"	2006	"Floyd County"	"NORTH CAROLINA"	582	580	353	193
"GA"	2006	"Floyd County"	"NORTH MT ALTO"	1178	1171	696	414
"GA"	2006	"Floyd County"	"NORTH ROME"	1009	996	530	435
"GA"	2006	"Floyd County"	"RIVERSIDE"	243	241	151	78
"GA"	2006	"Floyd County"	"SOUTH MT ALTO"	1241	1230	755	420
"GA"	2006	"Floyd County"	"SOUTH ROME"	379	373	108	256
"GA"	2006	"Floyd County"	"TEXAS VALLEY"	303	302	227	63
"GA"	2006	"Floyd County"	"TOWN ROME"	767	764	440	277
"GA"	2006	"Floyd County"	"VANNS VALLEY"	235	233	160	67
"GA"	2006	"Floyd County"	"WATTERS"	994	986	677	264
"GA"	2006	"Floyd County"	"WEST LINDALE"	812	804	510	256
"GA"	2006	"Forsyth County"	"Big Creek"	1917	1913	1533	279
"GA"	2006	"Forsyth County"	"Brandywine"	866	863	612	196
"GA"	2006	"Forsyth County"	"Chattahoochee"	1091	1088	866	154
"GA"	2006	"Forsyth County"	"Chestatee"	1361	1355	1089	181
"GA"	2006	"Forsyth County"	"Coal Mountain"	887	886	734	102
"GA"	2006	"Forsyth County"	"Concord"	1191	1187	993	140
"GA"	2006	"Forsyth County"	"Crossroads"	1253	1251	1012	183
"GA"	2006	"Forsyth County"	"Cumming"	903	898	681	159
"GA"	2006	"Forsyth County"	"Daves Creek"	552	549	473	55
"GA"	2006	"Forsyth County"	"Heardsville"	930	927	754	115
"GA"	2006	"Forsyth County"	"Johns Creek"	1211	1207	986	178
"GA"	2006	"Forsyth County"	"Lakeland"	377	376	302	49
"GA"	2006	"Forsyth County"	"Lanier"	752	749	614	94
"GA"	2006	"Forsyth County"	"Mashburn"	1050	1044	842	142
"GA"	2006	"Forsyth County"	"Matt"	1220	1216	1019	135
"GA"	2006	"Forsyth County"	"Midway"	1174	1171	960	154
"GA"	2006	"Forsyth County"	"Mountainside"	617	612	479	100
"GA"	2006	"Forsyth County"	"Oakmont-Midway"	571	571	455	87
"GA"	2006	"Forsyth County"	"Old Atlanta"	1074	1070	915	121
"GA"	2006	"Forsyth County"	"Otwell"	911	906	682	151
"GA"	2006	"Forsyth County"	"Piney Grove"	1422	1418	1181	175
"GA"	2006	"Forsyth County"	"Pleasant Grove"	845	842	693	88
"GA"	2006	"Forsyth County"	"Polo"	1043	1039	926	94
"GA"	2006	"Forsyth County"	"Riverclub"	761	760	641	82
"GA"	2006	"Forsyth County"	"Saint Marlo"	555	554	451	82
"GA"	2006	"Forsyth County"	"Sawnee"	1154	1150	899	193
"GA"	2006	"Forsyth County"	"Sharon Fork"	1321	1320	1133	127
"GA"	2006	"Forsyth County"	"South Forsyth"	1218	1216	1019	149
"GA"	2006	"Forsyth County"	"Vickery"	1322	1320	1100	153
"GA"	2006	"Forsyth County"	"Windermere"	1260	1256	1047	163
"GA"	2006	"Franklin County"	"Ashland"	90	90	59	26
"GA"	2006	"Franklin County"	"Canon"	388	382	196	176
"GA"	2006	"Franklin County"	"Carnesville"	544	539	334	185
"GA"	2006	"Franklin County"	"Dooley"	144	142	94	45
"GA"	2006	"Franklin County"	"Flintsville"	209	206	116	81
"GA"	2006	"Franklin County"	"Gumlog"	494	491	325	147
"GA"	2006	"Franklin County"	"Gunnells"	177	175	122	48
"GA"	2006	"Franklin County"	"Lavonia"	602	593	324	250
"GA"	2006	"Franklin County"	"Middle River"	368	366	246	106
"GA"	2006	"Franklin County"	"Red Hill"	164	163	106	53
"GA"	2006	"Franklin County"	"Royston"	677	670	420	225
"GA"	2006	"Franklin County"	"Strange"	244	240	151	82
"GA"	2006	"Franklin County"	"Welborn"	276	276	177	92
"GA"	2006	"Fulton County"	"01A"	865	858	143	617
"GA"	2006	"Fulton County"	"01B"	1232	1213	227	859
"GA"	2006	"Fulton County"	"01C"	145	144	23	117
"GA"	2006	"Fulton County"	"01D"	243	237	27	197
"GA"	2006	"Fulton County"	"01E"	969	955	186	643
"GA"	2006	"Fulton County"	"01F"	159	157	19	131
"GA"	2006	"Fulton County"	"01G"	318	315	33	268
"GA"	2006	"Fulton County"	"01J"	369	367	52	301
"GA"	2006	"Fulton County"	"01P1"	331	327	33	291
"GA"	2006	"Fulton County"	"01P2"	3	3	0	3
"GA"	2006	"Fulton County"	"01R"	315	310	28	278
"GA"	2006	"Fulton County"	"01S"	386	381	23	347
"GA"	2006	"Fulton County"	"01T"	352	348	67	259
"GA"	2006	"Fulton County"	"02A"	538	533	87	417
"GA"	2006	"Fulton County"	"02B"	336	331	79	224
"GA"	2006	"Fulton County"	"02C"	440	436	97	306
"GA"	2006	"Fulton County"	"02D"	784	779	122	612
"GA"	2006	"Fulton County"	"02E"	733	728	113	500
"GA"	2006	"Fulton County"	"02F1"	639	635	128	427
"GA"	2006	"Fulton County"	"02F2"	137	137	21	106
"GA"	2006	"Fulton County"	"02G"	685	682	132	488
"GA"	2006	"Fulton County"	"02J"	178	176	30	133
"GA"	2006	"Fulton County"	"02L1"	1070	1063	303	648
"GA"	2006	"Fulton County"	"02L2"	85	84	22	50
"GA"	2006	"Fulton County"	"02S"	546	535	79	419
"GA"	2006	"Fulton County"	"02W"	278	276	92	158
"GA"	2006	"Fulton County"	"02X"	360	359	119	187
"GA"	2006	"Fulton County"	"03A1"	431	421	37	379
"GA"	2006	"Fulton County"	"03A2"	15	15	4	11
"GA"	2006	"Fulton County"	"03B1"	149	148	15	132
"GA"	2006	"Fulton County"	"03B2"	6	6	0	6
"GA"	2006	"Fulton County"	"03C"	472	471	35	427
"GA"	2006	"Fulton County"	"03D"	207	206	20	180
"GA"	2006	"Fulton County"	"03E"	274	269	22	235
"GA"	2006	"Fulton County"	"03F"	193	193	22	168
"GA"	2006	"Fulton County"	"03G"	137	136	7	128
"GA"	2006	"Fulton County"	"03H"	263	261	14	246
"GA"	2006	"Fulton County"	"03L"	125	122	16	104
"GA"	2006	"Fulton County"	"03M"	187	186	60	96
"GA"	2006	"Fulton County"	"03N"	260	257	23	229
"GA"	2006	"Fulton County"	"03P1"	214	212	62	114
"GA"	2006	"Fulton County"	"03P2"	47	47	5	42
"GA"	2006	"Fulton County"	"03R"	454	446	40	397
"GA"	2006	"Fulton County"	"03S"	231	229	30	196
"GA"	2006	"Fulton County"	"03T"	363	359	36	316
"GA"	2006	"Fulton County"	"03U"	158	157	13	139
"GA"	2006	"Fulton County"	"04A"	253	252	30	216
"GA"	2006	"Fulton County"	"04B"	278	277	27	241
"GA"	2006	"Fulton County"	"04D"	506	503	54	443
"GA"	2006	"Fulton County"	"04E"	408	405	43	352
"GA"	2006	"Fulton County"	"04G"	144	143	5	135
"GA"	2006	"Fulton County"	"04H"	213	213	36	173
"GA"	2006	"Fulton County"	"04K"	451	448	45	391
"GA"	2006	"Fulton County"	"04L"	304	301	26	267
"GA"	2006	"Fulton County"	"04M"	168	168	21	144
"GA"	2006	"Fulton County"	"04S"	677	671	41	620
"GA"	2006	"Fulton County"	"04T"	304	303	25	273
"GA"	2006	"Fulton County"	"04V"	311	309	22	280
"GA"	2006	"Fulton County"	"04W"	277	274	15	253
"GA"	2006	"Fulton County"	"04X1"	550	549	43	498
"GA"	2006	"Fulton County"	"04X2"	153	151	14	134
"GA"	2006	"Fulton County"	"05A"	797	789	123	583
"GA"	2006	"Fulton County"	"05B"	85	84	10	63
"GA"	2006	"Fulton County"	"05C"	20	20	4	16
"GA"	2006	"Fulton County"	"05F"	168	164	12	147
"GA"	2006	"Fulton County"	"06A"	798	793	222	479
"GA"	2006	"Fulton County"	"06B"	549	543	164	333
"GA"	2006	"Fulton County"	"06D"	781	771	267	431
"GA"	2006	"Fulton County"	"06E"	638	630	156	403
"GA"	2006	"Fulton County"	"06F"	878	866	227	523
"GA"	2006	"Fulton County"	"06G"	816	808	157	560
"GA"	2006	"Fulton County"	"06H"	715	706	235	386
"GA"	2006	"Fulton County"	"06J"	930	924	235	571
"GA"	2006	"Fulton County"	"06K"	423	421	80	280
"GA"	2006	"Fulton County"	"06L"	721	715	285	360
"GA"	2006	"Fulton County"	"06R"	630	617	212	343
"GA"	2006	"Fulton County"	"06S"	1318	1299	408	750
"GA"	2006	"Fulton County"	"07A"	1061	1052	653	335
"GA"	2006	"Fulton County"	"07B"	1163	1158	801	276
"GA"	2006	"Fulton County"	"07C"	1156	1146	707	369
"GA"	2006	"Fulton County"	"07D"	830	825	444	315
"GA"	2006	"Fulton County"	"07E"	829	823	328	440
"GA"	2006	"Fulton County"	"07F"	211	210	88	115
"GA"	2006	"Fulton County"	"07G"	598	592	335	200
"GA"	2006	"Fulton County"	"07H"	783	778	439	293
"GA"	2006	"Fulton County"	"07J"	797	793	389	341
"GA"	2006	"Fulton County"	"07K1"	574	570	290	231
"GA"	2006	"Fulton County"	"07K2"	29	29	8	18
"GA"	2006	"Fulton County"	"07M1"	197	195	81	99
"GA"	2006	"Fulton County"	"07M2"	284	284	144	125
"GA"	2006	"Fulton County"	"07N"	362	355	120	208
"GA"	2006	"Fulton County"	"08A"	973	966	649	263
"GA"	2006	"Fulton County"	"08B"	1241	1229	856	298
"GA"	2006	"Fulton County"	"08C"	616	613	456	132
"GA"	2006	"Fulton County"	"08D"	510	506	369	112
"GA"	2006	"Fulton County"	"08E"	1234	1224	784	373
"GA"	2006	"Fulton County"	"08F"	1006	998	735	203
"GA"	2006	"Fulton County"	"08G"	715	707	398	270
"GA"	2006	"Fulton County"	"08H"	970	959	663	248
"GA"	2006	"Fulton County"	"08J"	961	959	589	318
"GA"	2006	"Fulton County"	"08K"	222	220	146	55
"GA"	2006	"Fulton County"	"08L"	963	956	419	449
"GA"	2006	"Fulton County"	"08M"	644	637	464	139
"GA"	2006	"Fulton County"	"08N"	739	731	470	217
"GA"	2006	"Fulton County"	"08P"	441	438	148	242
"GA"	2006	"Fulton County"	"09A"	701	696	286	365
"GA"	2006	"Fulton County"	"09B"	155	152	15	132
"GA"	2006	"Fulton County"	"09C"	908	896	83	797
"GA"	2006	"Fulton County"	"09D"	512	504	40	459
"GA"	2006	"Fulton County"	"09E"	410	408	39	359
"GA"	2006	"Fulton County"	"09F"	1229	1220	724	428
"GA"	2006	"Fulton County"	"09G"	505	504	217	233
"GA"	2006	"Fulton County"	"09K"	212	210	11	199
"GA"	2006	"Fulton County"	"09L"	496	488	43	433
"GA"	2006	"Fulton County"	"09M"	416	412	144	222
"GA"	2006	"Fulton County"	"09N"	208	208	17	189
"GA"	2006	"Fulton County"	"10A"	1097	1088	81	985
"GA"	2006	"Fulton County"	"10B"	710	706	54	643
"GA"	2006	"Fulton County"	"10C"	515	512	37	466
"GA"	2006	"Fulton County"	"10D"	419	414	54	356
"GA"	2006	"Fulton County"	"10E"	376	370	27	336
"GA"	2006	"Fulton County"	"10F"	443	438	46	386
"GA"	2006	"Fulton County"	"10G"	611	603	61	533
"GA"	2006	"Fulton County"	"10H"	580	576	36	531
"GA"	2006	"Fulton County"	"10J"	247	244	27	212
"GA"	2006	"Fulton County"	"10L"	1153	1145	94	1028
"GA"	2006	"Fulton County"	"10M1"	464	461	35	412
"GA"	2006	"Fulton County"	"10M2"	295	294	31	262
"GA"	2006	"Fulton County"	"10P"	504	500	47	449
"GA"	2006	"Fulton County"	"10R"	199	199	12	184
"GA"	2006	"Fulton County"	"11A1"	273	272	14	252
"GA"	2006	"Fulton County"	"11A2"	162	162	12	150
"GA"	2006	"Fulton County"	"11A3"	34	34	3	31
"GA"	2006	"Fulton County"	"11B1"	294	291	20	269
"GA"	2006	"Fulton County"	"11B2"	720	718	53	660
"GA"	2006	"Fulton County"	"11C"	764	759	53	697
"GA"	2006	"Fulton County"	"11E1"	272	270	20	242
"GA"	2006	"Fulton County"	"11E2"	447	445	43	394
"GA"	2006	"Fulton County"	"11E3"				
"GA"	2006	"Fulton County"	"11G"	615	611	70	535
"GA"	2006	"Fulton County"	"11H1"	669	663	42	605
"GA"	2006	"Fulton County"	"11H2"	236	235	19	208
"GA"	2006	"Fulton County"	"11J"	617	616	41	568
"GA"	2006	"Fulton County"	"11K"	343	343	28	300
"GA"	2006	"Fulton County"	"11L"	493	489	35	439
"GA"	2006	"Fulton County"	"11M"	756	755	57	685
"GA"	2006	"Fulton County"	"11N"	990	985	84	884
"GA"	2006	"Fulton County"	"11P"	363	355	33	314
"GA"	2006	"Fulton County"	"11R"	323	319	20	295
"GA"	2006	"Fulton County"	"12A"	247	244	31	198
"GA"	2006	"Fulton County"	"12B"	669	658	78	559
"GA"	2006	"Fulton County"	"12C"	418	418	49	354
"GA"	2006	"Fulton County"	"12D"	194	193	17	170
"GA"	2006	"Fulton County"	"12E1"	226	224	20	195
"GA"	2006	"Fulton County"	"12E2"	1	1	1	0
"GA"	2006	"Fulton County"	"12F"	203	203	28	171
"GA"	2006	"Fulton County"	"12G"	239	237	39	192
"GA"	2006	"Fulton County"	"12H"	728	727	92	621
"GA"	2006	"Fulton County"	"12J"	476	473	56	408
"GA"	2006	"Fulton County"	"12L"	109	107	18	85
"GA"	2006	"Fulton County"	"12M"	83	83	6	77
"GA"	2006	"Fulton County"	"12S"	474	473	44	411
"GA"	2006	"Fulton County"	"12T"	582	581	53	521
"GA"	2006	"Fulton County"	"AP01A"	936	936	651	242
"GA"	2006	"Fulton County"	"AP01B"	276	276	205	60
"GA"	2006	"Fulton County"	"AP02"	1394	1389	937	379
"GA"	2006	"Fulton County"	"AP03"	135	135	67	59
"GA"	2006	"Fulton County"	"AP04"	736	734	562	138
"GA"	2006	"Fulton County"	"AP05"	1426	1425	1103	272
"GA"	2006	"Fulton County"	"AP06"	640	640	476	132
"GA"	2006	"Fulton County"	"AP07A"	990	987	663	270
"GA"	2006	"Fulton County"	"AP07B"	409	409	334	64
"GA"	2006	"Fulton County"	"AP09"	1276	1271	895	299
"GA"	2006	"Fulton County"	"AP10"	326	326	235	79
"GA"	2006	"Fulton County"	"AP12"	543	542	322	191
"GA"	2006	"Fulton County"	"AP13"	602	601	425	158
"GA"	2006	"Fulton County"	"AP14A"	726	724	525	161
"GA"	2006	"Fulton County"	"AP14B"	154	154	116	37
"GA"	2006	"Fulton County"	"AP14C"	114	114	76	34
"GA"	2006	"Fulton County"	"CP01A"	652	646	230	372
"GA"	2006	"Fulton County"	"CP01B"	67	67	27	33
"GA"	2006	"Fulton County"	"CP02A"	205	202	68	128
"GA"	2006	"Fulton County"	"CP02B"				
"GA"	2006	"Fulton County"	"CP04"	15	15	2	13
"GA"	2006	"Fulton County"	"CP05A"	582	580	71	500
"GA"	2006	"Fulton County"	"CP05B"	11	11	1	10
"GA"	2006	"Fulton County"	"CP06"	67	66	5	59
"GA"	2006	"Fulton County"	"CP07A"	175	175	16	157
"GA"	2006	"Fulton County"	"CP07B"	2	2	0	2
"GA"	2006	"Fulton County"	"CP07C"	1	1	0	1
"GA"	2006	"Fulton County"	"CP08A"	51	50	6	41
"GA"	2006	"Fulton County"	"CP08B"	18	18	2	16
"GA"	2006	"Fulton County"	"CP08C"	34	34	3	30
"GA"	2006	"Fulton County"	"EP01"	740	736	109	614
"GA"	2006	"Fulton County"	"EP02"	321	321	59	251
"GA"	2006	"Fulton County"	"EP03"	224	223	46	164
"GA"	2006	"Fulton County"	"EP04"	610	606	150	411
"GA"	2006	"Fulton County"	"EP05A"	485	481	86	384
"GA"	2006	"Fulton County"	"EP05B"				
"GA"	2006	"Fulton County"	"EP06"	738	734	90	624
"GA"	2006	"Fulton County"	"EP07"	807	802	198	558
"GA"	2006	"Fulton County"	"EP08"	472	469	28	437
"GA"	2006	"Fulton County"	"EP09"	636	633	100	517
"GA"	2006	"Fulton County"	"EP10"	543	542	60	478
"GA"	2006	"Fulton County"	"EP11"	783	777	94	663
"GA"	2006	"Fulton County"	"FA01A"	1394	1388	383	975
"GA"	2006	"Fulton County"	"FA01B"	91	91	8	81
"GA"	2006	"Fulton County"	"HP01"	819	817	377	381
"GA"	2006	"Fulton County"	"JC01"	1491	1487	1037	402
"GA"	2006	"Fulton County"	"JC02"	300	300	219	70
"GA"	2006	"Fulton County"	"JC03"	696	692	462	201
"GA"	2006	"Fulton County"	"JC04A"	1303	1298	957	299
"GA"	2006	"Fulton County"	"JC04B"	71	71	43	20
"GA"	2006	"Fulton County"	"JC05"	599	596	400	173
"GA"	2006	"Fulton County"	"JC06"	766	766	590	155
"GA"	2006	"Fulton County"	"JC07"	1223	1217	839	323
"GA"	2006	"Fulton County"	"JC08"	940	934	672	225
"GA"	2006	"Fulton County"	"JC09"	790	790	528	216
"GA"	2006	"Fulton County"	"JC10"	691	690	410	226
"GA"	2006	"Fulton County"	"JC11"	1036	1031	782	204
"GA"	2006	"Fulton County"	"JC12A"	975	973	737	179
"GA"	2006	"Fulton County"	"JC12B"	20	20	14	6
"GA"	2006	"Fulton County"	"JC13A"	838	834	682	116
