state	year	county	precinct	g2002_GOV_tv	g2002_GOV_rv	g2002_GOV_dv	g2002_USS_tv	g2002_USS_rv	g2002_USS_dv
"GA"	2002	"Dodge County"	"JAYBIRD"	68	40	26	70	41	29
"GA"	2002	"Dodge County"	"JONES"	194	147	45	194	125	66
"GA"	2002	"Dodge County"	"LEE"	1754	1057	655	1756	991	738
"GA"	2002	"Dodge County"	"MCCRANIE"	130	103	26	129	96	33
"GA"	2002	"Dodge County"	"MILAN"	184	136	48	186	111	72
"GA"	2002	"Dodge County"	"MITCHELL"	157	103	49	157	82	74
"GA"	2002	"Dodge County"	"MULLIS"	249	168	77	244	162	79
"GA"	2002	"Dodge County"	"PLAINFIELD"	202	156	44	202	145	54
"GA"	2002	"Dodge County"	"PONDTOWN"	296	178	117	295	148	144
"GA"	2002	"Dodge County"	"RAWLINS"	202	154	47	202	135	65
"GA"	2002	"Dodge County"	"VILULA"	94	84	8	94	68	25
"GA"	2002	"Dodge County"	"YONKERS"	85	63	22	85	51	33
"GA"	2002	"Dooly County"	"BYROMVILLE"	294	117	164	298	123	169
"GA"	2002	"Dooly County"	"LILLY"	173	59	110	173	60	111
"GA"	2002	"Dooly County"	"PINEHURST"	295	190	105	291	176	114
"GA"	2002	"Dooly County"	"UNADILLA"	704	347	348	707	328	365
"GA"	2002	"Dooly County"	"VIENNA"	1094	533	545	1092	537	549
"GA"	2002	"Dougherty County"	"1 - PALMYRA METHODIST"	807	461	338	816	487	327
"GA"	2002	"Dougherty County"	"10 - SHERWOOD CHRISTIAN"	653	293	353	654	308	338
"GA"	2002	"Dougherty County"	"11 - MT ZION CHURCH"	930	32	884	936	25	902
"GA"	2002	"Dougherty County"	"12 - MONROE HIGH"	370	22	343	373	13	359
"GA"	2002	"Dougherty County"	"13 - RIVER RD CHURCH"	282	6	274	286	10	276
"GA"	2002	"Dougherty County"	"14 - CARVER TEEN CENTER"	538	16	518	540	13	521
"GA"	2002	"Dougherty County"	"15 - CARVER GYM"	145	5	138	146	4	141
"GA"	2002	"Dougherty County"	"16 - HIGHLAND MAGNET SCH"	215	11	197	218	7	209
"GA"	2002	"Dougherty County"	"17 - SAINTS/CHRIST CHURCH"	422	43	373	422	41	376
"GA"	2002	"Dougherty County"	"18 - ALBANY MIDDLE"	201	36	162	203	47	155
"GA"	2002	"Dougherty County"	"19 - TURNER ELEMENTARY"	240	15	219	241	26	205
"GA"	2002	"Dougherty County"	"2 - SHERWOOD ELEMENTARY"	989	520	458	992	540	449
"GA"	2002	"Dougherty County"	"20 - JACKSON HEIGHTS ELEM"	761	21	734	764	20	740
"GA"	2002	"Dougherty County"	"21 - BILL MILLER CENTER"	598	96	496	600	100	493
"GA"	2002	"Dougherty County"	"22 - RADIUM MIDDLE"	346	142	203	348	141	205
"GA"	2002	"Dougherty County"	"23 - PUTNEY YOUTH CENTER"	1104	499	593	1117	535	572
"GA"	2002	"Dougherty County"	"24 - MOCK ROAD ELEM"	360	89	267	359	82	277
"GA"	2002	"Dougherty County"	"25 - DOUGHERTY MIDDLE"	717	154	551	724	154	559
"GA"	2002	"Dougherty County"	"26 - BRANCH ROAD BLDG"	793	283	494	801	281	512
"GA"	2002	"Dougherty County"	"27 - SYLVANDALE ELEM"	509	53	446	510	52	452
"GA"	2002	"Dougherty County"	"28 - CHRIST METHODIST CHURCH"	791	471	316	792	541	250
"GA"	2002	"Dougherty County"	"29 - EUREKA BAPTIST CHURCH"	495	26	462	497	20	475
"GA"	2002	"Dougherty County"	"3 - COVENANT PRES CHURCH"	955	565	382	962	610	347
"GA"	2002	"Dougherty County"	"30 - HARVEST TEMPLE CHURCH"	771	501	267	770	547	220
"GA"	2002	"Dougherty County"	"31 - ASC - HPER GYM"	284	7	275	285	10	274
"GA"	2002	"Dougherty County"	"4 - BEATTIE RD CHURCH"	1871	1137	727	1876	1247	622
"GA"	2002	"Dougherty County"	"5 - WESTOVER HIGH"	1460	850	596	1465	943	518
"GA"	2002	"Dougherty County"	"6 - MERRY ACRES MIDDLE"	1222	750	456	1227	779	434
"GA"	2002	"Dougherty County"	"7 - ALBANY HIGH SCHOOL"	225	70	149	226	70	151
"GA"	2002	"Dougherty County"	"8 - DARTON COLLEGE"	1263	451	792	1274	479	791
"GA"	2002	"Dougherty County"	"9 - WESTTOWN SCHOOL"	1206	102	1075	1214	89	1124
"GA"	2002	"Douglas County"	"ANNETTE WINN SCH"	1489	625	823	1494	644	830
"GA"	2002	"Douglas County"	"ARBOR STATION"	1625	982	595	1623	987	617
"GA"	2002	"Douglas County"	"ARMORY"	1258	727	503	1259	715	524
"GA"	2002	"Douglas County"	"BEULAH"	1069	707	348	1069	710	349
"GA"	2002	"Douglas County"	"BILL ARP"	1409	980	412	1405	971	416
"GA"	2002	"Douglas County"	"BRIGHT STAR"	874	581	271	874	560	293
"GA"	2002	"Douglas County"	"CHAPEL HILL"	1539	965	547	1543	985	546
"GA"	2002	"Douglas County"	"CHESTNUT LOG"	1491	888	565	1491	889	580
"GA"	2002	"Douglas County"	"DEER LICK"	1040	527	486	1039	559	464
"GA"	2002	"Douglas County"	"DORSETT SHOAL"	1195	734	402	1192	722	439
"GA"	2002	"Douglas County"	"EPHESUS"	779	598	163	780	588	179
"GA"	2002	"Douglas County"	"FACTORY SHLS"	1173	553	579	1176	562	589
"GA"	2002	"Douglas County"	"FAIRPLAY MS"	987	757	205	986	733	234
"GA"	2002	"Douglas County"	"HOLLY SPRINGS"	1187	692	469	1192	723	460
"GA"	2002	"Douglas County"	"LITHIA SPRINGS"	1006	401	577	1006	425	569
"GA"	2002	"Douglas County"	"STEWART"	1188	329	832	1186	349	828
"GA"	2002	"Douglas County"	"TURNER"	1045	668	343	1043	667	356
"GA"	2002	"Douglas County"	"WINSTON"	1578	937	602	1579	937	619
"GA"	2002	"Early County"	"ARLINGTON"	170	82	88	171	75	95
"GA"	2002	"Early County"	"BLAKELY"	953	424	517	953	420	524
"GA"	2002	"Early County"	"CEDAR SPRINGS"	125	60	63	126	65	61
"GA"	2002	"Early County"	"COLOMOKEE"	115	56	57	114	53	58
"GA"	2002	"Early County"	"CUBA"	236	123	106	237	117	118
"GA"	2002	"Early County"	"DAMASCUS"	253	92	160	254	80	172
"GA"	2002	"Early County"	"FREEMAN"	106	74	29	106	73	30
"GA"	2002	"Early County"	"HILTON"	104	54	48	105	59	42
"GA"	2002	"Early County"	"JAKIN"	189	59	127	186	64	121
"GA"	2002	"Early County"	"LUCILE"	160	87	72	160	79	81
"GA"	2002	"Early County"	"URQUHART"	98	57	40	99	63	36
"GA"	2002	"Echols County"	"STATENVILLE"	574	356	203	574	327	239
"GA"	2002	"Effingham County"	"1-A"	1239	915	308	1234	876	352
"GA"	2002	"Effingham County"	"1-B"	546	323	215	543	298	239
"GA"	2002	"Effingham County"	"2-A"	527	364	150	525	337	182
"GA"	2002	"Effingham County"	"2-B"	739	509	210	740	463	264
"GA"	2002	"Effingham County"	"2-C"	558	437	110	559	397	156
"GA"	2002	"Effingham County"	"2-D"	513	396	113	514	386	125
"GA"	2002	"Effingham County"	"3-A"	325	167	154	328	160	163
"GA"	2002	"Effingham County"	"3-B"	500	258	234	494	222	262
"GA"	2002	"Effingham County"	"3-C"	313	96	215	311	89	219
"GA"	2002	"Effingham County"	"3-D"	380	210	167	379	195	175
"GA"	2002	"Effingham County"	"3-E"	501	367	126	502	346	145
"GA"	2002	"Effingham County"	"4-A"	808	614	182	809	558	239
"GA"	2002	"Effingham County"	"4-B"	653	411	233	652	388	260
"GA"	2002	"Effingham County"	"4-C"	594	391	192	595	381	207
"GA"	2002	"Effingham County"	"5-A"	640	450	177	639	423	204
"GA"	2002	"Effingham County"	"5-B"	593	397	188	589	404	180
"GA"	2002	"Effingham County"	"5-C"	492	358	130	495	359	126
"GA"	2002	"Effingham County"	"5-D"	629	446	170	629	438	186
"GA"	2002	"Elbert County"	"CENTERVILLE"	304	197	102	302	159	141
"GA"	2002	"Elbert County"	"ELBERTON"	1338	666	649	1343	627	703
"GA"	2002	"Elbert County"	"ELIAM"	393	229	155	394	210	179
"GA"	2002	"Elbert County"	"GAINES"	157	77	70	154	71	79
"GA"	2002	"Elbert County"	"GOSHEN"	487	284	186	489	266	212
"GA"	2002	"Elbert County"	"LONGSTREET"	217	106	108	220	105	112
"GA"	2002	"Elbert County"	"MOSS-RUCKERSVILLE"	131	65	62	130	54	76
"GA"	2002	"Elbert County"	"PETERSBURG"	172	92	74	170	85	83
"GA"	2002	"Elbert County"	"PIKE"	542	225	304	546	219	319
"GA"	2002	"Elbert County"	"WEBBSBORO"	167	92	73	167	87	79
"GA"	2002	"Elbert County"	"WYCHE"	314	150	157	315	140	169
"GA"	2002	"Emanuel County"	"1208 - BLUNDALE"	126	95	29	126	90	35
"GA"	2002	"Emanuel County"	"1333 - CANOOCHEE"	148	80	66	148	65	81
"GA"	2002	"Emanuel County"	"1429 - GARFIELD"	218	146	69	218	117	100
"GA"	2002	"Emanuel County"	"1452 - COWFORD"	174	156	18	172	136	35
"GA"	2002	"Emanuel County"	"1502 - NUNEZ"	154	99	51	152	98	53
"GA"	2002	"Emanuel County"	"1560 - TWIN CITY"	545	273	263	546	238	298
"GA"	2002	"Emanuel County"	"1748 - ADRIAN"	179	121	56	177	112	64
"GA"	2002	"Emanuel County"	"395 - NORRISTOWN"	88	65	22	87	47	39
"GA"	2002	"Emanuel County"	"49 - RED OAK"	108	55	50	108	53	55
"GA"	2002	"Emanuel County"	"50 - OAK PARK"	194	135	54	194	116	72
"GA"	2002	"Emanuel County"	"52 - CROSS-GREEN"	133	26	106	133	22	111
"GA"	2002	"Emanuel County"	"53 - SWAINSBORO"	1859	1095	734	1863	1003	835
"GA"	2002	"Emanuel County"	"57 - SUMMERTOWN"	208	124	81	203	96	101
"GA"	2002	"Emanuel County"	"58 - STILLMORE"	177	89	87	175	80	93
"GA"	2002	"Evans County"	"BACON FORD PARK"	134	4	127	134	8	123
"GA"	2002	"Evans County"	"BELLVILLE CITY"	457	307	145	455	312	141
"GA"	2002	"Evans County"	"CANOOCHEE"	302	197	95	305	171	132
"GA"	2002	"Evans County"	"CLAXTON CITY HALL"	266	170	92	266	160	102
"GA"	2002	"Evans County"	"CLEO GRIFFIN"	122	73	49	122	71	51
"GA"	2002	"Evans County"	"DAISY CITY HALL"	181	115	62	180	100	75
"GA"	2002	"Evans County"	"EVANS CO CRTHSE"	182	27	153	186	28	149
"GA"	2002	"Evans County"	"HAGAN CITY HALL"	179	114	62	181	107	70
"GA"	2002	"Evans County"	"NEDER CENTER"	132	53	77	129	56	72
"GA"	2002	"Evans County"	"UNDINE CRTHSE"	156	114	41	156	101	54
"GA"	2002	"Fannin County"	"COLWELL"	291	189	85	297	163	123
"GA"	2002	"Fannin County"	"FAIRPLAY"	187	136	44	185	134	48
"GA"	2002	"Fannin County"	"FLINTHILL"	1033	601	402	1033	564	445
"GA"	2002	"Fannin County"	"HEMPTOWN"	292	220	56	291	217	67
"GA"	2002	"Fannin County"	"HOTHOUSE"	441	319	111	441	286	143
"GA"	2002	"Fannin County"	"MINERAL BLUFF"	289	182	99	290	171	112
"GA"	2002	"Fannin County"	"MOBILE"	341	204	123	339	205	126
"GA"	2002	"Fannin County"	"MORGANTON"	909	599	278	906	574	317
"GA"	2002	"Fannin County"	"NOONTOOTLA"	411	253	146	411	262	144
"GA"	2002	"Fannin County"	"SUGAR CREEK"	541	374	153	540	328	199
"GA"	2002	"Fannin County"	"TOCCOA"	1035	671	340	1043	641	388
"GA"	2002	"Fayette County"	"ABERDEEN #19"	859	572	262	859	586	258
"GA"	2002	"Fayette County"	"ANTIOCH #36"	844	561	258	844	554	279
"GA"	2002	"Fayette County"	"BANKS #24"	807	466	321	807	494	301
"GA"	2002	"Fayette County"	"BLACKROCK #1"	971	465	490	973	490	475
"GA"	2002	"Fayette County"	"BRAELINN #22"	903	652	232	903	663	235
"GA"	2002	"Fayette County"	"BROOKS #2"	809	615	173	810	613	187
"GA"	2002	"Fayette County"	"CAMP CREEK #33"	956	623	298	958	652	280
"GA"	2002	"Fayette County"	"DOGWOOD #27"	1142	814	312	1147	853	280
"GA"	2002	"Fayette County"	"EUROPE #3"	1216	264	933	1221	293	921
"GA"	2002	"Fayette County"	"FAYETTEVILLE EAST #4"	701	447	244	702	444	250
"GA"	2002	"Fayette County"	"FAYETTEVILLE WEST #5"	509	336	161	512	338	168
"GA"	2002	"Fayette County"	"FIELDING RIDGE #31"	1348	862	453	1348	928	405
"GA"	2002	"Fayette County"	"FLAT CREEK #21"	790	511	258	792	533	252
"GA"	2002	"Fayette County"	"FLINT #6"	591	386	191	592	382	202
"GA"	2002	"Fayette County"	"HARPS CROSSING #25"	796	569	214	795	556	231
"GA"	2002	"Fayette County"	"HOPEFUL #7"	673	409	252	672	399	262
"GA"	2002	"Fayette County"	"JEFF DAVIS #29"	694	420	269	694	432	255
"GA"	2002	"Fayette County"	"KEDRON #18"	819	498	290	823	528	281
"GA"	2002	"Fayette County"	"KENWOOD #23"	455	131	311	457	148	304
"GA"	2002	"Fayette County"	"MORNING CREEK #8"	1138	687	422	1141	707	423
"GA"	2002	"Fayette County"	"MURPHY #30"	1123	784	318	1128	790	330
"GA"	2002	"Fayette County"	"McINTOSH #16"	1067	725	317	1069	766	290
"GA"	2002	"Fayette County"	"OAK GROVE #17"	616	413	185	618	413	197
"GA"	2002	"Fayette County"	"OAK RIDGE #28"	976	532	414	976	550	414
"GA"	2002	"Fayette County"	"RAREOVER #9"	905	650	240	905	651	239
"GA"	2002	"Fayette County"	"RISING STAR #34"	1122	781	312	1127	793	323
"GA"	2002	"Fayette County"	"SANDY CREEK #10"	1074	727	331	1082	730	340
"GA"	2002	"Fayette County"	"SHAKERAG EAST #11"	665	407	239	664	420	232
"GA"	2002	"Fayette County"	"SHAKERAG WEST #12"	652	428	202	652	447	197
"GA"	2002	"Fayette County"	"SPRING HILL #35"	1176	693	452	1176	686	473
"GA"	2002	"Fayette County"	"STARRSMILL #13"	1323	968	334	1320	968	338
"GA"	2002	"Fayette County"	"WHITEWATER #14"	999	733	243	998	728	261
"GA"	2002	"Fayette County"	"WILLOW POND #26"	638	425	200	638	422	205
"GA"	2002	"Fayette County"	"WILLOWBEND #32"	848	556	274	849	585	255
"GA"	2002	"Fayette County"	"WINDGATE #20"	522	344	155	521	361	153
"GA"	2002	"Fayette County"	"WOOLSEY #15"	793	590	183	796	569	222
"GA"	2002	"Floyd County"	"ALTO PARK"	1283	838	418	1288	859	406
"GA"	2002	"Floyd County"	"ARMUCHEE"	405	268	123	401	248	147
"GA"	2002	"Floyd County"	"BARKERS"	739	500	216	742	451	280
"GA"	2002	"Floyd County"	"CAVE SPRINGS"	652	367	265	657	325	328
"GA"	2002	"Floyd County"	"CHULIO"	372	228	128	373	201	161
"GA"	2002	"Floyd County"	"EAST LINDALE"	1324	884	414	1323	812	489
"GA"	2002	"Floyd County"	"EAST ROME"	1493	778	675	1495	787	685
"GA"	2002	"Floyd County"	"ETOWAH"	1650	954	642	1653	853	775
"GA"	2002	"Floyd County"	"EVERETT SPRINGS"	190	125	58	191	112	76
"GA"	2002	"Floyd County"	"FLOYD SPRINGS"	667	477	175	665	420	234
"GA"	2002	"Floyd County"	"FOSTERS MILL"	313	193	106	314	158	149
"GA"	2002	"Floyd County"	"GARDEN LAKES"	880	500	367	883	452	422
"GA"	2002	"Floyd County"	"GLENWOOD"	982	650	299	986	603	364
"GA"	2002	"Floyd County"	"HOWELL"	522	371	135	523	340	171
"GA"	2002	"Floyd County"	"NORTH CAROLINA"	586	350	212	587	314	264
"GA"	2002	"Floyd County"	"NORTH MT. ALTO 1"	1422	811	580	1429	783	629
"GA"	2002	"Floyd County"	"NORTH ROME"	1177	487	664	1185	479	692
"GA"	2002	"Floyd County"	"RIVERSIDE"	269	157	106	272	154	115
"GA"	2002	"Floyd County"	"SOUTH MT. ALTO 2"	1457	858	567	1463	771	669
"GA"	2002	"Floyd County"	"SOUTH ROME"	453	96	342	459	100	349
"GA"	2002	"Floyd County"	"TEXAS VALLEY"	270	195	73	271	171	99
"GA"	2002	"Floyd County"	"TOWN ROME"	861	443	378	862	444	398
"GA"	2002	"Floyd County"	"VANNS VALLEY"	288	165	107	288	155	125
"GA"	2002	"Floyd County"	"WATTERS"	1098	718	348	1097	634	443
"GA"	2002	"Floyd County"	"WEST LINDALE"	1002	610	365	1008	540	450
"GA"	2002	"Forsyth County"	"BIG CREEK"	1731	1300	395	1731	1393	325
"GA"	2002	"Forsyth County"	"BRANDYWINE"	860	563	259	859	600	237
"GA"	2002	"Forsyth County"	"CHATTAHOOCHEE"	1178	797	315	1182	853	293
"GA"	2002	"Forsyth County"	"CHESTATEE"	1317	917	327	1330	986	316
"GA"	2002	"Forsyth County"	"COAL MOUNTAIN"	743	551	167	742	556	176
"GA"	2002	"Forsyth County"	"CONCORD"	1172	873	258	1169	881	270
"GA"	2002	"Forsyth County"	"CROSSROADS"	1039	741	264	1043	757	267
"GA"	2002	"Forsyth County"	"CUMMING"	1210	823	336	1211	829	352
"GA"	2002	"Forsyth County"	"DAVES CREEK"	812	679	112	811	681	119
"GA"	2002	"Forsyth County"	"HEARDSVILLE"	985	708	226	982	728	226
"GA"	2002	"Forsyth County"	"JOHNS CREEK"	1389	961	398	1389	1069	309
"GA"	2002	"Forsyth County"	"LAKELAND"	656	462	165	658	502	148
"GA"	2002	"Forsyth County"	"LANIER"	797	568	200	801	611	178
"GA"	2002	"Forsyth County"	"MASHBURN"	1862	1376	432	1870	1454	396
"GA"	2002	"Forsyth County"	"MATT"	1140	848	248	1142	870	250
"GA"	2002	"Forsyth County"	"MIDWAY"	1845	1559	242	1845	1498	330
"GA"	2002	"Forsyth County"	"MOUNTAINSIDE"	822	621	166	822	604	193
"GA"	2002	"Forsyth County"	"OAKMONT"	582	409	152	583	432	144
"GA"	2002	"Forsyth County"	"OLD ATLANTA"	1249	964	257	1250	1027	216
"GA"	2002	"Forsyth County"	"OTWELL"	854	595	233	853	612	221
"GA"	2002	"Forsyth County"	"PINEY GROVE"	1250	1003	218	1253	1001	234
"GA"	2002	"Forsyth County"	"PLEASANT GROVE"	826	612	179	823	622	185
"GA"	2002	"Forsyth County"	"SAWNEE"	1139	815	276	1141	825	292
"GA"	2002	"Forsyth County"	"SETTLES BRIDGE"	807	615	175	806	618	174
"GA"	2002	"Forsyth County"	"SHARON FORK"	1342	1142	169	1342	1133	196
"GA"	2002	"Forsyth County"	"SOUTH FORSYTH"	1759	1376	340	1764	1475	275
"GA"	2002	"Forsyth County"	"VICKERY"	1488	1174	271	1487	1202	264
"GA"	2002	"Franklin County"	"ASHLAND"	84	57	26	84	53	31
"GA"	2002	"Franklin County"	"CANON"	424	234	177	423	195	223
"GA"	2002	"Franklin County"	"CARNESVILLE"	551	332	200	549	290	251
"GA"	2002	"Franklin County"	"DOOLEY"	137	90	38	134	76	52
"GA"	2002	"Franklin County"	"FLINTSVILLE"	177	102	69	177	91	82
"GA"	2002	"Franklin County"	"GUMLOG"	511	316	184	509	300	202
"GA"	2002	"Franklin County"	"GUNNELLS"	186	118	64	184	93	88
"GA"	2002	"Franklin County"	"LAVONIA"	628	335	273	633	285	342
"GA"	2002	"Franklin County"	"MIDDLE RIVER"	356	219	122	356	196	149
"GA"	2002	"Franklin County"	"RED HILL"	191	137	43	190	119	68
"GA"	2002	"Franklin County"	"ROYSTON"	695	438	245	701	394	299
"GA"	2002	"Franklin County"	"STRANGE"	238	131	97	236	114	117
"GA"	2002	"Franklin County"	"WELBORN"	211	131	79	209	109	98
"GA"	2002	"Fulton County"	"01A"	858	96	707	864	115	720
"GA"	2002	"Fulton County"	"01B"	1067	136	864	1070	151	890
"GA"	2002	"Fulton County"	"01C"	170	12	152	171	12	157
"GA"	2002	"Fulton County"	"01D"	231	7	220	230	9	220
"GA"	2002	"Fulton County"	"01E"	793	126	616	793	140	619
"GA"	2002	"Fulton County"	"01F"	150	7	140	154	8	144
"GA"	2002	"Fulton County"	"01G"	311	7	298	310	9	296
"GA"	2002	"Fulton County"	"01J"	301	15	283	293	20	270
"GA"	2002	"Fulton County"	"01P"	389	8	374	391	12	370
"GA"	2002	"Fulton County"	"01R"	335	6	324	338	10	322
"GA"	2002	"Fulton County"	"01S"	469	14	444	467	16	442
"GA"	2002	"Fulton County"	"01T"	295	28	259	298	26	264
"GA"	2002	"Fulton County"	"02A1"	293	23	255	292	33	248
"GA"	2002	"Fulton County"	"02A2"	153	9	139	155	8	144
"GA"	2002	"Fulton County"	"02B"	311	44	250	309	55	246
"GA"	2002	"Fulton County"	"02C"	470	69	383	468	75	381
"GA"	2002	"Fulton County"	"02D"	791	56	703	785	62	711
"GA"	2002	"Fulton County"	"02E"	762	114	590	772	127	621
"GA"	2002	"Fulton County"	"02F"	550	92	414	553	114	423
"GA"	2002	"Fulton County"	"02G"	383	39	322	383	46	320
"GA"	2002	"Fulton County"	"02H"	82	12	63	82	20	59
"GA"	2002	"Fulton County"	"02J"	178	21	147	178	23	152
"GA"	2002	"Fulton County"	"02L"	759	166	571	757	187	558
"GA"	2002	"Fulton County"	"02P"	400	147	203	400	149	225
"GA"	2002	"Fulton County"	"02S"	549	47	485	557	54	495
"GA"	2002	"Fulton County"	"02W1"	129	40	82	129	50	77
"GA"	2002	"Fulton County"	"02W2"	138	29	106	138	31	105
"GA"	2002	"Fulton County"	"02X"	157	56	92	157	64	89
"GA"	2002	"Fulton County"	"03A"	570	13	550	576	14	557
"GA"	2002	"Fulton County"	"03B"	173	3	170	172	10	158
"GA"	2002	"Fulton County"	"03C"	330	7	322	327	6	319
"GA"	2002	"Fulton County"	"03D"	276	9	262	278	9	265
"GA"	2002	"Fulton County"	"03E"	338	8	325	342	14	326
"GA"	2002	"Fulton County"	"03F"	221	2	217	223	8	215
"GA"	2002	"Fulton County"	"03G"	173	6	159	171	9	160
"GA"	2002	"Fulton County"	"03H"	304	7	295	302	7	291
"GA"	2002	"Fulton County"	"03K"	269	2	266	268	4	262
"GA"	2002	"Fulton County"	"03L"	173	4	167	174	3	169
"GA"	2002	"Fulton County"	"03M"	170	46	112	170	47	118
"GA"	2002	"Fulton County"	"03N"	339	9	324	345	9	331
"GA"	2002	"Fulton County"	"03P"	53	0	53	52	3	47
"GA"	2002	"Fulton County"	"03R"	599	8	587	597	11	579
"GA"	2002	"Fulton County"	"03S"	306	5	299	297	7	288
"GA"	2002	"Fulton County"	"03T"	407	9	390	412	7	401
"GA"	2002	"Fulton County"	"03U"	190	4	186	192	5	185
"GA"	2002	"Fulton County"	"03V"	74	25	41	74	26	44
"GA"	2002	"Fulton County"	"04A"	392	6	380	389	7	377
"GA"	2002	"Fulton County"	"04B"	320	12	298	320	17	297
"GA"	2002	"Fulton County"	"04D"	588	14	565	589	11	576
"GA"	2002	"Fulton County"	"04E"	369	13	350	370	16	352
"GA"	2002	"Fulton County"	"04G"	205	3	200	198	4	193
"GA"	2002	"Fulton County"	"04H"	312	10	298	312	17	293
"GA"	2002	"Fulton County"	"04K"	496	7	481	497	14	479
"GA"	2002	"Fulton County"	"04L"	388	7	374	386	11	370
"GA"	2002	"Fulton County"	"04M"	185	5	174	181	5	170
"GA"	2002	"Fulton County"	"04S"	814	8	789	819	17	792
"GA"	2002	"Fulton County"	"04T"	387	5	379	384	8	369
"GA"	2002	"Fulton County"	"04V"	314	6	305	314	8	303
"GA"	2002	"Fulton County"	"04W"	229	4	217	228	4	217
"GA"	2002	"Fulton County"	"04X1"	722	11	702	725	19	701
"GA"	2002	"Fulton County"	"04X2"	142	1	138	140	2	136
"GA"	2002	"Fulton County"	"05A"	613	64	502	608	66	522
"GA"	2002	"Fulton County"	"05B"	141	12	124	144	15	127
"GA"	2002	"Fulton County"	"05C"	9	0	8	9	0	9
"GA"	2002	"Fulton County"	"05F"	268	9	254	268	12	248
"GA"	2002	"Fulton County"	"06A"	742	166	530	747	196	531
"GA"	2002	"Fulton County"	"06B"	547	132	388	549	138	394
"GA"	2002	"Fulton County"	"06C"	1080	271	772	1083	333	740
"GA"	2002	"Fulton County"	"06D"	813	224	556	818	251	548
"GA"	2002	"Fulton County"	"06E"	628	139	460	630	153	458
"GA"	2002	"Fulton County"	"06F"	964	232	673	966	282	657
"GA"	2002	"Fulton County"	"06G"	909	165	690	911	193	699
"GA"	2002	"Fulton County"	"06H"	788	211	543	788	248	528
"GA"	2002	"Fulton County"	"06J"	917	219	649	925	261	643
"GA"	2002	"Fulton County"	"06K"	457	88	340	457	100	346
"GA"	2002	"Fulton County"	"06L"	826	262	539	828	316	504
"GA"	2002	"Fulton County"	"06R"	656	173	458	656	207	444
"GA"	2002	"Fulton County"	"06S"	357	86	256	360	96	260
"GA"	2002	"Fulton County"	"07A"	760	400	339	758	462	285
"GA"	2002	"Fulton County"	"07B"	1246	683	534	1248	841	395
"GA"	2002	"Fulton County"	"07C"	1227	578	621	1236	715	504
"GA"	2002	"Fulton County"	"07D"	783	357	395	787	434	339
"GA"	2002	"Fulton County"	"07E"	890	331	534	890	372	507
"GA"	2002	"Fulton County"	"07F"	304	117	179	303	140	160
"GA"	2002	"Fulton County"	"07G"	599	305	275	602	358	238
"GA"	2002	"Fulton County"	"07H"	835	412	397	839	484	347
"GA"	2002	"Fulton County"	"07J"	916	415	470	916	472	424
"GA"	2002	"Fulton County"	"07K"	711	272	406	711	366	338
"GA"	2002	"Fulton County"	"07L"	326	173	150	326	212	114
"GA"	2002	"Fulton County"	"07N1"	371	171	187	370	190	177
"GA"	2002	"Fulton County"	"07N2"	462	150	293	464	175	273
"GA"	2002	"Fulton County"	"08A"	1073	583	471	1071	728	337
"GA"	2002	"Fulton County"	"08B"	1384	749	604	1386	918	455
"GA"	2002	"Fulton County"	"08C"	749	417	311	748	539	199
"GA"	2002	"Fulton County"	"08D"	548	302	240	549	396	152
"GA"	2002	"Fulton County"	"08E"	744	337	395	746	446	293
"GA"	2002	"Fulton County"	"08F"	1144	642	480	1146	813	324
"GA"	2002	"Fulton County"	"08G"	803	389	390	803	469	320
"GA"	2002	"Fulton County"	"08H"	1157	576	556	1163	782	370
"GA"	2002	"Fulton County"	"08J"	1127	571	530	1131	726	396
"GA"	2002	"Fulton County"	"08K"	281	143	134	282	188	90
"GA"	2002	"Fulton County"	"08L"	738	293	406	737	378	347
"GA"	2002	"Fulton County"	"08M"	824	452	356	822	565	251
"GA"	2002	"Fulton County"	"08N"	802	404	384	808	521	282
"GA"	2002	"Fulton County"	"08P"	501	188	287	501	202	284
"GA"	2002	"Fulton County"	"08S"	670	351	309	669	456	212
"GA"	2002	"Fulton County"	"08T"	308	88	205	308	104	197
"GA"	2002	"Fulton County"	"09A"	577	134	424	583	157	418
"GA"	2002	"Fulton County"	"09B"	167	2	161	169	0	167
"GA"	2002	"Fulton County"	"09C"	1137	14	1115	1134	20	1107
"GA"	2002	"Fulton County"	"09D"	641	10	625	642	5	632
"GA"	2002	"Fulton County"	"09E"	401	6	393	407	12	393
"GA"	2002	"Fulton County"	"09F"	1382	692	663	1386	813	559
"GA"	2002	"Fulton County"	"09G"	442	159	252	443	187	242
"GA"	2002	"Fulton County"	"09K"	291	5	282	288	7	278
"GA"	2002	"Fulton County"	"09L"	407	7	395	412	12	395
"GA"	2002	"Fulton County"	"09M"	327	75	236	327	79	241
"GA"	2002	"Fulton County"	"09N"	267	7	257	268	5	263
"GA"	2002	"Fulton County"	"10A"	1307	13	1284	1309	19	1286
"GA"	2002	"Fulton County"	"10B"	840	11	822	839	18	814
"GA"	2002	"Fulton County"	"10C"	491	7	479	496	12	483
"GA"	2002	"Fulton County"	"10D"	542	8	524	546	17	523
"GA"	2002	"Fulton County"	"10E"	475	6	465	476	9	464
"GA"	2002	"Fulton County"	"10F"	506	8	496	502	11	489
