state	year	county	precinct	cd	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv
"AR"	2008	"Pulaski County"	"051 Nlr High School/east Campus"	2	136	279	423	297		407	267		398
"AR"	2008	"Pulaski County"	"052 Sherman Park Community Center"	2	518	33	557	510		546	491		535
"AR"	2008	"Pulaski County"	"053 Meadow Park Elementary"	2	431	105	541	479		534	448		526
"AR"	2008	"Pulaski County"	"054 Calvary Baptist Church"	2	570	323	908	771		884	747		877
"AR"	2008	"Pulaski County"	"055 Plantation Agriculture Museum"	2	348	527	891	676		856	615		843
"AR"	2008	"Pulaski County"	"056/058 Winfield Umc"	2	281	709	1008	677		940	612		920
"AR"	2008	"Pulaski County"	"057 Lake Maumelle Vfd"	2	186	445	637	427		586	371		567
"AR"	2008	"Pulaski County"	"059 C. A. Vines Arkansas 4-h Ctr"	2	141	432	582	373		545	342		536
"AR"	2008	"Pulaski County"	"060 Highland Valley Umc"	2	264	836	1103	758		1012	685		972
"AR"	2008	"Pulaski County"	"061 Pilgrim Rest Baptist Church"	2	205	642	861	562		797	502		782
"AR"	2008	"Pulaski County"	"062 Crystal Hill Baptist Church"	2	150	466	624	403		585	357		575
"AR"	2008	"Pulaski County"	"063 Baker Interdistrict Elementary School"	2	281	510	810	537		748	508		737
"AR"	2008	"Pulaski County"	"064 Trinity Presbyterian Church"	2	262	783	1055	726		970	640		933
"AR"	2008	"Pulaski County"	"065 St. Michael's Episcopal Church"	2	156	231	393	250		373	260		364
"AR"	2008	"Pulaski County"	"066 Grace Church"	2	270	501	780	560		721	521		697
"AR"	2008	"Pulaski County"	"067 Temple B'nai Israel"	2	381	440	839	605		789	582		758
"AR"	2008	"Pulaski County"	"068 Chenal Valley Baptist Church"	2	143	399	552	395		514	343		499
"AR"	2008	"Pulaski County"	"069 First Baptist Church Of Little Rock"	2	161	472	646	466		613	419		591
"AR"	2008	"Pulaski County"	"070/072 Pleasant Valley Church Of Christ"	2	474	662	1152	875		1103	828		1087
"AR"	2008	"Pulaski County"	"071 Pulaski Academy"	2	301	625	939	663		872	603		850
"AR"	2008	"Pulaski County"	"073/076 Parkway Place Baptist Church"	2	646	1001	1670	1241		1561	1140		1511
"AR"	2008	"Pulaski County"	"074 Annunciation Greek Orthodox Church"	2	164	281	453	321		429	303		419
"AR"	2008	"Pulaski County"	"075 Immanuel Baptist Church"	2	434	337	787	616		750	592		735
"AR"	2008	"Pulaski County"	"077/078 The Church At Rock Creek"	2	345	682	1035	755		969	718		947
"AR"	2008	"Pulaski County"	"079 Henderson Umc"	2	273	292	575	420		538	405		531
"AR"	2008	"Pulaski County"	"080 Otter Creek Racquet Club"	2	655	596	1265	970		1181	924		1159
"AR"	2008	"Pulaski County"	"081 Lr Fire Station #18"	2	168	301	475	351		465	311		454
"AR"	2008	"Pulaski County"	"082 Mabelvale Umc"	2	499	215	727	604		705	583		701
"AR"	2008	"Pulaski County"	"083 David O. Dodd Elementary"	2	416	188	611	520		595	498		588
"AR"	2008	"Pulaski County"	"084 Green Memorial Baptist Church"	2	515	92	613	551		605	537		602
"AR"	2008	"Pulaski County"	"085 W.w. Williams Northwest Patrol"	2	430	84	520	453		507	448		505
"AR"	2008	"Pulaski County"	"086 Bess Chisum Stephens Ywca"	2	316	90	415	372		413	363		403
"AR"	2008	"Pulaski County"	"087 Faith Umc"	2	345	411	775	574		745	552		727
"AR"	2008	"Pulaski County"	"088 St. James Umc"	2	301	489	810	573		772	546		758
"AR"	2008	"Pulaski County"	"089 Unitarian Universalist Church Of Little Rock"	2	343	363	717	555		678	519		662
"AR"	2008	"Pulaski County"	"090 Second Presbyterian Church"	2	253	423	682	533		658	514		644
"AR"	2008	"Pulaski County"	"091 Cammack Village City Hall"	2	431	457	893	640		854	656		837
"AR"	2008	"Pulaski County"	"092 St. Paul Umc"	2	394	297	697	536		676	546		670
"AR"	2008	"Pulaski County"	"093 First Christian Church"	2	407	372	790	571		761	557		753
"AR"	2008	"Pulaski County"	"094 First Church Of The Nazarene"	2	327	285	621	457		592	473		592
"AR"	2008	"Pulaski County"	"095 Grace Presbyterian Church"	2	395	416	823	611		785	604		775
"AR"	2008	"Pulaski County"	"096 St. Mark's Episcopal Church"	2	187	262	453	345		438	335		423
"AR"	2008	"Pulaski County"	"097 Faith Lutheran Church"	2	315	244	570	445		547	434		538
"AR"	2008	"Pulaski County"	"098 Second Baptist Church"	2	419	52	472	436		463	431		466
"AR"	2008	"Pulaski County"	"099 St. Luke Umc"	2	381	200	598	470		579	467		566
"AR"	2008	"Pulaski County"	"100 Rosedale Baptist Church"	2	246	63	310	278		305	274		304
"AR"	2008	"Pulaski County"	"101 Western Hills Umc"	2	321	201	535	432		515	419		508
"AR"	2008	"Pulaski County"	"102 Meadowcliff Elementary"	2	399	203	610	508		603	495		593
"AR"	2008	"Pulaski County"	"103 St. Theresa's Catholic Church"	2	636	137	776	695		760	689		759
"AR"	2008	"Pulaski County"	"104 Temple Of Restoration"	2	473	170	647	574		636	553		631
"AR"	2008	"Pulaski County"	"105 Parkview Christian Church"	2	440	139	595	523		580	497		575
"AR"	2008	"Pulaski County"	"106/107 Lr Fire Station #10"	2	589	690	1298	1024		1250	1018		1225
"AR"	2008	"Pulaski County"	"108 Woodlawn Baptist Church"	2	462	454	931	699		894	708		878
"AR"	2008	"Pulaski County"	"109/112 Pulaski Heights Presbyterian Church"	2	1018	538	1587	1173		1533	1254		1524
"AR"	2008	"Pulaski County"	"110/113 Amtrak Train Station"	2	519	277	816	585		791	625		784
"AR"	2008	"Pulaski County"	"111 Hall High School"	2	386	307	707	514		672	517		664
"AR"	2008	"Pulaski County"	"114 Arkansas Arts Center"	2	294	116	430	309		413	329		410
"AR"	2008	"Pulaski County"	"115 Franklin Elementary School"	2	508	72	588	501		574	514		568
"AR"	2008	"Pulaski County"	"116 Greater Christ Temple Pentecostal Church, Inc."	2	464	17	486	446		473	439		472
"AR"	2008	"Pulaski County"	"117 Bullock Temple Church"	2	450	11	463	432		452	426		450
"AR"	2008	"Pulaski County"	"118 Dunbar Recreation Center"	2	471	131	607	490		597	502		590
"AR"	2008	"Pulaski County"	"119 Greater Archview Baptist Church"	2	463	16	481	438		471	423		461
"AR"	2008	"Pulaski County"	"120 Little Rock Adult Education Center"	2	521	43	571	517		556	499		551
"AR"	2008	"Pulaski County"	"121 Geyer Springs Umc"	2	499	145	653	573		638	559		633
"AR"	2008	"Pulaski County"	"122 Cooperative Extension Service"	2	348	9	357	348		354	339		350
"AR"	2008	"Pulaski County"	"123 Southwest Community Church"	2	413	96	520	463		510	448		509
"AR"	2008	"Pulaski County"	"124 Metropolitan Career Center"	2	290	106	403	346		395	336		387
"AR"	2008	"Pulaski County"	"125 Baseline Elementary School"	2	336	203	547	450		532	431		525
"AR"	2008	"Pulaski County"	"126 Ironton Baptist Church"	2	130	350	491	362		478	344		475
"AR"	2008	"Pulaski County"	"127 Arch Street Fire Department"	2	340	713	1067	779		1033	701		1022
"AR"	2008	"Pulaski County"	"128 St. John Vision Center"	2	376	2	379	367		377	362		370
"AR"	2008	"Pulaski County"	"129e Lr Fire Station #4"	2	225	170	397	319		390	298		384
"AR"	2008	"Pulaski County"	"129w Nathaniel Hill Community Complex"	2	434	14	452	405		438	401		435
"AR"	2008	"Pulaski County"	"130e College Station Community Ctr"	2	383	5	391	372		380	370		381
"AR"	2008	"Pulaski County"	"130w Greater Friendship Missionary Church"	2	222	3	226	219		226	216		223
"AR"	2008	"Pulaski County"	"131 Mills High School"	2	339	64	409	367		400	354		397
"AR"	2008	"Pulaski County"	"132 New Haven Umc"	2	283	120	406	332		391	310		383
"AR"	2008	"Pulaski County"	"133 Wrightsville City Hall"	2	359	35	395	373		387	361		386
"AR"	2008	"Pulaski County"	"Absentee"	2	3187	2905	6178	4615		5702	4477		5568
"AR"	2008	"Pulaski County"	"Early Voting"	2	45282	25144	71259	55594		67127	54950		66080
"AR"	2008	"Pulaski County"	"Provisional Votes Counted"	2	129	61	192	157		184	160		183
"AR"	2008	"Randolph County"	"Av Absentee 100"	1	169	212	392	295		362			
"AR"	2008	"Randolph County"	"Biggers Community Bu 05"	1	42	75	122	80		99			
"AR"	2008	"Randolph County"	"Birdell Church Of Ch 03"	1	75	175	260	204		237			
"AR"	2008	"Randolph County"	"Brtc Development Cen 02"	1	314	519	858	627		758			
"AR"	2008	"Randolph County"	"Dalton Fire Station 01"	1	34	68	104	64		93			
"AR"	2008	"Randolph County"	"Ev Courthouse 17 Ivo"	1	1286	1638	3021	2166		2719			
"AR"	2008	"Randolph County"	"Gravesville Church 06"	1	25	50	85	52		71			
"AR"	2008	"Randolph County"	"Hamil Church 08"	1	16	20	38	31		35			
"AR"	2008	"Randolph County"	"Maynard Community Bu 10"	1	154	240	415	282		363			
"AR"	2008	"Randolph County"	"Noland Church Of Chr 13"	1	43	64	118	82		104			
"AR"	2008	"Randolph County"	"Oak Grove Church 07"	1	45	109	163	110		146			
"AR"	2008	"Randolph County"	"O'kean Comm Bldg 11"	1	40	35	79	70		80			
"AR"	2008	"Randolph County"	"Pv Provisional 100"	1	0	0	0	0		0			
"AR"	2008	"Randolph County"	"R.s. American Legion 09"	1	61	91	159	110		131			
"AR"	2008	"Randolph County"	"Reyno Com Bldg 12"	1	71	67	143	116		138			
"AR"	2008	"Randolph County"	"St John's Parish Hal 14"	1	17	39	57	40		51			
"AR"	2008	"Randolph County"	"Stokes Church Of Chr 04"	1	53	117	177	119		154			
"AR"	2008	"Randolph County"	"Warm Springs Fs 15"	1	12	52	69	37		53			
"AR"	2008	"Randolph County"	"Water Valley Fs 16"	1	12	44	59	40		46			
"AR"	2008	"Saline County"	"Absentee"	2	337	678	1023	705		934	659		923
"AR"	2008	"Saline County"	"Avilla Community Center"	2	266	847	1144	798		1101	731		1091
"AR"	2008	"Saline County"	"Balboa Baptist Church"	2	642	1908	2579	1525		2372	1364		2326
"AR"	2008	"Saline County"	"Bauxite City Hall"	2	159	489	675	490		653	454		650
"AR"	2008	"Saline County"	"Bryant First Methodist Church"	2	332	804	1163	844		1119	787		1104
"AR"	2008	"Saline County"	"Calvary Baptist Church"	2	129	406	549	410		535	394		529
"AR"	2008	"Saline County"	"Central Arkansas Church Of Christ"	2	172	515	696	491		662	445		649
"AR"	2008	"Saline County"	"Congo Road Baptist Church"	2	117	315	443	338		433	319		425
"AR"	2008	"Saline County"	"Crows Fire Station"	2	62	201	265	195		254	172		251
"AR"	2008	"Saline County"	"Early"	2	5345	11690	17344	12426		16323	11413		16000
"AR"	2008	"Saline County"	"East End Baptist Church"	2	468	1551	2079	1551		2001	1361		1988
"AR"	2008	"Saline County"	"Fairplay Baptist Church"	2	108	469	601	455		588	422		579
"AR"	2008	"Saline County"	"First Baptist Church"	2	271	409	698	539		684	501		681
"AR"	2008	"Saline County"	"First Christian Church"	2	65	221	289	212		278	205		280
"AR"	2008	"Saline County"	"First Pentecostal Church"	2	389	1067	1493	1097		1433	1011		1403
"AR"	2008	"Saline County"	"First Southern Baptist Church"	2	316	729	1060	766		1015	724		1009
"AR"	2008	"Saline County"	"Four Square Church"	2	214	553	775	584		736	522		722
"AR"	2008	"Saline County"	"Haskell Fire Station"	2	255	685	975	780		952	739		940
"AR"	2008	"Saline County"	"Highland Heights Baptist Church"	2	365	900	1304	970		1260	901		1246
"AR"	2008	"Saline County"	"Johnson St. Church Of Christ"	2	139	32	171	158		171	157		171
"AR"	2008	"Saline County"	"Kentucky Baptist Church"	2	74	182	265	223		266	208		265
"AR"	2008	"Saline County"	"Mountainside Church"	2	113	346	461	256		411	223		404
"AR"	2008	"Saline County"	"New Friendship Baptist Fellowship Hall"	2	111	287	416	326		409	303		406
"AR"	2008	"Saline County"	"Old Union Church"	2	48	134	186	141		181	129		183
"AR"	2008	"Saline County"	"Olive Hill Church"	2	324	722	1077	774		1026	720		1030
"AR"	2008	"Saline County"	"Paron Fire Department"	2	94	234	341	246		328	223		327
"AR"	2008	"Saline County"	"Salem Methodist Church"	2	328	969	1337	974		1285	883		1280
"AR"	2008	"Saline County"	"Sardis United Methodist Church"	2	232	613	874	612		850	549		842
"AR"	2008	"Saline County"	"Shannon Hills City Hall"	2	295	516	831	618		794	580		797
"AR"	2008	"Saline County"	"Sharon Baptist Church"	2	181	555	748	580		717	527		713
"AR"	2008	"Saline County"	"Ten Mile Baptist Church"	2	81	206	291	217		286	192		284
"AR"	2008	"Saline County"	"Traskwood City Hall"	2	68	146	225	190		224	180		223
"AR"	2008	"Saline County"	"Trinity Baptist Church"	2	197	502	714	530		683	487		674
"AR"	2008	"Saline County"	"Turtle Creek Fire Station"	2	76	294	384	300		369	276		364
"AR"	2008	"Saline County"	"Vimy Ridge Emanuel Baptist Church"	2	157	527	707	480		689	440		679
"AR"	2008	"Saline County"	"Woodland Hills Water Department"	2	165	279	470	356		459	332		457
"AR"	2008	"Scott County"	"01 Blackfork"	4	3	21	27	22		27	20		25
"AR"	2008	"Scott County"	"02 Blansett"	4	24	36	63	52		61	48		57
"AR"	2008	"Scott County"	"03 Brawley"	4	21	32	56	34		55	39		52
"AR"	2008	"Scott County"	"04 Cauthron/oliver"	4	20	32	55	46		56	45		53
"AR"	2008	"Scott County"	"05 Cedar Creek"	4	24	26	50	46		49	47		50
"AR"	2008	"Scott County"	"06 Coal/lafayette"	4	23	81	107	74		97	82		96
"AR"	2008	"Scott County"	"07 Denton"	4	38	98	144	120		139	123		140
"AR"	2008	"Scott County"	"08 Hickman Ward 1"	4	111	285	401	322		389	344		385
"AR"	2008	"Scott County"	"09 Hickman Ward 2"	4	94	220	328	271		310	270		302
"AR"	2008	"Scott County"	"10 Hickman Ward 3"	4	96	257	364	301		351	301		345
"AR"	2008	"Scott County"	"11 Hickman Rural East"	4	80	276	373	316		367	317		349
"AR"	2008	"Scott County"	"12 Hickman Rural West"	4	54	154	213	165		205	176		210
"AR"	2008	"Scott County"	"13 Hon"	4	29	94	125	108		123	108		122
"AR"	2008	"Scott County"	"14 Hunt"	4	19	59	83	55		79	56		78
"AR"	2008	"Scott County"	"15 James"	4	11	37	48	36		46	41		47
"AR"	2008	"Scott County"	"16 Jones/little Texas"	4	12	43	57	45		55	46		53
"AR"	2008	"Scott County"	"17 Keener"	4	21	27	52	38		46	40		46
"AR"	2008	"Scott County"	"18 Lamb"	4	48	119	179	142		167	147		168
"AR"	2008	"Scott County"	"19 Lafave"	4	6	45	52	45		52	45		50
"AR"	2008	"Scott County"	"20 Lewis I"	4	81	216	307	227		292	229		286
"AR"	2008	"Scott County"	"21 Lewis Ii"	4	44	134	186	161		185	146		173
"AR"	2008	"Scott County"	"22 Mill Creek"	4	42	97	141	102		133	107		130
"AR"	2008	"Scott County"	"23 Mountain"	4	43	123	173	135		168	139		160
"AR"	2008	"Scott County"	"24 Mt. Pleasant"	4	43	116	171	136		167	145		165
"AR"	2008	"Scott County"	"25 Parks"	4	27	55	87	72		85	70		83
"AR"	2008	"Scott County"	"26 Tomlinson"	4	33	88	127	98		122	100		121
"AR"	2008	"Scott County"	"27 Tate"	4	6	20	26	16		23	19		23
"AR"	2008	"Searcy County"	"Absentee"	1	47	140	193	124		165			
"AR"	2008	"Searcy County"	"Bear Creek 4"	1	37	167	210	127		182			
"AR"	2008	"Searcy County"	"Bear Creek 5"	1	36	92	138	96		124			
"AR"	2008	"Searcy County"	"Bear Creek 6"	1	42	147	200	132		178			
"AR"	2008	"Searcy County"	"Calf Creek"	1	47	72	126	81		109			
"AR"	2008	"Searcy County"	"Early"	1	364	1030	1432	951		1285			
"AR"	2008	"Searcy County"	"Long Creek"	1	12	86	101	63		82			
"AR"	2008	"Searcy County"	"Mp Witts Springs"	1	24	73	103	72		100			
"AR"	2008	"Searcy County"	"Mt. Pleasant"	1	11	36	50	34		46			
"AR"	2008	"Searcy County"	"Oxley"	1	29	84	125	80		121			
"AR"	2008	"Searcy County"	"Prairie"	1	31	139	176	105		157			
"AR"	2008	"Searcy County"	"Red River"	1	23	49	78	54		78			
"AR"	2008	"Searcy County"	"Rock Creek"	1	29	89	122	74		107			
"AR"	2008	"Searcy County"	"Shady Grove"	1	25	27	52	36		52			
"AR"	2008	"Searcy County"	"Sp Bear Creek"	1	11	46	62	37		51			
"AR"	2008	"Searcy County"	"Spring"	1	16	48	68	53		64			
"AR"	2008	"Searcy County"	"St Joe"	1	32	110	147	103		135			
"AR"	2008	"Searcy County"	"To Gilbert"	1	19	22	45	29		41			
"AR"	2008	"Searcy County"	"Tomahawk"	1	48	98	155	96		132			
"AR"	2008	"Searcy County"	"Wiley's Cove"	1	78	171	264	184		248			
"AR"	2008	"Sebastian County"	"Baker Senior Center"	3	334	297	647	510		615		406	570
"AR"	2008	"Sebastian County"	"Barling Senior Center"	3	233	432	681	513		636		541	650
"AR"	2008	"Sebastian County"	"Betty Wilkinson Senior"	3	135	543	688	509		640		582	655
"AR"	2008	"Sebastian County"	"Bloomer Baptist"	3	91	238	336	259		317		266	322
"AR"	2008	"Sebastian County"	"Bonanza Assembly Of God"	3	93	192	295	213		273		215	281
"AR"	2008	"Sebastian County"	"Calvary Assembly Of God"	3	211	435	674	506		627		494	638
"AR"	2008	"Sebastian County"	"Cliff Terrace Assembly Of God"	3	163	317	508	360		466		373	478
"AR"	2008	"Sebastian County"	"Convention Center Annex"	3	95	175	285	201		268		212	270
"AR"	2008	"Sebastian County"	"Creekmore Park"	3	251	497	765	556		708		583	738
"AR"	2008	"Sebastian County"	"East Side Baptist"	3	129	425	582	418		525		472	548
"AR"	2008	"Sebastian County"	"Faith Baptist"	3	112	363	486	362		459		399	467
"AR"	2008	"Sebastian County"	"Fianna Hills Baptist"	3	263	837	1116	783		1032		933	1081
"AR"	2008	"Sebastian County"	"First Baptist Church"	3	196	202	412	301		391		274	385
"AR"	2008	"Sebastian County"	"First Christian Church"	3	138	224	373	276		353		279	357
"AR"	2008	"Sebastian County"	"First Freewill Baptist"	3	39	155	200	162		187		162	190
"AR"	2008	"Sebastian County"	"Fort Smith Absentee"	3	327	526	861	621		756		632	773
"AR"	2008	"Sebastian County"	"Fort Smith Early"	3	4695	7388	12230	9143		11427		9095	11565
"AR"	2008	"Sebastian County"	"Fort Smith Library, Dallas"	3	255	657	928	673		870		762	901
"AR"	2008	"Sebastian County"	"Fort Smith Library, Windsor"	3	323	313	654	527		616		412	581
"AR"	2008	"Sebastian County"	"Grand Avenue Baptist"	3	281	294	596	462		571		378	564
"AR"	2008	"Sebastian County"	"Greenwood Absentee"	3	87	188	279	196		257		221	271
"AR"	2008	"Sebastian County"	"Greenwood Early"	3	1335	4362	5797	4228		5378		4754	5525
"AR"	2008	"Sebastian County"	"Greenwood Methodist"	3	125	485	622	475		591		538	609
"AR"	2008	"Sebastian County"	"Hackett City Hall"	3	89	348	446	334		423		367	431
"AR"	2008	"Sebastian County"	"Hartford City Hall"	3	106	236	355	290		348		277	346
"AR"	2008	"Sebastian County"	"Harvest Time Tabernacle"	3	196	344	555	411		523		408	528
"AR"	2008	"Sebastian County"	"Haven Heights Baptist"	3	200	387	601	433		570		457	575
"AR"	2008	"Sebastian County"	"Huntington City Hall"	3	73	205	292	228		269		199	265
"AR"	2008	"Sebastian County"	"Hwy 96 First Baptist"	3	85	265	363	262		340		295	349
"AR"	2008	"Sebastian County"	"Lavaca First Baptist"	3	181	852	1052	763		1000		893	1033
"AR"	2008	"Sebastian County"	"Links Apartments Clubhouse"	3	146	359	514	387		486		412	489
"AR"	2008	"Sebastian County"	"Mansfield City Hall"	3	88	363	468	366		446		392	452
"AR"	2008	"Sebastian County"	"Methodist Village"	3	127	308	442	329		407		355	415
"AR"	2008	"Sebastian County"	"Midland City Hall"	3	53	167	229	172		218		169	211
"AR"	2008	"Sebastian County"	"Milltown-washburn"	3	61	244	316	238		305		268	311
"AR"	2008	"Sebastian County"	"Mt. Zion Bapist"	3	71	337	419	306		388		363	413
"AR"	2008	"Sebastian County"	"Nelson Hall-beckman Center"	3	257	86	348	281		336		205	317
"AR"	2008	"Sebastian County"	"New Providence Baptist"	3	100	242	353	276		332		260	324
"AR"	2008	"Sebastian County"	"Oak Cliff Baptist Church"	3	134	316	470	363		437		386	451
"AR"	2008	"Sebastian County"	"Rye Hill Baptist"	3	156	698	866	605		782		737	841
"AR"	2008	"Sebastian County"	"Sacred Heart Of Mary"	3	128	287	424	298		391		329	405
"AR"	2008	"Sebastian County"	"Southside Senior Center"	3	173	474	663	507		627		542	649
"AR"	2008	"Sebastian County"	"St. Bartholomew Episcopal"	3	307	619	959	707		886		736	917
"AR"	2008	"Sebastian County"	"St. John's Episcopal"	3	235	144	386	293		357		231	347
"AR"	2008	"Sebastian County"	"St. Luke Lutheran"	3	163	285	459	340		433		340	435
"AR"	2008	"Sebastian County"	"Temple Baptist Church"	3	237	466	720	540		685		531	695
"AR"	2008	"Sebastian County"	"Westark Church Of Christ"	3	123	241	375	303		359		286	353
"AR"	2008	"Sebastian County"	"Willow Brook"	3	175	423	614	440		565		494	578
"AR"	2008	"Sebastian County"	"Witcherville Community"	3	98	396	508	375		480		420	486
"AR"	2008	"Sevier County"	"Ben Lomond Community Building"	4	17	64	88	62		82	67		82
"AR"	2008	"Sevier County"	"Brownstown Community Bldg."	4	62	84	152	124		150	134		151
"AR"	2008	"Sevier County"	"Central Fire Station"	4	41	172	223	172		204	186		207
"AR"	2008	"Sevier County"	"Chapel Hill Baptist Church"	4	79	273	365	282		344	296		345
"AR"	2008	"Sevier County"	"Cossatot Fire Dept."	4	41	179	227	186		219	202		221
"AR"	2008	"Sevier County"	"De Queen Church Of Christ"	4	140	257	413	335		396	358		402
"AR"	2008	"Sevier County"	"De Queen Community Building (east End)"	4	68	106	187	153		176	155		175
"AR"	2008	"Sevier County"	"De Queen Community Building (west End)"	4	130	373	516	397		481	420		487
"AR"	2008	"Sevier County"	"De Queen School Administration Bldg."	4	138	138	282	229		265	236		267
"AR"	2008	"Sevier County"	"De Queen-mena Coop"	4	90	269	372	272		346	291		352
"AR"	2008	"Sevier County"	"Falls Chapel Church"	4	51	106	159	126		150	130		152
"AR"	2008	"Sevier County"	"Green's Chapel Methodist Church"	4	7	50	60	46		55	48		55
"AR"	2008	"Sevier County"	"Horatio City Hall"	4	203	452	676	505		610	538		620
"AR"	2008	"Sevier County"	"Kern Heights Baptist Church"	4	69	109	190	144		175	155		178
"AR"	2008	"Sevier County"	"Lockesburg Community Building"	4	103	370	489	374		467	405		469
"AR"	2008	"Sevier County"	"Provo Community Bldg."	4	15	51	70	62		68	67		71
"AR"	2008	"Sevier County"	"(blank)"	4	37	72	111	84		105	85		105
"AR"	2008	"Sharp County"	"Big Creek          Fire Station At Calamine"	1	32	94	135	103		127			
"AR"	2008	"Sharp County"	"Cave                 Community Center Cave City"	1	174	469	676	527		637			
"AR"	2008	"Sharp County"	"Cherokee          City Hall Cherokee Village"	1	217	484	731	454		649			
"AR"	2008	"Sharp County"	"Davidson           Liberty Hill Church"	1	17	47	64	54		63			
"AR"	2008	"Sharp County"	"Early & Absentee Sharp County Clerks Office"	1	1165	1822	3083	2175		2773			
"AR"	2008	"Sharp County"	"East Sullivan     Church Bldg Maxville Community"	1	29	95	128	90		114			
"AR"	2008	"Sharp County"	"Hardy               Hardy Fire Station"	1	127	192	335	245		310			
"AR"	2008	"Sharp County"	"Highland           City Hall Highland"	1	91	183	281	194		252			
"AR"	2008	"Sharp County"	"Jackson            Williford Fire Station"	1	36	62	103	74		93			
"AR"	2008	"Sharp County"	"Lave Creek        Camp Ground Community Bldg"	1	25	85	115	70		100			
"AR"	2008	"Sharp County"	"Lower North       Fire Station At Wirth"	1	37	63	103	77		90			
"AR"	2008	"Sharp County"	"Morgan             Center Fire Department"	1	20	24	47	39		46			
"AR"	2008	"Sharp County"	"North Big Rock  Poughkeepsie Fire Department"	1	14	52	66	45		59			
"AR"	2008	"Sharp County"	"North Lebanon   Williford Fire Station"	1	3	8	11	9		10			
"AR"	2008	"Sharp County"	"North Union       Hilltop Community Bldg"	1	10	28	46	38		43			
"AR"	2008	"Sharp County"	"Ozark               Ozark Acres Clubhouse"	1	72	100	184	123		154			
"AR"	2008	"Sharp County"	"Piney Fork        Faith Assembly Of God Church E.s."	1	81	185	283	214		256			
"AR"	2008	"Sharp County"	"Richwood          Courtroom Sharp Co Courthouse"	1	82	148	241	175		216			
"AR"	2008	"Sharp County"	"Scott                Grange Fire Station"	1	33	94	134	101		127			
"AR"	2008	"Sharp County"	"South Big Rock Rings Chapel Church"	1	21	33	55	42		53			
"AR"	2008	"Sharp County"	"South Lebanon  Pleasant Ridge Baptist Church"	1	6	24	30	22		28			
"AR"	2008	"Sharp County"	"South Union      Williford Fire Station"	1	26	45	75	57		73			
"AR"	2008	"Sharp County"	"Strawberry         Poughkeepsie Fire Department"	1	26	44	71	54		69			
"AR"	2008	"Sharp County"	"Upper North       Fire Station At Wirth"	1	27	39	68	46		59			
"AR"	2008	"Sharp County"	"Washington       Powells Chapel"	1	14	35	54	37		49			
"AR"	2008	"Sharp County"	"West Sullivan     Sidney Community Center"	1	51	80	133	106		122			
"AR"	2008	"St. Francis County"	"Absentee"	1	414	120	539	494		525			
"AR"	2008	"St. Francis County"	"Bonair"	1	42	137	183	153		180			
"AR"	2008	"St. Francis County"	"Caldwell"	1	65	179	245	187		234			
"AR"	2008	"St. Francis County"	"Colt"	1	97	178	282	246		274			
"AR"	2008	"St. Francis County"	"Courthouse"	1	32	97	130	107		129			
"AR"	2008	"St. Francis County"	"Early Vote"	1	2774	1456	4263	3625		4069			
"AR"	2008	"St. Francis County"	"Forrest City Ward 1"	1	312	3	315	268		289			
"AR"	2008	"St. Francis County"	"Forrest City Ward 2"	1	262	29	294	274		286			
"AR"	2008	"St. Francis County"	"Forrest City Ward 3"	1	168	220	395	317		381			
"AR"	2008	"St. Francis County"	"Forrest City Ward 4"	1	188	162	354	294		332			
"AR"	2008	"St. Francis County"	"Goodwin"	1	62	100	164	119		149			
"AR"	2008	"St. Francis County"	"Heth/blackfish"	1	51	122	176	139		163			
"AR"	2008	"St. Francis County"	"Hughes"	1	475	182	658	566		627			
"AR"	2008	"St. Francis County"	"Madison"	1	158	16	177	152		165			
"AR"	2008	"St. Francis County"	"Newcastle/parrott"	1	55	416	480	352		452			
"AR"	2008	"St. Francis County"	"Palestine"	1	128	272	410	302		379			
"AR"	2008	"St. Francis County"	"Pinetree"	1	55	64	122	104		114			
"AR"	2008	"St. Francis County"	"Wheatley"	1	42	99	144	120		136			
"AR"	2008	"St. Francis County"	"Widener"	1	106	65	174	139		164			
"AR"	2008	"Stone County"	"Alco Fire Station"	1	15	46	66	48		65			
"AR"	2008	"Stone County"	"Angora Church"	1	21	45	70	46		66			
"AR"	2008	"Stone County"	"Antioch Baptist Church"	1	55	105	164	117		151			
"AR"	2008	"Stone County"	"Arbana Church"	1	96	169	270	198		255			
"AR"	2008	"Stone County"	"Ben Fire Station"	1	20	63	85	69		83			
"AR"	2008	"Stone County"	"Bethany Baptist Church"	1	35	135	174	136		165			
"AR"	2008	"Stone County"	"Community Building"	1	16	62	80	53		71			
"AR"	2008	"Stone County"	"Dodd Mountain Fire Department #3"	1	77	172	253	182		245			
"AR"	2008	"Stone County"	"East Side Fire Station"	1	185	495	703	512		668			
"AR"	2008	"Stone County"	"Fifty-six Dav Building"	1	71	120	205	154		196			
"AR"	2008	"Stone County"	"First Baptist Church"	1	138	263	408	301		381			
"AR"	2008	"Stone County"	"Foothills Baptist Church"	1	128	391	546	356		511			
"AR"	2008	"Stone County"	"Fox Community Building"	1	106	143	256	174		241			
"AR"	2008	"Stone County"	"Herpel Fire Station"	1	16	62	83	56		76			
