state	year	county	precinct	g2004_USP_tv	g2004_USP_rv	g2004_USP_dv	g2004_USS_tv	g2004_USS_rv	g2004_USS_dv
"GA"	2004	"Quitman County"	"Georgetown"	659	288	358	605	279	303
"GA"	2004	"Quitman County"	"Morris"	62	29	33	54	23	31
"GA"	2004	"Rabun County"	"Chechero"	461	317	141	454	330	111
"GA"	2004	"Rabun County"	"Clayton"	916	635	269	869	583	260
"GA"	2004	"Rabun County"	"Lakemont/Stonepile"	722	535	172	711	517	176
"GA"	2004	"Rabun County"	"Moccasin"	94	70	21	90	66	21
"GA"	2004	"Rabun County"	"Persimmon"	257	188	66	249	176	61
"GA"	2004	"Rabun County"	"Tallulah"	366	279	85	360	283	69
"GA"	2004	"Rabun County"	"Tiger"	553	419	129	538	403	128
"GA"	2004	"Rabun County"	"Valley"	911	651	246	886	629	236
"GA"	2004	"Rabun County"	"Warwoman"	199	130	68	194	119	71
"GA"	2004	"Randolph County"	"4th District"	69	55	14	65	55	10
"GA"	2004	"Randolph County"	"Benevolence"	165	102	62	162	109	53
"GA"	2004	"Randolph County"	"Carnegie"	165	141	23	159	136	21
"GA"	2004	"Randolph County"	"Coleman"	152	82	68	144	80	61
"GA"	2004	"Randolph County"	"Courthouse"	692	257	428	661	244	410
"GA"	2004	"Randolph County"	"Fountain Bridge"	82	61	21	82	62	20
"GA"	2004	"Randolph County"	"Middle School"	185	20	163	171	13	157
"GA"	2004	"Randolph County"	"Shellman"	414	143	270	388	140	243
"GA"	2004	"Randolph County"	"Springvale"	111	47	64	105	40	61
"GA"	2004	"Rockdale County"	"Barksdale"	2083	1477	596	2061	1432	579
"GA"	2004	"Rockdale County"	"Conyers"	1002	458	531	977	455	500
"GA"	2004	"Rockdale County"	"Fieldstone"	2199	1094	1094	2179	1037	1096
"GA"	2004	"Rockdale County"	"Flat Shoals"	1538	755	779	1514	715	767
"GA"	2004	"Rockdale County"	"Hightower"	1750	1242	493	1728	1206	476
"GA"	2004	"Rockdale County"	"Honey Creek"	1358	990	353	1341	968	334
"GA"	2004	"Rockdale County"	"Lorraine"	1789	1234	538	1765	1212	517
"GA"	2004	"Rockdale County"	"Magnet"	1649	1262	372	1631	1210	383
"GA"	2004	"Rockdale County"	"Milstead"	1409	659	744	1396	607	759
"GA"	2004	"Rockdale County"	"Olde Towne"	1148	501	641	1103	461	617
"GA"	2004	"Rockdale County"	"Rockdale"	1839	928	904	1814	882	898
"GA"	2004	"Rockdale County"	"Sheffield"	1126	786	328	1113	764	322
"GA"	2004	"Rockdale County"	"Smyrna"	1700	952	738	1678	936	703
"GA"	2004	"Rockdale County"	"St. Pius"	2050	1172	862	2012	1127	853
"GA"	2004	"Rockdale County"	"Stanton"	1380	972	394	1359	919	401
"GA"	2004	"Rockdale County"	"The Lakes"	786	417	365	766	397	352
"GA"	2004	"Schley County"	"Precinct One"	725	512	210	680	485	185
"GA"	2004	"Screven County"	"Bay Branch Lodge"	441	359	80	422	338	76
"GA"	2004	"Screven County"	"County Court House"	506	311	194	488	293	191
"GA"	2004	"Screven County"	"County School Bus Shop"	184	71	112	173	83	86
"GA"	2004	"Screven County"	"Culvers Store"	575	213	358	533	202	323
"GA"	2004	"Screven County"	"Foys Store"	152	38	112	145	39	105
"GA"	2004	"Screven County"	"Hiltonia Town Hall"	446	184	260	413	190	212
"GA"	2004	"Screven County"	"Hunters Community House"	229	150	78	226	146	76
"GA"	2004	"Screven County"	"Jacksons Fire House"	237	176	59	227	172	49
"GA"	2004	"Screven County"	"Newington Town Hall"	567	311	254	534	300	225
"GA"	2004	"Screven County"	"Old Academy Gym"	527	388	137	499	372	116
"GA"	2004	"Screven County"	"Rocky Ford Town Hall"	344	202	141	328	190	132
"GA"	2004	"Screven County"	"Senior Citizen Center"	525	151	369	498	154	325
"GA"	2004	"Seminole County"	"Precinct 1"	588	361	221	532	306	214
"GA"	2004	"Seminole County"	"Precinct 2"	541	346	190	503	291	195
"GA"	2004	"Seminole County"	"Precinct 3"	389	70	315	351	69	278
"GA"	2004	"Seminole County"	"Precinct 4"	542	354	183	516	314	183
"GA"	2004	"Seminole County"	"Precinct 5"	536	392	139	501	345	137
"GA"	2004	"Spalding County"	"1st Assembly"	986	816	165	969	759	183
"GA"	2004	"Spalding County"	"AMBUCS"	427	281	138	417	265	147
"GA"	2004	"Spalding County"	"Armory"	803	674	122	794	666	119
"GA"	2004	"Spalding County"	"Birdie"	1123	948	172	1109	908	189
"GA"	2004	"Spalding County"	"Blalock FS"	342	286	56	339	273	61
"GA"	2004	"Spalding County"	"Cabin FS"	1541	1167	364	1518	1110	383
"GA"	2004	"Spalding County"	"Carver FS"	695	474	217	687	455	218
"GA"	2004	"Spalding County"	"City Park"	721	210	508	704	197	494
"GA"	2004	"Spalding County"	"Fairmont"	758	79	674	729	92	628
"GA"	2004	"Spalding County"	"Gary Reid FS"	1025	494	526	1004	466	521
"GA"	2004	"Spalding County"	"Jordan Hill"	612	115	492	592	102	483
"GA"	2004	"Spalding County"	"Library"	613	496	115	609	501	102
"GA"	2004	"Spalding County"	"Orchard Hill"	928	676	246	915	653	246
"GA"	2004	"Spalding County"	"Roberts FS"	963	730	230	950	686	240
"GA"	2004	"Spalding County"	"Southside Church"	920	714	202	905	706	183
"GA"	2004	"Spalding County"	"Stuckey"	1264	738	519	1245	676	545
"GA"	2004	"Spalding County"	"Third Ward"	643	514	125	625	511	101
"GA"	2004	"Spalding County"	"West Griffin"	633	105	528	609	94	507
"GA"	2004	"Spalding County"	"Woodruff FS"	738	541	190	726	511	191
"GA"	2004	"Spalding County"	"Zetella"	677	506	169	663	499	153
"GA"	2004	"Stephens County"	"Big Smith"	954	708	241	896	628	247
"GA"	2004	"Stephens County"	"Broad River"	349	275	74	335	249	83
"GA"	2004	"Stephens County"	"Currahee"	219	163	55	212	165	43
"GA"	2004	"Stephens County"	"Martin"	396	252	143	366	227	130
"GA"	2004	"Stephens County"	"Toccoa #1"	1025	733	283	972	658	286
"GA"	2004	"Stephens County"	"Toccoa #2"	654	452	194	625	421	192
"GA"	2004	"Stephens County"	"Toccoa #3"	1055	830	218	1010	783	205
"GA"	2004	"Stephens County"	"Wolf Pit"	920	703	214	878	629	237
"GA"	2004	"Stewart County"	"Louvale"	204	66	136	185	68	112
"GA"	2004	"Stewart County"	"Lumpkin"	580	182	390	527	188	331
"GA"	2004	"Stewart County"	"Omaha"	122	57	64	100	46	52
"GA"	2004	"Stewart County"	"Richland"	642	258	380	544	238	296
"GA"	2004	"Sumter County"	"American Legion Post 558"	1298	463	825	1254	462	766
"GA"	2004	"Sumter County"	"Andersonville"	245	161	83	228	158	67
"GA"	2004	"Sumter County"	"Chambliss"	462	314	145	441	294	142
"GA"	2004	"Sumter County"	"Concord"	274	230	43	267	226	39
"GA"	2004	"Sumter County"	"Leslie"	930	532	395	885	517	359
"GA"	2004	"Sumter County"	"Plains"	593	285	307	570	284	281
"GA"	2004	"Sumter County"	"Southerfield Airport"	1206	533	665	1159	527	617
"GA"	2004	"Sumter County"	"Thomson"	348	169	177	331	175	148
"GA"	2004	"Sumter County"	"Victory Worship Center"	949	590	355	920	611	295
"GA"	2004	"Sumter County"	"Williams Rd Church of Christ"	829	419	404	805	423	362
"GA"	2004	"Talbot County"	"Box Springs"	273	163	107	263	148	109
"GA"	2004	"Talbot County"	"Flint Hill"	534	204	330	513	201	303
"GA"	2004	"Talbot County"	"Geneva"	237	95	141	223	85	133
"GA"	2004	"Talbot County"	"Junction City"	185	58	126	169	56	111
"GA"	2004	"Talbot County"	"O'Neal"	307	114	191	289	106	175
"GA"	2004	"Talbot County"	"Prattsburg"	82	33	49	73	35	36
"GA"	2004	"Talbot County"	"Talbotton"	446	108	336	425	117	296
"GA"	2004	"Talbot County"	"Valley"	407	183	222	395	179	211
"GA"	2004	"Taliaferro County"	"172"	142	49	90	133	51	78
"GA"	2004	"Taliaferro County"	"601"	400	153	246	382	149	227
"GA"	2004	"Tattnall County"	"Birdford"	274	233	40	255	217	36
"GA"	2004	"Tattnall County"	"Cobbtown"	358	254	102	344	249	91
"GA"	2004	"Tattnall County"	"Collins"	541	367	172	510	308	190
"GA"	2004	"Tattnall County"	"Ellagrove"	357	298	58	336	274	60
"GA"	2004	"Tattnall County"	"Elza"	168	110	57	159	100	57
"GA"	2004	"Tattnall County"	"Glennville"	441	358	78	417	337	71
"GA"	2004	"Tattnall County"	"Longview"	119	100	18	111	94	16
"GA"	2004	"Tattnall County"	"Manassas I"	193	118	75	178	104	73
"GA"	2004	"Tattnall County"	"Manassas II"	127	94	30	124	88	36
"GA"	2004	"Tattnall County"	"Mendes"	338	277	60	326	259	62
"GA"	2004	"Tattnall County"	"Reidsville"	618	474	143	579	421	149
"GA"	2004	"Tattnall County"	"Shiloh"	336	168	167	317	167	143
"GA"	2004	"Tattnall County"	"Tyson I"	384	315	66	350	284	60
"GA"	2004	"Tattnall County"	"Tyson II"	207	181	26	195	167	27
"GA"	2004	"Tattnall County"	"White Pines"	689	370	315	650	377	263
"GA"	2004	"Taylor County"	"Precinct #1"	495	54	437	474	69	400
"GA"	2004	"Taylor County"	"Precinct #2"	325	210	114	313	205	101
"GA"	2004	"Taylor County"	"Precinct #3"	186	143	42	175	129	46
"GA"	2004	"Taylor County"	"Precinct #4"	141	110	28	134	101	32
"GA"	2004	"Taylor County"	"Precinct #5"	599	490	108	581	475	93
"GA"	2004	"Taylor County"	"Precinct #6"	782	387	392	748	384	355
"GA"	2004	"Telfair County"	"Helena-288"	506	277	228	476	247	217
"GA"	2004	"Telfair County"	"Jacksonville-315"	335	211	121	306	179	117
"GA"	2004	"Telfair County"	"Lumber City-361"	569	309	259	541	298	235
"GA"	2004	"Telfair County"	"McRae-382"	1027	548	476	992	519	457
"GA"	2004	"Telfair County"	"Milan-394"	440	317	122	413	303	99
"GA"	2004	"Telfair County"	"Scotland-539"	197	138	56	186	118	62
"GA"	2004	"Terrell County"	"Bronwood"	344	147	194	331	165	164
"GA"	2004	"Terrell County"	"Dawson"	874	245	624	843	256	576
"GA"	2004	"Terrell County"	"Graves"	221	144	77	215	135	76
"GA"	2004	"Terrell County"	"Herod-Dover"	131	76	54	126	69	57
"GA"	2004	"Terrell County"	"Parrott"	205	115	90	194	111	77
"GA"	2004	"Terrell County"	"Sasser"	575	357	216	558	353	191
"GA"	2004	"Thomas County"	"Barwick"	315	218	95	291	188	94
"GA"	2004	"Thomas County"	"Boston"	718	337	381	680	320	348
"GA"	2004	"Thomas County"	"Central"	795	519	267	761	480	263
"GA"	2004	"Thomas County"	"Coolidge"	459	322	136	434	300	122
"GA"	2004	"Thomas County"	"Douglass"	673	124	546	640	113	512
"GA"	2004	"Thomas County"	"Ellabelle"	506	408	97	477	374	92
"GA"	2004	"Thomas County"	"Fire Station #2"	568	429	138	554	422	126
"GA"	2004	"Thomas County"	"Gatlin Creek"	843	665	174	816	628	166
"GA"	2004	"Thomas County"	"Harper"	617	144	470	578	136	427
"GA"	2004	"Thomas County"	"Jerger"	686	444	237	663	445	205
"GA"	2004	"Thomas County"	"Meigs"	379	210	167	359	202	141
"GA"	2004	"Thomas County"	"Merrillville"	340	210	130	323	192	119
"GA"	2004	"Thomas County"	"Metcalfe"	179	128	50	176	127	47
"GA"	2004	"Thomas County"	"New Covenant"	728	545	176	710	542	156
"GA"	2004	"Thomas County"	"Ochlocknee"	523	412	111	491	379	102
"GA"	2004	"Thomas County"	"Patten"	176	137	38	171	131	31
"GA"	2004	"Thomas County"	"Pavo"	373	284	88	351	259	88
"GA"	2004	"Thomas County"	"Remington YMCA"	671	442	225	638	416	209
"GA"	2004	"Thomas County"	"Resource Center"	505	56	446	468	50	411
"GA"	2004	"Thomas County"	"Scott"	765	532	228	742	533	196
"GA"	2004	"Tift County"	"Brighton"	852	703	144	839	693	135
"GA"	2004	"Tift County"	"Brookfield"	679	542	136	663	524	128
"GA"	2004	"Tift County"	"Chula"	681	550	129	670	536	116
"GA"	2004	"Tift County"	"Docia"	490	426	61	478	421	53
"GA"	2004	"Tift County"	"Eldorado"	457	385	69	439	357	74
"GA"	2004	"Tift County"	"Mott-Litman"	742	147	592	705	118	577
"GA"	2004	"Tift County"	"Omega"	357	277	76	338	253	77
"GA"	2004	"Tift County"	"Tifton Lodge"	923	672	247	901	645	248
"GA"	2004	"Tift County"	"Tifton Northeast"	961	682	272	937	663	259
"GA"	2004	"Tift County"	"Tifton Northwest"	856	653	197	836	631	193
"GA"	2004	"Tift County"	"Tifton South"	634	198	431	608	190	411
"GA"	2004	"Tift County"	"Ty Ty"	525	395	129	508	374	124
"GA"	2004	"Toombs County"	"1192nd Blue Ridge"	189	159	29	176	144	28
"GA"	2004	"Toombs County"	"1403rd Marvin"	181	135	44	171	121	44
"GA"	2004	"Toombs County"	"1521st Hardens Chapel"	240	194	44	233	173	55
"GA"	2004	"Toombs County"	"1536-1 Lyons"	851	563	283	798	520	262
"GA"	2004	"Toombs County"	"1536-2 Santa Claus"	565	465	98	539	439	93
"GA"	2004	"Toombs County"	"1715th Normantown"	247	200	45	238	193	36
"GA"	2004	"Toombs County"	"1770th Ohoopee"	101	82	19	94	74	18
"GA"	2004	"Toombs County"	"1823rd Center"	540	434	100	516	395	106
"GA"	2004	"Toombs County"	"39th-New Branch"	217	176	39	210	168	39
"GA"	2004	"Toombs County"	"43rd Cedar Crossing"	516	385	130	462	339	108
"GA"	2004	"Toombs County"	"51-1 Vid. Old Hlth Dept."	885	405	474	833	388	436
"GA"	2004	"Toombs County"	"51-2 S.T.I."	528	385	140	511	363	142
"GA"	2004	"Toombs County"	"51-3 V.P.D."	813	602	203	785	597	172
"GA"	2004	"Toombs County"	"51-4 S.T.I.A.L.C."	743	549	191	717	528	180
"GA"	2004	"Towns County"	"Hiawassee"	1016	799	212	971	748	204
"GA"	2004	"Towns County"	"Macedonia"	1166	867	293	1105	802	285
"GA"	2004	"Towns County"	"Tate City"	22	16	5	19	14	4
"GA"	2004	"Towns County"	"Young Harris"	1132	812	308	1089	742	320
"GA"	2004	"Treutlen County"	"Blackville"	136	115	20	131	107	21
"GA"	2004	"Treutlen County"	"Gillis Springs"	94	73	19	88	67	17
"GA"	2004	"Treutlen County"	"Lothair"	249	200	47	230	176	50
"GA"	2004	"Treutlen County"	"Oglethorpe 3"	105	78	26	95	72	21
"GA"	2004	"Treutlen County"	"Orland"	178	153	25	170	144	22
"GA"	2004	"Treutlen County"	"Soperton"	1033	589	436	965	546	395
"GA"	2004	"Troup County"	"Administration"	858	294	557	827	279	533
"GA"	2004	"Troup County"	"East Vernon"	1292	1003	280	1274	987	267
"GA"	2004	"Troup County"	"Gardner Newman"	912	622	285	891	594	288
"GA"	2004	"Troup County"	"Gray Hill"	764	571	186	751	522	216
"GA"	2004	"Troup County"	"Griggs Center"	904	61	838	862	65	787
"GA"	2004	"Troup County"	"Hammett Rd"	1276	687	584	1259	658	581
"GA"	2004	"Troup County"	"Highland"	492	252	237	482	231	244
"GA"	2004	"Troup County"	"Hogansville"	1269	762	499	1245	714	511
"GA"	2004	"Troup County"	"Hollis Hand"	1428	1110	307	1409	1089	297
"GA"	2004	"Troup County"	"Lee's Crossing"	512	355	156	499	330	161
"GA"	2004	"Troup County"	"Long Cane"	1245	968	269	1223	927	275
"GA"	2004	"Troup County"	"McLendon"	1457	1144	304	1427	1077	327
"GA"	2004	"Troup County"	"Mountville"	675	484	186	662	458	190
"GA"	2004	"Troup County"	"Northside"	1075	757	311	1057	732	307
"GA"	2004	"Troup County"	"Rosemont"	1452	1183	260	1393	1106	256
"GA"	2004	"Troup County"	"West Point"	995	395	597	952	379	554
"GA"	2004	"Turner County"	"Ashburn"	1277	567	702	1218	570	632
"GA"	2004	"Turner County"	"Rebecca"	247	181	64	239	180	54
"GA"	2004	"Turner County"	"Sycamore"	622	496	125	603	462	129
"GA"	2004	"Twiggs County"	"Dry Branch"	748	522	216	726	472	221
"GA"	2004	"Twiggs County"	"Golden Isle"	785	340	441	768	309	443
"GA"	2004	"Twiggs County"	"Higgsville"	397	263	133	380	253	119
"GA"	2004	"Twiggs County"	"Jeffersonville/Ware"	665	220	439	638	236	379
"GA"	2004	"Twiggs County"	"Shady Grove/Tarversville"	421	168	246	393	163	222
"GA"	2004	"Union County"	"Blairsville"	851	623	219	815	570	213
"GA"	2004	"Union County"	"Choestoe"	472	377	91	466	362	94
"GA"	2004	"Union County"	"Coosa"	887	727	155	850	661	175
"GA"	2004	"Union County"	"Dooley"	463	338	121	452	320	123
"GA"	2004	"Union County"	"Gumlog"	697	555	136	670	491	165
"GA"	2004	"Union County"	"Ivy Log"	657	494	156	644	457	170
"GA"	2004	"Union County"	"Jones Creek"	639	494	136	615	452	148
"GA"	2004	"Union County"	"Owltown"	543	403	139	524	376	138
"GA"	2004	"Union County"	"Pat Colwell"	607	458	145	592	431	156
"GA"	2004	"Union County"	"Suches"	339	236	98	330	224	96
"GA"	2004	"Union County"	"Track Rock"	433	316	115	418	295	112
"GA"	2004	"Upson County"	"Atwater"	671	547	122	659	511	139
"GA"	2004	"Upson County"	"Flint"	434	345	86	427	336	81
"GA"	2004	"Upson County"	"Lincoln Park"	360	32	327	350	40	307
"GA"	2004	"Upson County"	"Redbone"	2058	1486	567	2010	1423	568
"GA"	2004	"Upson County"	"Reeves"	521	446	74	511	420	83
"GA"	2004	"Upson County"	"Salem"	254	17	237	253	17	236
"GA"	2004	"Upson County"	"The Jug"	216	103	112	213	101	112
"GA"	2004	"Upson County"	"The Rock"	251	187	62	246	175	61
"GA"	2004	"Upson County"	"Town"	2974	1865	1098	2913	1826	1037
"GA"	2004	"Upson County"	"Yatesville"	453	342	108	443	339	98
"GA"	2004	"Walker County"	"cane creek"	768	577	187	729	537	179
"GA"	2004	"Walker County"	"cedar grove"	239	175	56	226	160	62
"GA"	2004	"Walker County"	"chattanooga valley"	1797	1305	482	1692	1218	434
"GA"	2004	"Walker County"	"chestnut flat"	899	628	265	840	585	230
"GA"	2004	"Walker County"	"chickamauga"	2043	1547	479	1955	1478	439
"GA"	2004	"Walker County"	"daugherty"	129	92	36	125	82	38
"GA"	2004	"Walker County"	"east armuchee"	417	324	89	395	301	84
"GA"	2004	"Walker County"	"fairview"	1512	1028	469	1419	944	440
"GA"	2004	"Walker County"	"fairyland"	813	635	168	786	628	136
"GA"	2004	"Walker County"	"kensington"	451	295	150	425	292	124
"GA"	2004	"Walker County"	"lafayette"	2103	1496	597	1999	1423	523
"GA"	2004	"Walker County"	"mountain"	495	352	133	471	326	128
"GA"	2004	"Walker County"	"peavine"	1628	1237	381	1545	1158	365
"GA"	2004	"Walker County"	"pond springs"	1120	800	308	1074	759	282
"GA"	2004	"Walker County"	"rossville"	2650	1831	799	2505	1669	777
"GA"	2004	"Walker County"	"wallaceville"	1104	789	303	1058	740	295
"GA"	2004	"Walker County"	"west armuchee"	211	141	68	202	134	65
"GA"	2004	"Walker County"	"wilson"	409	320	88	381	302	73
"GA"	2004	"Walton County"	"Bay Creek"	941	822	114	925	791	116
"GA"	2004	"Walton County"	"Between"	1533	1266	259	1525	1223	267
"GA"	2004	"Walton County"	"Blasingame"	520	429	91	515	431	76
"GA"	2004	"Walton County"	"Bold Springs"	1463	1299	157	1450	1240	179
"GA"	2004	"Walton County"	"Broken Arrow"	1471	1251	214	1454	1208	213
"GA"	2004	"Walton County"	"Campton"	1129	898	217	1111	882	209
"GA"	2004	"Walton County"	"East Monroe"	963	560	395	940	533	385
"GA"	2004	"Walton County"	"Good Hope"	663	534	121	654	517	124
"GA"	2004	"Walton County"	"Gratis"	414	336	76	403	327	70
"GA"	2004	"Walton County"	"Jersey"	752	644	107	741	624	104
"GA"	2004	"Walton County"	"Loganville North"	1612	1337	266	1581	1269	270
"GA"	2004	"Walton County"	"Loganville South"	2258	1887	350	2230	1848	330
"GA"	2004	"Walton County"	"Mountain"	432	330	100	424	308	106
"GA"	2004	"Walton County"	"North Monroe"	1489	699	785	1456	682	751
"GA"	2004	"Walton County"	"Social Circle"	1608	992	603	1572	972	562
"GA"	2004	"Walton County"	"South Monroe"	1584	1199	379	1559	1161	350
"GA"	2004	"Walton County"	"Walnut Grove"	1017	861	152	1001	822	161
"GA"	2004	"Walton County"	"West Walton"	1631	1422	199	1611	1361	209
"GA"	2004	"Walton County"	"Whatley"	463	365	97	457	350	100
"GA"	2004	"Ware County"	"1231-150B"	1518	1235	276	1424	1136	267
"GA"	2004	"Ware County"	"1231-150C"	435	364	71	397	304	84
"GA"	2004	"Ware County"	"1231-151"	1378	1181	186	1319	1129	176
"GA"	2004	"Ware County"	"Beach/Bickley"	194	168	26	191	158	29
"GA"	2004	"Ware County"	"Dist. 1"	1011	203	803	964	183	761
"GA"	2004	"Ware County"	"Dist. 2A"	1133	786	343	1093	753	309
"GA"	2004	"Ware County"	"Dist. 2B"	533	215	314	501	178	321
"GA"	2004	"Ware County"	"Haywood"	259	222	36	240	200	32
"GA"	2004	"Ware County"	"Jamestown"	740	627	110	699	577	113
"GA"	2004	"Ware County"	"Manor"	266	205	61	246	188	51
"GA"	2004	"Ware County"	"Millwood"	232	197	30	218	170	46
"GA"	2004	"Ware County"	"Waresboro"	452	380	70	426	350	66
"GA"	2004	"Warren County"	"Beall Springs"	312	146	165	287	146	138
"GA"	2004	"Warren County"	"Camak"	216	125	91	205	129	74
"GA"	2004	"Warren County"	"Davisboro"	428	221	206	402	214	182
"GA"	2004	"Warren County"	"Deepstep"	298	208	89	288	205	80
"GA"	2004	"Warren County"	"Harrison"	533	310	219	510	297	202
"GA"	2004	"Warren County"	"Norwood"	249	84	164	222	82	134
"GA"	2004	"Warren County"	"Oconee"	343	164	177	320	158	157
"GA"	2004	"Warren County"	"Pan Handle"	69	57	12	68	57	11
"GA"	2004	"Warren County"	"Ricketson"	142	97	43	132	96	31
"GA"	2004	"Warren County"	"Riddleville"	327	220	105	297	210	86
"GA"	2004	"Warren County"	"Sandersville"	2412	1135	1269	2295	1128	1140
"GA"	2004	"Warren County"	"Tennille"	1099	517	573	1052	501	538
"GA"	2004	"Warren County"	"Warrenton"	853	251	600	810	285	515
"GA"	2004	"Warren County"	"Warthen"	426	225	199	407	223	180
"GA"	2004	"Wayne County"	"Altamaha"	757	549	203	734	500	227
"GA"	2004	"Wayne County"	"Armory"	691	495	190	666	454	198
"GA"	2004	"Wayne County"	"East Jesup"	203	166	36	201	165	33
"GA"	2004	"Wayne County"	"Empire"	373	311	60	365	285	77
"GA"	2004	"Wayne County"	"Gardi"	312	235	77	304	221	78
"GA"	2004	"Wayne County"	"Madray Springs"	483	383	97	472	353	116
"GA"	2004	"Wayne County"	"Mt. Pleasant"	136	118	15	133	110	20
"GA"	2004	"Wayne County"	"Odum"	534	432	100	512	385	121
"GA"	2004	"Wayne County"	"Oglethorpe"	656	543	107	633	499	128
"GA"	2004	"Wayne County"	"Pine Street"	280	103	176	270	113	155
"GA"	2004	"Wayne County"	"Rec Center"	527	373	147	523	377	141
"GA"	2004	"Wayne County"	"Red Hill"	359	250	107	344	228	112
"GA"	2004	"Wayne County"	"Ritch"	167	121	46	160	119	40
"GA"	2004	"Wayne County"	"Screven"	626	458	166	602	421	171
"GA"	2004	"Wayne County"	"VFW"	323	66	256	304	63	236
"GA"	2004	"Webster County"	"Gooseberry 3"	105	68	37	100	66	32
"GA"	2004	"Webster County"	"Preston 1"	316	129	185	304	125	174
"GA"	2004	"Webster County"	"Preston 3"	99	73	23	92	71	20
"GA"	2004	"Webster County"	"Weston 2"	222	74	145	212	86	119
"GA"	2004	"Wheeler County"	"Alamo"	838	506	329	785	460	314
"GA"	2004	"Wheeler County"	"Glenwood"	660	425	228	619	381	233
"GA"	2004	"White County"	"Blue Creek"	766	615	142	748	579	148
"GA"	2004	"White County"	"Blue Ridge"	281	226	54	267	208	54
"GA"	2004	"White County"	"Helen"	259	167	85	247	163	74
"GA"	2004	"White County"	"Mossy Creek"	871	732	132	858	705	135
"GA"	2004	"White County"	"Mt. Yonah"	873	680	183	861	639	196
"GA"	2004	"White County"	"Nacoochee"	614	407	200	606	414	178
"GA"	2004	"White County"	"Robertstown"	174	127	47	175	130	42
"GA"	2004	"White County"	"Shoal Creek"	681	546	128	669	495	157
