state	year	fips	county_code	precinct_code	county	precinct	cd	ld	sd	g2008_REG_tv	g2008_USP_dv	g2008_USP_rv	g2008_USP_tv	g2008_USS_dv	g2008_USS_rv	g2008_USS_tv	g2008_USH_dv	g2008_USH_rv	g2008_USH_tv
"VA"	2008	69601	51069	601	"FREDERICK COUNTY"	"MILLBROOK"	11	47	29	1841	493	739	1262	700	542	1254	347	881	1251
"VA"	2008	69302	51069	302	"FREDERICK COUNTY"	"NEFFS TOWN"	11	47	29	2532	629	826	1479	842	593	1454	454	953	1433
"VA"	2008	69502	51069	502	"FREDERICK COUNTY"	"NEWTOWN"	11	35	29	2594	651	1011	1687	923	720	1661	448	1190	1657
"VA"	2008	69403	51069	403	"FREDERICK COUNTY"	"PARKINS MILL"	11	9	29	4991	1315	1959	3320	1853	1406	3287	960	2264	3272
"VA"	2008	69203	51069	203	"FREDERICK COUNTY"	"REDLAND"	11	47	29	3032	718	1298	2047	1012	993	2031	508	1462	2024
"VA"	2008	69101	51069	101	"FREDERICK COUNTY"	"RUSSELLS"	11	47	29	1980	404	927	1354	641	685	1344	274	1038	1339
"VA"	2008	69402	51069	402	"FREDERICK COUNTY"	"SHENANDOAH"	11	47	29	1418	314	591	923	488	402	908	247	633	902
"VA"	2008	69501	51069	501	"FREDERICK COUNTY"	"STEPHENS CITY"	11	35	29	2145	619	890	1520	830	663	1504	425	1059	1500
"VA"	2008	69303	51069	303	"FREDERICK COUNTY"	"WHITE HALL"	11	47	29	3285	756	1380	2159	1150	960	2132	507	1595	2129
"VA"	2008	71301	51071	301	"GILES COUNTY"	"EGGLESTON"	20	81	23	843	257	319	584	373	186	568	447		457
"VA"	2008	71101	51071	101	"GILES COUNTY"	"GLEN LYN"	20	81	23	185	30	76	107	55	43	100	78		81
"VA"	2008	71103	51071	103	"GILES COUNTY"	"NARROWS"	20	81	23	2366	567	853	1453	973	421	1417	1120		1136
"VA"	2008	71303	51071	303	"GILES COUNTY"	"NEWPORT"	20	29	23	1140	367	429	818	567	222	803	653		661
"VA"	2008	71201	51071	201	"GILES COUNTY"	"PEARISBURG"	20	81	23	3041	774	1184	1989	1286	598	1911	1509		1525
"VA"	2008	71302	51071	302	"GILES COUNTY"	"PEMBROKE"	20	81	23	2029	641	723	1385	990	359	1371	1158		1167
"VA"	2008	71102	51071	102	"GILES COUNTY"	"RICH CREEK"	20	81	23	842	160	305	474	275	175	456	341		350
"VA"	2008	71202	51071	202	"GILES COUNTY"	"STAFFORDSVILLE"	20	81	23	526	123	209	338	189	140	335	258		264
"VA"	2008	71203	51071	203	"GILES COUNTY"	"WHITE GATE"	20	81	23	257	60	119	182	94	76	173	127		129
"VA"	2008	73501	51073	501	"GLOUCESTER COUNTY"	"ACHILLES"	10	123	32	2611	553	1300	1873	999	832	1856	476	1303	1804
"VA"	2008	73103	51073	103	"GLOUCESTER COUNTY"	"BETHEL"	10	123	32	1756	409	761	1176	589	553	1154	327	775	1119
"VA"	2008	73202	51073	202	"GLOUCESTER COUNTY"	"BOTETOURT"	10	123	32	2912	689	1259	1968	1072	859	1952	567	1295	1897
"VA"	2008	73201	51073	201	"GLOUCESTER COUNTY"	"COURTHOUSE"	10	123	32	2458	632	973	1626	968	604	1598	502	1007	1538
"VA"	2008	73101	51073	101	"GLOUCESTER COUNTY"	"HARCUM"	10	123	32	1934	457	877	1351	726	593	1343	401	884	1310
"VA"	2008	73401	51073	401	"GLOUCESTER COUNTY"	"HAYES"	10	123	32	3150	801	1344	2179	1254	853	2148	693	1347	2081
"VA"	2008	73302	51073	302	"GLOUCESTER COUNTY"	"ROANES"	10	123	32	2082	496	966	1477	820	631	1466	421	991	1432
"VA"	2008	73102	51073	102	"GLOUCESTER COUNTY"	"SALEM"	10	123	32	1634	435	678	1131	621	494	1127	368	708	1095
"VA"	2008	73402	51073	402	"GLOUCESTER COUNTY"	"SARAH'S CREEK"	10	123	32	1509	400	655	1064	606	416	1037	328	666	1007
"VA"	2008	73502	51073	502	"GLOUCESTER COUNTY"	"TIMBERNECK"	10	123	32	1852	463	805	1282	715	525	1252	406	795	1219
"VA"	2008	73301	51073	301	"GLOUCESTER COUNTY"	"WHITE MARSH"	10	123	32	3110	691	1400	2113	1099	963	2091	586	1427	2043
"VA"	2008	75402	51075	402	"GOOCHLAND COUNTY"	"CENTERVILLE"	18	77	13	2842	652	1442	2108	964	1084	2073	495	1538	2040
"VA"	2008	75401	51075	401	"GOOCHLAND COUNTY"	"CROZIER"	18	77	11	393	124	181	308	160	142	304	97	204	301
"VA"	2008	75101	51075	101	"GOOCHLAND COUNTY"	"FIFE"	18	77	11	1181	401	457	870	497	343	858	300	514	815
"VA"	2008	75301	51075	301	"GOOCHLAND COUNTY"	"GOOCHLAND COURT HOUSE"	18	77	11	2100	615	883	1519	812	670	1499	475	982	1464
"VA"	2008	75102	51075	102	"GOOCHLAND COUNTY"	"HADENSVILLE"	18	77	11	1676	508	716	1237	698	519	1229	414	778	1194
"VA"	2008	75501	51075	501	"GOOCHLAND COUNTY"	"MANAKIN"	18	77	13	3832	828	1931	2768	1457	1269	2755	594	2131	2728
"VA"	2008	75202	51075	202	"GOOCHLAND COUNTY"	"SANDY HOOK"	18	77	11	2509	830	989	1841	1051	754	1827	718	1072	1792
"VA"	2008	75201	51075	201	"GOOCHLAND COUNTY"	"THREE SQUARE"	18	77	11	619	240	222	466	293	144	446	179	248	427
"VA"	2008	77301	51077	301	"GRAYSON COUNTY"	"BAYWOOD"	20	70	22	1068	229	468	709	426	255	692	487		493
"VA"	2008	77101	51077	101	"GRAYSON COUNTY"	"BRIDLE CREEK"	20	70	44	386	105	132	240	149	84	236	179		182
"VA"	2008	77201	51077	201	"GRAYSON COUNTY"	"COMERS ROCK"	20	70	44	316	70	144	223	135	83	221	167		167
"VA"	2008	77202	51077	202	"GRAYSON COUNTY"	"ELK CREEK"	20	70	44	584	109	272	396	220	167	392	267		269
"VA"	2008	77302	51077	302	"GRAYSON COUNTY"	"FAIRVIEW"	20	70	22	1547	338	692	1060	585	447	1045	749		766
"VA"	2008	77102	51077	102	"GRAYSON COUNTY"	"FLATRIDGE"	20	70	44	268	60	99	167	97	64	164	117		119
"VA"	2008	77401	51077	401	"GRAYSON COUNTY"	"FRIES"	20	70	22	651	164	223	403	260	117	385	278		280
"VA"	2008	77103	51077	103	"GRAYSON COUNTY"	"GRANT"	20	70	44	436	116	179	300	171	114	290	211		214
"VA"	2008	77203	51077	203	"GRAYSON COUNTY"	"INDEPENDENCE"	20	70	22	1973	452	765	1252	760	451	1231	823		833
"VA"	2008	77105	51077	105	"GRAYSON COUNTY"	"MOUNT ROGERS"	20	70	44	460	81	167	253	111	93	208	157		159
"VA"	2008	77104	51077	104	"GRAYSON COUNTY"	"MOUTH OF WILSON"	20	70	44	318	66	129	198	114	74	191	144		146
"VA"	2008	77403	51077	403	"GRAYSON COUNTY"	"OLDTOWN"	20	70	22	465	107	179	294	161	116	280	209		223
"VA"	2008	77402	51077	402	"GRAYSON COUNTY"	"PROVIDENCE"	20	70	22	1389	219	547	796	401	293	705	522		536
"VA"	2008	77106	51077	106	"GRAYSON COUNTY"	"RUGBY"	20	70	44	356	69	136	212	105	104	212	149		149
"VA"	2008	77107	51077	107	"GRAYSON COUNTY"	"TROUTDALE"	20	70	44	230	40	79	127	67	49	124	98		98
"VA"	2008	79101	51079	101	"GREENE COUNTY"	"DYKE"	16	79	26	1116	219	529	763	323	411	747	260	489	749
"VA"	2008	79201	51079	201	"GREENE COUNTY"	"RUCKERSVILLE"	16	79	26	4184	1156	1672	2857	1540	1243	2815	1405	1415	2822
"VA"	2008	79301	51079	301	"GREENE COUNTY"	"STANARDSVILLE"	16	79	26	3486	852	1362	2246	1170	991	2186	997	1195	2193
"VA"	2008	79102	51079	102	"GREENE COUNTY"	"SWIFT RUN"	16	79	26	2281	550	927	1497	757	702	1476	678	802	1481
"VA"	2008	81101	51081	101	"GREENSVILLE COUNTY"	"PRECINCT 1-A"	15	98	19	851	398	200	602	427	146	580	331	231	562
"VA"	2008	81102	51081	102	"GREENSVILLE COUNTY"	"PRECINCT 1-B"	15	98	19	302	109	102	216	133	72	206	81	119	200
"VA"	2008	81103	51081	103	"GREENSVILLE COUNTY"	"PRECINCT 1-C"	15	98	19	741	425	75	504	408	63	477	352	112	464
"VA"	2008	81201	51081	201	"GREENSVILLE COUNTY"	"PRECINCT 2-A"	15	98	19	759	417	139	557	429	92	527	310	190	501
"VA"	2008	81202	51081	202	"GREENSVILLE COUNTY"	"PRECINCT 2-B"	15	98	19	849	274	346	624	366	230	602	230	364	594
"VA"	2008	81302	51081	302	"GREENSVILLE COUNTY"	"PRECINCT 3-A"	15	98	19	1623	783	410	1200	894	255	1166	624	501	1125
"VA"	2008	81401	51081	401	"GREENSVILLE COUNTY"	"PRECINCT 4-A"	15	98	19	434	140	189	334	203	117	324	104	214	318
"VA"	2008	81402	51081	402	"GREENSVILLE COUNTY"	"PRECINCT 4-B"	15	98	19	755	407	166	579	455	106	567	310	230	540
"VA"	2008	81403	51081	403	"GREENSVILLE COUNTY"	"PRECINCT 4-C"	15	98	19	384	168	102	270	191	74	265	133	115	248
"VA"	2008	83601	51083	601	"HALIFAX COUNTY"	"BLACK WALNUT"	16	82	16	1075	274	414	693	364	262	634	264	380	644
"VA"	2008	83403	51083	403	"HALIFAX COUNTY"	"CENTER"	16	82	16	1403	280	624	911	473	388	866	256	621	877
"VA"	2008	83101	51083	101	"HALIFAX COUNTY"	"CHILDREY"	16	82	16	1027	364	369	741	441	247	690	324	378	702
"VA"	2008	83201	51083	201	"HALIFAX COUNTY"	"CLAYS MILL"	16	82	16	763	177	339	521	251	227	484	168	333	501
"VA"	2008	83203	51083	203	"HALIFAX COUNTY"	"CLOVER"	16	82	16	1226	475	351	833	545	231	793	431	348	779
"VA"	2008	83401	51083	401	"HALIFAX COUNTY"	"COURTHOUSE"	16	82	16	1469	525	451	981	642	287	934	514	429	943
"VA"	2008	83202	51083	202	"HALIFAX COUNTY"	"CROSSROADS"	16	82	16	756	245	258	505	300	181	488	226	260	486
"VA"	2008	83502	51083	502	"HALIFAX COUNTY"	"DAN RIVER"	16	82	16	2009	448	892	1351	667	587	1267	425	871	1297
"VA"	2008	83701	51083	701	"HALIFAX COUNTY"	"HYCO"	16	82	16	1343	284	665	951	423	452	891	262	650	912
"VA"	2008	83102	51083	102	"HALIFAX COUNTY"	"LIBERTY"	16	82	16	509	178	176	357	193	139	341	166	178	344
"VA"	2008	83302	51083	302	"HALIFAX COUNTY"	"MEADVILLE"	16	82	16	642	313	111	429	304	73	379	277	109	386
"VA"	2008	83702	51083	702	"HALIFAX COUNTY"	"MIDWAY"	16	82	16	1005	147	564	713	256	429	691	149	552	701
"VA"	2008	83603	51083	603	"HALIFAX COUNTY"	"MT CARMEL"	16	82	16	1539	518	482	1006	622	304	934	489	476	965
"VA"	2008	83103	51083	103	"HALIFAX COUNTY"	"REPUBLICAN GROVE"	16	82	16	1056	396	309	714	471	187	671	366	307	673
"VA"	2008	83503	51083	503	"HALIFAX COUNTY"	"SCOTTSBURG"	16	82	16	879	177	395	577	273	270	553	174	389	563
"VA"	2008	83305	51083	305	"HALIFAX COUNTY"	"SINAI"	16	82	16	1719	761	348	1118	791	219	1020	683	348	1031
"VA"	2008	83801	51083	801	"HALIFAX COUNTY"	"SOUTH BOSTON EAST"	16	82	16	1714	740	287	1033	748	219	980	665	304	969
"VA"	2008	83802	51083	802	"HALIFAX COUNTY"	"SOUTH BOSTON WEST"	16	82	16	1030	475	178	657	508	124	634	456	174	631
"VA"	2008	83605	51083	605	"HALIFAX COUNTY"	"UNION"	16	82	16	468	151	169	323	175	121	304	131	171	302
"VA"	2008	83304	51083	304	"HALIFAX COUNTY"	"VERNON HILL"	16	82	16	762	248	290	544	319	193	518	248	286	534
"VA"	2008	83703	51083	703	"HALIFAX COUNTY"	"VIRGILINA"	16	82	16	705	154	314	471	225	214	443	142	315	457
"VA"	2008	85103	51085	103	"HANOVER COUNTY"	"ASHCAKE"	18	76	43	2076	476	1076	1569	719	806	1548	356	1148	1507
"VA"	2008	85101	51085	101	"HANOVER COUNTY"	"ASHLAND"	18	76	43	3759	1408	1109	2532	1701	750	2485	1140	1266	2410
"VA"	2008	85304	51085	304	"HANOVER COUNTY"	"ATLEE"	18	76	43	3007	702	1559	2288	1084	1158	2277	549	1702	2256
"VA"	2008	85401	51085	401	"HANOVER COUNTY"	"BATTLEFIELD"	18	122	43	1797	291	1128	1432	572	816	1409	233	1163	1397
"VA"	2008	85201	51085	201	"HANOVER COUNTY"	"BEAVERDAM"	18	76	43	2779	671	1459	2150	977	1128	2126	527	1561	2092
"VA"	2008	85406	51085	406	"HANOVER COUNTY"	"BEAVERDAM CREEK"	18	76	43	626	160	291	458	218	226	451	113	322	437
"VA"	2008	85404	51085	404	"HANOVER COUNTY"	"BLACK CREEK"	18	122	43	1537	268	963	1241	454	754	1224	207	1004	1211
"VA"	2008	85202	51085	202	"HANOVER COUNTY"	"BLUNTS"	18	76	43	1259	388	556	955	514	395	928	296	609	907
"VA"	2008	85302	51085	302	"HANOVER COUNTY"	"CHICKAHOMINY"	18	76	43	1835	492	893	1400	727	651	1392	356	1013	1372
"VA"	2008	85301	51085	301	"HANOVER COUNTY"	"CLAY"	18	76	43	2171	451	1202	1661	759	858	1648	340	1269	1612
"VA"	2008	85403	51085	403	"HANOVER COUNTY"	"COLD HARBOR"	18	122	43	3790	828	2023	2875	1301	1519	2847	674	2117	2798
"VA"	2008	85305	51085	305	"HANOVER COUNTY"	"COOL SPRING"	18	76	43	2086	596	1043	1647	875	742	1635	421	1195	1618
"VA"	2008	85206	51085	206	"HANOVER COUNTY"	"COURTHOUSE"	18	76	43	876	218	431	654	334	309	652	169	466	637
"VA"	2008	85704	51085	704	"HANOVER COUNTY"	"ELMONT"	18	76	43	1887	436	968	1422	655	733	1407	351	1034	1386
"VA"	2008	85701	51085	701	"HANOVER COUNTY"	"FARRINGTON"	18	76	43	2195	533	1104	1652	783	841	1642	412	1195	1613
"VA"	2008	85506	51085	506	"HANOVER COUNTY"	"GEORGETOWN"	18	76	43	2213	544	1086	1646	796	804	1623	439	1158	1600
"VA"	2008	85204	51085	204	"HANOVER COUNTY"	"GODDINS HILL"	18	76	43	1088	317	498	822	443	370	821	258	546	805
"VA"	2008	85604	51085	604	"HANOVER COUNTY"	"HANOVER GROVE"	18	76	43	1608	313	827	1148	536	585	1134	217	899	1116
"VA"	2008	85602	51085	602	"HANOVER COUNTY"	"LEE DAVIS"	18	122	43	2495	497	1296	1804	791	975	1788	337	1428	1767
"VA"	2008	85603	51085	603	"HANOVER COUNTY"	"MECHANICSVILLE"	18	76	43	2038	618	815	1449	784	621	1435	483	929	1414
"VA"	2008	85702	51085	702	"HANOVER COUNTY"	"MONTPELIER"	18	76	43	3637	1036	1717	2768	1368	1328	2741	799	1882	2685
"VA"	2008	85503	51085	503	"HANOVER COUNTY"	"NEWMAN"	18	76	43	4135	993	2100	3122	1495	1550	3083	749	2261	3022
"VA"	2008	85402	51085	402	"HANOVER COUNTY"	"OLD CHURCH"	18	122	43	1636	361	969	1337	585	718	1315	273	1012	1289
"VA"	2008	85405	51085	405	"HANOVER COUNTY"	"PEBBLE CREEK"	18	76	43	1511	408	781	1192	595	580	1185	300	867	1169
"VA"	2008	85703	51085	703	"HANOVER COUNTY"	"ROCKVILLE"	18	76	43	2089	525	1116	1652	764	827	1614	370	1211	1583
"VA"	2008	85502	51085	502	"HANOVER COUNTY"	"RURAL POINT"	18	76	43	2078	464	1136	1608	694	873	1589	348	1224	1573
"VA"	2008	85303	51085	303	"HANOVER COUNTY"	"SHADY GROVE"	18	76	43	1572	306	903	1215	514	679	1206	221	965	1186
"VA"	2008	85104	51085	104	"HANOVER COUNTY"	"SLIDING HILL"	18	76	43	2018	605	919	1536	825	673	1522	470	1007	1480
"VA"	2008	85207	51085	207	"HANOVER COUNTY"	"STONY RUN"	18	76	43	402	109	162	276	157	107	268	82	181	264
"VA"	2008	85504	51085	504	"HANOVER COUNTY"	"STUDLEY"	18	122	43	1369	214	916	1135	416	694	1121	169	940	1113
"VA"	2008	85505	51085	505	"HANOVER COUNTY"	"TOTOPOTOMOY"	18	122	43	576	99	345	448	176	258	438	80	346	426
"VA"	2008	85601	51085	601	"HANOVER COUNTY"	"VILLAGE"	18	76	43	3199	636	1762	2413	1073	1291	2387	459	1888	2357
"VA"	2008	85203	51085	203	"HANOVER COUNTY"	"WILMINGTON PARISH"	18	76	43	2473	593	1324	1934	979	900	1909	473	1418	1893
"VA"	2008	87201	51087	201	"HENRICO COUNTY"	"ADAMS"	14	97	49	1276	887	34	921	874	35	913	861		862
"VA"	2008	87501	51087	501	"HENRICO COUNTY"	"ANTIOCH"	14	122	49	1807	437	953	1399	666	722	1394	932		979
"VA"	2008	87202	51087	202	"HENRICO COUNTY"	"AZALEA"	18	97	49	3462	2183	150	2341	2106	141	2279	1795	402	2200
"VA"	2008	87203	51087	203	"HENRICO COUNTY"	"BELMONT"	18	97	13	2206	948	553	1521	1080	399	1501	777	679	1460
"VA"	2008	87204	51087	204	"HENRICO COUNTY"	"BROOKLAND"	18	96	49	687	245	213	464	300	162	462	172	269	442
"VA"	2008	87401	51087	401	"HENRICO COUNTY"	"BYRD"	18	95	13	2697	876	981	1883	1145	705	1863	644	1194	1840
"VA"	2008	87205	51087	205	"HENRICO COUNTY"	"CANTERBURY"	18	97	13	804	214	452	667	413	233	651	134	506	640
"VA"	2008	87301	51087	301	"HENRICO COUNTY"	"CAUSEWAY"	18	77	13	1798	551	753	1311	749	539	1297	370	913	1285
"VA"	2008	87502	51087	502	"HENRICO COUNTY"	"CEDAR FORK"	14	97	49	1201	664	173	845	700	131	838	732		743
"VA"	2008	87302	51087	302	"HENRICO COUNTY"	"CEDARFIELD"	18	95	13	2469	671	1114	1807	986	768	1777	488	1269	1758
"VA"	2008	87206	51087	206	"HENRICO COUNTY"	"CENTRAL GARDENS"	14	93	49	2569	1739	23	1772	1624	36	1678	1527		1532
"VA"	2008	87207	51087	207	"HENRICO COUNTY"	"CHAMBERLAYNE"	18	97	49	2456	1213	471	1699	1335	338	1688	987	628	1618
"VA"	2008	87503	51087	503	"HENRICO COUNTY"	"CHICKAHOMINY"	14	122	49	2333	664	998	1675	892	726	1638	1142		1196
"VA"	2008	87101	51087	101	"HENRICO COUNTY"	"COALPIT"	18	95	13	3307	1137	1341	2501	1464	986	2471	837	1601	2443
"VA"	2008	87303	51087	303	"HENRICO COUNTY"	"CRESTVIEW"	18	96	13	2440	799	788	1612	1000	567	1589	612	943	1560
"VA"	2008	87402	51087	402	"HENRICO COUNTY"	"DERBYSHIRE"	18	96	13	1745	393	894	1300	660	619	1291	267	1007	1276
"VA"	2008	87504	51087	504	"HENRICO COUNTY"	"DONAHOE"	14	97	49	1558	684	379	1064	749	274	1031	823		835
"VA"	2008	87505	51087	505	"HENRICO COUNTY"	"DOREY"	14	84	49	2057	628	878	1516	824	669	1507	1134		1174
"VA"	2008	87102	51087	102	"HENRICO COUNTY"	"DUMBARTON"	18	96	13	3517	1530	670	2224	1668	486	2183	1207	907	2121
"VA"	2008	87506	51087	506	"HENRICO COUNTY"	"EANES"	14	93	49	2120	1005	359	1370	1048	276	1333	1115		1134
"VA"	2008	87507	51087	507	"HENRICO COUNTY"	"ELKO"	14	97	49	685	151	358	512	244	259	511	340		360
"VA"	2008	87208	51087	208	"HENRICO COUNTY"	"FAIRFIELD"	14	97	49	2320	1562	62	1626	1525	55	1589	1481		1487
"VA"	2008	87403	51087	403	"HENRICO COUNTY"	"FREEMAN"	18	96	13	1767	503	695	1212	691	493	1200	370	804	1177
"VA"	2008	87404	51087	404	"HENRICO COUNTY"	"GAYTON"	18	95	13	3320	872	1501	2393	1330	1026	2380	597	1761	2363
"VA"	2008	87103	51087	103	"HENRICO COUNTY"	"GLEN ALLEN"	18	95	13	3144	952	1340	2307	1327	952	2296	717	1538	2260
"VA"	2008	87209	51087	209	"HENRICO COUNTY"	"GLEN LEA"	18	97	49	1339	787	212	1010	834	167	1010	671	298	971
"VA"	2008	87104	51087	104	"HENRICO COUNTY"	"GLENSIDE"	18	96	13	2418	1100	368	1484	1178	262	1458	908	512	1420
"VA"	2008	87405	51087	405	"HENRICO COUNTY"	"GODWIN"	18	95	13	2500	788	978	1780	1055	706	1773	594	1165	1762
"VA"	2008	87105	51087	105	"HENRICO COUNTY"	"GREENDALE"	18	96	13	1677	557	551	1127	734	368	1114	456	626	1083
"VA"	2008	87210	51087	210	"HENRICO COUNTY"	"GREENWOOD"	18	97	49	1335	742	179	926	760	141	910	597	257	854
"VA"	2008	87106	51087	106	"HENRICO COUNTY"	"HERMITAGE"	18	96	13	3012	1115	928	2065	1331	659	2011	869	1098	1972
"VA"	2008	87211	51087	211	"HENRICO COUNTY"	"HIGHLAND GARDENS"	18	97	49	2103	1382	52	1438	1313	66	1393	1059	243	1302
"VA"	2008	87508	51087	508	"HENRICO COUNTY"	"HIGHLAND SPRINGS"	14	97	49	2090	1102	285	1391	1106	213	1336	1147		1163
"VA"	2008	87107	51087	107	"HENRICO COUNTY"	"HILLIARD"	18	94	13	1156	401	412	832	524	282	827	319	496	815
"VA"	2008	87212	51087	212	"HENRICO COUNTY"	"HOLLYBROOK"	18	96	13	811	353	186	546	412	124	540	268	260	529
"VA"	2008	87213	51087	213	"HENRICO COUNTY"	"HUNGARY"	18	97	49	1548	843	196	1042	875	148	1032	675	314	990
"VA"	2008	87213	51087	116	"HENRICO COUNTY"	"HUNGARY CREEK"	18	95	13	3575	1152	1426	2598	1517	1030	2571	842	1675	2519
"VA"	2008	87108	51087	108	"HENRICO COUNTY"	"HUNTON"	18	95	13	807	213	438	654	322	324	651	154	476	630
"VA"	2008	87304	51087	304	"HENRICO COUNTY"	"INNSBROOK"	18	95	13	2233	764	888	1663	996	629	1637	555	1057	1615
"VA"	2008	87305	51087	305	"HENRICO COUNTY"	"JACKSON DAVIS"	18	95	13	1958	569	788	1370	795	550	1366	403	924	1330
"VA"	2008	87109	51087	109	"HENRICO COUNTY"	"JOHNSON"	18	96	13	1138	349	327	688	437	228	681	265	396	662
"VA"	2008	87509	51087	509	"HENRICO COUNTY"	"LABURNUM"	14	93	49	2196	1065	421	1495	1093	317	1422	1148		1165
"VA"	2008	87110	51087	110	"HENRICO COUNTY"	"LAKESIDE"	18	96	13	2546	890	835	1752	1068	647	1738	700	997	1702
"VA"	2008	87406	51087	406	"HENRICO COUNTY"	"LAKEWOOD"	18	95	13	2360	657	1014	1689	926	715	1659	431	1182	1617
"VA"	2008	87407	51087	407	"HENRICO COUNTY"	"LAUDERDALE"	18	77	13	2899	930	918	1866	1164	656	1839	731	1080	1815
"VA"	2008	87111	51087	111	"HENRICO COUNTY"	"LONGAN"	18	95	13	2864	888	1070	1978	1159	795	1967	710	1219	1934
"VA"	2008	87214	51087	214	"HENRICO COUNTY"	"LONGDALE"	18	97	49	1463	650	398	1058	736	292	1044	490	523	1016
"VA"	2008	87215	51087	215	"HENRICO COUNTY"	"MAPLEWOOD"	14	97	49	2421	1691	61	1757	1634	62	1715	1586		1592
"VA"	2008	87510	51087	510	"HENRICO COUNTY"	"MASONIC"	14	93	49	1703	933	194	1130	955	146	1108	959		965
"VA"	2008	87112	51087	112	"HENRICO COUNTY"	"MAUDE TREVVETT"	18	96	13	1113	357	436	801	464	316	789	265	508	775
"VA"	2008	87408	51087	408	"HENRICO COUNTY"	"MAYBEURY"	18	95	13	2528	758	1025	1789	1044	701	1770	542	1188	1735
"VA"	2008	87511	51087	511	"HENRICO COUNTY"	"MEHFOUD"	14	93	49	1772	883	432	1329	971	317	1308	1084		1109
"VA"	2008	87512	51087	512	"HENRICO COUNTY"	"MONTROSE"	14	93	49	2529	1480	290	1782	1503	216	1748	1532		1550
"VA"	2008	87306	51087	306	"HENRICO COUNTY"	"MONUMENT HILLS"	18	96	11	1017	332	414	755	434	300	742	216	524	741
"VA"	2008	87216	51087	216	"HENRICO COUNTY"	"MOODY"	18	96	13	1077	379	353	743	474	245	727	289	411	703
"VA"	2008	87409	51087	409	"HENRICO COUNTY"	"MOORELAND"	18	95	13	1723	314	881	1202	602	576	1194	192	1003	1196
"VA"	2008	87217	51087	217	"HENRICO COUNTY"	"MOUNTAIN"	18	96	13	543	197	185	388	238	134	378	131	236	369
"VA"	2008	87513	51087	513	"HENRICO COUNTY"	"NINE MILE"	14	122	49	1233	448	361	818	527	267	803	664		676
"VA"	2008	87307	51087	307	"HENRICO COUNTY"	"NUCKOLS FARM"	18	77	13	2975	807	1440	2258	1200	1023	2244	520	1703	2228
"VA"	2008	87218	51087	218	"HENRICO COUNTY"	"OAKVIEW"	18	96	13	223	50	66	116	65	43	111	33	77	110
"VA"	2008	87410	51087	410	"HENRICO COUNTY"	"PEMBERTON"	18	95	13	2333	799	770	1582	992	546	1564	615	924	1541
"VA"	2008	87411	51087	411	"HENRICO COUNTY"	"PINCHBECK"	18	95	13	3072	947	1088	2058	1215	786	2027	732	1252	1994
"VA"	2008	87514	51087	514	"HENRICO COUNTY"	"PLEASANTS"	14	97	49	3126	1902	229	2139	1869	183	2063	1833		1846
"VA"	2008	87308	51087	308	"HENRICO COUNTY"	"POCAHONTAS"	18	95	13	1948	544	750	1300	763	514	1291	396	872	1270
"VA"	2008	87219	51087	219	"HENRICO COUNTY"	"RANDOLPH"	18	97	13	334	223	27	251	226	16	244	184	44	229
"VA"	2008	87220	51087	220	"HENRICO COUNTY"	"RATCLIFFE"	14	97	49	3320	2102	141	2250	2053	125	2194	2002		2010
"VA"	2008	87309	51087	309	"HENRICO COUNTY"	"RIDGE"	18	96	13	1593	442	664	1119	587	498	1105	335	751	1087
"VA"	2008	87412	51087	412	"HENRICO COUNTY"	"RIDGEFIELD"	18	95	13	2989	899	1282	2208	1227	934	2190	631	1542	2179
"VA"	2008		51087	317	"HENRICO COUNTY"	"RIVERS EDGE"	18	77	13	2436	622	1183	1819	932	865	1812	377	1415	1794
"VA"	2008		51087	519	"HENRICO COUNTY"	"ROLFE"	14	93	49	4147	2664	314	2992	2663	227	2908	2628		2646
"VA"	2008	87413	51087	413	"HENRICO COUNTY"	"ROLLINGWOOD"	18	96	13	1759	569	755	1334	802	504	1319	398	897	1298
"VA"	2008	87310	51087	310	"HENRICO COUNTY"	"SADLER"	18	77	13	2057	605	878	1488	790	679	1477	405	1052	1457
"VA"	2008	87515	51087	515	"HENRICO COUNTY"	"SANDSTON"	14	84	49	1981	455	943	1419	691	678	1399	995		1037
"VA"	2008	87311	51087	311	"HENRICO COUNTY"	"SHADY GROVE"	18	77	13	3115	778	1407	2200	1156	1012	2186	480	1698	2183
"VA"	2008		51087	318	"HENRICO COUNTY"	"SHORT PUMP"	18	77	13	2936	835	1243	2090	1164	880	2065	548	1483	2034
"VA"	2008	87312	51087	312	"HENRICO COUNTY"	"SKIPWITH"	18	96	13	2399	769	897	1684	964	666	1653	586	1036	1625
"VA"	2008	87414	51087	414	"HENRICO COUNTY"	"SPOTTSWOOD"	18	96	13	1049	341	456	802	488	302	796	242	544	789
"VA"	2008	87313	51087	313	"HENRICO COUNTY"	"SPRINGFIELD"	18	95	13	2002	671	682	1367	838	501	1356	499	828	1330
"VA"	2008	87113	51087	113	"HENRICO COUNTY"	"STAPLES MILL"	18	96	13	3910	1172	1628	2820	1591	1174	2796	893	1873	2768
"VA"	2008	87314	51087	314	"HENRICO COUNTY"	"STONEY RUN"	18	77	13	4076	1192	1655	2874	1600	1196	2828	834	1957	2795
"VA"	2008	87221	51087	221	"HENRICO COUNTY"	"STRATFORD HALL"	18	94	13	414	159	119	284	188	79	274	128	136	265
