state	year	fips	county	precinct	ward	cd	ld_name	ld_code	sd	mcd	mcd_code	precinct_code	vtd	g2000_BALL_tv	g2000_USP_rv	g2000_USP_dv	g2000_USP_tv	g2000_USS_rv	g2000_USS_dv	g2000_USS_tv	g2000_USH_rv	g2000_USH_dv	g2000_USH_tv	g2000_STS_rv	g2000_STS_dv	g2000_STS_tv	g2000_STH_rv	g2000_STH_dv	g2000_STH_tv
"MN"	2000	250191	19	"EAGAN P-15"	"0"	6	"38B"	76	38	"EAGAN CITY"	25	191	190191	1511	700	743	1525	647	687	1519	720	708	1470	684	744	1428	815	537	1352
"MN"	2000	250192	19	"EAGAN P-16"	"0"	6	"38B"	76	38	"EAGAN CITY"	25	192	190192	1697	842	759	1707	778	758	1705	836	796	1688	769	879	1648	1055	529	1584
"MN"	2000	250193	19	"EAGAN P-17"	"0"	6	"38B"	76	38	"EAGAN CITY"	25	193	190193	1404	764	580	1409	731	560	1409	772	573	1383	729	617	1346	983	330	1313
"MN"	2000	250194	19	"EAGAN P-18"	"0"	6	"38B"	76	38	"EAGAN CITY"	25	194	190194	1156	595	504	1157	574	477	1148	586	524	1138	579	527	1106	671	369	1040
"MN"	2000	300195	19	"EMPIRE TWP."	"0"	6	"37A"	73	37	"EMPIRE TOWNSHIP"	30	195	190195	791	443	295	799	437	275	796	445	302	787	555	209	764	547	195	742
"MN"	2000	250196	19	"EAGAN P-19"	"0"	6	"38B"	76	38	"EAGAN CITY"	25	196	190196	1308	687	569	1313	661	537	1309	681	564	1291	654	592	1246	812	388	1200
"MN"	2000	250197	19	"EAGAN P-20"	"0"	6	"38B"	76	38	"EAGAN CITY"	25	197	190197	1692	877	736	1707	837	703	1708	855	773	1668	832	793	1625	1095	480	1575
"MN"	2000	250198	19	"EAGAN P-21"	"0"	6	"38B"	76	38	"EAGAN CITY"	25	198	190198	1439	681	691	1442	666	643	1445	695	684	1417	667	704	1371	891	423	1314
"MN"	2000	350200	19	"EUREKA TWP."	"0"	1	"37A"	73	37	"EUREKA TOWNSHIP"	35	200	190200	814	466	295	823	433	303	826	487	283	808	544	242	786	541	226	767
"MN"	2000	400205	19	"FARMINGTON P-1"	"0"	6	"37A"	73	37	"FARMINGTON CITY"	40	205	190205	1445	747	610	1455	691	624	1455	730	646	1442	976	409	1385	886	447	1333
"MN"	2000	400210	19	"FARMINGTON P-2"	"0"	6	"37A"	73	37	"FARMINGTON CITY"	40	210	190210	1237	620	541	1242	582	553	1240	600	579	1225	793	378	1171	723	403	1126
"MN"	2000	400215	19	"FARMINGTON P-3"	"0"	6	"37B"	74	37	"FARMINGTON CITY"	40	215	190215	1533	934	543	1540	886	532	1531	868	591	1519	961	471	1432	859	550	1409
"MN"	2000	400216	19	"FARMINGTON P-4"	"0"	6	"37B"	74	37	"FARMINGTON CITY"	40	216	190216	1760	966	712	1771	974	644	1760	895	771	1742	1031	594	1625	921	696	1617
"MN"	2000	450220	19	"GREENVALE TWP."	"0"	1	"37A"	73	37	"GREENVALE TOWNSHIP"	45	220	190220	376	184	163	379	192	160	373	216	144	372	229	126	355	230	112	342
"MN"	2000	490225	19	"HAMPTON"	"0"	1	"37A"	73	37	"HAMPTON CITY"	49	225	190225	208	102	86	210	111	78	206	108	77	203	127	67	194	142	50	192
"MN"	2000	500230	19	"HAMPTON TWP."	"0"	1	"37A"	73	37	"HAMPTON TOWNSHIP"	50	230	190230	451	272	152	450	268	143	452	267	155	438	311	123	434	326	95	421
"MN"	2000	600235	19	"HASTINGS W-1"	"1"	6	"29A"	57	29	"HASTINGS CITY"	60	235	190235	2376	952	1251	2400	950	1164	2400	948	1272	2368	782	1400	2182	1463	785	2248
"MN"	2000	600240	19	"HASTINGS W-2"	"2"	6	"29A"	57	29	"HASTINGS CITY"	60	240	190240	1915	841	951	1931	801	934	1937	824	977	1919	670	1118	1788	1185	650	1835
"MN"	2000	600245	19	"HASTINGS W-3"	"3"	6	"29A"	57	29	"HASTINGS CITY"	60	245	190245	2067	939	1020	2070	903	965	2089	916	1054	2060	746	1218	1964	1392	606	1998
"MN"	2000	600250	19	"HASTINGS W-4"	"4"	6	"29A"	57	29	"HASTINGS CITY"	60	250	190250	2544	1197	1209	2556	1183	1191	2549	1189	1256	2515	951	1492	2443	1712	767	2479
"MN"	2000	710255	19	"INVER GROVE HGHTS.P-1"	"0"	6	"39B"	78	39	"INVER GROVE HEIGHTS CITY"	71	255	190255	2618	1179	1260	2633	1108	1233	2642	1172	1306	2634	1522	971	2493	990	1393	2470
"MN"	2000	710260	19	"INVER GROVE HGHTS.P-2"	"0"	6	"39B"	78	39	"INVER GROVE HEIGHTS CITY"	71	260	190260	2303	1193	997	2313	1160	905	2302	1178	1001	2289	1058	1098	2156	1162	949	2161
"MN"	2000	710265	19	"INVER GROVE HGHTS.P-3"	"0"	6	"39B"	78	39	"INVER GROVE HEIGHTS CITY"	71	265	190265	1860	729	988	1877	757	918	1890	719	1020	1879	1196	592	1788	598	1082	1757
"MN"	2000	710270	19	"INVER GROVE HGHTS.P-4"	"0"	6	"39B"	78	39	"INVER GROVE HEIGHTS CITY"	71	270	190270	1688	740	852	1702	740	788	1695	757	848	1661	956	629	1585	695	847	1579
"MN"	2000	710275	19	"INVER GROVE HGHTS.P-5"	"0"	6	"39B"	78	39	"INVER GROVE HEIGHTS CITY"	71	275	190275	1393	523	769	1409	518	745	1416	528	775	1399	915	408	1323	431	840	1308
"MN"	2000	710280	19	"INVER GROVE HGHTS.P-6"	"0"	6	"39B"	78	39	"INVER GROVE HEIGHTS CITY"	71	280	190280	1533	588	841	1552	554	833	1549	583	881	1532	1032	448	1480	462	967	1460
"MN"	2000	710281	19	"INVER GROVE HGHTS.P-9"	"0"	4	"39A"	77	39	"INVER GROVE HEIGHTS CITY"	71	281	190281	961	350	523	969	322	506	990	266	415	930	584	305	889	300	565	865
"MN"	2000	710285	19	"INVER GROVE HGHTS.P-7"	"0"	4	"39B"	78	39	"INVER GROVE HEIGHTS CITY"	71	285	190285	1685	692	889	1692	678	844	1693	542	675	1622	1028	577	1605	593	959	1584
"MN"	2000	710286	19	"INVER GROVE HGHTS.P-8"	"0"	4	"39B"	78	39	"INVER GROVE HEIGHTS CITY"	71	286	190286	670	243	385	678	246	372	680	183	320	654	432	207	639	193	411	616
"MN"	2000	710287	19	"INVER GROVE HGHTS.P-10"	"0"	4	"39A"	77	39	"INVER GROVE HGHTS CITY"	71	287	190287	500	205	259	500	190	251	500	131	228	473	295	162	457	156	280	436
"MN"	2000	800290	19	"LAKEVILLE P-1"	"0"	6	"37B"	74	37	"LAKEVILLE CITY"	80	290	190290	1519	671	743	1534	626	724	1538	690	728	1534	768	637	1405	753	663	1416
"MN"	2000	800295	19	"LAKEVILLE P-2"	"0"	6	"37B"	74	37	"LAKEVILLE CITY"	80	295	190295	1642	975	596	1648	896	612	1648	963	607	1618	1066	489	1555	1078	474	1552
"MN"	2000	800300	19	"LAKEVILLE P-3"	"0"	3	"37B"	74	37	"LAKEVILLE CITY"	80	300	190300	2439	1439	887	2459	1398	826	2452	1707	568	2405	1564	712	2276	1551	699	2250
"MN"	2000	800305	19	"LAKEVILLE P-4"	"0"	6	"37B"	74	37	"LAKEVILLE CITY"	80	305	190305	2322	1370	849	2322	1306	853	2332	1395	841	2290	1443	703	2146	1434	719	2153
"MN"	2000	800310	19	"LAKEVILLE P-5"	"0"	6	"37B"	74	37	"LAKEVILLE CITY"	80	310	190310	1841	1107	677	1845	1031	668	1838	1109	640	1787	1149	532	1681	1143	541	1684
"MN"	2000	800311	19	"LAKEVILLE P-6"	"0"	6	"37B"	74	37	"LAKEVILLE CITY"	80	311	190311	1962	939	911	1980	915	866	1989	882	964	1972	1003	856	1859	924	878	1802
"MN"	2000	800312	19	"LAKEVILLE P-7"	"0"	6	"36A"	71	36	"LAKEVILLE CITY"	80	312	190312	823	390	377	829	375	361	832	366	410	824	428	326	754	440	314	754
"MN"	2000	800313	19	"LAKEVILLE P-8"	"0"	6	"37B"	74	37	"LAKEVILLE CITY"	80	313	190313	1520	805	644	1526	801	582	1527	769	672	1505	867	546	1413	822	562	1384
"MN"	2000	800314	19	"LAKEVILLE P-9"	"0"	6	"37B"	74	37	"LAKEVILLE CITY"	80	314	190314	1675	909	698	1678	883	648	1689	894	706	1658	977	571	1548	942	602	1544
"MN"	2000	900315	19	"LILYDALE"	"0"	4	"38A"	75	38	"LILYDALE CITY"	90	315	190315	470	233	217	469	209	228	466	176	177	457	232	213	445	241	175	416
"MN"	2000	800316	19	"LAKEVILLE P-10"	"0"	6	"37B"	74	37	"LAKEVILLE CITY"	80	316	190316	1809	1090	654	1815	1053	607	1807	1097	640	1779	1152	533	1685	1134	549	1683
"MN"	2000	800317	19	"LAKEVILLE P-11"	"0"	6	"37B"	74	37	"LAKEVILLE CITY"	80	317	190317	1332	764	496	1334	736	473	1340	759	501	1306	846	387	1233	853	371	1224
"MN"	2000	800318	19	"LAKEVILLE P-12"	"0"	6	"37B"	74	37	"LAKEVILLE CITY"	80	318	190318	1639	886	669	1643	903	596	1644	893	666	1615	1004	531	1535	1004	527	1531
"MN"	2000	800319	19	"LAKEVILLE P-13"	"0"	6	"37B"	74	37	"LAKEVILLE CITY"	80	319	190319	874	478	363	882	487	324	872	481	349	858	483	293	776	466	296	762
"MN"	2000	950320	19	"MARSHAN TWP."	"0"	6	"37A"	73	37	"MARSHAN TOWNSHIP"	95	320	190320	621	320	261	624	315	243	620	297	286	617	347	235	582	411	166	577
"MN"	2000	1020325	19	"MENDOTA"	"0"	4	"38A"	75	38	"MENDOTA CITY"	102	325	190325	119	31	63	120	40	58	129	31	46	116	33	70	103	41	65	106
"MN"	2000	1050330	19	"MENDOTA HEIGHTS P-1"	"0"	4	"39A"	77	39	"MENDOTA HEIGHTS CITY"	105	330	190330	1876	876	893	1888	813	898	1891	681	731	1847	934	867	1801	735	1026	1761
"MN"	2000	1050335	19	"MENDOTA HEIGHTS P-2"	"0"	4	"38A"	75	38	"MENDOTA HEIGHTS CITY"	105	335	190335	1433	685	699	1439	626	685	1435	516	551	1404	661	701	1362	701	651	1352
"MN"	2000	1050340	19	"MENDOTA HEIGHTS P-3"	"0"	4	"38A"	75	38	"MENDOTA HEIGHTS CITY"	105	340	190340	1027	457	508	1034	455	477	1038	361	399	1013	477	506	983	484	488	972
"MN"	2000	1050345	19	"MENDOTA HEIGHTS P-4"	"0"	4	"38A"	75	38	"MENDOTA HEIGHTS CITY"	105	345	190345	1373	645	632	1375	601	634	1368	495	530	1331	660	633	1293	633	645	1278
"MN"	2000	1050347	19	"MENDOTA HEIGHTS P-5"	"0"	4	"38A"	75	38	"MENDOTA HEIGHTS CITY"	105	347	190347	1570	799	700	1574	738	690	1563	657	568	1539	795	708	1503	820	659	1479
"MN"	2000	1100350	19	"MIESVILLE"	"0"	1	"37A"	73	37	"MIESVILLE CITY"	110	350	190350	83	42	35	85	38	42	85	45	28	81	39	38	77	55	21	76
"MN"	2000	1150355	19	"NEW TRIER"	"0"	1	"37A"	73	37	"NEW TRIER CITY"	115	355	190355	46	23	19	46	20	23	46	22	20	44	32	11	43	35	7	42
"MN"	2000	1200360	19	"NININGER TWP."	"0"	6	"37A"	73	37	"NININGER TOWNSHIP"	120	360	190360	485	249	208	490	240	210	488	230	233	481	265	186	451	316	129	445
"MN"	2000	1220365	19	"NORTHFIELD W-3 P-3"	"0"	1	"25A"	49	25	"NORTHFIELD CITY"	122	365	190365	207	103	92	206	93	96	207	102	92	196	129	71	200	109	84	193
"MN"	2000	1220366	19	"NORTHFIELD W-3 P-4"	"0"	1	"37A"	73	37	"NORTHFIELD CITY"	122	366	190366	200	80	111	201	80	99	203	88	105	197	92	97	189	104	84	188
"MN"	2000	1240370	19	"RANDOLPH"	"0"	1	"37A"	73	37	"RANDOLPH CITY"	124	370	190370	178	86	78	179	89	73	179	91	76	173	108	64	172	121	46	167
"MN"	2000	1250375	19	"RANDOLPH TWP."	"0"	1	"37A"	73	37	"RANDOLPH TOWNSHIP"	125	375	190375	309	167	124	315	168	115	311	175	119	308	194	100	294	223	66	289
"MN"	2000	1350380	19	"RAVENNA TWP. P-1"	"0"	6	"29A"	57	29	"RAVENNA TOWNSHIP"	135	380	190380	718	331	331	728	319	327	726	308	376	730	271	423	694	499	192	691
"MN"	2000	1350382	19	"RAVENNA TWP. P-2"	"0"	1	"29A"	57	29	"RAVENNA TWP."	135	382	190382	506	252	206	512	244	214	512	261	212	495	206	281	487	324	157	481
"MN"	2000	1450385	19	"ROSEMOUNT P-1"	"0"	6	"37A"	73	37	"ROSEMOUNT CITY"	145	385	190385	1985	1085	824	1989	1036	783	1979	1055	843	1936	1076	763	1839	1259	507	1766
"MN"	2000	1450390	19	"ROSEMOUNT P-2"	"0"	6	"37A"	73	37	"ROSEMOUNT CITY"	145	390	190390	1119	482	562	1132	494	535	1138	490	569	1117	530	516	1046	581	426	1007
"MN"	2000	1450395	19	"ROSEMOUNT P-3"	"0"	6	"37A"	73	37	"ROSEMOUNT CITY"	145	395	190395	881	380	429	894	368	418	893	404	430	874	460	367	827	513	299	812
"MN"	2000	1450400	19	"ROSEMOUNT P-4"	"0"	6	"37A"	73	37	"ROSEMOUNT CITY"	145	400	190400	2354	1193	1086	2368	1167	1004	2355	1120	1124	2324	1220	991	2211	1328	830	2158
"MN"	2000	1450401	19	"ROSEMOUNT P-5"	"0"	6	"37A"	73	37	"ROSEMOUNT CITY"	145	401	190401	1079	547	471	1088	508	483	1097	527	489	1084	564	441	1005	613	382	995
"MN"	2000	1500405	19	"SCIOTA TWP."	"0"	1	"37A"	73	37	"SCIOTA TOWNSHIP"	150	405	190405	169	81	74	170	87	64	170	100	61	169	103	63	166	120	41	161
"MN"	2000	1550410	19	"SOUTH ST. PAUL P-1"	"0"	4	"39A"	77	39	"SOUTH ST. PAUL CITY"	155	410	190410	3921	1496	2169	3942	1423	2125	3936	1114	1769	3801	2675	1083	3758	924	2717	3641
"MN"	2000	1550425	19	"SOUTH ST. PAUL P-2"	"0"	4	"39B"	78	39	"SOUTH ST. PAUL CITY"	155	425	190425	3028	1024	1758	3044	1023	1693	3062	775	1416	2934	2163	750	2913	725	2039	2857
"MN"	2000	1550440	19	"SOUTH ST. PAUL P-3"	"0"	4	"39B"	78	39	"SOUTH ST. PAUL CITY"	155	440	190440	2816	887	1722	2845	878	1643	2869	685	1403	2751	2068	648	2716	646	1911	2646
"MN"	2000	1600455	19	"SUNFISH LAKE"	"0"	4	"39A"	77	39	"SUNFISH LAKE CITY"	160	455	190455	332	197	107	328	184	111	331	147	78	322	134	178	312	157	152	309
"MN"	2000	1640460	19	"VERMILLION"	"0"	6	"37A"	73	37	"VERMILLION CITY"	164	460	190460	245	132	101	247	133	93	243	126	104	244	148	85	233	162	64	226
"MN"	2000	1650465	19	"VERMILLION TWP."	"0"	6	"37A"	73	37	"VERMILLION TOWNSHIP"	165	465	190465	624	320	247	632	331	240	629	325	273	622	400	198	598	450	152	602
"MN"	2000	1750470	19	"WATERFORD TWP."	"0"	1	"37A"	73	37	"WATERFORD TOWNSHIP"	175	470	190470	297	159	106	296	167	100	297	180	108	296	196	87	283	207	70	277
"MN"	2000	1800475	19	"W. ST. PAUL W-1 P-1"	"0"	4	"39A"	77	39	"WEST ST. PAUL CITY"	180	475	190475	1047	362	600	1054	359	597	1067	307	479	1018	674	313	987	289	674	963
"MN"	2000	1800480	19	"W. ST. PAUL W-1 P-2"	"0"	4	"39A"	77	39	"WEST ST. PAUL CITY"	180	480	190480	1059	376	615	1065	346	617	1065	274	510	1036	686	328	1014	281	703	984
"MN"	2000	1800485	19	"W. ST. PAUL W-1 P-3"	"0"	4	"39A"	77	39	"WEST ST. PAUL CITY"	180	485	190485	765	237	471	773	209	480	775	184	391	743	510	215	725	190	514	704
"MN"	2000	1800490	19	"W. ST. PAUL W-2 P-1"	"0"	4	"39A"	77	39	"WEST ST. PAUL CITY"	180	490	190490	969	339	540	974	330	531	991	269	439	942	613	301	914	274	617	891
"MN"	2000	1800495	19	"W. ST. PAUL W-2 P-2"	"0"	4	"39A"	77	39	"WEST ST. PAUL CITY"	180	495	190495	1201	439	676	1213	405	681	1216	327	541	1179	731	426	1157	346	773	1119
"MN"	2000	1800500	19	"W. ST. PAUL W-2 P-3"	"0"	4	"39A"	77	39	"WEST ST. PAUL CITY"	180	500	190500	1379	453	864	1382	404	874	1390	362	703	1342	890	417	1307	362	900	1262
"MN"	2000	1800505	19	"W. ST. PAUL W-3 P-1"	"0"	4	"39A"	77	39	"WEST ST. PAUL CITY"	180	505	190505	1217	458	679	1222	445	662	1230	359	578	1193	734	426	1160	349	779	1128
"MN"	2000	1800510	19	"W. ST. PAUL W-3 P-2"	"0"	4	"39A"	77	39	"WEST ST. PAUL CITY"	180	510	190510	1292	565	674	1297	535	663	1299	462	538	1254	681	565	1246	445	773	1218
"MN"	2000	1800515	19	"W. ST. PAUL W-3 P-3"	"0"	4	"39A"	77	39	"WEST ST. PAUL CITY"	180	515	190515	1322	598	641	1332	549	672	1335	451	550	1303	718	551	1269	483	749	1232
"MN"	2000	50005	20	"ASHLAND TWP."	"0"	1	"28B"	56	28	"ASHLAND TOWNSHIP"	5	5	200005	206	120	70	210	127	65	202	143	54	209	131	66	197	178	0	178
"MN"	2000	100010	20	"CANISTEO TWP."	"0"	1	"28B"	56	28	"CANISTEO TOWNSHIP"	10	10	200010	361	196	124	349	178	153	350	233	101	350	210	122	332	298	0	298
"MN"	2000	140015	20	"CLAREMONT"	"0"	1	"28B"	56	28	"CLAREMONT CITY"	14	15	200015	204	99	89	201	103	84	205	116	76	204	131	69	200	174	0	174
"MN"	2000	150020	20	"CLAREMONT TWP."	"0"	1	"28B"	56	28	"CLAREMONT TOWNSHIP"	15	20	200020	206	114	76	207	117	71	207	132	64	200	137	61	198	188	0	188
"MN"	2000	250025	20	"CONCORD TWP."	"0"	1	"28B"	56	28	"CONCORD TOWNSHIP"	25	25	200025	311	162	130	311	155	134	308	203	100	307	195	112	307	280	0	280
"MN"	2000	300030	20	"DODGE CENTER"	"0"	1	"28B"	56	28	"DODGE CENTER CITY"	30	30	200030	829	422	348	826	403	367	823	491	293	822	486	301	787	693	0	693
"MN"	2000	350035	20	"ELLINGTON TWP."	"0"	1	"28B"	56	28	"ELLINGTON TOWNSHIP"	35	35	200035	144	81	50	142	77	54	148	96	41	141	103	34	137	126	0	126
"MN"	2000	390040	20	"HAYFIELD"	"0"	1	"28B"	56	28	"HAYFIELD CITY"	39	40	200040	639	257	346	623	253	342	630	342	272	630	347	260	607	535	0	535
"MN"	2000	400045	20	"HAYFIELD TWP."	"0"	1	"28B"	56	28	"HAYFIELD TOWNSHIP"	40	45	200045	211	103	96	214	106	90	215	140	63	215	134	72	206	193	0	193
"MN"	2000	500050	20	"KASSON P-WEST"	"0"	1	"28B"	56	28	"KASSON CITY"	50	50	200050	1530	621	531	1236	596	564	1242	764	432	1228	728	436	1164	1078	0	1078
"MN"	2000	500051	20	"KASSON P-EAST"	"0"	1	"28B"	56	28	"KASSON CITY"	50	51	200051	733	378	305	741	361	335	740	461	249	740	437	266	703	646	0	646
"MN"	2000	540055	20	"MANTORVILLE"	"0"	1	"28B"	56	28	"MANTORVILLE CITY"	54	55	200055	528	269	214	529	275	211	533	333	174	531	339	171	510	468	0	468
"MN"	2000	550060	20	"MANTORVILLE TWP."	"0"	1	"28B"	56	28	"MANTORVILLE TOWNSHIP"	55	60	200060	788	457	284	795	447	273	807	545	224	795	526	232	758	722	0	722
"MN"	2000	650065	20	"MILTON TWP."	"0"	1	"28B"	56	28	"MILTON TOWNSHIP"	65	65	200065	358	191	141	359	177	147	355	224	122	356	198	139	337	315	0	315
"MN"	2000	700070	20	"RIPLEY TWP."	"0"	1	"28B"	56	28	"RIPLEY TOWNSHIP"	70	70	200070	91	54	29	99	63	22	92	71	21	98	75	20	95	88	0	88
"MN"	2000	750075	20	"VERNON TWP."	"0"	1	"31A"	61	31	"VERNON TOWNSHIP"	75	75	200075	304	147	130	302	127	158	301	169	124	307	132	157	289	245	0	245
"MN"	2000	800080	20	"WASIOJA TWP."	"0"	1	"28B"	56	28	"WASIOJA TOWNSHIP"	80	80	200080	428	242	143	422	240	156	428	288	123	421	265	141	406	382	0	382
"MN"	2000	850085	20	"WEST CONCORD"	"0"	1	"28B"	56	28	"WEST CONCORD CITY"	85	85	200085	326	195	167	390	186	170	389	221	159	388	254	124	378	340	0	340
"MN"	2000	900090	20	"WESTFIELD TWP."	"0"	1	"28B"	56	28	"WESTFIELD TOWNSHIP"	90	90	200090	220	105	97	219	107	95	221	129	82	219	113	102	215	183	0	183
"MN"	2000	50005	21	"ALEXANDRIA W-1"	"1"	7	"10B"	20	10	"ALEXANDRIA CITY"	5	5	210005	1009	567	362	1013	498	428	1010	371	572	983	527	452	979	828	0	828
"MN"	2000	50010	21	"ALEXANDRIA W-2"	"2"	7	"10B"	20	10	"ALEXANDRIA CITY"	5	10	210010	779	450	284	782	381	344	788	281	462	777	415	345	760	647	0	647
"MN"	2000	50015	21	"ALEXANDRIA W-3"	"3"	7	"10B"	20	10	"ALEXANDRIA CITY"	5	15	210015	806	451	302	807	393	340	793	271	485	778	416	359	775	632	0	632
"MN"	2000	50020	21	"ALEXANDRIA W-4"	"4"	7	"10B"	20	10	"ALEXANDRIA CITY"	5	20	210020	630	314	265	634	274	294	632	180	388	594	296	302	598	475	0	475
"MN"	2000	50025	21	"ALEXANDRIA W-5"	"5"	7	"10B"	20	10	"ALEXANDRIA CITY"	5	25	210025	757	375	315	768	360	345	752	244	460	732	366	364	730	589	0	589
"MN"	2000	100030	21	"ALEXANDRIA TWP."	"0"	7	"10B"	20	10	"ALEXANDRIA TOWNSHIP"	10	30	210030	2540	1524	887	2558	1393	996	2549	949	1472	2513	1584	890	2474	2114	0	2114
"MN"	2000	150035	21	"BELLE RIVER TWP."	"0"	7	"11B"	22	11	"BELLE RIVER TOWNSHIP"	15	35	210035	193	121	53	203	119	59	191	56	118	190	69	117	186	59	126	185
"MN"	2000	190040	21	"BRANDON"	"0"	7	"10B"	20	10	"BRANDON CITY"	19	40	210040	238	132	88	240	121	97	245	79	146	233	151	81	232	198	0	198
"MN"	2000	200045	21	"BRANDON TWP."	"0"	7	"10B"	20	10	"BRANDON TOWNSHIP"	20	45	210045	354	201	132	360	178	146	356	119	224	349	201	147	348	305	0	305
"MN"	2000	290050	21	"CARLOS"	"0"	7	"10B"	20	10	"CARLOS CITY"	29	50	210050	183	92	76	182	82	82	181	37	131	174	116	57	173	140	0	140
"MN"	2000	300055	21	"CARLOS TWP."	"0"	7	"10B"	20	10	"CARLOS TOWNSHIP"	30	55	210055	1112	683	360	1114	610	408	1110	420	623	1065	716	360	1076	845	0	845
"MN"	2000	390060	21	"EVANSVILLE"	"0"	7	"10A"	19	10	"EVANSVILLE CITY"	39	60	210060	299	162	121	296	135	137	299	85	194	287	170	119	289	234	0	234
"MN"	2000	400065	21	"EVANSVILLE TWP."	"0"	7	"10A"	19	10	"EVANSVILLE TOWNSHIP"	40	65	210065	141	96	35	146	84	48	144	45	81	140	96	42	138	116	0	116
"MN"	2000	500070	21	"FORADA"	"0"	7	"10B"	20	10	"FORADA CITY"	50	70	210070	110	61	45	109	51	52	108	26	74	104	58	44	102	80	0	80
"MN"	2000	550075	21	"GARFIELD"	"0"	7	"10B"	20	10	"GARFIELD CITY"	55	75	210075	145	81	57	151	68	65	153	51	83	138	85	55	140	123	0	123
"MN"	2000	600080	21	"HOLMES CITY TWP."	"0"	7	"13A"	25	13	"HOLMES CITY TOWNSHIP"	60	80	210080	420	249	136	427	232	155	426	156	239	411	253	109	399	273	105	399
"MN"	2000	650085	21	"HUDSON TWP."	"0"	7	"10B"	20	10	"HUDSON TOWNSHIP"	65	85	210085	431	247	145	438	214	177	437	142	253	433	250	164	414	343	0	343
"MN"	2000	700090	21	"IDA TWP."	"0"	7	"10B"	20	10	"IDA TOWNSHIP"	70	90	210090	643	357	242	647	319	287	644	222	389	639	346	284	630	522	0	522
"MN"	2000	750095	21	"KENSINGTON"	"0"	7	"13A"	25	13	"KENSINGTON CITY"	75	95	210095	165	86	64	170	78	70	166	53	102	157	77	37	151	106	33	158
"MN"	2000	800100	21	"LA GRAND TWP."	"0"	7	"10B"	20	10	"LA GRAND TOWNSHIP"	80	100	210100	2374	1416	852	2382	1219	1002	2371	885	1375	2322	1339	989	2328	2004	0	2004
"MN"	2000	850105	21	"LAKE MARY TWP."	"0"	7	"10B"	20	10	"LAKE MARY TOWNSHIP"	85	105	210105	543	299	206	548	288	218	551	166	341	523	309	225	534	440	0	440
"MN"	2000	900110	21	"LEAF VALLEY TWP"	"0"	7	"10A"	19	10	"LEAF VALLEY TOWNSHIP"	90	110	210110	250	143	90	250	134	95	249	87	149	244	155	86	241	192	0	192
"MN"	2000	950115	21	"LUND TWP."	"0"	7	"10A"	19	10	"LUND TOWNSHIP"	95	115	210115	158	80	60	161	76	72	157	55	90	151	85	65	150	124	0	124
"MN"	2000	990120	21	"MILLERVILLE"	"0"	7	"10A"	19	10	"MILLERVILLE CITY"	99	120	210120	68	35	23	71	38	23	69	14	44	68	35	31	66	55	0	55
"MN"	2000	1000125	21	"MILLERVILLE TWP."	"0"	7	"10A"	19	10	"MILLERVILLE TOWNSHIP"	100	125	210125	166	96	56	171	91	66	166	50	110	166	109	56	165	139	0	139
"MN"	2000	1090130	21	"MILTONA"	"0"	7	"10A"	19	10	"MILTONA CITY"	109	130	210130	138	75	51	139	61	60	145	39	89	132	82	49	131	109	0	109
"MN"	2000	1100135	21	"MILTONA TWP."	"0"	7	"10A"	19	10	"MILTONA TOWNSHIP"	110	135	210135	462	243	198	463	228	204	460	157	287	452	247	203	450	353	0	353
"MN"	2000	1200140	21	"MOE TWP."	"0"	7	"10B"	20	10	"MOE TOWNSHIP"	120	140	210140	419	225	169	425	196	193	424	122	273	417	211	199	410	339	0	339
"MN"	2000	1250145	21	"NELSON"	"0"	7	"10B"	20	10	"NELSON CITY"	125	145	210145	111	66	34	111	58	45	112	38	62	108	67	40	107	94	0	94
"MN"	2000	1300150	21	"ORANGE TWP."	"0"	7	"10B"	20	10	"ORANGE TOWNSHIP"	130	150	210150	155	108	34	155	100	46	156	64	81	151	97	51	148	130	0	130
"MN"	2000	1340155	21	"OSAKIS"	"0"	7	"11B"	22	11	"OSAKIS CITY"	134	155	210155	709	312	326	718	278	370	708	173	480	693	172	503	675	182	500	682
"MN"	2000	1350160	21	"OSAKIS TWP."	"0"	7	"11B"	22	11	"OSAKIS TOWNSHIP"	135	160	210160	300	171	103	308	162	120	302	89	194	291	96	189	285	91	194	285
"MN"	2000	1450165	21	"SOLEM TWP."	"0"	7	"13A"	25	13	"SOLEM TOWNSHIP"	145	165	210165	141	82	52	144	75	59	142	50	83	141	78	35	134	95	36	140
"MN"	2000	1500170	21	"SPRUCE HILL TWP."	"0"	7	"11B"	22	11	"SPRUCE HILL TOWNSHIP"	150	170	210170	201	132	52	207	114	72	203	79	110	193	92	93	185	90	99	189
"MN"	2000	1550175	21	"URNESS TWP."	"0"	7	"13A"	25	13	"URNESS TOWNSHIP"	155	175	210175	169	79	77	173	75	82	171	48	111	165	93	47	160	105	49	162
"MN"	2000	50005	22	"BARBER TWP."	"0"	1	"26B"	52	26	"BARBER TOWNSHIP"	5	5	220005	171	112	46	176	103	60	172	124	43	175	123	48	171	70	101	171
"MN"	2000	100010	22	"BLUE EARTH W-1"	"1"	1	"26B"	52	26	"BLUE EARTH CITY"	10	10	220010	579	318	229	578	279	254	577	351	212	577	325	246	571	167	403	570
