state	year	town	ward	precinct	cd	g2006_USH_dv	g2006_USH_rv	g2006_USH_tv	g2006_ATG_dv	g2006_ATG_rv	g2006_ATG_tv	g2006_AUD_dv	g2006_AUD_tv	g2006_GOV_dv	g2006_GOV_rv	g2006_GOV_tv	g2006_SOS_dv	g2006_SOS_tv	g2006_TRE_dv	g2006_TRE_tv	g2006_USS_dv	g2006_USS_rv	g2006_USS_tv
"MA"	2006	"Walpole"		"3"	9	954	304	1258	859	399	1258	969	1146	613	563	1311	1031	1195	1018	1162	815	465	1281
"MA"	2006	"Walpole"		"4"	9	1052	337	1390	960	434	1394	1034	1266	657	648	1449	1116	1310	1110	1296	892	518	1414
"MA"	2006	"Walpole"		"5"	9	625	217	844	572	278	852	620	758	382	435	895	0	791	688	780	507	344	853
"MA"	2006	"Walpole"		"6"	9	877	285	1164	817	374	1191	895	1084	578	545	1238	965	1114	959	1105	755	449	1207
"MA"	2006	"Walpole"		"7"	9	942	360	1306	848	469	1318	961	1186	550	681	1375	1015	1224	1035	1204	786	555	1346
"MA"	2006	"Walpole"		"8"	9	807	390	1199	737	477	1215	858	1078	488	668	1270	921	1102	912	1086	702	536	1239
"MA"	2006	"Waltham"	"1"	"1"	7	811		825	791	320	1111	848	1026	582	481	1157	785	1033	817	1006	743	359	1105
"MA"	2006	"Waltham"	"1"	"2"	7	958		970	869	373	1242	965	1109	677	512	1287	895	1140	914	1097	860	386	1248
"MA"	2006	"Waltham"	"2"	"1"	7	872		883	833	293	1127	880	1041	627	444	1176	838	1064	898	1038	817	321	1138
"MA"	2006	"Waltham"	"2"	"2"	7	672		685	627	198	826	625	770	499	274	863	621	790	633	765	598	238	837
"MA"	2006	"Waltham"	"3"	"1"	7	923		938	863	397	1260	991	1147	599	596	1318	948	1148	930	1122	835	432	1269
"MA"	2006	"Waltham"	"3"	"2"	7	894		907	820	297	1118	889	1040	600	441	1152	852	1060	893	1049	785	330	1118
"MA"	2006	"Waltham"	"4"	"1"	7	959		968	902	365	1267	1026	1181	673	526	1311	961	1190	983	1166	875	398	1274
"MA"	2006	"Waltham"	"4"	"2"	7	284		284	258	76	335	260	312	205	111	344	251	315	268	317	261	76	337
"MA"	2006	"Waltham"	"5"	"1"	7	824		831	781	253	1034	862	989	582	399	1088	860	993	834	970	766	277	1044
"MA"	2006	"Waltham"	"5"	"2"	7	583		589	526	149	675	556	640	455	204	732	516	647	531	632	536	177	713
"MA"	2006	"Waltham"	"6"	"1"	7	689		696	644	208	853	684	800	508	296	893	634	803	643	791	643	221	867
"MA"	2006	"Waltham"	"6"	"2"	7	763		771	723	218	942	721	861	558	324	969	721	894	708	868	692	245	939
"MA"	2006	"Waltham"	"7"	"1"	7	997		1011	966	292	1258	1026	1173	694	492	1312	971	1195	969	1153	935	339	1275
"MA"	2006	"Waltham"	"7"	"2"	7	259		264	241	73	315	245	288	200	99	330	233	292	248	289	233	80	314
"MA"	2006	"Waltham"	"8"	"1"	7	515		526	508	115	623	516	596	410	174	662	461	599	481	594	505	133	638
"MA"	2006	"Waltham"	"8"	"2"	7	720		731	663	201	864	684	824	501	290	890	649	826	668	821	636	238	877
"MA"	2006	"Waltham"	"9"	"1"	7	374		381	361	103	465	352	433	331	124	489	342	441	352	432	370	108	479
"MA"	2006	"Waltham"	"9"	"2"	7	494		500	470	126	596	492	576	381	168	618	475	572	469	563	464	130	594
"MA"	2006	"Ware"		"A"	1	738		896	696	196	893	658	842	536	293	934	728	860	725	863	678	244	922
"MA"	2006	"Ware"		"B"	1	747		942	702	263	965	699	923	516	411	1019	762	943	765	931	667	330	1001
"MA"	2006	"Ware"		"C"	1	925		1152	847	343	1192	831	1103	684	466	1247	953	1153	963	1136	815	405	1221
"MA"	2006	"Wareham"		"1"	4	1050		1073	906	369	1276	934	1209	721	469	1331	1013	1216	1002	1210	901	403	1306
"MA"	2006	"Wareham"		"2"	4	1043		1071	920	370	1291	930	1221	733	431	1342	1008	1227	1010	1236	919	397	1318
"MA"	2006	"Wareham"		"3"	4	963		1001	836	408	1246	880	1138	649	510	1306	940	1173	917	1155	806	476	1286
"MA"	2006	"Wareham"		"4"	4	1007		1030	910	309	1219	917	1154	702	410	1254	992	1161	983	1158	848	398	1246
"MA"	2006	"Wareham"		"5"	4	1124		1153	966	423	1389	970	1311	752	518	1445	1095	1322	1079	1323	936	479	1417
"MA"	2006	"Wareham"		"6"	4	791		824	710	286	996	712	939	525	355	1024	787	950	776	950	667	344	1012
"MA"	2006	"Warren"		"A"	2	983		986	787	401	1188	771	1093	609	497	1230	902	1119	889	1115	752	466	1218
"MA"	2006	"Warren"		"B"	2	346		348	287	112	400	292	378	217	160	418	325	383	322	379	292	123	416
"MA"	2006	"Warwick"		"1"	1	260		309	233	71	304	227	288	221	73	321	232	301	241	295	231	88	319
"MA"	2006	"Washington"		"1"	1	188		244	190	48	239	174	228	188	47	250	188	229	191	235	186	64	250
"MA"	2006	"Watertown"		"1"	7	671		680	587	217	805	618	730	490	253	827	591	754	596	734	627	185	814
"MA"	2006	"Watertown"		"10"	7	854		872	769	297	1069	867	1005	616	355	1093	875	1031	876	1004	823	265	1090
"MA"	2006	"Watertown"		"11"	7	776		786	702	273	975	768	896	540	344	997	754	915	761	892	713	254	977
"MA"	2006	"Watertown"		"12"	7	755		766	726	242	970	775	895	592	293	996	748	909	777	904	736	250	987
"MA"	2006	"Watertown"		"2"	7	734		744	676	179	856	667	792	566	231	888	673	817	682	813	706	161	869
"MA"	2006	"Watertown"		"3"	7	840		853	776	215	991	770	929	689	245	1035	765	967	759	947	831	184	1017
"MA"	2006	"Watertown"		"4"	7	950		959	918	234	1152	880	1043	820	280	1195	819	1097	839	1048	935	233	1171
"MA"	2006	"Watertown"		"5"	7	824		835	753	204	958	731	874	647	246	989	681	916	702	898	771	204	975
"MA"	2006	"Watertown"		"6"	7	747		762	710	182	895	702	840	607	223	925	689	866	699	848	714	192	911
"MA"	2006	"Watertown"		"7"	7	952		960	921	269	1192	938	1086	759	375	1231	929	1131	942	1108	908	293	1204
"MA"	2006	"Watertown"		"8"	7	900		919	833	295	1129	897	1051	691	350	1167	836	1072	845	1048	854	276	1132
"MA"	2006	"Watertown"		"9"	7	507		518	447	170	619	490	575	393	186	652	475	590	460	576	480	159	641
"MA"	2006	"Wayland"		"1"	5	1188		1219	1145	383	1529	1116	1315	952	549	1592	1079	1400	1113	1356	1097	459	1561
"MA"	2006	"Wayland"		"2"	7	1185		1208	1112	385	1499	1080	1341	911	499	1569	1064	1405	1079	1364	1103	431	1536
"MA"	2006	"Wayland"		"3"	5	1123		1143	1074	330	1404	1074	1256	897	456	1455	1018	1297	1063	1260	1041	381	1423
"MA"	2006	"Wayland"		"4"	5	1295		1325	1233	451	1687	1221	1418	1015	657	1768	1222	1540	1269	1478	1148	563	1717
"MA"	2006	"Webster"		"1"	2	636		646	559	196	755	561	731	439	249	784	620	747	611	741	544	226	772
"MA"	2006	"Webster"		"2"	2	402		405	354	130	484	338	461	303	136	499	365	462	378	463	347	144	491
"MA"	2006	"Webster"		"3"	2	690		701	601	229	831	586	797	466	290	866	651	808	649	804	580	269	850
"MA"	2006	"Webster"		"4"	2	971		986	804	460	1267	856	1154	617	568	1337	939	1188	933	1180	754	540	1298
"MA"	2006	"Webster"		"5"	2	773		787	692	273	967	693	897	528	344	999	765	922	731	921	640	337	980
"MA"	2006	"Wellesley"		"A"	4	1404		1419	1286	500	1786	1347	1572	1101	645	1840	1289	1629	1346	1601	1227	570	1797
"MA"	2006	"Wellesley"		"B"	4	1362		1382	1258	510	1768	1323	1557	1068	653	1831	1279	1606	1310	1578	1247	542	1789
"MA"	2006	"Wellesley"		"C"	4	1216		1255	1037	728	1766	1200	1428	848	917	1840	1228	1522	1236	1474	984	801	1785
"MA"	2006	"Wellesley"		"D"	4	1244		1277	1158	422	1580	1206	1400	986	566	1625	1162	1463	1201	1427	1146	446	1592
"MA"	2006	"Wellesley"		"E"	4	1317		1352	1184	553	1738	1243	1481	963	750	1815	1217	1555	1254	1498	1155	608	1768
"MA"	2006	"Wellesley"		"F"	4	1074		1089	975	450	1425	1045	1188	804	572	1488	1003	1267	1043	1229	964	469	1435
"MA"	2006	"Wellesley"		"G"	4	701		708	650	171	821	630	730	590	234	867	602	775	619	743	657	193	850
"MA"	2006	"Wellfleet"		"1"	10	1210	362	1672	1245	384	1630	1201	1496	1075	451	1689	1264	1567	1210	1534	1246	426	1672
"MA"	2006	"Wendell"		"1"	1	360		407	371	29	400	287	368	348	36	417	224	395	244	382	367	44	411
"MA"	2006	"Wenham"		"1"	6	967	783	1750	1045	694	1739	1184	1489	769	904	1782	1258	1569	1281	1549	964	784	1749
"MA"	2006	"Westborough"		"1"	3	812		818	679	293	972	726	895	545	376	1008	727	909	753	904	662	319	982
"MA"	2006	"Westborough"		"2"	3	913		921	739	382	1123	816	1019	606	472	1165	833	1053	862	1062	735	410	1147
"MA"	2006	"Westborough"		"3"	3	963		965	818	309	1127	842	1055	653	419	1179	876	1081	882	1070	778	369	1148
"MA"	2006	"Westborough"		"4"	3	1236		1249	1047	529	1576	1162	1405	817	701	1643	1166	1458	1220	1435	1003	590	1593
"MA"	2006	"Westborough"		"5"	3	1230		1242	993	576	1569	1128	1389	770	710	1609	1106	1419	1175	1413	961	610	1573
"MA"	2006	"Westfield"	"1"	"A"	1	735		1096	739	358	1097	751	1010	597	442	1162	809	1031	812	1029	652	472	1124
"MA"	2006	"Westfield"	"1"	"B"	1	710		979	654	312	967	662	899	532	402	1030	724	896	729	900	639	378	1018
"MA"	2006	"Westfield"	"2"	"A"	1	412		543	403	136	540	382	503	338	175	573	423	520	407	510	380	172	554
"MA"	2006	"Westfield"	"2"	"B"	1	645		907	633	279	912	632	832	516	351	955	688	849	672	842	578	355	933
"MA"	2006	"Westfield"	"3"	"A"	1	374		500	368	131	500	328	472	304	146	522	386	487	381	481	345	160	506
"MA"	2006	"Westfield"	"3"	"B"	1	733		1039	704	319	1023	693	929	608	373	1088	776	958	749	947	668	387	1056
"MA"	2006	"Westfield"	"4"	"A"	1	410		569	368	210	578	392	520	298	263	615	434	535	428	538	353	242	597
"MA"	2006	"Westfield"	"4"	"B"	1	938		1343	893	459	1354	926	1220	731	596	1461	1008	1260	986	1242	819	583	1408
"MA"	2006	"Westfield"	"5"	"A"	1	797		1169	764	417	1182	806	1076	601	537	1249	918	1113	884	1093	666	544	1210
"MA"	2006	"Westfield"	"5"	"B"	1	869		1325	809	528	1337	933	1212	618	693	1434	1036	1225	1009	1219	770	620	1390
"MA"	2006	"Westfield"	"6"	"A"	1	800		1127	726	395	1121	786	1038	541	498	1175	868	1053	862	1055	687	470	1159
"MA"	2006	"Westfield"	"6"	"B"	1	626		881	594	323	918	637	820	459	418	951	681	835	708	850	527	404	933
"MA"	2006	"Westford"		"1"	5	1038		1062	939	474	1414	992	1223	640	723	1474	1061	1299	1060	1263	834	605	1440
"MA"	2006	"Westford"		"2"	5	1092		1105	969	463	1432	985	1258	656	692	1485	1065	1315	1047	1287	884	561	1446
"MA"	2006	"Westford"		"3"	5	1168		1177	1031	535	1568	1105	1373	719	760	1610	1184	1438	1177	1406	939	633	1576
"MA"	2006	"Westford"		"4"	5	1195		1217	1014	529	1543	1071	1343	727	772	1613	1158	1412	1133	1370	933	640	1575
"MA"	2006	"Westford"		"5"	5	1268		1287	1131	522	1656	1154	1461	803	739	1697	1207	1502	1223	1484	1023	632	1656
"MA"	2006	"Westford"		"6"	5	1016		1037	871	474	1345	928	1206	557	733	1389	1034	1261	1032	1235	786	570	1356
"MA"	2006	"Westhampton"		"1"	1	608		834	574	246	821	571	761	483	304	871	595	781	613	768	546	298	844
"MA"	2006	"Westminster"		"1"	1	1041		1493	985	559	1544	1060	1411	755	647	1587	1154	1444	1170	1433	925	637	1564
"MA"	2006	"Westminster"		"2"	1	1042		1488	972	564	1538	1056	1410	717	707	1613	1118	1446	1130	1435	893	686	1581
"MA"	2006	"Weston"		"1"	7	1055		1081	949	467	1417	1008	1216	785	596	1465	987	1275	1018	1243	913	518	1433
"MA"	2006	"Weston"		"2"	7	856		879	789	400	1190	848	1006	638	533	1248	810	1078	836	1038	762	456	1221
"MA"	2006	"Weston"		"3"	7	775		785	684	387	1071	755	887	513	495	1101	753	947	750	900	643	432	1075
"MA"	2006	"Weston"		"4"	7	900		915	787	451	1240	873	1056	611	586	1271	834	1092	867	1064	772	473	1249
"MA"	2006	"Westport"		"A"	4	929		929	861	233	1094	822	1030	710	333	1143	892	1051	879	1029	846	283	1129
"MA"	2006	"Westport"		"B"	4	1055		1055	901	415	1316	854	1145	765	532	1398	880	1225	897	1180	883	484	1367
"MA"	2006	"Westport"		"C"	4	782		782	712	190	902	684	862	637	257	952	734	865	731	863	702	238	940
"MA"	2006	"Westport"		"D"	4	796		796	694	256	950	691	898	605	341	1020	761	920	761	909	705	302	1007
"MA"	2006	"Westport"		"E"	4	1034		1034	884	391	1275	843	1119	778	480	1335	871	1190	901	1151	860	446	1306
"MA"	2006	"Westwood"		"1"	9	1092	464	1556	1062	549	1611	1210	1413	763	773	1669	1246	1484	1244	1458	998	620	1618
"MA"	2006	"Westwood"		"2"	9	1233	397	1630	1139	532	1671	1262	1496	808	780	1753	1283	1554	1318	1536	1079	619	1698
"MA"	2006	"Westwood"		"3"	9	1161	517	1678	1168	570	1738	1275	1519	836	807	1785	1345	1580	1322	1560	1092	650	1742
"MA"	2006	"Westwood"		"4"	9	1043	448	1491	986	568	1554	1133	1386	618	842	1611	1170	1419	1175	1401	928	622	1550
"MA"	2006	"Weymouth"		"1"	10	769	226	1069	772	288	1063	788	1001	547	414	1090	893	1023	892	1039	728	331	1065
"MA"	2006	"Weymouth"		"10"	10	595	175	796	592	205	799	592	748	396	302	817	658	757	654	755	568	236	804
"MA"	2006	"Weymouth"		"11"	10	815	285	1169	801	353	1154	849	1070	570	479	1195	915	1084	933	1092	767	393	1166
"MA"	2006	"Weymouth"		"12"	10	925	286	1280	909	347	1256	955	1167	627	539	1310	1040	1189	1060	1201	853	413	1268
"MA"	2006	"Weymouth"		"13"	10	564	194	798	593	205	798	606	741	425	302	813	653	742	672	760	540	255	795
"MA"	2006	"Weymouth"		"14"	10	695	252	996	701	285	986	744	915	487	432	1024	813	941	821	953	672	328	1001
"MA"	2006	"Weymouth"		"15"	10	957	306	1322	937	384	1321	1033	1214	619	609	1364	1123	1265	1129	1270	875	464	1342
"MA"	2006	"Weymouth"		"16"	10	889	341	1311	916	390	1308	953	1170	605	615	1361	1070	1213	1080	1222	818	511	1330
"MA"	2006	"Weymouth"		"17"	10	668	192	905	663	232	895	688	830	482	341	915	753	851	766	849	617	274	892
"MA"	2006	"Weymouth"		"18"	10	781	302	1148	786	360	1148	860	1060	512	546	1190	927	1080	961	1100	726	443	1171
"MA"	2006	"Weymouth"		"2"	10	843	299	1208	875	326	1202	918	1117	567	517	1234	964	1127	995	1136	791	413	1206
"MA"	2006	"Weymouth"		"3"	10	946	286	1296	933	335	1271	959	1182	602	572	1319	1043	1206	1073	1236	873	403	1282
"MA"	2006	"Weymouth"		"4"	10	798	313	1179	798	363	1161	843	1084	529	524	1201	940	1097	948	1102	751	425	1178
"MA"	2006	"Weymouth"		"5"	10	715	211	987	735	249	984	729	923	530	342	999	810	927	797	934	708	287	997
"MA"	2006	"Weymouth"		"6"	10	939	278	1285	936	343	1280	988	1191	624	540	1324	1059	1210	1094	1230	882	404	1287
"MA"	2006	"Weymouth"		"7"	10	830	327	1230	852	366	1218	922	1127	574	530	1257	984	1149	1007	1167	798	441	1241
"MA"	2006	"Weymouth"		"8"	10	711	220	988	715	261	976	735	923	513	364	1021	803	943	822	954	685	316	1002
"MA"	2006	"Weymouth"		"9"	10	883	313	1248	886	357	1243	962	1151	576	549	1278	1028	1169	1048	1171	829	420	1251
"MA"	2006	"Whately"		"1"	1	504		762	566	174	740	542	692	516	216	791	531	722	549	713	578	198	777
"MA"	2006	"Whitman"		"1"	9	957	331	1289	935	369	1305	946	1228	629	518	1340	1058	1250	1081	1258	883	427	1319
"MA"	2006	"Whitman"		"2"	9	777	363	1140	778	386	1165	827	1076	451	594	1203	916	1090	942	1093	729	457	1187
"MA"	2006	"Whitman"		"3"	9	861	381	1243	824	422	1246	868	1157	551	551	1299	960	1165	977	1171	780	490	1273
"MA"	2006	"Whitman"		"4"	9	883	403	1287	876	418	1295	922	1209	572	586	1350	1004	1222	1063	1240	807	514	1321
"MA"	2006	"Wilbraham"		"A"	2	1200		1232	981	509	1492	1096	1350	765	681	1552	1147	1370	1154	1360	913	597	1514
"MA"	2006	"Wilbraham"		"B"	2	1207		1217	925	593	1518	1089	1359	694	782	1610	1158	1390	1139	1371	871	690	1562
"MA"	2006	"Wilbraham"		"C"	2	1121		1137	859	612	1474	1017	1295	626	807	1552	1057	1335	1056	1325	792	698	1494
"MA"	2006	"Wilbraham"		"D"	2	1268		1299	1002	585	1588	1173	1454	742	824	1700	1203	1472	1230	1462	904	742	1649
"MA"	2006	"Williamsburg"		"1"	1	990		1247	976	232	1208	873	1130	937	247	1274	799	1185	863	1159	979	268	1250
"MA"	2006	"Williamstown"		"1"	1	982		1156	1012	178	1190	907	1060	936	254	1216	921	1093	939	1095	937	263	1201
"MA"	2006	"Williamstown"		"2"	1	338		371	340	37	378	295	333	335	37	385	293	351	296	342	330	46	377
"MA"	2006	"Williamstown"		"3"	1	1052		1193	1075	129	1205	970	1105	1010	194	1240	983	1144	998	1127	1038	193	1231
"MA"	2006	"Wilmington"		"1"	6	940	379	1320	956	403	1360	991	1229	633	614	1390	1092	1245	1042	1234	883	476	1360
"MA"	2006	"Wilmington"		"2"	6	918	482	1400	945	487	1432	1007	1286	592	733	1472	1095	1342	1056	1312	851	580	1433
"MA"	2006	"Wilmington"		"3"	6	958	458	1417	1014	434	1448	1033	1315	665	704	1497	1162	1357	1112	1326	891	555	1447
"MA"	2006	"Wilmington"		"4"	6	979	456	1437	1005	476	1481	1055	1317	666	713	1516	1143	1359	1140	1337	898	578	1479
"MA"	2006	"Wilmington"		"5"	6	1101	388	1489	1128	397	1525	1123	1392	713	682	1577	1238	1584	1228	1416	1019	516	1537
"MA"	2006	"Wilmington"		"6"	6	872	390	1263	888	405	1293	948	1170	590	593	1334	1010	1195	997	1174	813	477	1293
"MA"	2006	"Winchendon"		"1"	1	632		827	554	284	840	576	778	483	312	874	639	788	641	781	545	311	859
"MA"	2006	"Winchendon"		"2"	1	791		1054	660	422	1082	727	991	543	452	1128	791	1011	805	1006	677	437	1114
"MA"	2006	"Winchendon"		"3"	1	732		952	632	347	980	696	920	539	353	995	731	911	742	910	607	374	985
"MA"	2006	"Winchester"		"1"	7	949		961	844	396	1240	869	1057	712	452	1278	881	1124	914	1094	848	388	1237
"MA"	2006	"Winchester"		"2"	7	697		718	600	312	912	634	795	469	377	939	637	825	648	808	617	305	924
"MA"	2006	"Winchester"		"3"	7	1018		1038	970	373	1343	912	1118	796	448	1385	902	1212	911	1172	933	396	1330
"MA"	2006	"Winchester"		"4"	7	984		1006	938	441	1381	945	1142	729	571	1412	961	1225	974	1175	910	456	1368
"MA"	2006	"Winchester"		"5"	7	845		869	765	501	1266	823	1004	605	607	1309	827	1087	860	1044	768	504	1273
"MA"	2006	"Winchester"		"6"	7	842		868	718	548	1266	852	1037	542	660	1312	843	1087	846	1049	697	561	1261
"MA"	2006	"Winchester"		"7"	7	848		881	836	467	1303	844	1037	655	574	1338	843	1112	874	1081	779	515	1301
"MA"	2006	"Winchester"		"8"	7	772		794	704	303	1007	703	891	514	355	1023	733	909	725	893	701	308	1012
"MA"	2006	"Windsor"		"1"	1	304		391	298	86	384	284	365	290	91	404	302	370	297	368	292	108	400
"MA"	2006	"Winthrop"		"1"	7	848		855	783	297	1080	853	1037	510	500	1150	851	1019	827	1003	756	344	1102
"MA"	2006	"Winthrop"		"2"	7	889		901	857	298	1156	930	1081	577	530	1218	931	1074	911	1065	820	352	1172
"MA"	2006	"Winthrop"		"3"	7	773		790	718	248	966	708	903	518	385	1003	737	900	734	887	685	294	980
"MA"	2006	"Winthrop"		"4"	7	865		870	792	289	1081	842	1018	604	389	1121	847	1031	818	1012	803	283	1086
"MA"	2006	"Winthrop"		"5"	7	890		906	843	326	1170	899	1101	596	488	1235	932	1105	905	1076	826	360	1187
"MA"	2006	"Winthrop"		"6"	7	767		778	711	211	923	705	880	540	324	981	706	887	720	890	720	230	951
"MA"	2006	"Woburn"	"1"	"1"	7	690		697	656	272	928	681	842	439	404	941	725	858	712	846	623	300	923
"MA"	2006	"Woburn"	"1"	"2"	7	838		846	771	291	1062	799	980	519	430	1083	835	987	829	976	733	317	1051
"MA"	2006	"Woburn"	"2"	"1"	7	814		816	809	244	1054	779	967	568	370	1076	842	980	833	967	744	312	1056
"MA"	2006	"Woburn"	"2"	"2"	7	480		482	441	174	615	418	568	304	246	637	491	586	478	580	417	198	615
"MA"	2006	"Woburn"	"3"	"1"	7	743		752	710	271	981	704	871	474	418	1017	789	909	778	895	653	323	977
"MA"	2006	"Woburn"	"3"	"2"	7	876		879	837	348	1185	838	1034	562	526	1209	936	1090	902	1065	771	403	1174
"MA"	2006	"Woburn"	"4"	"1"	7	931		944	887	358	1245	880	1107	544	587	1283	983	1144	976	1141	782	461	1244
"MA"	2006	"Woburn"	"4"	"2"	7	653		658	619	231	850	634	774	437	326	868	688	798	692	786	576	270	850
"MA"	2006	"Woburn"	"5"	"1"	7	672		677	631	253	884	621	794	435	363	900	691	814	684	800	599	280	879
"MA"	2006	"Woburn"	"5"	"2"	7	781		796	750	292	1043	757	940	502	453	1070	847	960	828	949	695	334	1032
"MA"	2006	"Woburn"	"6"	"1"	7	569		572	534	211	745	539	677	366	331	772	584	696	581	678	481	274	755
"MA"	2006	"Woburn"	"6"	"2"	7	707		708	663	272	936	676	853	433	411	966	727	854	713	842	625	312	939
"MA"	2006	"Woburn"	"7"	"1"	7	856		856	822	378	1200	866	1060	532	557	1221	911	1093	907	1084	763	439	1202
"MA"	2006	"Woburn"	"7"	"2"	7	902		907	844	385	1229	912	1103	500	596	1244	959	1143	955	1118	780	431	1211
"MA"	2006	"Worcester"	"1"	"1"	3	1134		1151	1023	337	1360	981	1209	935	391	1430	1029	1272	1037	1250	982	407	1389
"MA"	2006	"Worcester"	"1"	"2"	3	1290		1303	1175	374	1549	1183	1403	1010	468	1604	1201	1454	1257	1439	1115	439	1555
"MA"	2006	"Worcester"	"1"	"3"	3	723		738	658	263	923	651	767	565	317	956	640	833	674	815	616	301	917
"MA"	2006	"Worcester"	"1"	"4"	3	1209		1228	1086	282	1369	1055	1226	1035	327	1448	1012	1302	1090	1275	1068	337	1409
"MA"	2006	"Worcester"	"1"	"5"	3	1040		1058	924	282	1207	921	1116	793	333	1242	983	1146	964	1131	877	345	1224
"MA"	2006	"Worcester"	"10"	"1"	3	453		461	404	96	501	370	462	386	101	529	371	477	372	471	416	100	517
"MA"	2006	"Worcester"	"10"	"2"	3	360		366	329	82	412	320	388	327	77	432	334	405	329	393	338	83	421
"MA"	2006	"Worcester"	"10"	"3"	3	407		416	369	75	444	344	415	366	73	471	356	429	352	426	391	69	460
"MA"	2006	"Worcester"	"10"	"4"	3	233		234	212	36	248	192	235	214	30	256	213	243	199	242	225	23	249
"MA"	2006	"Worcester"	"10"	"5"	3	326		329	287	50	338	260	311	334	25	377	277	327	269	324	325	31	357
"MA"	2006	"Worcester"	"2"	"1"	3	968		980	826	288	1115	862	1041	723	341	1156	934	1075	907	1060	815	304	1121
"MA"	2006	"Worcester"	"2"	"2"	3	1080		1094	971	259	1233	951	1151	848	311	1262	1012	1174	999	1175	924	321	1246
"MA"	2006	"Worcester"	"2"	"3"	3	913		928	796	263	1059	803	980	711	303	1102	853	995	846	984	782	293	1075
"MA"	2006	"Worcester"	"2"	"4"	3	905		915	768	214	984	791	932	795	172	1034	851	952	824	938	829	174	1005
"MA"	2006	"Worcester"	"2"	"5"	3	418		422	351	39	393	324	370	412	30	451	361	386	358	386	402	32	435
"MA"	2006	"Worcester"	"3"	"1"	3	906		928	835	263	1098	792	1006	743	296	1132	846	1044	863	1037	790	325	1115
"MA"	2006	"Worcester"	"3"	"2"	3	279		283	240	86	326	238	299	228	86	342	259	310	255	310	255	80	335
"MA"	2006	"Worcester"	"3"	"3"	3	611		616	541	140	681	523	640	492	137	697	563	658	551	652	548	142	692
"MA"	2006	"Worcester"	"3"	"4"	3	391		396	331	90	424	319	400	332	77	441	347	407	333	403	350	79	432
"MA"	2006	"Worcester"	"3"	"5"	3	806		814	681	212	894	680	835	638	212	926	734	867	713	846	687	221	908
"MA"	2006	"Worcester"	"4"	"1"	3	448		452	385	101	488	406	475	402	82	517	427	475	415	466	429	72	502
"MA"	2006	"Worcester"	"4"	"2"	3	607		613	503	190	693	556	658	496	175	723	582	666	571	656	533	164	698
"MA"	2006	"Worcester"	"4"	"3"	3	365		367	324	69	393	306	366	376	46	435	337	375	333	377	352	47	399
"MA"	2006	"Worcester"	"4"	"4"	3	626		633	520	217	737	597	695	513	204	777	615	698	595	691	554	195	750
"MA"	2006	"Worcester"	"4"	"5"	3	864		877	752	244	998	780	929	703	233	1028	813	948	787	937	783	218	1002
"MA"	2006	"Worcester"	"5"	"1"	3	547		554	459	157	616	487	593	446	136	646	513	594	501	591	507	122	631
"MA"	2006	"Worcester"	"5"	"2"	3	842		854	707	255	962	790	908	679	220	996	829	924	811	918	770	203	973
"MA"	2006	"Worcester"	"5"	"3"	3	952		969	816	347	1164	890	1087	770	344	1202	931	1102	914	1085	820	342	1164
"MA"	2006	"Worcester"	"5"	"4"	3	941		956	781	344	1126	880	1044	732	308	1156	917	1065	884	1042	818	301	1121
"MA"	2006	"Worcester"	"5"	"5"	3	866		880	699	302	1004	788	947	700	254	1043	816	938	824	946	784	226	1012
"MA"	2006	"Worcester"	"6"	"1"	3	350		355	305	87	392	303	360	292	74	402	328	375	321	375	336	57	393
"MA"	2006	"Worcester"	"6"	"2"	3	475		476	396	126	522	414	500	392	102	536	450	508	421	505	427	99	527
"MA"	2006	"Worcester"	"6"	"3"	3	513		519	438	121	559	448	538	409	112	578	480	551	475	549	456	111	567
"MA"	2006	"Worcester"	"6"	"4"	3	293		301	264	87	351	270	333	217	105	357	278	339	281	333	255	94	349
"MA"	2006	"Worcester"	"6"	"5"	3	796		801	622	246	869	644	801	629	241	947	706	826	673	816	687	226	913
"MA"	2006	"Worcester"	"7"	"1"	3	904		915	814	228	1042	796	951	779	262	1112	841	978	828	966	824	233	1059
