state	year	fips_pct	fips_cnty	precinct_code	county	precinct	cd	ld	g2006_REG_tv	g2006_BALL_tv	g2006_USS_rv	g2006_USS_dv	g2006_USS_tv	g2006_USH_rv	g2006_USH_dv	g2006_USH_tv
"VA"	2006	69203	51069	203	"FREDERICK COUNTY"	"REDLAND"	10	29	2670	1376	927	426	1368	964	370	1356
"VA"	2006	69301	51069	301	"FREDERICK COUNTY"	"CLEAR BROOK"	10	29	1390	663	431	221	660	454	189	656
"VA"	2006	69302	51069	302	"FREDERICK COUNTY"	"NEFFS TOWN"	10	29	2205	876	543	313	872	581	256	862
"VA"	2006	69303	51069	303	"FREDERICK COUNTY"	"WHITE HALL"	10	29	3022	1546	1003	515	1536	1090	409	1522
"VA"	2006	69401	51069	401	"FREDERICK COUNTY"	"CARPERS VALLEY"	10	29	2206	1200	727	455	1193	803	369	1191
"VA"	2006	69402	51069	402	"FREDERICK COUNTY"	"SHENANDOAH"	10	29	1334	655	424	214	647	461	177	648
"VA"	2006	69403	51069	403	"FREDERICK COUNTY"	"PARKINS MILL"	10	18	4342	2205	1329	835	2189	1474	670	2175
"VA"	2006	69501	51069	501	"FREDERICK COUNTY"	"STEPHENS CITY"	10	18	1874	1036	623	401	1031	684	319	1022
"VA"	2006	69502	51069	502	"FREDERICK COUNTY"	"NEWTOWN"	10	18	2289	1118	703	398	1116	772	322	1110
"VA"	2006	69503	51069	503	"FREDERICK COUNTY"	"CANTERBURG"	10	18	2211	998	596	376	991	639	335	992
"VA"	2006	69601	51069	601	"FREDERICK COUNTY"	"MILLBROOK"	10	29	1784	886	534	339	886	575	287	878
"VA"	2006	69602	51069	602	"FREDERICK COUNTY"	"ASH HOLLOW"	10	29	2268	973	559	399	967	612	335	966
"VA"	2006	69603	51069	603	"FREDERICK COUNTY"	"GREENWOOD"	10	29	2702	1375	802	549	1365	879	461	1361
"VA"	2006	71101	51071	101	"GILES COUNTY"	"GLEN LYN"	9	6	191	89	50	36	88	19	65	84
"VA"	2006	71102	51071	102	"GILES COUNTY"	"RICH CREEK"	9	6	820	366	199	146	352	109	239	348
"VA"	2006	71103	51071	103	"GILES COUNTY"	"NARROWS"	9	6	2322	1112	573	503	1085	281	794	1076
"VA"	2006	71201	51071	201	"GILES COUNTY"	"PEARISBURG"	9	6	2925	1518	867	593	1475	429	1020	1449
"VA"	2006	71202	51071	202	"GILES COUNTY"	"STAFFORDSVILLE"	9	6	507	273	152	111	264	78	185	263
"VA"	2006	71203	51071	203	"GILES COUNTY"	"WHITE GATE"	9	6	256	160	100	48	156	50	99	149
"VA"	2006	71301	51071	301	"GILES COUNTY"	"EGGLESTON"	9	6	809	460	232	214	449	128	325	453
"VA"	2006	71302	51071	302	"GILES COUNTY"	"PEMBROKE"	9	6	1931	1033	490	510	1010	223	784	1007
"VA"	2006	71303	51071	303	"GILES COUNTY"	"NEWPORT"	9	12	1092	653	304	328	643	159	477	636
"VA"	2006	73101	51073	101	"GLOUCESTER COUNTY"	"HARCUM"	1	98	1650	862	527	316	857	622	219	854
"VA"	2006	73102	51073	102	"GLOUCESTER COUNTY"	"SALEM"	1	98	1417	687	409	265	683	465	198	674
"VA"	2006	73103	51073	103	"GLOUCESTER COUNTY"	"BETHEL"	1	98	1547	762	468	279	758	550	193	754
"VA"	2006	73201	51073	201	"GLOUCESTER COUNTY"	"COURTHOUSE"	1	98	2218	1186	666	492	1177	785	368	1169
"VA"	2006	73202	51073	202	"GLOUCESTER COUNTY"	"BOTETOURT"	1	98	2541	1250	758	461	1242	842	362	1234
"VA"	2006	73301	51073	301	"GLOUCESTER COUNTY"	"WHITE MARSH"	1	98	2939	1420	853	538	1412	991	394	1403
"VA"	2006	73302	51073	302	"GLOUCESTER COUNTY"	"ROANES"	1	98	1885	1033	588	403	1018	697	293	1010
"VA"	2006	73401	51073	401	"GLOUCESTER COUNTY"	"HAYES"	1	98	2940	1411	861	526	1407	988	392	1399
"VA"	2006	73402	51073	402	"GLOUCESTER COUNTY"	"SARAH'S CREEK"	1	98	1411	815	462	346	815	554	244	808
"VA"	2006	73501	51073	501	"GLOUCESTER COUNTY"	"ACHILLES"	1	98	2411	1325	846	457	1322	971	336	1321
"VA"	2006	73502	51073	502	"GLOUCESTER COUNTY"	"TIMBERNECK"	1	98	1685	807	474	316	801	556	234	798
"VA"	2006	740038	51740	38	"PORTSMOUTH CITY"	"THIRTY EIGHT"	3		3282	1189	238	913	1178		1002	1057
"VA"	2006	75101	51075	101	"GOOCHLAND COUNTY"	"FIFE"	7	56	1039	577	302	253	565	308	245	562
"VA"	2006	75102	51075	102	"GOOCHLAND COUNTY"	"HADENSVILLE"	7	56	1474	880	495	362	871	534	313	860
"VA"	2006	75201	51075	201	"GOOCHLAND COUNTY"	"THREE SQUARE"	7	56	541	326	149	171	321	157	138	304
"VA"	2006	75202	51075	202	"GOOCHLAND COUNTY"	"SANDY HOOK"	7	56	2309	1420	736	627	1389	808	541	1385
"VA"	2006	75301	51075	301	"GOOCHLAND COUNTY"	"GOOCHLAND COURT HOUSE"	7	56	1879	1210	679	498	1189	752	409	1183
"VA"	2006	75401	51075	401	"GOOCHLAND COUNTY"	"CROZIER"	7	56	374	263	159	97	261	182	72	256
"VA"	2006	75402	51075	402	"GOOCHLAND COUNTY"	"CENTERVILLE"	7	56	2490	1616	1066	524	1598	1142	406	1577
"VA"	2006	75501	51075	501	"GOOCHLAND COUNTY"	"MANAKIN"	7	56	3519	2357	1584	727	2337	1771	514	2312
"VA"	2006	77101	51077	101	"GRAYSON COUNTY"	"BRIDLE CREEK"	9	5	382	205	118	92	216	97	121	218
"VA"	2006	77102	51077	102	"GRAYSON COUNTY"	"FLATRIDGE"	9	5	271	153	91	69	165	80	86	166
"VA"	2006	77103	51077	103	"GRAYSON COUNTY"	"GRANT"	9	5	440	258	145	110	262	105	161	266
"VA"	2006	77104	51077	104	"GRAYSON COUNTY"	"MOUTH OF WILSON"	9	5	317	167	98	76	176	79	97	176
"VA"	2006	77105	51077	105	"GRAYSON COUNTY"	"MOUNT ROGERS"	9	5	469	203	118	88	213	73	141	214
"VA"	2006	77106	51077	106	"GRAYSON COUNTY"	"RUGBY"	9	5	340	169	110	62	173	78	95	173
"VA"	2006	77107	51077	107	"GRAYSON COUNTY"	"TROUTDALE"	9	5	237	115	70	50	121	53	68	121
"VA"	2006	77201	51077	201	"GRAYSON COUNTY"	"COMERS ROCK"	9	5	313	202	123	82	210	99	111	210
"VA"	2006	77202	51077	202	"GRAYSON COUNTY"	"ELK CREEK"	9	5	584	363	235	139	376	174	200	375
"VA"	2006	77203	51077	203	"GRAYSON COUNTY"	"INDEPENDENCE"	9	5	1896	1066	637	473	1123	537	591	1128
"VA"	2006	77301	51077	301	"GRAYSON COUNTY"	"BAYWOOD"	9	5	1013	538	328	209	543	256	296	552
"VA"	2006	77302	51077	302	"GRAYSON COUNTY"	"FAIRVIEW"	9	5	1486	821	530	313	853	410	435	845
"VA"	2006	77401	51077	401	"GRAYSON COUNTY"	"FRIES"	9	5	635	307	161	148	314	145	170	315
"VA"	2006	77402	51077	402	"GRAYSON COUNTY"	"PROVIDENCE"	9	5	1304	631	430	202	643	360	286	646
"VA"	2006	77403	51077	403	"GRAYSON COUNTY"	"OLDTOWN"	9	5	445	220	124	95	221	99	124	223
"VA"	2006	79101	51079	101	"GREENE COUNTY"	"DYKE"	5	58	1029	546	362	195	563	370	185	563
"VA"	2006	79102	51079	102	"GREENE COUNTY"	"SWIFT RUN"	5	58	2071	996	661	343	1011	655	327	994
"VA"	2006	79201	51079	201	"GREENE COUNTY"	"RUCKERSVILLE"	5	58	3679	1950	1208	782	2013	1250	725	2004
"VA"	2006	79301	51079	301	"GREENE COUNTY"	"STANARDSVILLE"	5	58	3208	1692	1079	635	1736	1111	594	1734
"VA"	2006	81078	51810	78	"VIRGINIA BEACH CITY"	"INDIAN LAKES"	2		2391	1127	587	523	1125	595	519	1115
"VA"	2006	81079	51810	79	"VIRGINIA BEACH CITY"	"PLEASANT HALL"	2		2345	818	322	474	808	325	470	800
"VA"	2006	81080	51810	80	"VIRGINIA BEACH CITY"	"REON"	2		1921	738	248	476	731	234	488	724
"VA"	2006	81081	51810	81	"VIRGINIA BEACH CITY"	"ROCK LAKE"	2		3095	1138	505	606	1129	491	632	1127
"VA"	2006	81082	51810	82	"VIRGINIA BEACH CITY"	"SHELBURNE"	2		2129	1005	573	422	999	557	437	994
"VA"	2006	81083	51810	83	"VIRGINIA BEACH CITY"	"STRAWBRIDGE"	2		3046	1323	805	500	1320	783	519	1307
"VA"	2006	81084	51810	84	"VIRGINIA BEACH CITY"	"TALLWOOD"	2		3697	1538	780	719	1526	764	739	1511
"VA"	2006	81085	51810	85	"VIRGINIA BEACH CITY"	"UPTON"	2		3355	1654	917	709	1649	897	735	1640
"VA"	2006	81086	51810	86	"VIRGINIA BEACH CITY"	"HAYGOOD"			1995	1224	690	514	1213	692	502	1195
"VA"	2006	81101	51081	101	"GREENSVILLE COUNTY"	"PRECINCT 1-A"	4	75	805	373	160	218	381	237		326
"VA"	2006	81102	51081	102	"GREENSVILLE COUNTY"	"PRECINCT 1-B"	4	75	277	134	64	69	134	87		115
"VA"	2006	81103	51081	103	"GREENSVILLE COUNTY"	"PRECINCT 1-C"	4	75	680	245	82	162	246	138		200
"VA"	2006	81201	51081	201	"GREENSVILLE COUNTY"	"PRECINCT 2-A"	4	75	798	347	109	247	356	185		267
"VA"	2006	81202	51081	202	"GREENSVILLE COUNTY"	"PRECINCT 2-B"	4	75	855	413	234	185	423	318		374
"VA"	2006	81302	51081	302	"GREENSVILLE COUNTY"	"PRECINCT 3-A"	4	75	1570	753	323	443	771	475		676
"VA"	2006	81401	51081	401	"GREENSVILLE COUNTY"	"PRECINCT 4-A"	4	75	396	217	138	78	219	173		206
"VA"	2006	81402	51081	402	"GREENSVILLE COUNTY"	"PRECINCT 4-B"	4	75	680	347	139	212	353	221		299
"VA"	2006	81403	51081	403	"GREENSVILLE COUNTY"	"PRECINCT 4-C"	4	75	385	193	74	121	195	109		158
"VA"	2006	83101	51083	101	"HALIFAX COUNTY"	"CHILDREY"	5	60	966	523	267	222	491	282	209	493
"VA"	2006	83102	51083	102	"HALIFAX COUNTY"	"LIBERTY"	5	60	468	235	136	86	224	143	79	223
"VA"	2006	83103	51083	103	"HALIFAX COUNTY"	"REPUBLICAN GROVE"	5	60	953	459	215	212	436	247	181	432
"VA"	2006	83201	51083	201	"HALIFAX COUNTY"	"CLAYS MILL"	5	60	688	369	242	99	344	262	85	349
"VA"	2006	83202	51083	202	"HALIFAX COUNTY"	"CROSSROADS"	5	60	701	341	190	129	324	190	133	327
"VA"	2006	83203	51083	203	"HALIFAX COUNTY"	"CLOVER"	5	60	1111	522	240	262	505	259	241	506
"VA"	2006	83302	51083	302	"HALIFAX COUNTY"	"MEADVILLE"	5	60	596	295	88	187	278	99	180	282
"VA"	2006	83304	51083	304	"HALIFAX COUNTY"	"VERNON HILL"	5	60	680	353	201	135	341	215	120	339
"VA"	2006	83305	51083	305	"HALIFAX COUNTY"	"SINAI"	5	60	1480	638	273	323	603	289	314	609
"VA"	2006	83401	51083	401	"HALIFAX COUNTY"	"COURTHOUSE"	5	60	1388	726	374	313	698	408	284	698
"VA"	2006	83403	51083	403	"HALIFAX COUNTY"	"CENTER"	5	60	1300	686	464	203	671	520	144	668
"VA"	2006	83502	51083	502	"HALIFAX COUNTY"	"DAN RIVER"	5	60	1870	960	685	242	939	731	203	942
"VA"	2006	83503	51083	503	"HALIFAX COUNTY"	"SCOTTSBURG"	5	60	831	409	274	104	381	291	84	378
"VA"	2006	83601	51083	601	"HALIFAX COUNTY"	"BLACK WALNUT"	5	60	981	481	292	165	461	302	147	452
"VA"	2006	83603	51083	603	"HALIFAX COUNTY"	"MT CARMEL"	5	60	1458	727	383	312	706	406	295	707
"VA"	2006	83605	51083	605	"HALIFAX COUNTY"	"UNION"	5	60	455	230	131	78	213	142	71	216
"VA"	2006	83701	51083	701	"HALIFAX COUNTY"	"HYCO"	5	60	1222	638	461	150	617	486	132	621
"VA"	2006	83702	51083	702	"HALIFAX COUNTY"	"MIDWAY"	5	60	966	487	368	88	466	388	77	471
"VA"	2006	83703	51083	703	"HALIFAX COUNTY"	"VIRGILINA"	5	60	672	335	206	108	317	224	89	313
"VA"	2006	83801	51083	801	"HALIFAX COUNTY"	"SOUTH BOSTON EAST"	5	60	1506	607	239	324	567	261	303	568
"VA"	2006	83802	51083	802	"HALIFAX COUNTY"	"SOUTH BOSTON WEST"	5	60	963	413	154	238	398	174	215	394
"VA"	2006	85101	51085	101	"HANOVER COUNTY"	"ASHLAND"	7	55	3352	1699	794	868	1690	887	734	1656
"VA"	2006	85103	51085	103	"HANOVER COUNTY"	"ASHCAKE"	7	55	1921	1173	801	354	1169	865	275	1159
"VA"	2006	85104	51085	104	"HANOVER COUNTY"	"SLIDING HILL"	7	55	1917	1152	709	431	1150	764	363	1135
"VA"	2006	85201	51085	201	"HANOVER COUNTY"	"BEAVERDAM"	7	55	2554	1505	1020	464	1500	1090	348	1469
"VA"	2006	85202	51085	202	"HANOVER COUNTY"	"BLUNTS"	7	55	1180	709	401	299	709	452	230	695
"VA"	2006	85203	51085	203	"HANOVER COUNTY"	"WILMINGTON PARISH"	7	55	2317	1529	1056	447	1518	1108	368	1496
"VA"	2006	85204	51085	204	"HANOVER COUNTY"	"GODDINS HILL"	7	55	1035	681	406	267	681	447	211	670
"VA"	2006	85206	51085	206	"HANOVER COUNTY"	"COURTHOUSE"	7	55	825	519	312	199	516	334	167	508
"VA"	2006	85207	51085	207	"HANOVER COUNTY"	"STONY RUN"	7	55	389	197	123	70	196	130	62	194
"VA"	2006	85301	51085	301	"HANOVER COUNTY"	"CLAY"	7	55	2000	1272	932	328	1270	1002	237	1258
"VA"	2006	85302	51085	302	"HANOVER COUNTY"	"CHICKAHOMINY"	7	55	1690	1113	727	375	1111	791	291	1096
"VA"	2006	85303	51085	303	"HANOVER COUNTY"	"SHADY GROVE"	7	55	1539	1025	757	258	1019	797	195	1006
"VA"	2006	85304	51085	304	"HANOVER COUNTY"	"ATLEE"	7	55	2802	1811	1186	601	1803	1283	475	1781
"VA"	2006	85305	51085	305	"HANOVER COUNTY"	"COOL SPRING"	7	55	1949	1244	787	446	1242	880	340	1234
"VA"	2006	85401	51085	401	"HANOVER COUNTY"	"BATTLEFIELD"	7	97	1697	1082	821	255	1080	864	185	1065
"VA"	2006	85402	51085	402	"HANOVER COUNTY"	"OLD CHURCH"	7	97	1536	987	706	272	983	760	203	975
"VA"	2006	85403	51085	403	"HANOVER COUNTY"	"COLD HARBOR"	7	97	3557	2084	1450	604	2070	1562	465	2049
"VA"	2006	85404	51085	404	"HANOVER COUNTY"	"BLACK CREEK"	7	97	1435	906	678	222	904	719	163	890
"VA"	2006	85405	51085	405	"HANOVER COUNTY"	"PEBBLE CREEK"	7	55	1398	870	573	287	868	627	225	863
"VA"	2006	85406	51085	406	"HANOVER COUNTY"	"BEAVERDAM CREEK"	7	55	581	300	188	104	298	210	74	293
"VA"	2006	85502	51085	502	"HANOVER COUNTY"	"RURAL POINT"	7	55	1851	1195	875	307	1191	936	216	1167
"VA"	2006	85503	51085	503	"HANOVER COUNTY"	"NEWMAN"	7	55	3961	2302	1512	758	2294	1644	593	2264
"VA"	2006	85504	51085	504	"HANOVER COUNTY"	"STUDLEY"		97	1271	842	654	181	840	703	122	833
"VA"	2006	85505	51085	505	"HANOVER COUNTY"	"TOTOPOTOMOY"	7	97	558	359	269	87	359	286	63	353
"VA"	2006	85506	51085	506	"HANOVER COUNTY"	"GEORGETOWN"	7	55	2054	1256	837	405	1252	907	300	1230
"VA"	2006	85601	51085	601	"HANOVER COUNTY"	"VILLAGE"	7	55	2881	1784	1304	461	1779	1408	338	1767
"VA"	2006	85602	51085	602	"HANOVER COUNTY"	"LEE DAVIS"	7	97	2349	1399	1004	374	1395	1085	259	1367
"VA"	2006	85603	51085	603	"HANOVER COUNTY"	"MECHANICSVILLE"	7	55	1891	914	595	309	913	637	248	898
"VA"	2006	85604	51085	604	"HANOVER COUNTY"	"HANOVER GROVE"	7	55	1506	914	654	249	909	709	179	901
"VA"	2006	85701	51085	701	"HANOVER COUNTY"	"FARRINGTON"	7	55	1996	1260	844	394	1253	909	315	1244
"VA"	2006	85702	51085	702	"HANOVER COUNTY"	"MONTPELIER"	7	55	3386	2051	1282	739	2046	1399	584	2009
"VA"	2006	85703	51085	703	"HANOVER COUNTY"	"ROCKVILLE"	7	55	1925	1251	834	403	1245	912	308	1235
"VA"	2006	85704	51085	704	"HANOVER COUNTY"	"ELMONT"	7	55	1657	984	670	299	981	716	241	970
"VA"	2006	87101	51087	101	"HENRICO COUNTY"	"COALPIT"	7	72	2966	1754	1000	719	1743	1122	579	1731
"VA"	2006	87102	51087	102	"HENRICO COUNTY"	"DUMBARTON"	7	73	3082	1283	504	747	1272	590	642	1260
"VA"	2006	87103	51087	103	"HENRICO COUNTY"	"GLEN ALLEN"	7	72	2571	1547	949	576	1540	1067	440	1524
"VA"	2006	87104	51087	104	"HENRICO COUNTY"	"GLENSIDE"	7	73	2137	949	297	617	925	383	507	909
"VA"	2006	87105	51087	105	"HENRICO COUNTY"	"GREENDALE"	7	73	1462	774	400	342	755	469	277	757
"VA"	2006	87106	51087	106	"HENRICO COUNTY"	"HERMITAGE"	7	73	2760	1390	715	639	1379	825	500	1354
"VA"	2006	87107	51087	107	"HENRICO COUNTY"	"HILLIARD"	7	71	1075	619	311	286	613	359	226	601
"VA"	2006	87108	51087	108	"HENRICO COUNTY"	"HUNTON"	7	72	745	514	337	157	507	365	120	498
"VA"	2006	87109	51087	109	"HENRICO COUNTY"	"JOHNSON"	7	73	1100	490	250	218	482	283	175	472
"VA"	2006	87110	51087	110	"HENRICO COUNTY"	"LAKESIDE"	7	73	2368	1252	680	539	1241	737	463	1229
"VA"	2006	87111	51087	111	"HENRICO COUNTY"	"LONGAN"	7	72	2680	1469	861	572	1451	945	461	1435
"VA"	2006	87112	51087	112	"HENRICO COUNTY"	"MAUDE TREVVETT"	7	73	1080	624	359	250	616	423	188	617
"VA"	2006	87113	51087	113	"HENRICO COUNTY"	"STAPLES MILL"	7	73	3580	2258	1305	908	2242	1512	697	2236
"VA"	2006	87114	51087	114	"HENRICO COUNTY"	"SUMMIT COURT"	7	71	1146	670	367	274	661	413	229	658
"VA"	2006	87115	51087	115	"HENRICO COUNTY"	"WESTWOOD"	7	73	1637	975	449	501	966	540	389	955
"VA"	2006	87201	51087	201	"HENRICO COUNTY"	"ADAMS"	3	74	1112	649	55	576	637		612	615
"VA"	2006	87202	51087	202	"HENRICO COUNTY"	"AZALEA"	7	74	2749	1086	161	894	1075	259	771	1062
"VA"	2006	87203	51087	203	"HENRICO COUNTY"	"BELMONT"	7	74	1943	1026	412	592	1020	492	494	1008
"VA"	2006	87204	51087	204	"HENRICO COUNTY"	"BROOKLAND"	7	73	639	361	188	166	356	210	133	352
"VA"	2006	87205	51087	205	"HENRICO COUNTY"	"CANTERBURY"	7	74	783	581	394	163	559	397	117	528
"VA"	2006	87206	51087	206	"HENRICO COUNTY"	"CENTRAL GARDENS"	3	70	2094	1075	46	992	1046		953	956
"VA"	2006	87207	51087	207	"HENRICO COUNTY"	"CHAMBERLAYNE"	7	74	2167	1427	463	928	1402	560	813	1390
"VA"	2006	87208	51087	208	"HENRICO COUNTY"	"FAIRFIELD"	3	74	1748	751	75	655	740		691	692
"VA"	2006	87209	51087	209	"HENRICO COUNTY"	"GLEN LEA"	7	74	1162	662	211	429	653	259	376	649
"VA"	2006	87210	51087	210	"HENRICO COUNTY"	"GREENWOOD"	7	74	1181	628	114	495	616	175	427	612
"VA"	2006	87211	51087	211	"HENRICO COUNTY"	"HIGHLAND GARDENS"	7	74	1680	651	56	578	640	99	510	623
"VA"	2006	87212	51087	212	"HENRICO COUNTY"	"HOLLYBROOK"	7	73	762	426	165	248	422	200	200	413
"VA"	2006	87213	51087	116	"HENRICO COUNTY"	"HUNGARY CREEK"	7	74	3235	1983	1093	856	1969	1262	657	1950
"VA"	2006	87213	51087	213	"HENRICO COUNTY"	"HUNGARY"	7	74	1413	791	168	601	774	243	506	763
"VA"	2006	87214	51087	214	"HENRICO COUNTY"	"LONGDALE"	7	74	1295	682	277	387	679	328	325	668
"VA"	2006	87215	51087	215	"HENRICO COUNTY"	"MAPLEWOOD"	3	74	1964	1137	94	1012	1121		1082	1084
"VA"	2006	87216	51087	216	"HENRICO COUNTY"	"MOODY"	7	73	972	544	286	246	537	303	215	525
"VA"	2006	87217	51087	217	"HENRICO COUNTY"	"MOUNTAIN"	7	73	477	290	130	153	286	160	123	288
"VA"	2006	87218	51087	218	"HENRICO COUNTY"	"OAKVIEW"	7	73	206	86	40	44	84	51	29	82
"VA"	2006	87219	51087	219	"HENRICO COUNTY"	"RANDOLPH"	7	74	323	213	20	187	211	48	150	201
"VA"	2006	87220	51087	220	"HENRICO COUNTY"	"RATCLIFFE"	3	74	2837	1369	153	1172	1347		1262	1271
"VA"	2006	87221	51087	221	"HENRICO COUNTY"	"STRATFORD HALL"	7	71	357	165	69	88	161	80	67	157
"VA"	2006	87222	51087	222	"HENRICO COUNTY"	"WILDER"	7	74	1666	1088	280	789	1075	363	675	1056
"VA"	2006	87223	51087	223	"HENRICO COUNTY"	"YELLOW TAVERN"	7	74	2630	1342	654	663	1331	744	559	1319
"VA"	2006	87301	51087	301	"HENRICO COUNTY"	"CAUSEWAY"	7	56	1643	1000	561	426	991	657	328	991
"VA"	2006	87302	51087	302	"HENRICO COUNTY"	"CEDARFIELD"	7	72	2294	1493	939	526	1479	1043	401	1464
"VA"	2006	87303	51087	303	"HENRICO COUNTY"	"CRESTVIEW"	7	73	2135	1027	504	504	1019	569	419	1011
"VA"	2006	87304	51087	304	"HENRICO COUNTY"	"INNSBROOK"	7	72	1968	1202	645	535	1198	755	409	1182
"VA"	2006	87305	51087	305	"HENRICO COUNTY"	"JACKSON DAVIS"	7	72	1818	1136	666	438	1121	760	333	1118
"VA"	2006	87306	51087	306	"HENRICO COUNTY"	"MONUMENT HILLS"	7	73	956	613	347	250	606	393	195	594
"VA"	2006	87307	51087	307	"HENRICO COUNTY"	"NUCKOLS FARM"	7	56	2857	1952	1223	706	1940	1373	550	1937
"VA"	2006	87308	51087	308	"HENRICO COUNTY"	"POCAHONTAS"	7	72	1754	984	591	377	979	675	281	971
"VA"	2006	87309	51087	309	"HENRICO COUNTY"	"RIDGE"	7	73	1555	892	518	343	883	596	265	875
"VA"	2006	87310	51087	310	"HENRICO COUNTY"	"SADLER"	7	56	3914	2167	1317	813	2156	1520	599	2147
"VA"	2006	87311	51087	311	"HENRICO COUNTY"	"SHADY GROVE"	7	56	2886	1783	1158	598	1772	1364	392	1770
"VA"	2006	87312	51087	312	"HENRICO COUNTY"	"SKIPWITH"	7	73	2295	1294	763	495	1275	855	397	1278
"VA"	2006	87313	51087	313	"HENRICO COUNTY"	"SPRINGFIELD"	7	72	1770	835	428	391	831	512	288	821
"VA"	2006	87314	51087	314	"HENRICO COUNTY"	"STONEY RUN"	7	56	3652	2134	1215	882	2119	1413	674	2113
"VA"	2006	87315	51087	315	"HENRICO COUNTY"	"THREE CHOPT"	7	73	2063	1106	607	474	1101	674	384	1077
"VA"	2006	87316	51087	316	"HENRICO COUNTY"	"TUCKER"	7	72	3437	1298	522	753	1291	617	629	1278
"VA"	2006	87317	51087	317	"HENRICO COUNTY"	"RIVERS EDGE"	7		2224	1487	979	487	1479	1139	325	1475
"VA"	2006	87401	51087	401	"HENRICO COUNTY"	"BYRD"	7	72	2514	1504	814	659	1492	946	515	1481
"VA"	2006	87402	51087	402	"HENRICO COUNTY"	"DERBYSHIRE"	7	73	1723	1237	831	384	1228	908	269	1200
"VA"	2006	87403	51087	403	"HENRICO COUNTY"	"FREEMAN"	7	73	1709	980	546	420	976	627	314	959
"VA"	2006	87404	51087	404	"HENRICO COUNTY"	"GAYTON"	7	72	3258	2113	1288	794	2101	1476	584	2084
"VA"	2006	87405	51087	405	"HENRICO COUNTY"	"GODWIN"	7	72	2406	1580	890	660	1576	1001	544	1570
"VA"	2006	87406	51087	406	"HENRICO COUNTY"	"LAKEWOOD"	7	72	2288	1432	921	450	1389	1013	322	1362
"VA"	2006	87407	51087	407	"HENRICO COUNTY"	"LAUDERDALE"	7	56	2668	1394	755	598	1373	870	471	1366
"VA"	2006	87408	51087	408	"HENRICO COUNTY"	"MAYBEURY"	7	72	2278	1391	808	551	1376	904	432	1356
"VA"	2006	87409	51087	409	"HENRICO COUNTY"	"MOORELAND"	7	72	1629	1069	767	293	1067	850	196	1058
"VA"	2006	87410	51087	410	"HENRICO COUNTY"	"PEMBERTON"	7	72	2186	1160	627	512	1153	720	407	1144
"VA"	2006	87411	51087	411	"HENRICO COUNTY"	"PINCHBECK"	7	72	2903	1628	940	645	1606	1041	498	1577
"VA"	2006	87412	51087	412	"HENRICO COUNTY"	"RIDGEFIELD"	7	72	2796	1660	972	666	1653	1112	509	1646
"VA"	2006	87413	51087	413	"HENRICO COUNTY"	"ROLLINGWOOD"	7	73	1730	1193	682	488	1184	759	404	1178
"VA"	2006	87414	51087	414	"HENRICO COUNTY"	"SPOTTSWOOD"	7	73	1004	677	365	294	669	421	236	667
"VA"	2006	87415	51087	415	"HENRICO COUNTY"	"TUCKAHOE"	7	73	3437	2373	1589	749	2356	1786	532	2344
"VA"	2006	87416	51087	416	"HENRICO COUNTY"	"WEST END"	7	56	2398	1431	833	578	1428	957	445	1421
"VA"	2006	87417	51087	417	"HENRICO COUNTY"	"WELBORNE"	7		1751	915	521	383	909	594	304	907
"VA"	2006	87501	51087	501	"HENRICO COUNTY"	"ANTIOCH"	3	97	1700	1048	686	342	1043		668	701
"VA"	2006	87502	51087	502	"HENRICO COUNTY"	"CEDAR FORK"	3	74	1009	527	124	390	522		483	491
"VA"	2006	87503	51087	503	"HENRICO COUNTY"	"CHICKAHOMINY"	3	97	2170	1268	752	485	1250		835	871
"VA"	2006	87504	51087	504	"HENRICO COUNTY"	"DONAHOE"	3	74	1339	642	264	366	640		530	540
"VA"	2006	87505	51087	505	"HENRICO COUNTY"	"DOREY"	3	62	1872	1129	661	439	1118		836	864
"VA"	2006	87506	51087	506	"HENRICO COUNTY"	"EANES"	3	70	1602	657	211	421	649		553	566
"VA"	2006	87507	51087	507	"HENRICO COUNTY"	"ELKO"	3	74	658	393	278	111	391		256	280
"VA"	2006	87508	51087	508	"HENRICO COUNTY"	"HIGHLAND SPRINGS"	3	74	1837	728	201	512	720		628	637
"VA"	2006	87509	51087	509	"HENRICO COUNTY"	"LABURNUM"	3	70	1919	908	327	558	895		730	743
"VA"	2006	87510	51087	510	"HENRICO COUNTY"	"MASONIC"	3	70	1406	761	163	579	750		666	672
"VA"	2006	87511	51087	511	"HENRICO COUNTY"	"MEHFOUD"	3	70	1422	858	321	513	846		660	689
"VA"	2006	87512	51087	512	"HENRICO COUNTY"	"MONTROSE"	3	70	2154	979	219	730	961		815	830
"VA"	2006	87513	51087	513	"HENRICO COUNTY"	"NINE MILE"	3	97	1067	476	241	220	466		369	373
"VA"	2006	87514	51087	514	"HENRICO COUNTY"	"PLEASANTS"	3	74	2563	1223	236	958	1207		1108	1126
"VA"	2006	87515	51087	515	"HENRICO COUNTY"	"SANDSTON"	3	62	1894	985	672	287	971		630	661
"VA"	2006	87516	51087	516	"HENRICO COUNTY"	"SULLIVANS"	3	70	4650	2628	590	1967	2589		2243	2282
"VA"	2006	87517	51087	517	"HENRICO COUNTY"	"TOWN HALL"	3	62	913	604	350	242	597		396	423
