state	year	county	precinct	g2000_USP_dv	g2000_USP_rv	g2000_USP_tv	cd	g2000_USH_dv	g2000_USH_rv	g2000_USH_tv	cd2	g2000_USH_dv2	g2000_USH_rv2	g2000_USH_tv2
"AL"	2000	"MADISON"	"ST.COLUMBIA"	468	1801	2313	7	834	23	865				
"AL"	2000	"MADISON"	"TERRY HEIGHTS SCHOOL"	328	20	351	7	245	59	311				
"AL"	2000	"MADISON"	"TONEY FIRE STATION"	641	931	1605	2	121	61	182	7	2	0	2
"AL"	2000	"MADISON"	"TOTAL"	48139	62107	113212	7	964	99	1071				
"AL"	2000	"MADISON"	"TRIANA CITY HALL - CITY"	359	29	394	7	558	48	612				
"AL"	2000	"MADISON"	"UNIVERSITY PLACE SCHOOL"	855	707	1628	7	495	26	522				
"AL"	2000	"MADISON"	"WEST HUNTSVILLE ELEM SCHOOL"	444	264	725	7	1475	40	1518				
"AL"	2000	"MADISON"	"WEST MASTIN LAKE SCHOOL"	610	182	818	2	209	158	372				
"AL"	2000	"MADISON"	"WESTLAWN MIDDLE SCHOOL"	230	177	418	7	190	447	651				
"AL"	2000	"MADISON"	"WESTSIDE NEIGHBORHOOD CENTER"	129	15	144	2	453	1200	1704				
"AL"	2000	"MADISON"	"WHITESBURG BAPTIST CHURCH"	494	1107	1662	2	238	772	1032				
"AL"	2000	"MADISON"	"WHITESBURG BOAT HARBOR"	159	197	361	2	235	1833	2113				
"AL"	2000	"MADISON"	"WHITESBURG MIDDLE SCHOOL"	421	703	1169	2	403	2171	2610				
"AL"	2000	"MADISON"	"WOODMEN OF THE WORLD #1"	607	1342	2014	2	386	2187	2623				
"AL"	2000	"MADISON"	"WOODMEN OF THE WORLD #2"	626	1595	2286	2	362	2680	3091				
"AL"	2000	"MARENGO"	"ABSENTEE VOTERS"	234	202	439	2	300	593	912				
"AL"	2000	"MARENGO"	"AIMWELL VOTING BOOTH"	22	52	75	2	545	990	1569				
"AL"	2000	"MARENGO"	"CORNERSTONE CHURCH"	450	431	893	7	591	15	611				
"AL"	2000	"MARENGO"	"DAYTON TOWN OFFICE"	59	31	91	7	537	24	575				
"AL"	2000	"MARENGO"	"DEMOPOLIS CIVIC CENTER"	597	230	836	7	1396	104	1527				
"AL"	2000	"MARENGO"	"DEMOPOLIS HIGH SCHOOL"	183	348	535	7	315	64	385				
"AL"	2000	"MARENGO"	"DEMOPOLIS NATL GUARD ARMORY"	497	84	586	7	956	71	1040				
"AL"	2000	"MARENGO"	"DEMOPOLIS WESTSIDE ELEMENTARY"	255	1233	1503	7	470	58	528				
"AL"	2000	"MARENGO"	"DIXONS MILLS VOLUNTEER FIRE"	365	120	486	7	193	80	277				
"AL"	2000	"MARENGO"	"FAUNSDALE TOWN OFFICE"	179	66	248	7	1386	184	1591				
"AL"	2000	"MARENGO"	"FLATWOOD VOTING BOOTH"	91	0	91	7	66	44	114				
"AL"	2000	"MARENGO"	"GALLION COMMUNITY CENTER"	27	83	110	7	332	68	404				
"AL"	2000	"MARENGO"	"HALF ACRE COMMUNITY CENTER"	23	97	121	2	201	241	451	7	31	46	84
"AL"	2000	"MARENGO"	"HOBOKEN VOTING BOOTH"	54	75	130	7	494	20	517				
"AL"	2000	"MARENGO"	"JEFFERSON VOLUNTEER FIRE"	153	73	227	7	876	19	902				
"AL"	2000	"MARENGO"	"LASCA - HARRISON STORE"	4	19	25	7	59	122	185				
"AL"	2000	"MARENGO"	"MAGNOLIA COMMUNITY CENTER"	135	57	193	2	58	155	215	7	64	75	142
"AL"	2000	"MARENGO"	"MICKINLEY VOTING BOOTH"	67	8	76	2	1019	489	1526				
"AL"	2000	"MARENGO"	"MYRTLEWOOD COMMUNITY CENTER"	104	63	168	2	1151	233	1401				
"AL"	2000	"MARENGO"	"NANAFALIA MASONIC COMM. BLDG."	120	82	202	2	1149	1192	2375				
"AL"	2000	"MARENGO"	"OCTAGON VOTING BOOTH"	110	73	184	2	487	1794	2321				
"AL"	2000	"MARENGO"	"OLD COURTHOUSE BUILDING"	94	262	358	2	211	479	704				
"AL"	2000	"MARENGO"	"PUTMAN VOTING BOOTH"	92	28	121	2	694	1207	1931				
"AL"	2000	"MARENGO"	"QUINNEY STORE BUILDING"	219	182	404	2	210	730	959				
"AL"	2000	"MARENGO"	"RANGE LINE VOTING BOOTH"	36	102	141	2	42	133	179				
"AL"	2000	"MARENGO"	"SARDIS VOTING BOOTH"	8	33	41	7	368	543	927				
"AL"	2000	"MARENGO"	"SPRINGHILL VOLUNTEER FIRE"	65	62	127	7	94	144	243				
"AL"	2000	"MARENGO"	"SURGINER VOTING BOOTH"	47	74	123	2	1	1	2	7	125	170	300
"AL"	2000	"MARENGO"	"SWEET WATER TOWN OFFICE"	239	206	447	2	119	205	327				
"AL"	2000	"MARENGO"	"THOMASTON LUNCH ROOM"	213	166	380	2	91	184	278				
"AL"	2000	"MARENGO"	"VINELAND VOTING BOOTH"	87	95	182	2	371	1874	2273				
"AL"	2000	"MARENGO"	"WAYNE VOTING BOOTH"	12	53	65	2	220	2089	2334				
"AL"	2000	"MARION"	"ABSENTEE VOTERS"	130	200	340	2	1	5	6	7	0	2	2
"AL"	2000	"MARION"	"BACCUS"	75	102	181	2	566	2046	2658	7	314	89	406
"AL"	2000	"MARION"	"BARNSVILLE"	110	130	243	4	222	607	841				
"AL"	2000	"MARION"	"BEAR CREEK"	313	520	851	4	92	244	345				
"AL"	2000	"MARION"	"BEXAR"	129	143	272	4	56	111	167				
"AL"	2000	"MARION"	"BRILLIANT"	304	254	574	4	142	483	641				
"AL"	2000	"MARION"	"CLARK"	127	186	320	4	95	431	528				
"AL"	2000	"MARION"	"GUIN"	451	813	1288	4	66	235	305				
"AL"	2000	"MARION"	"HACKLEBURG"	298	441	760	4	86	426	518				
"AL"	2000	"MARION"	"HAMILTON #1"	528	878	1438	4	26	175	206				
"AL"	2000	"MARION"	"HAMILTON #2"	555	988	1576	4	93	617	713				
"AL"	2000	"MARION"	"HOWELL"	75	130	207	4	121	439	574				
"AL"	2000	"MARION"	"KEMP"	20	33	54	4	17	23	41				
"AL"	2000	"MARION"	"KIMBROUGH #1"	174	239	418	4	106	249	367				
"AL"	2000	"MARION"	"KIMBROUGH #2"	59	91	152	4	249	750	1020				
"AL"	2000	"MARION"	"PEARCES MILL"	42	101	143	4	90	217	314				
"AL"	2000	"MARION"	"PIKEVILLE"	34	52	89	4	194	606	808				
"AL"	2000	"MARION"	"RYE"	100	101	207	4	49	102	152				
"AL"	2000	"MARION"	"SHILOH"	164	177	351	4	21	156	180				
"AL"	2000	"MARION"	"SHOTTSVILLE"	134	178	316	4	79	187	274				
"AL"	2000	"MARION"	"WIGINTON"	46	59	106	4	36	98	137				
"AL"	2000	"MARION"	"WINFIELD"	732	1094	1870	4	51	198	257				
"AL"	2000	"MARSHALL"	"Absentee Voters"	295	575	879	4	21	109	132				
"AL"	2000	"MARSHALL"	"Albertville-First Bapt 1"	116	240	366	4	81	366	455				
"AL"	2000	"MARSHALL"	"Albertville-First Bapt 2"	450	770	1241	4	99	210	318				
"AL"	2000	"MARSHALL"	"Albertville-First Bapt 3"	310	522	846	1	0	27	32				
"AL"	2000	"MARSHALL"	"Albertville-Mrshl Co Gas Shp"	88	141	232	1	0	27	35				
"AL"	2000	"MARSHALL"	"Albertville-Neighborhd Ctr 1"	293	506	805	1	0	286	344				
"AL"	2000	"MARSHALL"	"Albertville-Neighborhd Ctr 2"	174	343	527	1	0	236	272				
"AL"	2000	"MARSHALL"	"Albertville-Neighborhd Ctr 3"	341	654	1013	1	0	223	320				
"AL"	2000	"MARSHALL"	"Albertville-Neighborhd Ctr 4"	410	778	1208	1	0	207	253				
"AL"	2000	"MARSHALL"	"Arab New Rec Ctr 1"	220	399	624	1	0	1013	1211				
"AL"	2000	"MARSHALL"	"Arab New Rec Ctr 2"	302	681	1002	1	0	1081	1250				
"AL"	2000	"MARSHALL"	"Arab Sr. Cit Ctr 1"	336	767	1118	1	0	132	145				
"AL"	2000	"MARSHALL"	"Arab Sr. Cit Ctr 2"	254	542	814	1	0	681	742				
"AL"	2000	"MARSHALL"	"Big Spring Valley J. Ellis Bldg."	56	71	130	1	0	46	52				
"AL"	2000	"MARSHALL"	"Boaz Rec Ctr 1"	412	733	1161	1	0	69	76				
"AL"	2000	"MARSHALL"	"Boaz Rec Ctr 2"	227	383	626	1	0	186	204				
"AL"	2000	"MARSHALL"	"Boaz Rec Ctr 3"	325	550	889	1	0	251	274				
"AL"	2000	"MARSHALL"	"Boshart-Prospect Cemetery"	181	225	425	1	0	309	347				
"AL"	2000	"MARSHALL"	"Bucksnort Comm Ctr"	136	206	348	1	0	1121	1215				
"AL"	2000	"MARSHALL"	"Claysville Henryville Meth"	242	322	571	1	0	1106	1185				
"AL"	2000	"MARSHALL"	"Cranford Ruth Vol Fire Dept."	164	333	503	1	0	535	591				
"AL"	2000	"MARSHALL"	"Crossrds-Tom Lawsons Store"	198	199	404	1	0	513	553				
"AL"	2000	"MARSHALL"	"Friendship Fire Hall"	106	180	294	1	0	508	547				
"AL"	2000	"MARSHALL"	"Friendship Pine Grove Sch"	144	293	450	1	0	25	29				
"AL"	2000	"MARSHALL"	"Georgia Mtn Rec Ctr"	131	204	342	1	0	115	123				
"AL"	2000	"MARSHALL"	"Grant City Hall"	142	190	336	1	0	81	84				
"AL"	2000	"MARSHALL"	"Grant Mt. Shade Ch"	291	301	602	1	0	708	762				
"AL"	2000	"MARSHALL"	"Grassy Sch Gym"	314	500	823	1	0	630	684				
"AL"	2000	"MARSHALL"	"Guntersville Rec Ctr 1"	409	635	1067	1	0	902	1001				
"AL"	2000	"MARSHALL"	"Guntersville Rec Ctr 2"	365	519	903	1	0	1314	1461				
"AL"	2000	"MARSHALL"	"Guntersville Rec Ctr 3"	322	408	745	1	0	505	565				
"AL"	2000	"MARSHALL"	"Honeycomb-Water Plant"	107	144	260	1	0	240	270				
"AL"	2000	"MARSHALL"	"Hooper Brashers Chapel Ch"	213	433	659	1	0	1156	1334				
"AL"	2000	"MARSHALL"	"Jaybird-Shop Dist #4"	163	351	520	1	0	693	780				
"AL"	2000	"MARSHALL"	"Mt. Hi Lattiwood Comm Ctr"	102	150	258	1	0	336	384				
"AL"	2000	"MARSHALL"	"Oleander-Midway Comm. Ctr"	327	575	926	1	0	879	968				
"AL"	2000	"MARSHALL"	"Paint Rock Hebron Rec Ctr"	158	163	323	1	0	820	922				
"AL"	2000	"MARSHALL"	"Red Hill Meth Ch"	40	54	97	1	0	1011	1137				
"AL"	2000	"MARSHALL"	"Reedbrake Douglas City Hall"	165	306	476	1	0	864	964				
"AL"	2000	"MARSHALL"	"Reedbrake Liberty Hill Ch"	186	263	465	1	0	285	307				
"AL"	2000	"MARSHALL"	"Reedbrake Nixon Chapel"	87	128	217	1	0	578	641				
"AL"	2000	"MARSHALL"	"Rock Springs-Ch"	49	93	145	1	0	1191	1370				
"AL"	2000	"MARSHALL"	"Thompson Asbury Fire Sta"	98	149	257	1	0	517	593				
"AL"	2000	"MARSHALL"	"Thompson Childress Store"	91	74	167	1	0	1065	1219				
"AL"	2000	"MARSHALL"	"Thompson Martling Comm Ctr"	50	39	93	1	0	1098	1229				
"AL"	2000	"MARSHALL"	"Union Grove Masonic Hall"	268	317	608	1	0	829	935				
"AL"	2000	"MARSHALL"	"Voting booth-Kennamer"	40	67	107	1	0	1712	1936				
"AL"	2000	"MARSHALL"	"Wakefield-Fire Dept."	83	135	221	1	0	242	278				
"AL"	2000	"MARSHALL"	"Warrenton-Comm Hse"	229	318	561	1	0	1812	2019				
"AL"	2000	"MARSHALL"	"Wrights Swearengin Sch"	171	155	335	1	0	1	1				
"AL"	2000	"MOBILE"	"32-096-01"	714	1879	2633	1	0	1175	1328				
"AL"	2000	"MOBILE"	"32-096-02"	392	687	1103	1	0	1491	1696				
"AL"	2000	"MOBILE"	"32-096-03"	578	295	885	1	0	1683	1912				
"AL"	2000	"MOBILE"	"32-096-04"	349	22	375	1	0	1482	1646				
"AL"	2000	"MOBILE"	"32-096-05"	63	197	263	1	0	459	524				
"AL"	2000	"MOBILE"	"32-096-06"	193	815	1025	1	0	460	507				
"AL"	2000	"MOBILE"	"32-096-07"	66	169	239	1	0	366	402				
"AL"	2000	"MOBILE"	"32-096-08"	86	166	263	1	0	1638	1787				
"AL"	2000	"MOBILE"	"32-096-09"	210	1001	1217	1	0	931	997				
"AL"	2000	"MOBILE"	"32-096-10"	572	1283	1890	1	0	1403	1590				
"AL"	2000	"MOBILE"	"32-096-11"	437	1101	1576	1	0	1958	2205				
"AL"	2000	"MOBILE"	"32-096-12"	715	1617	2390								
"AL"	2000	"MOBILE"	"32-097-01"	369	741	1185	1	0	1538	1716				
"AL"	2000	"MOBILE"	"32-097-02"	1127	22	1159	1	0	1832	2014				
"AL"	2000	"MOBILE"	"32-097-03"	226	534	797	3	0	705	788	6		125	149
"AL"	2000	"MOBILE"	"32-097-04"	624	320	980	3	0	203	235				
"AL"	2000	"MOBILE"	"32-097-05"	940	335	1311	3	0	159	164				
"AL"	2000	"MOBILE"	"32-097-06"	662	78	759	3	0	171	219				
"AL"	2000	"MOBILE"	"32-097-07"	2252	75	2340	3	0	565	594				
"AL"	2000	"MOBILE"	"32-097-08"	792	341	1157	6	0	421	492				
"AL"	2000	"MOBILE"	"32-097-09"	372	542	939	3	0	230	258				
"AL"	2000	"MOBILE"	"32-097-10"	74	48	127	3	0	89	99				
"AL"	2000	"MOBILE"	"32-098-01"	460	116	585	3	0	738	795				
"AL"	2000	"MOBILE"	"32-098-02"	1458	44	1511	3	0	65	76	6		320	399
"AL"	2000	"MOBILE"	"32-098-03"	2168	53	2240	3	0	428	493				
"AL"	2000	"MOBILE"	"32-098-04"	1236	66	1311	3	0	184	208				
"AL"	2000	"MOBILE"	"32-098-05"	1304	349	1684	3	0	271	349				
"AL"	2000	"MOBILE"	"32-098-06"	189	667	870	3	0	68	92				
"AL"	2000	"MOBILE"	"32-098-07"	185	419	608	3	0	94	104	6		18	22
"AL"	2000	"MOBILE"	"32-098-08"	466	638	1122	2	467	19	490				
"AL"	2000	"MOBILE"	"32-098-09"	64	208	278	2	138	18	159				
"AL"	2000	"MOBILE"	"32-098-10"	460	6	470	2	91	7	98				
"AL"	2000	"MOBILE"	"33-099-01"	520	13	535	2	76	21	97				
"AL"	2000	"MOBILE"	"33-099-02"	120	10	132	2	56	6	63				
"AL"	2000	"MOBILE"	"33-099-03"	1053	20	1086	2	55	24	80				
"AL"	2000	"MOBILE"	"33-099-04"	3267	60	3342	2	60	55	118				
"AL"	2000	"MOBILE"	"33-099-05"	724	70	803	2	130	41	173				
"AL"	2000	"MOBILE"	"33-099-06"	299	37	340	2	71	38	114				
"AL"	2000	"MOBILE"	"33-099-07"	647	5	657	2	141	56	197				
"AL"	2000	"MOBILE"	"33-099-08"	793	690	1522	2	73	42	118				
"AL"	2000	"MOBILE"	"33-099-09"	1234	1580	2876	2	140	56	200				
"AL"	2000	"MOBILE"	"33-099-10"	505	108	624	2	71	45	120				
"AL"	2000	"MOBILE"	"33-099-11"	242	40	286	2	105	48	154				
"AL"	2000	"MOBILE"	"34-100-01"	282	1216	1547	2	54	46	106				
"AL"	2000	"MOBILE"	"34-100-02"	469	906	1416	2	166	55	222				
"AL"	2000	"MOBILE"	"34-100-03"	551	728	1336	2	116	46	164				
"AL"	2000	"MOBILE"	"34-100-04"	1152	3161	4446	2	95	22	117				
"AL"	2000	"MOBILE"	"34-100-05"	1316	3419	4844	2	86	26	117				
"AL"	2000	"MOBILE"	"34-100-06"	840	3391	4318	2	66	67	137				
"AL"	2000	"MOBILE"	"34-101-01"	344	716	1102	2	47	30	77				
"AL"	2000	"MOBILE"	"34-101-02"	217	1047	1290	2	23	47	70				
"AL"	2000	"MOBILE"	"34-101-03"	548	2442	3063	2	26	137	169				
"AL"	2000	"MOBILE"	"34-101-04"	723	1257	2029	2	90	43	134				
"AL"	2000	"MOBILE"	"34-101-05"	695	895	1625	2	43	48	95				
"AL"	2000	"MOBILE"	"34-101-06"	372	1229	1626	2	140	133	275				
"AL"	2000	"MOBILE"	"34-101-07"	426	1397	1868	2	71	174	252				
"AL"	2000	"MOBILE"	"34-101-08"	482	992	1521	4	78	51	134				
"AL"	2000	"MOBILE"	"34-101-09"	362	795	1187	4	137	96	240				
"AL"	2000	"MOBILE"	"34-102-01"	565	1003	1598	4	96	123	231				
"AL"	2000	"MOBILE"	"34-102-02"	45	105	154	4	29	43	75				
"AL"	2000	"MOBILE"	"34-102-03"	109	284	401	4	16	24	41				
"AL"	2000	"MOBILE"	"34-102-04"	193	681	890	4	103	145	259				
"AL"	2000	"MOBILE"	"34-102-05"	257	809	1089	4	163	172	341				
"AL"	2000	"MOBILE"	"34-102-06"	672	2843	3592	4	355	439	805				
"AL"	2000	"MOBILE"	"34-102-07"	444	1695	2206	4	547	594	1172				
"AL"	2000	"MOBILE"	"34-102-08"	97	564	676	4	21	39	60				
"AL"	2000	"MOBILE"	"34-102-09"	1205	4415	5734	4	55	79	136				
"AL"	2000	"MOBILE"	"35-103-01"	554	10	564	4	45	95	143				
"AL"	2000	"MOBILE"	"35-103-02"	691	16	710	4	95	58	156				
"AL"	2000	"MOBILE"	"35-103-03"	937	13	975	4	80	66	149				
"AL"	2000	"MOBILE"	"35-103-04"	614	7	623	4	46	37	84				
"AL"	2000	"MOBILE"	"35-103-05"	205	218	431	4	40	62	103				
"AL"	2000	"MOBILE"	"35-103-06"	222	485	742	4	182	258	446				
"AL"	2000	"MOBILE"	"35-103-07"	1711	492	2243	4	346	371	735				
"AL"	2000	"MOBILE"	"35-103-08"	75	72	152	4	70	99	176				
"AL"	2000	"MOBILE"	"35-103-09"	1177	844	2063	4	29	51	84				
"AL"	2000	"MOBILE"	"35-103-10"	1649	120	1779	4	42	65	107				
"AL"	2000	"MOBILE"	"35-104-01"	803	2499	3393	4	43	89	135				
"AL"	2000	"MOBILE"	"35-104-02"	204	752	985	4	48	66	116				
"AL"	2000	"MOBILE"	"35-104-03"	315	795	1152	4	21	31	52				
"AL"	2000	"MOBILE"	"35-104-04"	189	388	591	4	13	36	54				
"AL"	2000	"MOBILE"	"35-104-05"	475	754	1271	4	134	107	247				
"AL"	2000	"MOBILE"	"35-104-06"	76	245	328	4	37	80	119				
"AL"	2000	"MOBILE"	"35-104-07"	82	275	365	4	63	65	129				
"AL"	2000	"MOBILE"	"35-104-08"	829	2213	3109	4	40	93	135				
"AL"	2000	"MOBILE"	"35-104-09"	899	1979	2940	4	278	313	600				
"AL"	2000	"MOBILE"	"35-104-10"	345	1196	1568	4	31	81	114				
"AL"	2000	"MOBILE"	"35-105-01"	885	1290	2231	4	124	144	273				
"AL"	2000	"MOBILE"	"35-105-02"	184	543	754	5	675	0	761				
"AL"	2000	"MOBILE"	"35-105-03"	194	322	526	5	580	0	613				
"AL"	2000	"MOBILE"	"35-105-04"	475	1055	1559	5	324	0	363				
"AL"	2000	"MOBILE"	"35-105-05"	452	1510	1997	5	787	0	814				
"AL"	2000	"MOBILE"	"35-105-06"	217	685	916	5	725	0	781				
"AL"	2000	"MOBILE"	"35-105-07"	625	1826	2507	5	572	0	616				
"AL"	2000	"MOBILE"	"35-105-08"	290	914	1226	5	214	0	236				
"AL"	2000	"MOBILE"	"35-105-09"	160	305	475	5	426	0	450				
"AL"	2000	"MOBILE"	"35-105-10"	220	515	760	5	475	0	502				
"AL"	2000	"MOBILE"	"Absentee"	1298	2350	3723	5	243	0	258				
"AL"	2000	"MOBILE"	"Challenged Ballots"	15	17	34	5	173	0	186				
"AL"	2000	"MONROE"	"Absentee"	102	206	312	5	60	0	67				
"AL"	2000	"MONROE"	"Armory #1"	180	538	725	5	91	0	99				
"AL"	2000	"MONROE"	"Armory #2"	110	384	499	5	345	0	378				
"AL"	2000	"MONROE"	"Beatrice"	332	86	419	5	274	0	300				
"AL"	2000	"MONROE"	"Bermuda"	129	28	157	5	430	0	460				
"AL"	2000	"MONROE"	"Bethel"	178	300	481	5	295	0	305				
"AL"	2000	"MONROE"	"Buena Vista-Vredenburgh"	164	23	187	5	464	0	530				
"AL"	2000	"MONROE"	"Burnt Corn"	23	44	67	5	494	0	554				
"AL"	2000	"MONROE"	"Bursonville"	34	9	43	5	254	0	280				
"AL"	2000	"MONROE"	"Coleman Schoolhouse"	10	104	115	5	408	0	454				
"AL"	2000	"MONROE"	"Coliseum"	88	20	108	5	157	0	160				
"AL"	2000	"MONROE"	"Eliska"	80	59	140	5	70	0	72				
"AL"	2000	"MONROE"	"Excel"	125	850	983	5	317	0	349				
"AL"	2000	"MONROE"	"Fountain Ridge"	49	95	145	5	630	0	678				
"AL"	2000	"MONROE"	"Franklin Wainwright"	83	66	149	5	484	0	486				
"AL"	2000	"MONROE"	"Frisco City"	273	377	655	5	697	0	765				
"AL"	2000	"MONROE"	"Goodway"	44	188	237	5	154	0	167				
"AL"	2000	"MONROE"	"Grimes Shcoolhouse"	36	21	57	5	636	0	711				
"AL"	2000	"MONROE"	"Lower Peachtree"	140	2	143	5	859	0	961				
"AL"	2000	"MONROE"	"Manistee"	65	155	220	5	783	0	885				
"AL"	2000	"MONROE"	"McGill"	27	92	119	5	880	0	970				
"AL"	2000	"MONROE"	"Megargel"	15	58	73	5	539	0	578				
"AL"	2000	"MONROE"	"Mexia Firestation"	400	5	405	5	972	0	1087				
"AL"	2000	"MONROE"	"Midway-McClammy"	6	22	29	5	620	0	691				
"AL"	2000	"MONROE"	"Monroeville Firestation"	281	228	512	5	485	0	543				
"AL"	2000	"MONROE"	"Oak Grove"	37	117	154	3	0	230	248				
"AL"	2000	"MONROE"	"Ollie Day's Inn"	159	478	642	3	0	74	89				
"AL"	2000	"MONROE"	"Perdue Hill"	117	100	219	3	0	335	412				
"AL"	2000	"MONROE"	"Peterman"	111	24	136	3	0	300	388				
"AL"	2000	"MONROE"	"Simpkinsville-Old Texas"	1	29	30	3	0	121	133				
"AL"	2000	"MONROE"	"Tinela-Hybart"	5	8	13	3	0	348	410				
"AL"	2000	"MONROE"	"Tunnel Springs"	218	141	359	3	0	294	326				
"AL"	2000	"MONROE"	"Uriah"	119	296	418	3	0	546	592				
"AL"	2000	"MONTGOMERY"	"Absentee"	1066	2088	3214	3	0	104	109				
"AL"	2000	"MONTGOMERY"	"AL State Univ."	1626	94	1737	3	0	179	193				
"AL"	2000	"MONTGOMERY"	"Alcazar Shrine Temple"	375	579	973	3	0	153	176				
"AL"	2000	"MONTGOMERY"	"Aldersgate UMC"	1209	1165	2407	3	0	16	43				
"AL"	2000	"MONTGOMERY"	"AUM"	557	1777	2368	3	0	80	88				
"AL"	2000	"MONTGOMERY"	"Bellingrath Comm. Ctr."	561	27	590	4	356	661	1055				
"AL"	2000	"MONTGOMERY"	"Beulah Bapt."	2469	75	2556	4	278	439	732				
"AL"	2000	"MONTGOMERY"	"Bryant Missionary Bapt."	1541	892	2468	4	273	523	812				
"AL"	2000	"MONTGOMERY"	"Capitol Heights Comm."	653	1137	1839	4	306	588	911				
"AL"	2000	"MONTGOMERY"	"Carver High Sch."	930	13	947	4	245	404	666				
"AL"	2000	"MONTGOMERY"	"Catoma Elem. Sch."	201	510	721	4	239	429	685				
"AL"	2000	"MONTGOMERY"	"Challenge Ballots"	3	5	8	4	335	627	978				
"AL"	2000	"MONTGOMERY"	"Chesser Comm. Ctr."	62	123	188	4	302	587	919				
"AL"	2000	"MONTGOMERY"	"Chisholm Comm. Ctr."	282	285	585	4	188	334	532				
"AL"	2000	"MONTGOMERY"	"Cloverdale Comm. Ctr."	1025	2132	3270	4	461	681	1171				
"AL"	2000	"MONTGOMERY"	"Dublin So. MTG. Fire"	131	204	343	4	234	333	581				
"AL"	2000	"MONTGOMERY"	"Eastdale Bapt. Ch."	288	475	775	4	123	220	351				
"AL"	2000	"MONTGOMERY"	"Fire Sta. No. 14"	1128	108	1243	4	67	49	125				
"AL"	2000	"MONTGOMERY"	"First Christian Ch."	394	2026	2435	4	36	48	86				
"AL"	2000	"MONTGOMERY"	"First Southern Bapt."	65	136	207	4	211	38	253				
"AL"	2000	"MONTGOMERY"	"Fitzpatrick Sch."	1533	1067	2627	4	62	141	207				
"AL"	2000	"MONTGOMERY"	"Flowers Elem. Sch."	537	2176	2769	4	60	117	189				
"AL"	2000	"MONTGOMERY"	"Franklin Boys & Girls Club"	718	16	735	4	183	221	410				
"AL"	2000	"MONTGOMERY"	"Georgia Washington Sch."	928	1144	2090	4	195	324	525				
"AL"	2000	"MONTGOMERY"	"Goode St. Comm. Ctr."	1084	81	1181	4	118	283	410				
"AL"	2000	"MONTGOMERY"	"Goodwyn Comm. Ctr."	632	2545	3223	4	202	385	602				
"AL"	2000	"MONTGOMERY"	"Hamner Hall Fire Sta."	354	60	422	4	271	464	751				
"AL"	2000	"MONTGOMERY"	"Harrison Elem. Sch."	556	30	590	4	115	229	351				
"AL"	2000	"MONTGOMERY"	"Hayneville Rd. Comm. Ctr."	633	70	705	4	89	181	272				
"AL"	2000	"MONTGOMERY"	"Highland Ave. Elem."	235	354	616	4	106	195	310				
"AL"	2000	"MONTGOMERY"	"Highland Gardens Comm."	340	751	1115	4	249	519	790				
"AL"	2000	"MONTGOMERY"	"Houston Hills Comm. Ctr."	657	24	692	4	157	224	389				
"AL"	2000	"MONTGOMERY"	"Hunter Sta. Comm."	262	134	399	4	252	637	911				
"AL"	2000	"MONTGOMERY"	"John Patterson"	2212	281	2507	4	229	531	775				
"AL"	2000	"MONTGOMERY"	"King Hill Comm. Ctr."	219	100	321	4	384	655	1063				
"AL"	2000	"MONTGOMERY"	"Lagoon Pk. Fire Sta."	610	2090	2748	4	202	389	607				
"AL"	2000	"MONTGOMERY"	"Lapine Comm. Ctr."	100	165	268	4	211	442	675				
"AL"	2000	"MONTGOMERY"	"Library Coliseum Branch"	460	1723	2241	4	229	363	613				
"AL"	2000	"MONTGOMERY"	"McIntyre Comm. Ctr."	1006	23	1036	4	109	214	330				
"AL"	2000	"MONTGOMERY"	"MTG Boys Club"	282	74	363	4	140	215	364				
"AL"	2000	"MONTGOMERY"	"Museum of Fine Arts"	786	1341	2164	4	130	270	409				
"AL"	2000	"MONTGOMERY"	"Newtown Comm. Ctr."	517	80	599	4	312	784	1132				
"AL"	2000	"MONTGOMERY"	"North MTG. Comm Ctr."	1628	220	1859	4	199	350	571				
"AL"	2000	"MONTGOMERY"	"Peter Crump Sch."	1343	189	1541	4	154	286	450				
"AL"	2000	"MONTGOMERY"	"Peterson Elem."	275	90	365	4	113	198	327				
"AL"	2000	"MONTGOMERY"	"Pike Rd. Library"	291	709	1016	4	138	220	364				
"AL"	2000	"MONTGOMERY"	"Pine Level So. MTG Fire Dept."	113	181	297	4	213	427	657				
"AL"	2000	"MONTGOMERY"	"Pintlala Vol. Fire Dept."	388	640	1038	4	191	324	526				
"AL"	2000	"MONTGOMERY"	"Ramer Public Library"	146	239	388	4	142	232	384				
"AL"	2000	"MONTGOMERY"	"Seth Johnson Elem. Sch."	1295	399	1701	4	88	144	237				
"AL"	2000	"MONTGOMERY"	"Snowdoun Womens Club"	138	247	391	4	218	464	699				
"AL"	2000	"MONTGOMERY"	"Southeast YMCA"	795	2171	3019	4	88	171	268				
"AL"	2000	"MONTGOMERY"	"Southlawn Elem. Sch."	1710	39	1751	4	143	273	428				
"AL"	2000	"MONTGOMERY"	"Technacenter"	709	1708	2450	4	130	224	359				
"AL"	2000	"MONTGOMERY"	"Union Academy Bapt. Ch."	76	52	129	4	110	263	385				
"AL"	2000	"MONTGOMERY"	"Union Chapel AME Zion"	368	84	458	4	132	274	417				
"AL"	2000	"MONTGOMERY"	"Vaughn Pk. Ch. Of Christ"	1145	2749	3960	4	138	265	419				
