state	year	county	precinct	vtd	g2006_GOV_rv	g2006_GOV_dv	g2006_ATG_rv	g2006_ATG_dv	g2006_SOS_dv	g2006_SOS_rv	g2006_TRE_rv	g2006_TRE_dv	g2006_USH_dv	g2006_USH_rv
"KS"	2006	"JOHNSON"	"Gardner Township 01"	"031"	170	206	147	235	110	232	236	127	215	157
"KS"	2006	"JOHNSON"	"Gardner Township 02"	"032"	162	221	149	241	108	228	227	136	250	139
"KS"	2006	"JOHNSON"	"Gardner Township 04"	"034"	0	3	0	3	1	2	2	1	3	0
"KS"	2006	"JOHNSON"	"Gardner Township 05"	"035"	0	2	0	2	2	0	0	2	2	0
"KS"	2006	"JOHNSON"	"Gardner Township 06"	"036"			0	0	4	2			0	0
"KS"	2006	"JOHNSON"	"Gardner Township 07"	"037"	2	5	2	6			2	5	6	2
"KS"	2006	"JOHNSON"	"Lake Quivira Precinct 01"	"039"	205	356	181	382	136	391	383	151	350	214
"KS"	2006	"JOHNSON"	"Leawood Ward 01 Precinct 01"	"040"	153	448	142	468	228	335	351	235	430	179
"KS"	2006	"JOHNSON"	"Leawood Ward 01 Precinct 02"	"041"	245	494	192	554	228	473	474	224	496	251
"KS"	2006	"JOHNSON"	"Leawood Ward 01 Precinct 03"	"042"	219	460	191	500	229	414	413	240	430	251
"KS"	2006	"JOHNSON"	"Leawood Ward 01 Precinct 04"	"043"	168	372	154	400	197	306	320	198	344	196
"KS"	2006	"JOHNSON"	"Leawood Ward 01 Precinct 05"	"044"	180	339	163	358	155	329	316	174	319	197
"KS"	2006	"JOHNSON"	"Leawood Ward 02 Precinct 01"	"045"	235	397	188	450	191	414	430	184	391	247
"KS"	2006	"JOHNSON"	"Leawood Ward 02 Precinct 02"	"046"	250	500	231	528	247	456	454	263	463	276
"KS"	2006	"JOHNSON"	"Leawood Ward 02 Precinct 03"	"047"	233	461	206	493	251	412	412	258	453	243
"KS"	2006	"JOHNSON"	"Leawood Ward 02 Precinct 04"	"048"	299	398	284	426	158	518	525	157	363	340
"KS"	2006	"JOHNSON"	"Leawood Ward 02 Precinct 05"	"049"	197	258	158	295	135	279	294	140	262	187
"KS"	2006	"JOHNSON"	"Leawood Ward 02 Precinct 06"	"050"	135	197	114	217	93	213	216	92	190	139
"KS"	2006	"JOHNSON"	"Leawood Ward 03 Precinct 01"	"051"	160	270	134	302	132	268	259	157	276	155
"KS"	2006	"JOHNSON"	"Leawood Ward 03 Precinct 02"	"052"	269	426	261	446	192	469	464	208	407	292
"KS"	2006	"JOHNSON"	"Leawood Ward 03 Precinct 03"	"053"	206	268	191	288	120	330	329	126	256	218
"KS"	2006	"JOHNSON"	"Leawood Ward 03 Precinct 04"	"054"	314	514	311	524	227	552	540	236	481	343
"KS"	2006	"JOHNSON"	"Leawood Ward 03 Precinct 05"	"055"	283	387	292	380	187	440	441	201	348	316
"KS"	2006	"JOHNSON"	"Leawood Ward 03 Precinct 06"	"056"	269	317	282	306	144	401	413	150	274	312
"KS"	2006	"JOHNSON"	"Leawood Ward 04 Precinct 01"	"057"	78	119	72	125	56	135	137	54	117	82
"KS"	2006	"JOHNSON"	"Leawood Ward 04 Precinct 02"	"058"	208	364	197	383	157	384	384	163	349	223
"KS"	2006	"JOHNSON"	"Leawood Ward 04 Precinct 03"	"059"	240	337	213	359	133	407	395	155	310	269
"KS"	2006	"JOHNSON"	"Leawood Ward 04 Precinct 04"	"060"	284	410	265	435	179	467	476	190	380	313
"KS"	2006	"JOHNSON"	"Leawood Ward 04 Precinct 05"	"061"	240	387	239	388	179	402	409	184	365	262
"KS"	2006	"JOHNSON"	"Leawood Ward 04 Precinct 06"	"062"	213	223	214	220	84	322	319	97	185	248
"KS"	2006	"JOHNSON"	"Leawood Ward 04 Precinct 07"	"063"	305	372	315	362	173	465	482	172	294	376
"KS"	2006	"JOHNSON"	"Leawood Ward 04 Precinct 08"	"064"	178	173	156	193	71	253	261	76	167	182
"KS"	2006	"JOHNSON"	"Lenexa Ward 01 Precinct 01"	"065"	227	496	200	525	210	459	475	219	489	230
"KS"	2006	"JOHNSON"	"Lenexa Ward 01 Precinct 02"	"066"	273	480	260	500	226	478	473	239	483	272
"KS"	2006	"JOHNSON"	"Lenexa Ward 01 Precinct 03"	"067"	301	544	259	595	254	525	531	262	565	287
"KS"	2006	"JOHNSON"	"Lenexa Ward 01 Precinct 04"	"068"	209	448	207	457	259	368	383	255	444	213
"KS"	2006	"JOHNSON"	"Lenexa Ward 01 Precinct 05"	"069"	240	379	225	410	203	380	386	214	392	228
"KS"	2006	"JOHNSON"	"Lenexa Ward 01 Precinct 06"	"070"	188	267	183	275	114	311	331	108	257	203
"KS"	2006	"JOHNSON"	"Lenexa Ward 02 Precinct 01"	"071"	244	272	230	294	117	367	371	128	270	247
"KS"	2006	"JOHNSON"	"Lenexa Ward 02 Precinct 02"	"072"	259	321	263	334	158	365	372	180	343	238
"KS"	2006	"JOHNSON"	"Lenexa Ward 02 Precinct 03"	"073"	168	300	134	341	149	289	288	161	304	165
"KS"	2006	"JOHNSON"	"Lenexa Ward 02 Precinct 04"	"074"	506	508	463	560	217	741	747	236	491	528
"KS"	2006	"JOHNSON"	"Lenexa Ward 02 Precinct 05"	"075"	175	300	167	310	179	257	269	184	307	170
"KS"	2006	"JOHNSON"	"Lenexa Ward 02 Precinct 06"	"076"	114	198	97	215	95	197	208	96	202	109
"KS"	2006	"JOHNSON"	"Lenexa Ward 02 Precinct 07"	"077"	164	343	163	345	198	275	286	200	334	170
"KS"	2006	"JOHNSON"	"Lenexa Ward 02 Precinct 09"	"079"	269	299	258	316	142	389	403	136	289	279
"KS"	2006	"JOHNSON"	"Lenexa Ward 03 Precinct 01"	"080"	133	275	117	299	177	208	200	193	283	124
"KS"	2006	"JOHNSON"	"Lenexa Ward 03 Precinct 02"	"081"	234	537	208	568	302	418	410	314	545	221
"KS"	2006	"JOHNSON"	"Lenexa Ward 03 Precinct 03"	"082"	311	488	262	541	236	513	520	253	495	299
"KS"	2006	"JOHNSON"	"Lenexa Ward 03 Precinct 04"	"083"	232	328	201	365	156	355	357	167	340	220
"KS"	2006	"JOHNSON"	"Lenexa Ward 03 Precinct 05"	"084"	83	192	83	202	135	127	129	146	197	83
"KS"	2006	"JOHNSON"	"Lenexa Ward 03 Precinct 06"	"085"	147	346	134	365	186	264	270	200	345	147
"KS"	2006	"JOHNSON"	"Lenexa Ward 03 Precinct 07"	"086"	242	413	205	462	200	418	432	211	440	222
"KS"	2006	"JOHNSON"	"Lenexa Ward 04 Precinct 01"	"087"	200	357	179	387	202	324	312	224	351	206
"KS"	2006	"JOHNSON"	"Lenexa Ward 04 Precinct 02"	"088"	246	401	218	435	225	360	379	239	420	221
"KS"	2006	"JOHNSON"	"Lenexa Ward 04 Precinct 03"	"089"	124	207	113	227	135	176	175	154	218	114
"KS"	2006	"JOHNSON"	"Lenexa Ward 04 Precinct 04"	"090"	120	223	110	238	137	169	179	153	233	107
"KS"	2006	"JOHNSON"	"Lenexa Ward 04 Precinct 05"	"091"	79	205	75	216	131	132	141	136	211	75
"KS"	2006	"JOHNSON"	"Lenexa Ward 04 Precinct 06"	"092"	134	182	127	195	115	181	180	121	183	133
"KS"	2006	"JOHNSON"	"Lenexa Ward 04 Precinct 07"	"093"	168	315	144	350	174	273	275	186	321	160
"KS"	2006	"JOHNSON"	"Lenexa Ward 04 Precinct 08"	"094"	214	490	181	529	193	463	439	204	501	211
"KS"	2006	"JOHNSON"	"Lexington Township Precinct 01"	"095"	301	302	288	323	149	409	387	188	323	278
"KS"	2006	"JOHNSON"	"Lexington Township Precinct 02"	"096"	0	3	0	3	2	1	1	2	0	3
"KS"	2006	"JOHNSON"	"Lexington Township Precinct 03"	"097"	0	1	0	2	0	1	1	1	2	0
"KS"	2006	"JOHNSON"	"McCamish Township Precinct 01"	"101"	199	223	186	246	115	272	281	128	239	178
"KS"	2006	"JOHNSON"	"Merriam Ward 01 Precinct 01"	"103"	105	214	112	216	135	155	163	151	210	105
"KS"	2006	"JOHNSON"	"Merriam Ward 01 Precinct 02"	"104"	102	304	113	308	214	165	170	228	293	109
"KS"	2006	"JOHNSON"	"Merriam Ward 02 Precinct 01"	"105"	194	351	183	373	212	299	302	227	358	179
"KS"	2006	"JOHNSON"	"Merriam Ward 02 Precinct 02"	"106"	68	164	80	161	106	110	118	107	161	70
"KS"	2006	"JOHNSON"	"Merriam Ward 03 Precinct 01"	"107"	130	323	127	340	202	223	212	218	325	132
"KS"	2006	"JOHNSON"	"Merriam Ward 03 Precinct 02"	"108"	153	320	123	362	172	268	264	197	337	134
"KS"	2006	"JOHNSON"	"Merriam Ward 04 Precinct 01"	"109"	193	387	188	392	210	329	331	233	394	181
"KS"	2006	"JOHNSON"	"Merriam Ward 04 Precinct 02"	"110"	190	399	186	421	229	309	307	265	416	175
"KS"	2006	"JOHNSON"	"Mission Hills Precinct 01"	"120"	165	288	131	321	128	299	301	125	262	185
"KS"	2006	"JOHNSON"	"Mission Hills Precinct 02"	"121"	180	358	137	403	122	391	381	128	337	201
"KS"	2006	"JOHNSON"	"Mission Hills Precinct 03"	"122"	114	200	97	219	66	238	244	58	194	121
"KS"	2006	"JOHNSON"	"Mission Hills Precinct 04"	"123"	174	397	159	417	169	374	380	156	379	195
"KS"	2006	"JOHNSON"	"Mission Ward 01 Precinct 01"	"111"	126	359	120	378	240	204	212	259	364	120
"KS"	2006	"JOHNSON"	"Mission Ward 01 Precinct 02"	"112"	65	217	63	218	141	116	116	149	210	69
"KS"	2006	"JOHNSON"	"Mission Ward 02 Precinct 01"	"113"	79	242	87	244	153	139	142	160	240	84
"KS"	2006	"JOHNSON"	"Mission Ward 02 Precinct 02"	"114"	97	287	99	288	201	153	155	204	281	101
"KS"	2006	"JOHNSON"	"Mission Ward 03 Precinct 01"	"115"	107	350	119	340	221	198	209	216	334	115
"KS"	2006	"JOHNSON"	"Mission Ward 03 Precinct 02"	"116"	84	216	81	224	145	140	133	152	217	81
"KS"	2006	"JOHNSON"	"Mission Ward 04 Precinct 01"	"117"	89	274	83	282	169	166	177	172	266	92
"KS"	2006	"JOHNSON"	"Mission Ward 04 Precinct 02"	"118"	167	352	139	387	175	310	305	196	367	151
"KS"	2006	"JOHNSON"	"Mission Ward 04 Precinct 03"	"119"	71	191	68	199	100	142	131	117	189	79
"KS"	2006	"JOHNSON"	"Mission Woods Precinct 01"	"124"	26	81	18	89	41	61	67	34	75	30
"KS"	2006	"JOHNSON"	"Olathe City Ward 01 Precinct 01"	"126"	222	330	207	366	188	325	329	220	347	210
"KS"	2006	"JOHNSON"	"Olathe City Ward 01 Precinct 02"	"127"	170	252	158	267	162	222	210	194	260	158
"KS"	2006	"JOHNSON"	"Olathe City Ward 01 Precinct 03"	"128"	135	201	130	209	118	193	188	133	200	135
"KS"	2006	"JOHNSON"	"Olathe City Ward 01 Precinct 04"	"129"	169	269	163	284	170	225	239	179	250	182
"KS"	2006	"JOHNSON"	"Olathe City Ward 01 Precinct 05"	"130"	322	340	283	383	187	424	409	221	347	310
"KS"	2006	"JOHNSON"	"Olathe City Ward 01 Precinct 06"	"131"	249	314	254	315	179	350	356	191	302	260
"KS"	2006	"JOHNSON"	"Olathe City Ward 01 Precinct 07"	"132"	226	328	232	328	177	333	339	198	313	232
"KS"	2006	"JOHNSON"	"Olathe City Ward 01 Precinct 08"	"133"	243	339	248	347	199	343	355	215	317	262
"KS"	2006	"JOHNSON"	"Olathe City Ward 01 Precinct 09"	"134"	321	335	306	354	162	443	423	183	343	306
"KS"	2006	"JOHNSON"	"Olathe City Ward 01 Precinct 10"	"135"	0	1	0	1	0	1	1	0	1	0
"KS"	2006	"JOHNSON"	"Olathe City Ward 01 Precinct 11"	"136"	229	330	226	349	206	310	300	250	350	212
"KS"	2006	"JOHNSON"	"Olathe City Ward 01 Precinct 12"	"137"	204	186	189	212	107	260	254	123	196	199
"KS"	2006	"JOHNSON"	"Olathe City Ward 01 Precinct 13"	"138"	126	132	126	128	90	147	142	93	137	114
"KS"	2006	"JOHNSON"	"Olathe City Ward 01 Precinct 14"	"139"	234	260	201	292	135	316	319	151	263	232
"KS"	2006	"JOHNSON"	"Olathe City Ward 01 Precinct 15"	"140"	292	280	283	296	157	380	382	170	273	298
"KS"	2006	"JOHNSON"	"Olathe City Ward 01 Precinct 16"	"141"	242	327	250	324	153	357	355	164	302	262
"KS"	2006	"JOHNSON"	"Olathe City Ward 01 Precinct 17"	"142"	16	14	17	14	10	20	20	9	14	17
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 01"	"143"	161	273	157	291	150	245	235	185	273	159
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 02"	"144"	1	0	1	0	0	1	1	0	0	1
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 03"	"145"	179	289	191	291	161	267	270	183	291	182
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 04"	"146"	209	317	220	322	214	265	262	247	332	191
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 05"	"147"	337	439	326	449	150	579	585	161	381	393
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 06"	"148"	228	256	214	282	124	341	345	133	255	237
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 07"	"149"	132	160	140	152	77	191	181	104	152	134
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 08"	"150"	233	354	232	365	195	336	357	215	356	226
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 09"	"151"	118	138	113	150	74	162	159	90	147	111
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 10"	"152"	420	573	419	589	308	625	640	326	553	438
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 11"	"153"	205	330	222	316	173	321	322	187	308	224
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 12"	"154"	152	203	142	214	126	204	209	136	208	141
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 13"	"155"	265	408	283	397	228	391	381	260	393	276
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 14"	"156"	166	230	160	240	128	253	240	147	226	171
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 16"	"158"	239	334	230	350	169	363	345	202	322	248
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 19"	"161"	2	2	0	4	1	2	2	1	2	2
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 22"	"164"	347	483	319	514	221	551	543	257	472	350
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 23"	"165"	256	426	267	428	226	412	420	251	397	275
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 25"	"167"	0	4	0	4	3	1	1	3	4	0
"KS"	2006	"JOHNSON"	"Olathe City Ward 02 Precinct 28"	"169"	162	179	156	187	73	252	257	80	165	174
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 01"	"170"	109	161	116	159	83	158	167	91	160	113
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 02"	"171"	321	382	304	399	192	445	452	213	370	321
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 03"	"172"	195	174	198	176	84	264	256	99	166	199
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 04"	"173"	268	353	268	363	195	381	389	210	339	274
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 05"	"174"	187	273	191	275	98	317	328	111	252	213
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 06"	"175"	258	248	240	273	112	365	354	129	268	239
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 07"	"176"	207	237	196	246	129	284	283	139	239	200
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 08"	"177"	328	356	309	385	152	468	469	178	359	320
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 09"	"178"	242	297	245	306	141	353	348	162	296	246
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 10"	"179"	305	409	323	396	176	472	474	193	371	340
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 11"	"180"	323	401	315	414	187	477	487	197	384	342
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 12"	"181"	260	314	233	347	174	373	379	177	314	257
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 13"	"182"	391	449	398	457	221	554	584	233	424	428
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 14"	"183"	0	1	0	1	1	0	0	1	1	0
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 15"	"184"	324	465	347	442	192	530	534	213	419	360
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 16"	"185"	210	312	208	310	153	320	329	154	291	228
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 17"	"186"	299	336	298	333	158	423	439	165	298	330
"KS"	2006	"JOHNSON"	"Olathe City Ward 03 Precinct 18"	"187"	199	233	177	252	115	285	294	114	213	216
"KS"	2006	"JOHNSON"	"Olathe City Ward 04 Precinct 01"	"188"	180	309	166	334	187	276	278	194	294	191
"KS"	2006	"JOHNSON"	"Olathe City Ward 04 Precinct 02"	"189"	280	424	283	435	214	444	457	211	399	313
"KS"	2006	"JOHNSON"	"Olathe City Ward 04 Precinct 03"	"190"	114	183	124	184	117	158	165	128	186	110
"KS"	2006	"JOHNSON"	"Olathe City Ward 04 Precinct 04"	"191"	203	339	197	356	200	304	311	219	333	210
"KS"	2006	"JOHNSON"	"Olathe City Ward 04 Precinct 05"	"192"	234	334	223	343	170	356	352	190	323	239
"KS"	2006	"JOHNSON"	"Olathe City Ward 04 Precinct 06"	"193"	256	372	266	375	213	371	388	217	357	268
"KS"	2006	"JOHNSON"	"Olathe City Ward 04 Precinct 07"	"194"	250	350	248	365	231	325	339	247	345	259
"KS"	2006	"JOHNSON"	"Olathe City Ward 04 Precinct 08"	"195"	267	417	252	439	201	438	433	221	407	275
"KS"	2006	"JOHNSON"	"Olathe City Ward 04 Precinct 09"	"196"	322	390	324	395	184	490	475	205	358	353
"KS"	2006	"JOHNSON"	"Olathe City Ward 04 Precinct 10"	"197"	205	270	196	286	138	297	306	146	260	210
"KS"	2006	"JOHNSON"	"Olathe City Ward 04 Precinct 11"	"198"	126	172	131	171	106	166	154	134	169	122
"KS"	2006	"JOHNSON"	"Olathe City Ward 04 Precinct 12"	"199"	306	411	303	418	211	443	445	224	388	319
"KS"	2006	"JOHNSON"	"Olathe City Ward 04 Precinct 13"	"200"	114	178	131	166	95	180	185	98	169	126
"KS"	2006	"JOHNSON"	"Olathe Township Part 01"	"201"	129	162	119	175	90	181	176	103	177	114
"KS"	2006	"JOHNSON"	"Olathe Township Part 02"	"202"	25	30	27	30	11	37	36	14	31	26
"KS"	2006	"JOHNSON"	"Olathe Township Part 03"	"203"	9	30	9	31	17	20	16	23	31	9
"KS"	2006	"JOHNSON"	"Olathe Township Part 05"	"205"	0	1	0	1	0	1	1	0	0	1
"KS"	2006	"JOHNSON"	"Olathe Township Part 08"	"208"	1	5	0	7	2	5	3	4	7	0
"KS"	2006	"JOHNSON"	"Olathe Township Part 10"	"210"	8	3	7	4	0	10	10	0	3	7
"KS"	2006	"JOHNSON"	"Olathe Township Part 11"	"211"	2	2	2	2	1	2	3	1	2	2
"KS"	2006	"JOHNSON"	"Olathe Township Part 12"	"212"	1	0	0	0	0	1	1	0	0	1
"KS"	2006	"JOHNSON"	"Olathe Township Part 13"	"213"			0	1						
"KS"	2006	"JOHNSON"	"Olathe Township Part 18"	"218"	1	1	1	1	1	1	1	1	1	1
"KS"	2006	"JOHNSON"	"Olathe Township Part 24"	"223"	1	2	2	1	1	2	2	1	2	1
"KS"	2006	"JOHNSON"	"Olathe Township Part 25"	"224"	4	2	3	3	1	5	5	1	2	4
"KS"	2006	"JOHNSON"	"Olathe Township Part 26"	"225"	0	4	0	4	3	1	1	3	4	0
"KS"	2006	"JOHNSON"	"Olathe Township Part 32"	"226"	7	10	8	10	5	13	9	9	13	6
"KS"	2006	"JOHNSON"	"Overland Park Ward 01 Precinct 01"	"227"	153	353	143	373	244	222	233	266	360	150
"KS"	2006	"JOHNSON"	"Overland Park Ward 01 Precinct 02"	"228"	142	353	153	355	241	212	226	243	346	149
"KS"	2006	"JOHNSON"	"Overland Park Ward 01 Precinct 03"	"229"	163	376	162	385	217	260	279	227	354	175
"KS"	2006	"JOHNSON"	"Overland Park Ward 01 Precinct 04"	"230"	168	356	146	387	225	266	272	236	367	160
"KS"	2006	"JOHNSON"	"Overland Park Ward 01 Precinct 05"	"231"	184	394	170	416	218	301	318	244	411	164
"KS"	2006	"JOHNSON"	"Overland Park Ward 01 Precinct 06"	"232"	208	466	198	487	285	337	333	315	467	213
"KS"	2006	"JOHNSON"	"Overland Park Ward 01 Precinct 07"	"233"	220	446	205	483	277	350	355	306	456	212
"KS"	2006	"JOHNSON"	"Overland Park Ward 01 Precinct 08"	"234"	124	298	131	301	194	202	198	214	299	121
"KS"	2006	"JOHNSON"	"Overland Park Ward 01 Precinct 09"	"235"	116	305	135	299	184	191	197	208	301	125
"KS"	2006	"JOHNSON"	"Overland Park Ward 01 Precinct 10"	"236"	141	378	129	399	241	240	245	263	379	142
"KS"	2006	"JOHNSON"	"Overland Park Ward 01 Precinct 11"	"237"	45	119	49	116	82	65	74	86	115	51
"KS"	2006	"JOHNSON"	"Overland Park Ward 01 Precinct 12"	"238"	136	294	142	297	178	230	241	181	281	154
"KS"	2006	"JOHNSON"	"Overland Park Ward 01 Precinct 13"	"239"	121	242	119	261	156	181	186	178	241	124
"KS"	2006	"JOHNSON"	"Overland Park Ward 01 Precinct 14"	"240"	152	383	154	391	226	274	261	264	372	159
"KS"	2006	"JOHNSON"	"Overland Park Ward 01 Precinct 15"	"241"	82	172	72	189	108	124	121	121	172	80
"KS"	2006	"JOHNSON"	"Overland Park Ward 01 Precinct 16"	"242"	168	421	167	438	250	287	304	264	413	179
"KS"	2006	"JOHNSON"	"Overland Park Ward 01 Precinct 17"	"243"	84	224	95	216	123	147	149	135	225	84
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 01"	"244"	124	274	117	289	210	165	165	222	285	117
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 02"	"245"	165	384	144	407	187	316	303	219	376	161
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 03"	"246"	156	308	136	337	169	266	262	190	308	162
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 04"	"247"	154	415	118	450	193	333	311	214	420	148
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 05"	"248"	149	363	138	382	188	284	252	236	365	154
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 06"	"249"	176	374	169	398	183	319	305	223	372	180
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 07"	"250"	127	291	128	292	156	219	213	182	274	141
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 08"	"251"	60	187	69	184	128	106	106	134	172	77
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 09"	"252"	154	269	127	300	154	237	240	164	282	138
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 10"	"253"	231	356	214	384	190	352	332	224	357	234
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 11"	"254"	163	351	162	360	184	287	281	203	349	168
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 12"	"255"	116	237	118	251	118	214	209	136	225	135
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 13"	"256"	84	168	86	173	114	130	122	125	175	79
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 14"	"257"	107	243	92	262	139	191	180	155	235	115
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 15"	"258"	243	479	199	528	279	398	386	304	491	233
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 16"	"259"	134	263	116	281	152	221	221	162	265	132
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 17"	"260"	250	397	221	428	200	408	402	211	387	262
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 18"	"261"	203	430	184	459	237	370	349	264	424	201
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 19"	"262"	138	296	135	302	149	256	239	176	286	143
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 20"	"263"	171	261	159	274	130	270	270	147	263	171
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 21"	"264"	127	305	124	316	170	237	225	189	300	127
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 22"	"265"	139	355	130	365	197	258	263	215	349	144
"KS"	2006	"JOHNSON"	"Overland Park Ward 02 Precinct 23"	"266"	165	345	157	360	141	336	327	158	328	180
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 01"	"267"	326	475	312	490	253	495	491	277	460	330
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 02"	"268"	164	334	138	363	200	264	257	214	343	154
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 03"	"269"	180	351	151	381	167	340	313	187	350	181
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 04"	"270"	216	439	200	458	224	384	359	259	413	244
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 05"	"271"	176	372	162	402	227	295	278	256	373	183
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 06"	"272"	256	508	245	530	281	439	431	308	492	269
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 07"	"273"	136	289	128	305	187	216	211	201	296	129
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 08"	"274"	173	377	164	393	172	328	320	192	359	188
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 09"	"275"	241	548	243	550	262	458	434	301	511	273
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 10"	"276"	154	256	140	267	122	259	249	139	248	162
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 11"	"277"	183	348	169	363	163	344	324	182	351	184
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 12"	"278"	59	239	58	240	147	131	125	157	226	71
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 13"	"279"	339	546	319	568	320	499	510	337	529	348
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 14"	"280"	160	472	153	480	289	303	308	311	456	175
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 15"	"281"	165	210	146	233	110	248	252	113	207	168
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 16"	"282"	204	406	182	433	201	370	351	233	397	217
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 17"	"283"	145	286	131	304	151	235	248	164	274	157
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 18"	"284"	252	473	245	485	233	455	456	233	451	272
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 19"	"285"	186	401	159	428	197	357	340	218	385	200
"KS"	2006	"JOHNSON"	"Overland Park Ward 03 Precinct 20"	"286"	161	376	164	386	204	299	297	223	352	189
"KS"	2006	"JOHNSON"	"Overland Park Ward 04 Precinct 01"	"287"	256	407	217	449	201	409	396	229	413	250
"KS"	2006	"JOHNSON"	"Overland Park Ward 04 Precinct 02"	"288"	358	434	362	441	185	538	538	209	369	422
"KS"	2006	"JOHNSON"	"Overland Park Ward 04 Precinct 03"	"289"	304	405	287	426	143	508	508	166	340	366
